delta_c,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
-74.0,119.0,148.0,99.24815368652344,123.48258274828682
-74.0,120.0,148.0,97.70309448242188,122.45727491532506
-72.0,0.0,144.0,293.048583984375,277.9928759204092
-72.0,1.0,144.0,291.2592468261719,276.47336840553015
-72.0,2.0,144.0,289.4707336425781,274.9566869299599
-72.0,3.0,144.0,287.6831359863281,273.44284994766275
-72.0,4.0,144.0,285.89642333984375,271.93181877540553
-72.0,5.0,144.0,284.11065673828125,270.4236404467997
-72.0,6.0,144.0,282.325927734375,268.9182758060523
-72.0,7.0,144.0,280.5423583984375,267.4156993334535
-72.0,8.0,144.0,278.75958251953125,265.9159436034252
-72.0,9.0,144.0,276.9779357910156,264.4190418398418
-72.0,10.0,144.0,275.1973876953125,262.9249387895716
-72.0,11.0,144.0,273.41790771484375,261.43363761191864
-72.0,12.0,144.0,271.6395263671875,259.9451865297759
-72.0,13.0,144.0,269.86236572265625,258.45951387499747
-72.0,14.0,144.0,268.08624267578125,256.9766982383811
-72.0,15.0,144.0,266.3114013671875,255.49672820801445
-72.0,16.0,144.0,264.53778076171875,254.01958432126844
-72.0,17.0,144.0,262.765380859375,252.54528523365863
-72.0,18.0,144.0,260.9942626953125,251.07381104716995
-72.0,19.0,144.0,259.2244873046875,249.6051960722172
-72.0,20.0,144.0,257.455810546875,248.13944384911883
-72.0,21.0,144.0,255.68862915039062,246.67652623172316
-72.0,22.0,144.0,253.92283630371094,245.21652581188323
-72.0,23.0,144.0,252.15838623046875,243.75939084474263
-72.0,24.0,144.0,250.39544677734375,242.30517302567026
-72.0,25.0,144.0,248.74549865722656,240.85379544705123
-72.0,26.0,144.0,247.240966796875,239.4054076639665
-72.0,27.0,144.0,245.74038696289062,237.9599083222844
-72.0,28.0,144.0,244.24395751953125,236.51737515455392
-72.0,29.0,144.0,242.75152587890625,235.07775475627207
-72.0,30.0,144.0,241.262939453125,233.64111768907458
-72.0,31.0,144.0,239.77847290039062,232.20743521418515
-72.0,32.0,144.0,238.29783630371094,230.77682163997753
-72.0,33.0,144.0,236.82125854492188,229.34914704441348
-72.0,34.0,144.0,235.34832763671875,227.92450093177786
-72.0,35.0,144.0,233.87942504882812,226.50290595542037
-72.0,36.0,144.0,232.41015625,225.08435918561733
-72.0,37.0,144.0,230.6356964111328,223.66888369026657
-72.0,38.0,144.0,228.86293029785156,222.2565117859317
-72.0,39.0,144.0,227.0916290283203,220.8472676421422
-72.0,40.0,144.0,225.322021484375,219.44119371713234
-72.0,41.0,144.0,223.55397033691406,218.03816323066016
-72.0,42.0,144.0,221.78759765625,216.63840661053155
-72.0,43.0,144.0,220.02276611328125,215.24180624648642
-72.0,44.0,144.0,218.25975036621094,213.84841484390293
-72.0,45.0,144.0,216.49855041503906,212.45830473295226
-72.0,46.0,144.0,214.7388153076172,211.07142045111175
-72.0,47.0,144.0,212.98104858398438,209.68786326347075
-72.0,48.0,144.0,211.22500610351562,208.3075775746048
-72.0,49.0,144.0,209.47059631347656,206.93070435836728
-72.0,50.0,144.0,207.71829223632812,205.55713165687052
-72.0,51.0,144.0,205.96780395507812,204.18702173191616
-72.0,52.0,144.0,204.21917724609375,202.82030031224684
-72.0,53.0,144.0,202.47244262695312,201.45702666759976
-72.0,54.0,144.0,200.7277374267578,200.09728102850374
-72.0,55.0,144.0,198.98486328125,198.74102770628414
-72.0,56.0,144.0,197.24407958984375,197.3882892137981
-72.0,57.0,144.0,195.50531005859375,196.0391682005155
-72.0,58.0,144.0,193.76849365234375,194.69365961363508
-72.0,59.0,144.0,192.0338134765625,193.35181866548348
-72.0,60.0,144.0,190.30133056640625,192.01361035744316
-72.0,61.0,144.0,188.57078552246094,190.679121415403
-72.0,62.0,144.0,186.84255981445312,189.34839953442966
-72.0,63.0,144.0,185.11642456054688,188.02151431086284
-72.0,64.0,144.0,183.3924560546875,186.69840108782398
-72.0,65.0,144.0,181.67092895507812,185.3791933106302
-72.0,66.0,144.0,180.05392456054688,184.0638582292841
-72.0,67.0,144.0,178.60597229003906,182.75255427421527
-72.0,68.0,144.0,177.16152954101562,181.44515355886472
-72.0,69.0,144.0,175.72085571289062,180.14181154197655
-72.0,70.0,144.0,174.28384399414062,178.84255143316705
-72.0,71.0,144.0,172.85049438476562,177.54742434241336
-72.0,72.0,144.0,171.42108154296875,176.25648813412516
-72.0,73.0,144.0,169.99520874023438,174.96975185014122
-72.0,74.0,144.0,168.572998046875,173.68728072134414
-72.0,75.0,144.0,167.1547088623047,172.40909629243754
-72.0,76.0,144.0,165.74008178710938,171.13531743915397
-72.0,77.0,144.0,164.32904052734375,169.86592254076447
-72.0,78.0,144.0,162.92190551757812,168.60106274687297
-72.0,79.0,144.0,161.51866149902344,167.34065998547692
-72.0,80.0,144.0,160.11903381347656,166.0848627678784
-72.0,81.0,144.0,158.72335815429688,164.83369341361916
-72.0,82.0,144.0,157.33145141601562,163.5872461696663
-72.0,83.0,144.0,155.65380859375,162.345527540798
-72.0,84.0,144.0,153.9205322265625,161.10865898517062
-72.0,85.0,144.0,152.1898193359375,159.8766675538523
-72.0,86.0,144.0,150.46156311035156,158.64959300097496
-72.0,87.0,144.0,148.7361297607422,157.42749447166148
-72.0,88.0,144.0,147.0132293701172,156.2105012575179
-72.0,89.0,144.0,145.29302978515625,154.99863910692895
-72.0,90.0,144.0,143.57553100585938,153.79198486714125
-72.0,91.0,144.0,141.86080932617188,152.59063008790875
-72.0,92.0,144.0,140.1488494873047,151.39458481894258
-72.0,93.0,144.0,138.43983459472656,150.2040019024127
-72.0,94.0,144.0,136.7337188720703,149.01894672951826
-72.0,95.0,144.0,135.0303955078125,147.83940690619332
-72.0,96.0,144.0,133.330078125,146.66554879427207
-72.0,97.0,144.0,131.63290405273438,145.49741594569645
-72.0,98.0,144.0,129.93873596191406,144.33512030384358
-72.0,99.0,144.0,128.24777221679688,143.1787221774765
-72.0,100.0,144.0,126.55982971191406,142.02833811646533
-72.0,101.0,144.0,124.87518310546875,140.88402533200846
-72.0,102.0,144.0,123.19378662109375,139.74589802790277
-72.0,103.0,144.0,121.51568603515625,138.6139817532849
-72.0,104.0,144.0,119.84095001220703,137.48849383675713
-72.0,105.0,144.0,118.18748474121094,136.36942157472473
-72.0,106.0,144.0,116.58328247070312,135.25692421046324
-72.0,107.0,144.0,114.9835433959961,134.15107068385626
-72.0,108.0,144.0,113.38825988769531,133.0519679368742
-72.0,109.0,144.0,111.79763793945312,131.95977725238853
-72.0,110.0,144.0,110.21156311035156,130.87451498238684
-72.0,111.0,144.0,108.63033294677734,129.7963774894161
-72.0,112.0,144.0,107.05381774902344,128.72536930661727
-72.0,113.0,144.0,105.4822998046875,127.66173488828788
-72.0,114.0,144.0,103.91592407226562,126.60545953003962
-72.0,115.0,144.0,102.35464477539062,125.55680285109007
-72.0,116.0,144.0,100.79873657226562,124.51580048456702
-72.0,117.0,144.0,99.24815368652344,123.48258274828682
-72.0,118.0,144.0,97.70309448242188,122.45727491532506
-72.0,119.0,144.0,96.16368103027344,121.44003712609569
-72.0,120.0,144.0,94.63006591796875,120.43100900385872
-70.0,0.0,140.0,289.4707336425781,274.9566869299599
-70.0,1.0,140.0,287.6831359863281,273.44284994766275
-70.0,2.0,140.0,285.89642333984375,271.93181877540553
-70.0,3.0,140.0,284.11065673828125,270.4236404467997
-70.0,4.0,140.0,282.325927734375,268.9182758060523
-70.0,5.0,140.0,280.5423583984375,267.4156993334535
-70.0,6.0,140.0,278.75958251953125,265.9159436034252
-70.0,7.0,140.0,276.9779357910156,264.4190418398418
-70.0,8.0,140.0,275.1973876953125,262.9249387895716
-70.0,9.0,140.0,273.41790771484375,261.43363761191864
-70.0,10.0,140.0,271.6395263671875,259.9451865297759
-70.0,11.0,140.0,269.86236572265625,258.45951387499747
-70.0,12.0,140.0,268.08624267578125,256.9766982383811
-70.0,13.0,140.0,266.3114013671875,255.49672820801445
-70.0,14.0,140.0,264.53778076171875,254.01958432126844
-70.0,15.0,140.0,262.765380859375,252.54528523365863
-70.0,16.0,140.0,260.9942626953125,251.07381104716995
-70.0,17.0,140.0,259.2244873046875,249.6051960722172
-70.0,18.0,140.0,257.455810546875,248.13944384911883
-70.0,19.0,140.0,255.68862915039062,246.67652623172316
-70.0,20.0,140.0,253.92283630371094,245.21652581188323
-70.0,21.0,140.0,252.15838623046875,243.75939084474263
-70.0,22.0,140.0,250.39544677734375,242.30517302567026
-70.0,23.0,140.0,248.74549865722656,240.85379544705123
-70.0,24.0,140.0,247.240966796875,239.4054076639665
-70.0,25.0,140.0,245.74038696289062,237.9599083222844
-70.0,26.0,140.0,244.24395751953125,236.51737515455392
-70.0,27.0,140.0,242.75152587890625,235.07775475627207
-70.0,28.0,140.0,241.262939453125,233.64111768907458
-70.0,29.0,140.0,239.77847290039062,232.20743521418515
-70.0,30.0,140.0,238.29783630371094,230.77682163997753
-70.0,31.0,140.0,236.82125854492188,229.34914704441348
-70.0,32.0,140.0,235.34832763671875,227.92450093177786
-70.0,33.0,140.0,233.87942504882812,226.50290595542037
-70.0,34.0,140.0,232.41015625,225.08435918561733
-70.0,35.0,140.0,230.6356964111328,223.66888369026657
-70.0,36.0,140.0,228.86293029785156,222.2565117859317
-70.0,37.0,140.0,227.0916290283203,220.84727648592363
-70.0,38.0,140.0,225.322021484375,219.44119371713234
-70.0,39.0,140.0,223.55397033691406,218.0381721883808
-70.0,40.0,140.0,221.78759765625,216.63841562613035
-70.0,41.0,140.0,220.02276611328125,215.24180624648642
-70.0,42.0,140.0,218.25975036621094,213.84841484390293
-70.0,43.0,140.0,216.49855041503906,212.45830473295226
-70.0,44.0,140.0,214.7388153076172,211.07142045111175
-70.0,45.0,140.0,212.98104858398438,209.68786326347075
-70.0,46.0,140.0,211.22500610351562,208.3075775746048
-70.0,47.0,140.0,209.47059631347656,206.93070435836728
-70.0,48.0,140.0,207.71829223632812,205.55713165687052
-70.0,49.0,140.0,205.96780395507812,204.18702173191616
-70.0,50.0,140.0,204.21917724609375,202.82030031224684
-70.0,51.0,140.0,202.47244262695312,201.45702666759976
-70.0,52.0,140.0,200.7277374267578,200.09728102850374
-70.0,53.0,140.0,198.98486328125,198.74102770628414
-70.0,54.0,140.0,197.24407958984375,197.3882892137981
-70.0,55.0,140.0,195.50531005859375,196.0391682005155
-70.0,56.0,140.0,193.76849365234375,194.69365961363508
-70.0,57.0,140.0,192.0338134765625,193.35181866548348
-70.0,58.0,140.0,190.30133056640625,192.01361035744316
-70.0,59.0,140.0,188.57078552246094,190.679121415403
-70.0,60.0,140.0,186.84255981445312,189.34839953442966
-70.0,61.0,140.0,185.11642456054688,188.02151431086284
-70.0,62.0,140.0,183.3924560546875,186.69840108782398
-70.0,63.0,140.0,181.67092895507812,185.3791933106302
-70.0,64.0,140.0,180.05392456054688,184.0638582292841
-70.0,65.0,140.0,178.60597229003906,182.75255427421527
-70.0,66.0,140.0,177.16152954101562,181.44515355886472
-70.0,67.0,140.0,175.72085571289062,180.14181154197655
-70.0,68.0,140.0,174.28384399414062,178.84255143316705
-70.0,69.0,140.0,172.85049438476562,177.54742434241336
-70.0,70.0,140.0,171.42108154296875,176.25647705297243
-70.0,71.0,140.0,169.99520874023438,174.96974626881928
-70.0,72.0,140.0,168.572998046875,173.68728072134414
-70.0,73.0,140.0,167.1547088623047,172.40909629243754
-70.0,74.0,140.0,165.74008178710938,171.13531743915397
-70.0,75.0,140.0,164.32904052734375,169.86592254076447
-70.0,76.0,140.0,162.92190551757812,168.60106274687297
-70.0,77.0,140.0,161.51866149902344,167.34065998547692
-70.0,78.0,140.0,160.11903381347656,166.0848627678784
-70.0,79.0,140.0,158.72335815429688,164.83369341361916
-70.0,80.0,140.0,157.33145141601562,163.5872461696663
-70.0,81.0,140.0,155.65380859375,162.345527540798
-70.0,82.0,140.0,153.9205322265625,161.10865898517062
-70.0,83.0,140.0,152.1898193359375,159.8766675538523
-70.0,84.0,140.0,150.46156311035156,158.64959300097496
-70.0,85.0,140.0,148.7361297607422,157.42749447166148
-70.0,86.0,140.0,147.0132293701172,156.2105012575179
-70.0,87.0,140.0,145.29302978515625,154.99863910692895
-70.0,88.0,140.0,143.57553100585938,153.79198486714125
-70.0,89.0,140.0,141.86080932617188,152.59063008790875
-70.0,90.0,140.0,140.1488494873047,151.39458481894258
-70.0,91.0,140.0,138.43983459472656,150.2040019024127
-70.0,92.0,140.0,136.7337188720703,149.01894672951826
-70.0,93.0,140.0,135.0303955078125,147.83940690619332
-70.0,94.0,140.0,133.330078125,146.66554879427207
-70.0,95.0,140.0,131.63290405273438,145.49741594569645
-70.0,96.0,140.0,129.93873596191406,144.33512030384358
-70.0,97.0,140.0,128.24777221679688,143.17870853630788
-70.0,98.0,140.0,126.55982971191406,142.02833811646533
-70.0,99.0,140.0,124.87518310546875,140.88402533200846
-70.0,100.0,140.0,123.19378662109375,139.74589802790277
-70.0,101.0,140.0,121.51568603515625,138.6139817532849
-70.0,102.0,140.0,119.84095001220703,137.48849383675713
-70.0,103.0,140.0,118.18748474121094,136.36942157472473
-70.0,104.0,140.0,116.58328247070312,135.25692421046324
-70.0,105.0,140.0,114.9835433959961,134.15107068385626
-70.0,106.0,140.0,113.38825988769531,133.0519679368742
-70.0,107.0,140.0,111.79763793945312,131.95977725238853
-70.0,108.0,140.0,110.21156311035156,130.87451498238684
-70.0,109.0,140.0,108.63033294677734,129.7963774894161
-70.0,110.0,140.0,107.05381774902344,128.72536172021424
-70.0,111.0,140.0,105.4822998046875,127.66173488828788
-70.0,112.0,140.0,103.91592407226562,126.60545953003962
-70.0,113.0,140.0,102.35464477539062,125.55680285109007
-70.0,114.0,140.0,100.79873657226562,124.51580048456702
-70.0,115.0,140.0,99.24815368652344,123.48258274828682
-70.0,116.0,140.0,97.70309448242188,122.45727491532506
-70.0,117.0,140.0,96.16368103027344,121.44003712609569
-70.0,118.0,140.0,94.63006591796875,120.43100900385872
-70.0,119.0,140.0,93.10231018066406,119.4302759785495
-70.0,120.0,140.0,91.58061981201172,118.43801533529047
-68.0,0.0,136.0,285.89642333984375,271.93181877540553
-68.0,1.0,136.0,284.11065673828125,270.4236404467997
-68.0,2.0,136.0,282.325927734375,268.9182758060523
-68.0,3.0,136.0,280.5423583984375,267.4156993334535
-68.0,4.0,136.0,278.75958251953125,265.9159436034252
-68.0,5.0,136.0,276.9779357910156,264.4190418398418
-68.0,6.0,136.0,275.1973876953125,262.9249387895716
-68.0,7.0,136.0,273.41790771484375,261.43363761191864
-68.0,8.0,136.0,271.6395263671875,259.9451865297759
-68.0,9.0,136.0,269.86236572265625,258.45951387499747
-68.0,10.0,136.0,268.08624267578125,256.9766982383811
-68.0,11.0,136.0,266.3114013671875,255.49672820801445
-68.0,12.0,136.0,264.53778076171875,254.01958432126844
-68.0,13.0,136.0,262.765380859375,252.54528523365863
-68.0,14.0,136.0,260.9942626953125,251.07381104716995
-68.0,15.0,136.0,259.2244873046875,249.6051960722172
-68.0,16.0,136.0,257.455810546875,248.13944384911883
-68.0,17.0,136.0,255.68862915039062,246.67652623172316
-68.0,18.0,136.0,253.92283630371094,245.21652581188323
-68.0,19.0,136.0,252.15838623046875,243.75939084474263
-68.0,20.0,136.0,250.39544677734375,242.30517302567026
-68.0,21.0,136.0,248.74549865722656,240.85379544705123
-68.0,22.0,136.0,247.240966796875,239.4054076639665
-68.0,23.0,136.0,245.74038696289062,237.9599083222844
-68.0,24.0,136.0,244.24395751953125,236.51737515455392
-68.0,25.0,136.0,242.75152587890625,235.07775475627207
-68.0,26.0,136.0,241.262939453125,233.64111768907458
-68.0,27.0,136.0,239.77847290039062,232.20743521418515
-68.0,28.0,136.0,238.29783630371094,230.77682163997753
-68.0,29.0,136.0,236.82125854492188,229.34914704441348
-68.0,30.0,136.0,235.34832763671875,227.92450093177786
-68.0,31.0,136.0,233.87942504882812,226.50290595542037
-68.0,32.0,136.0,232.41015625,225.08435918561733
-68.0,33.0,136.0,230.6356964111328,223.66888369026657
-68.0,34.0,136.0,228.86293029785156,222.2565117859317
-68.0,35.0,136.0,227.0916290283203,220.84727648592363
-68.0,36.0,136.0,225.322021484375,219.44119371713234
-68.0,37.0,136.0,223.55397033691406,218.0381721883808
-68.0,38.0,136.0,221.78759765625,216.63841562613035
-68.0,39.0,136.0,220.02276611328125,215.24180624648642
-68.0,40.0,136.0,218.25975036621094,213.84841484390293
-68.0,41.0,136.0,216.49855041503906,212.45830473295226
-68.0,42.0,136.0,214.7388153076172,211.07142045111175
-68.0,43.0,136.0,212.98104858398438,209.68786326347075
-68.0,44.0,136.0,211.22500610351562,208.3075775746048
-68.0,45.0,136.0,209.47059631347656,206.93070435836728
-68.0,46.0,136.0,207.71829223632812,205.55713165687052
-68.0,47.0,136.0,205.96780395507812,204.1870026011695
-68.0,48.0,136.0,204.21917724609375,202.82030031224684
-68.0,49.0,136.0,202.47244262695312,201.45702666759976
-68.0,50.0,136.0,200.7277374267578,200.09728102850374
-68.0,51.0,136.0,198.98486328125,198.74102770628414
-68.0,52.0,136.0,197.24407958984375,197.3882892137981
-68.0,53.0,136.0,195.50531005859375,196.0391682005155
-68.0,54.0,136.0,193.76849365234375,194.69365961363508
-68.0,55.0,136.0,192.0338134765625,193.35181866548348
-68.0,56.0,136.0,190.30133056640625,192.01361035744316
-68.0,57.0,136.0,188.57078552246094,190.679121415403
-68.0,58.0,136.0,186.84255981445312,189.34839953442966
-68.0,59.0,136.0,185.11642456054688,188.02151431086284
-68.0,60.0,136.0,183.3924560546875,186.69840108782398
-68.0,61.0,136.0,181.67092895507812,185.3791933106302
-68.0,62.0,136.0,180.05392456054688,184.0638582292841
-68.0,63.0,136.0,178.60597229003906,182.75255427421527
-68.0,64.0,136.0,177.16152954101562,181.44515355886472
-68.0,65.0,136.0,175.72085571289062,180.14181154197655
-68.0,66.0,136.0,174.28384399414062,178.84255143316705
-68.0,67.0,136.0,172.85049438476562,177.54742434241336
-68.0,68.0,136.0,171.42108154296875,176.25647705297243
-68.0,69.0,136.0,169.99520874023438,174.96974626881928
-68.0,70.0,136.0,168.572998046875,173.68728072134414
-68.0,71.0,136.0,167.1547088623047,172.40909629243754
-68.0,72.0,136.0,165.74008178710938,171.13531743915397
-68.0,73.0,136.0,164.32904052734375,169.86592254076447
-68.0,74.0,136.0,162.92190551757812,168.60106274687297
-68.0,75.0,136.0,161.51866149902344,167.34065998547692
-68.0,76.0,136.0,160.11903381347656,166.0848627678784
-68.0,77.0,136.0,158.72335815429688,164.83369341361916
-68.0,78.0,136.0,157.33145141601562,163.5872461696663
-68.0,79.0,136.0,155.65380859375,162.345527540798
-68.0,80.0,136.0,153.9205322265625,161.10865898517062
-68.0,81.0,136.0,152.1898193359375,159.8766675538523
-68.0,82.0,136.0,150.46156311035156,158.64959300097496
-68.0,83.0,136.0,148.7361297607422,157.42749447166148
-68.0,84.0,136.0,147.0132293701172,156.2105012575179
-68.0,85.0,136.0,145.29302978515625,154.99863910692895
-68.0,86.0,136.0,143.57553100585938,153.79198486714125
-68.0,87.0,136.0,141.86080932617188,152.59063008790875
