s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
0.994,68.0,16.77011851357213,79.58152770996094,110.80157606195185
0.994,69.0,16.77011851357213,78.24304962158203,109.88898872839808
0.994,70.0,16.77011851357213,77.36408996582031,108.98643031216088
0.994,71.0,16.77011851357213,76.92568969726562,108.0939758598392
0.994,72.0,16.77011851357213,76.49358367919922,107.21184581384885
0.994,73.0,16.77011851357213,76.06790161132812,106.3402328245876
0.994,74.0,16.77011851357213,75.6490707397461,105.47926336489083
0.994,75.0,16.77011851357213,75.23721313476562,104.62918151739504
0.994,76.0,16.77011851357213,74.83264923095703,103.79012307747544
0.994,77.0,16.77011851357213,74.43553161621094,102.96225320930725
0.994,78.0,16.77011851357213,74.04643249511719,102.14585351655249
0.994,79.0,16.77011851357213,73.66556549072266,101.34097475386005
0.994,80.0,16.77011851357213,73.40443420410156,100.54792758773051
0.994,81.0,16.77011851357213,73.76121520996094,99.76686202247969
0.994,82.0,16.77011851357213,74.11612701416016,98.9979630077685
0.994,83.0,16.77011851357213,74.46939086914062,98.24145657034255
0.994,84.0,16.77011851357213,74.82060241699219,97.49748093700934
0.994,85.0,16.77011851357213,75.17010498046875,96.76629990278124
0.994,86.0,16.77011851357213,75.23350524902344,96.04804299151544
0.994,87.0,16.77011851357213,74.94692993164062,95.34295107826534
0.994,88.0,16.77011851357213,74.67085266113281,94.6512461536429
0.994,89.0,16.77011851357213,74.60368347167969,93.97305755840341
0.994,90.0,16.77011851357213,74.75738525390625,93.30869571113134
0.994,91.0,16.77011851357213,74.92596435546875,92.65826304727226
0.994,92.0,16.77011851357213,75.10977172851562,92.02195411456171
0.994,93.0,16.77011851357213,74.68588256835938,91.40004252426527
0.994,94.0,16.77011851357213,73.66092681884766,90.79269506167608
0.994,95.0,16.77011851357213,73.05274963378906,90.20005705634975
0.994,96.0,16.77011851357213,72.87045288085938,89.62237127856945
0.994,97.0,16.77011851357213,72.70130920410156,89.05981081466405
0.994,98.0,16.77011851357213,72.54544830322266,88.51258683003084
0.994,99.0,16.77011851357213,72.40560150146484,87.98085229806398
0.994,100.0,16.77011851357213,72.75413513183594,87.4647892324034
0.994,101.0,16.77011851357213,73.10083770751953,86.96459801892809
0.994,102.0,16.77011851357213,73.44557189941406,86.48039879070863
0.994,103.0,16.77011851357213,73.78849029541016,86.01242188631825
0.994,104.0,16.77011851357213,74.12956237792969,85.56078796680171
0.994,105.0,16.77011851357213,74.46900939941406,85.1256997952146
0.994,106.0,16.77011851357213,74.80640411376953,84.70721633957758
0.994,107.0,16.77011851357213,75.14230346679688,84.3055703925829
0.994,108.0,16.77011851357213,75.45024108886719,83.92080297444133
0.994,109.0,16.77011851357213,75.5925064086914,83.55314726549054
0.994,110.0,16.77011851357213,75.3697509765625,83.20264231080645
0.994,111.0,16.77011851357213,75.02632904052734,82.86942324279656
0.994,112.0,16.77011851357213,74.68898010253906,82.55362544563836
0.994,113.0,16.77011851357213,74.35807800292969,82.2552388386676
0.994,114.0,16.77011851357213,74.30955505371094,81.97445355204418
0.994,115.0,16.77011851357213,74.64132690429688,81.7113135956781
0.994,116.0,16.77011851357213,74.61090087890625,81.46581913600329
0.994,117.0,16.77011851357213,74.42247009277344,81.2381030953533
0.994,118.0,16.77011851357213,74.23623657226562,81.02816772483351
0.994,119.0,16.77011851357213,74.9397201538086,80.8359884658436
0.994,120.0,16.77011851357213,75.71204376220703,80.6616831519542
0.996,0.0,11.180079009048049,181.68565368652344,185.0301495702795
0.996,1.0,11.180079009048049,180.23207092285156,183.7150795899727
0.996,2.0,11.180079009048049,178.78237915039062,182.40395589186107
0.996,3.0,11.180079009048049,177.33615112304688,181.09687497303756
0.996,4.0,11.180079009048049,175.89366149902344,179.79382180535293
0.996,5.0,11.180079009048049,174.45492553710938,178.49477517738438
0.996,6.0,11.180079009048049,173.01979064941406,177.19994995943142
0.996,7.0,11.180079009048049,171.58834838867188,175.90926172141988
0.996,8.0,11.180079009048049,170.16073608398438,174.62279101143986
0.996,9.0,11.180079009048049,168.73672485351562,173.34056976080353
0.996,10.0,11.180079009048049,167.31649780273438,172.0626872955755
0.996,11.0,11.180079009048049,165.89999389648438,170.7891838276066
0.996,12.0,11.180079009048049,164.48733520507812,169.5200485930794
0.996,13.0,11.180079009048049,163.07823181152344,168.2554094598447
0.996,14.0,11.180079009048049,161.67306518554688,166.9952983993861
0.996,15.0,11.180079009048049,160.2716827392578,165.73981279968612
0.996,16.0,11.180079009048049,158.83676147460938,164.48892796135246
0.996,17.0,11.180079009048049,157.09933471679688,163.2427257184834
0.996,18.0,11.180079009048049,155.36447143554688,162.00133221867344
0.996,19.0,11.180079009048049,153.6320037841797,160.7647191453243
0.996,20.0,11.180079009048049,151.90200805664062,159.5329915428937
0.996,21.0,11.180079009048049,150.17459106445312,158.3061894221922
0.996,22.0,11.180079009048049,148.44976806640625,157.08442196793416
0.996,23.0,11.180079009048049,146.7274932861328,155.86772612338643
0.996,24.0,11.180079009048049,145.00811767578125,154.65617106989296
0.996,25.0,11.180079009048049,143.291259765625,153.44980220539549
0.996,26.0,11.180079009048049,141.57716369628906,152.2487428109014
0.996,27.0,11.180079009048049,139.8658447265625,151.05305488676817
0.996,28.0,11.180079009048049,138.15728759765625,149.86280183888195
0.996,29.0,11.180079009048049,136.4517822265625,148.67806164873485
0.996,30.0,11.180079009048049,134.74908447265625,147.49890757010712
0.996,31.0,11.180079009048049,133.0492401123047,146.3253812142651
0.996,32.0,11.180079009048049,131.35250854492188,145.15761234559832
0.996,33.0,11.180079009048049,129.65879821777344,143.99566643869878
0.996,34.0,11.180079009048049,127.96823120117188,142.83967875952746
0.996,35.0,11.180079009048049,126.28070068359375,141.68969864857854
0.996,36.0,11.180079009048049,124.59651184082031,140.54581103682884
0.996,37.0,11.180079009048049,122.91532135009766,139.40806082101207
0.996,38.0,11.180079009048049,121.23773193359375,138.27663480998876
0.996,39.0,11.180079009048049,119.56330871582031,137.1515542315325
0.996,40.0,11.180079009048049,117.8924560546875,136.03297652821172
0.996,41.0,11.180079009048049,116.22496032714844,134.92089696373947
0.996,42.0,11.180079009048049,114.56088256835938,133.81552133441022
0.996,43.0,11.180079009048049,112.90048217773438,132.71695828199574
0.996,44.0,11.180079009048049,111.2437744140625,131.6252299974249
0.996,45.0,11.180079009048049,109.62319946289062,130.54055284661544
0.996,46.0,11.180079009048049,108.04320526123047,129.4629607382938
0.996,47.0,11.180079009048049,106.46817016601562,128.39256361107914
0.996,48.0,11.180079009048049,104.89802551269531,127.32949690173915
0.996,49.0,11.180079009048049,103.33296203613281,126.27392641470962
0.996,50.0,11.180079009048049,101.77313232421875,125.22587794786068
0.996,51.0,11.180079009048049,100.21849060058594,124.18551442172111
0.996,52.0,11.180079009048049,98.66937255859375,123.15302266768566
0.996,53.0,11.180079009048049,97.12566375732422,122.12843841116613
0.996,54.0,11.180079009048049,95.58778381347656,121.11195830846968
0.996,55.0,11.180079009048049,94.05563354492188,120.10369461818192
0.996,56.0,11.180079009048049,92.52935028076172,119.1037822132446
0.996,57.0,11.180079009048049,91.00919342041016,118.11237945146775
0.996,58.0,11.180079009048049,89.49520874023438,117.12959819549242
0.996,59.0,11.180079009048049,87.98762512207031,116.1555858200005
0.996,60.0,11.180079009048049,86.48652648925781,115.19051389844348
0.996,61.0,11.180079009048049,84.99240112304688,114.23456200401873
0.996,62.0,11.180079009048049,83.50491333007812,113.2877799842066
0.996,63.0,11.180079009048049,82.02459716796875,112.35042139440333
0.996,64.0,11.180079009048049,80.55162048339844,111.42260574188929
0.996,65.0,11.180079009048049,79.08609008789062,110.50450270096464
0.996,66.0,11.180079009048049,77.76374053955078,109.59627616849032
0.996,67.0,11.180079009048049,77.32095336914062,108.69807039599415
0.996,68.0,11.180079009048049,76.88432312011719,107.81007696552535
0.996,69.0,11.180079009048049,76.45413208007812,106.9325000657541
0.996,70.0,11.180079009048049,76.03036499023438,106.06548316370412
0.996,71.0,11.180079009048049,75.61347961425781,105.20916202231392
0.996,72.0,11.180079009048049,75.2038803100586,104.36377652980224
0.996,73.0,11.180079009048049,74.80148315429688,103.52952383106715
0.996,74.0,11.180079009048049,74.4067611694336,102.7064993074927
0.996,75.0,11.180079009048049,74.02012634277344,101.89499420359176
0.996,76.0,11.180079009048049,73.64173889160156,101.09514102597859
0.996,77.0,11.180079009048049,73.66851806640625,100.30709194923607
0.996,78.0,11.180079009048049,74.02336120605469,99.5311518837821
0.996,79.0,11.180079009048049,74.37643432617188,98.767398585958
0.996,80.0,11.180079009048049,74.72767639160156,98.01612690171194
0.996,81.0,11.180079009048049,75.07694244384766,97.27743025748573
0.996,82.0,11.180079009048049,75.424560546875,96.55157199490591
0.996,83.0,11.180079009048049,75.1380615234375,95.83874192165192
0.996,84.0,11.180079009048049,74.8565444946289,95.13919182078698
0.996,85.0,11.180079009048049,74.58570098876953,94.45299446847886
0.996,86.0,11.180079009048049,74.62342834472656,93.78044297386849
0.996,87.0,11.180079009048049,74.78458404541016,93.12170715654862
0.996,88.0,11.180079009048049,74.96087646484375,92.47698193334382
0.996,89.0,11.180079009048049,75.15218353271484,91.84649323905894
0.996,90.0,11.180079009048049,74.26620483398438,91.23041313756066
0.996,91.0,11.180079009048049,73.25062561035156,90.62894926739745
0.996,92.0,11.180079009048049,73.00885009765625,90.04223997918282
0.996,93.0,11.180079009048049,72.83297729492188,89.4705782645893
0.996,94.0,11.180079009048049,72.67044067382812,88.91406215677445
0.996,95.0,11.180079009048049,72.52146911621094,88.37292253569528
0.996,96.0,11.180079009048049,72.64899444580078,87.8473157182748
0.996,97.0,11.180079009048049,72.99567413330078,87.33742989209294
0.996,98.0,11.180079009048049,73.34053802490234,86.84348292960013
0.996,99.0,11.180079009048049,73.683349609375,86.36557869657187
0.996,100.0,11.180079009048049,74.02448272705078,85.90385705106611
0.996,101.0,11.180079009048049,74.36375427246094,85.45856600661077
0.996,102.0,11.180079009048049,74.70132446289062,85.02984023546527
0.996,103.0,11.180079009048049,75.03691864013672,84.61772956213136
0.996,104.0,11.180079009048049,75.37093353271484,84.2224807847124
0.996,105.0,11.180079009048049,75.57319641113281,83.84417221753549
0.996,106.0,11.180079009048049,75.72212219238281,83.48293472695482
0.996,107.0,11.180079009048049,75.37492370605469,83.13893210313685
0.996,108.0,11.180079009048049,75.03219604492188,82.81214917378519
0.996,109.0,11.180079009048049,74.69590759277344,82.50280830921
0.996,110.0,11.180079009048049,74.36597442626953,82.21089258349528
0.996,111.0,11.180079009048049,74.5230712890625,81.93658525900533
0.996,112.0,11.180079009048049,74.73765563964844,81.67985749922529
0.996,113.0,11.180079009048049,74.5483169555664,81.44083058711244
0.996,114.0,11.180079009048049,74.36116027832031,81.21954657650922
0.996,115.0,11.180079009048049,74.49794006347656,81.01595196414253
0.996,116.0,11.180079009048049,75.26874542236328,80.83023780584837
0.996,117.0,11.180079009048049,76.04054260253906,80.66224914729318
0.996,118.0,11.180079009048049,76.8133544921875,80.51205752090802
0.996,119.0,11.180079009048049,77.15138244628906,80.37962600898159
0.996,120.0,11.180079009048049,77.47708129882812,80.26498777000312
0.998,0.0,5.590039504523957,176.52816772460938,180.61975013996945
0.998,1.0,5.590039504523957,175.0884552001953,179.31856690677628
0.998,2.0,5.590039504523957,173.65243530273438,178.02153244937816
0.998,3.0,5.590039504523957,172.2200927734375,176.7285778655365
0.998,4.0,5.590039504523957,170.79141235351562,175.43987128785747
0.998,5.0,5.590039504523957,169.36660766601562,174.15538926308022
0.998,6.0,5.590039504523957,167.94528198242188,172.87518076635524
0.998,7.0,5.590039504523957,166.52792358398438,171.5993642088309
0.998,8.0,5.590039504523957,165.1141357421875,170.3278834795554
0.998,9.0,5.590039504523957,163.70423889160156,169.06089416982272
0.998,10.0,5.590039504523957,162.29806518554688,167.7983758022556
0.998,11.0,5.590039504523957,160.89564514160156,166.5404241937224
0.998,12.0,5.590039504523957,159.49722290039062,165.28708453021972
0.998,13.0,5.590039504523957,158.10238647460938,164.03839108574553
0.998,14.0,5.590039504523957,156.3778076171875,162.79441478249493
0.998,15.0,5.590039504523957,154.64364624023438,161.55524040749964
0.998,16.0,5.590039504523957,152.91201782226562,160.32091230365114
0.998,17.0,5.590039504523957,151.18295288085938,159.09151258002422
0.998,18.0,5.590039504523957,149.45640563964844,157.8670635871365
0.998,19.0,5.590039504523957,147.732666015625,156.64768765249937
0.998,20.0,5.590039504523957,146.01138305664062,155.4333722310785
0.998,21.0,5.590039504523957,144.2928466796875,154.22426851828476
0.998,22.0,5.590039504523957,142.57699584960938,153.02041709156003
0.998,23.0,5.590039504523957,140.86407470703125,151.82185284075544
0.998,24.0,5.590039504523957,139.15383911132812,150.628701977329
0.998,25.0,5.590039504523957,137.446533203125,149.44098960793855
0.998,26.0,5.590039504523957,135.74221801757812,148.25888595839712
0.998,27.0,5.590039504523957,134.04055786132812,147.08232043442544
0.998,28.0,5.590039504523957,132.342041015625,145.91150062837747
0.998,29.0,5.590039504523957,130.6465606689453,144.74649175368637
0.998,30.0,5.590039504523957,128.9542236328125,143.58729922942348
0.998,31.0,5.590039504523957,127.26492309570312,142.43409248885956
0.998,32.0,5.590039504523957,125.57879638671875,141.2869213360706
0.998,33.0,5.590039504523957,123.89598846435547,140.14589217579658
0.998,34.0,5.590039504523957,122.21641540527344,139.01104385083943
0.998,35.0,5.590039504523957,120.54010009765625,137.88254314134548
0.998,36.0,5.590039504523957,118.8672866821289,136.76050433833228
0.998,37.0,5.590039504523957,117.19792938232422,135.6449150125061
0.998,38.0,5.590039504523957,115.53207397460938,134.53595737989528
0.998,39.0,5.590039504523957,113.89077758789062,133.43370164383134
0.998,40.0,5.590039504523957,112.29842376708984,132.33828574906053
0.998,41.0,5.590039504523957,110.71073913574219,131.24981398796342
0.998,42.0,5.590039504523957,109.1278076171875,130.1683405248757
0.998,43.0,5.590039504523957,107.54963684082031,129.0940790663925
0.998,44.0,5.590039504523957,105.976318359375,128.02699758010027
0.998,45.0,5.590039504523957,104.40807342529297,126.96736170173814
0.998,46.0,5.590039504523957,102.84483337402344,125.91519265834246
0.998,47.0,5.590039504523957,101.28690338134766,124.87066355708814
0.998,48.0,5.590039504523957,99.73434448242188,123.83385337696433
0.998,49.0,5.590039504523957,98.18724060058594,122.80495762463134
0.998,50.0,5.590039504523957,96.64562225341797,121.78402453857608
0.998,51.0,5.590039504523957,95.10987091064453,120.77126414088535
0.998,52.0,5.590039504523957,93.57986450195312,119.76675329703356
0.998,53.0,5.590039504523957,92.05582427978516,118.7706684315934
0.998,54.0,5.590039504523957,90.53794860839844,117.78309895073019
0.998,55.0,5.590039504523957,89.02642822265625,116.80422322202224
0.998,56.0,5.590039504523957,87.52132415771484,115.83418998858886
0.998,57.0,5.590039504523957,86.02281188964844,114.87316800089785
0.998,58.0,5.590039504523957,84.53108215332031,113.92124815524977
0.998,59.0,5.590039504523957,83.0462646484375,112.97864756088869
