version,eval_set,grid_mm,strata_type,strata_value,x_feature,y_error,n,pearson_r,spearman_r,x_min,x_max,y_min,y_max
v4-io,noG,50.0,facing,BCGF,vdop,err_horizontal_mm,6,0.303447,0.600000,0.736448,0.962926,29.5272,86.7361
v4-io,noG,50.0,facing,BCGF,vdop,err_vertical_mm,6,-0.480380,-0.142857,0.736448,0.962926,5.25073,282.297
v4-io,noG,50.0,facing,BCGF,cond,err_3d_mm,6,-0.380224,-0.142857,2.01444,3.61905,34.2994,295.321
v4-io,noG,50.0,facing,BCGF,cond,err_horizontal_mm,6,0.259767,0.600000,2.01444,3.61905,29.5272,86.7361
v4-io,noG,50.0,facing,BCGF,cond,err_vertical_mm,6,-0.413021,-0.142857,2.01444,3.61905,5.25073,282.297
v4-io,noG,50.0,facing,BCGF,dop_radial_p95_mm,err_3d_mm,6,0.690907,0.885714,70.247,149.01,34.2994,295.321
v4-io,noG,50.0,facing,BCGF,dop_radial_p95_mm,err_horizontal_mm,6,0.048000,0.085714,70.247,149.01,29.5272,86.7361
v4-io,noG,50.0,facing,BCGF,dop_radial_p95_mm,err_vertical_mm,6,0.698856,0.714286,70.247,149.01,5.25073,282.297
v4-io,noG,50.0,facing,BCGF,pct_ge8,err_3d_mm,6,0.698100,0.314286,91.5,93.8385,34.2994,295.321
v4-io,noG,50.0,facing,BCGF,pct_ge8,err_horizontal_mm,6,0.214768,0.028571,91.5,93.8385,29.5272,86.7361
v4-io,noG,50.0,facing,BCGF,pct_ge8,err_vertical_mm,6,0.745705,0.600000,91.5,93.8385,5.25073,282.297
v4-io,noG,50.0,facing,BCGF,distance_to_array_centroid_mm,err_3d_mm,6,0.706207,0.714286,365.075,1222.75,34.2994,295.321
v4-io,noG,50.0,facing,BCGF,distance_to_array_centroid_mm,err_horizontal_mm,6,0.296071,-0.085714,365.075,1222.75,29.5272,86.7361
v4-io,noG,50.0,facing,BCGF,distance_to_array_centroid_mm,err_vertical_mm,6,0.662139,0.428571,365.075,1222.75,5.25073,282.297
v4-io,noG,50.0,facing,CDHG,gdop,err_3d_mm,6,0.261383,0.314286,1.18778,1.32938,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,gdop,err_horizontal_mm,6,-0.444687,-0.600000,1.18778,1.32938,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,gdop,err_vertical_mm,6,0.266205,0.371429,1.18778,1.32938,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,hdop,err_3d_mm,6,0.807221,0.714286,0.847928,0.906063,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,hdop,err_horizontal_mm,6,-0.493530,-0.428571,0.847928,0.906063,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,hdop,err_vertical_mm,6,0.853940,0.771429,0.847928,0.906063,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,vdop,err_3d_mm,6,0.020010,0.314286,0.768825,0.972776,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,vdop,err_horizontal_mm,6,-0.285290,-0.600000,0.768825,0.972776,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,vdop,err_vertical_mm,6,0.012731,0.371429,0.768825,0.972776,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,cond,err_3d_mm,6,0.200045,0.314286,2.01887,3.88493,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,cond,err_horizontal_mm,6,-0.430060,-0.600000,2.01887,3.88493,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,cond,err_vertical_mm,6,0.213197,0.371429,2.01887,3.88493,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,dop_radial_p95_mm,err_3d_mm,6,0.564170,0.657143,91.7971,217.462,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,dop_radial_p95_mm,err_horizontal_mm,6,0.223031,0.428571,91.7971,217.462,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,dop_radial_p95_mm,err_vertical_mm,6,0.440047,0.428571,91.7971,217.462,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,pct_ge8,err_3d_mm,6,-0.424887,-0.485714,89.8418,95.587,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,pct_ge8,err_horizontal_mm,6,-0.243356,-0.314286,89.8418,95.587,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,pct_ge8,err_vertical_mm,6,-0.212809,-0.257143,89.8418,95.587,1.4008,168.161
v4-io,noG,50.0,facing,CDHG,distance_to_array_centroid_mm,err_3d_mm,6,0.137394,-0.085714,370.722,1048.94,57.8186,173.472
v4-io,noG,50.0,facing,CDHG,distance_to_array_centroid_mm,err_horizontal_mm,6,-0.063308,-0.085714,370.722,1048.94,42.5958,83.0757
v4-io,noG,50.0,facing,CDHG,distance_to_array_centroid_mm,err_vertical_mm,6,-0.005313,-0.257143,370.722,1048.94,1.4008,168.161
v4-io,noG,50.0,height,high,gdop,err_3d_mm,8,-0.417469,-0.738095,1.18393,1.21039,34.2994,365.73
v4-io,noG,50.0,height,high,gdop,err_horizontal_mm,8,-0.468290,-0.357143,1.18393,1.21039,7.66326,105.264
v4-io,noG,50.0,height,high,gdop,err_vertical_mm,8,-0.404715,-0.666667,1.18393,1.21039,1.4008,365.649
v4-io,noG,50.0,height,high,hdop,err_3d_mm,8,0.936187,0.904762,0.876391,0.967457,34.2994,365.73
v4-io,noG,50.0,height,high,hdop,err_horizontal_mm,8,-0.540288,-0.333333,0.876391,0.967457,7.66326,105.264
v4-io,noG,50.0,height,high,hdop,err_vertical_mm,8,0.969303,0.976190,0.876391,0.967457,1.4008,365.649
v4-io,noG,50.0,height,high,vdop,err_3d_mm,8,-0.949534,-0.952381,0.704261,0.820993,34.2994,365.73
v4-io,noG,50.0,height,high,vdop,err_horizontal_mm,8,0.299067,0.261905,0.704261,0.820993,7.66326,105.264
v4-io,noG,50.0,height,high,vdop,err_vertical_mm,8,-0.970540,-1.000000,0.704261,0.820993,1.4008,365.649
v4-io,noG,50.0,height,high,cond,err_3d_mm,8,-0.309594,-0.738095,2.01444,2.3995,34.2994,365.73
v4-io,noG,50.0,height,high,cond,err_horizontal_mm,8,-0.433927,-0.238095,2.01444,2.3995,7.66326,105.264
v4-io,noG,50.0,height,high,cond,err_vertical_mm,8,-0.322465,-0.738095,2.01444,2.3995,1.4008,365.649
v4-io,noG,50.0,height,high,dop_radial_p95_mm,err_3d_mm,8,0.348385,0.476190,70.247,149.01,34.2994,365.73
v4-io,noG,50.0,height,high,dop_radial_p95_mm,err_horizontal_mm,8,-0.361031,-0.309524,70.247,149.01,7.66326,105.264
v4-io,noG,50.0,height,high,dop_radial_p95_mm,err_vertical_mm,8,0.420235,0.523810,70.247,149.01,1.4008,365.649
v4-io,noG,50.0,height,high,pct_ge8,err_3d_mm,8,-0.121257,-0.239525,91.3405,93.7552,34.2994,365.73
v4-io,noG,50.0,height,high,pct_ge8,err_horizontal_mm,8,-0.116368,0.107786,91.3405,93.7552,7.66326,105.264
v4-io,noG,50.0,height,high,pct_ge8,err_vertical_mm,8,-0.131199,-0.131739,91.3405,93.7552,1.4008,365.649
v4-io,noG,50.0,height,high,distance_to_array_centroid_mm,err_3d_mm,8,0.150038,0.523810,774.291,1222.75,34.2994,365.73
v4-io,noG,50.0,height,high,distance_to_array_centroid_mm,err_horizontal_mm,8,0.084568,0.119048,774.291,1222.75,7.66326,105.264
v4-io,noG,50.0,height,high,distance_to_array_centroid_mm,err_vertical_mm,8,0.107654,0.333333,774.291,1222.75,1.4008,365.649
v4-io,noG,50.0,height,low,gdop,err_3d_mm,8,0.090492,-0.071429,1.19619,1.32938,42.2302,295.321
v4-io,noG,50.0,height,low,gdop,err_horizontal_mm,8,-0.243526,-0.285714,1.19619,1.32938,26.6135,86.7361
v4-io,noG,50.0,height,low,gdop,err_vertical_mm,8,0.113324,-0.071429,1.19619,1.32938,17.302,282.297
v4-io,noG,50.0,height,low,hdop,err_3d_mm,8,0.628701,0.714286,0.866762,0.906063,42.2302,295.321
v4-io,noG,50.0,height,low,hdop,err_horizontal_mm,8,0.232829,0.261905,0.866762,0.906063,26.6135,86.7361
v4-io,noG,50.0,height,low,hdop,err_vertical_mm,8,0.651565,0.714286,0.866762,0.906063,17.302,282.297
v4-io,noG,50.0,height,low,vdop,err_3d_mm,8,-0.056158,-0.142857,0.813498,0.972776,42.2302,295.321
v4-io,noG,50.0,height,low,vdop,err_horizontal_mm,8,-0.331903,-0.285714,0.813498,0.972776,26.6135,86.7361
v4-io,noG,50.0,height,low,vdop,err_vertical_mm,8,-0.036462,-0.142857,0.813498,0.972776,17.302,282.297
v4-io,noG,50.0,height,low,cond,err_3d_mm,8,0.050552,-0.071429,2.20736,3.88493,42.2302,295.321
v4-io,noG,50.0,height,low,cond,err_horizontal_mm,8,-0.270003,-0.285714,2.20736,3.88493,26.6135,86.7361
v4-io,noG,50.0,height,low,cond,err_vertical_mm,8,0.071947,-0.071429,2.20736,3.88493,17.302,282.297
v4-io,noG,50.0,height,low,dop_radial_p95_mm,err_3d_mm,8,0.314637,0.452381,75.1894,217.462,42.2302,295.321
v4-io,noG,50.0,height,low,dop_radial_p95_mm,err_horizontal_mm,8,0.147767,0.142857,75.1894,217.462,26.6135,86.7361
v4-io,noG,50.0,height,low,dop_radial_p95_mm,err_vertical_mm,8,0.341725,0.452381,75.1894,217.462,17.302,282.297
v4-io,noG,50.0,height,low,pct_ge8,err_3d_mm,8,0.137443,-0.119048,89.8418,93.8385,42.2302,295.321
v4-io,noG,50.0,height,low,pct_ge8,err_horizontal_mm,8,0.115417,-0.238095,89.8418,93.8385,26.6135,86.7361
v4-io,noG,50.0,height,low,pct_ge8,err_vertical_mm,8,0.115346,-0.119048,89.8418,93.8385,17.302,282.297
v4-io,noG,50.0,height,low,distance_to_array_centroid_mm,err_3d_mm,8,0.789200,0.666667,647.416,1111.11,42.2302,295.321
v4-io,noG,50.0,height,low,distance_to_array_centroid_mm,err_horizontal_mm,8,0.685949,0.619048,647.416,1111.11,26.6135,86.7361
v4-io,noG,50.0,height,low,distance_to_array_centroid_mm,err_vertical_mm,8,0.780860,0.666667,647.416,1111.11,17.302,282.297
v4-io,noG,50.0,height,mid,gdop,err_3d_mm,8,0.081019,0.047619,1.22787,1.30474,25.9715,83.0989
v4-io,noG,50.0,height,mid,gdop,err_horizontal_mm,8,-0.382511,-0.595238,1.22787,1.30474,21.7147,83.0757
v4-io,noG,50.0,height,mid,gdop,err_vertical_mm,8,0.588307,0.595238,1.22787,1.30474,1.96294,64.0757
v4-io,noG,50.0,height,mid,hdop,err_3d_mm,8,-0.320722,-0.476190,0.847928,0.884798,25.9715,83.0989
v4-io,noG,50.0,height,mid,hdop,err_horizontal_mm,8,-0.657280,-0.833333,0.847928,0.884798,21.7147,83.0757
v4-io,noG,50.0,height,mid,hdop,err_vertical_mm,8,0.513018,0.404762,0.847928,0.884798,1.96294,64.0757
v4-io,noG,50.0,height,mid,vdop,err_3d_mm,8,0.212165,0.476190,0.882345,0.964175,25.9715,83.0989
v4-io,noG,50.0,height,mid,vdop,err_horizontal_mm,8,-0.225370,-0.380952,0.882345,0.964175,21.7147,83.0757
v4-io,noG,50.0,height,mid,vdop,err_vertical_mm,8,0.524198,0.761905,0.882345,0.964175,1.96294,64.0757
v4-io,noG,50.0,height,mid,cond,err_3d_mm,8,0.054895,0.047619,2.58048,3.74153,25.9715,83.0989
v4-io,noG,50.0,height,mid,cond,err_horizontal_mm,8,-0.408643,-0.595238,2.58048,3.74153,21.7147,83.0757
v4-io,noG,50.0,height,mid,cond,err_vertical_mm,8,0.591372,0.595238,2.58048,3.74153,1.96294,64.0757
v4-io,noG,50.0,height,mid,dop_radial_p95_mm,err_3d_mm,8,0.651941,0.761905,72.2205,149.655,25.9715,83.0989
v4-io,noG,50.0,height,mid,dop_radial_p95_mm,err_horizontal_mm,8,0.624044,0.571429,72.2205,149.655,21.7147,83.0757
v4-io,noG,50.0,height,mid,dop_radial_p95_mm,err_vertical_mm,8,-0.069804,-0.214286,72.2205,149.655,1.96294,64.0757
v4-io,noG,50.0,height,mid,pct_ge8,err_3d_mm,8,0.377915,0.071429,89.7585,95.6703,25.9715,83.0989
v4-io,noG,50.0,height,mid,pct_ge8,err_horizontal_mm,8,-0.056928,-0.071429,89.7585,95.6703,21.7147,83.0757
v4-io,noG,50.0,height,mid,pct_ge8,err_vertical_mm,8,0.664937,0.690476,89.7585,95.6703,1.96294,64.0757
v4-io,noG,50.0,height,mid,distance_to_array_centroid_mm,err_3d_mm,8,0.282304,0.404762,365.075,922.898,25.9715,83.0989
v4-io,noG,50.0,height,mid,distance_to_array_centroid_mm,err_horizontal_mm,8,0.820492,0.928571,365.075,922.898,21.7147,83.0757
v4-io,noG,50.0,height,mid,distance_to_array_centroid_mm,err_vertical_mm,8,-0.770642,-0.595238,365.075,922.898,1.96294,64.0757
v4-io,noG,50.0,location,center,gdop,err_3d_mm,12,-0.234059,-0.223776,1.18778,1.29733,25.9715,183.857
v4-io,noG,50.0,location,center,gdop,err_horizontal_mm,12,-0.148928,-0.062937,1.18778,1.29733,21.7147,70.4799
v4-io,noG,50.0,location,center,gdop,err_vertical_mm,12,-0.218545,-0.328671,1.18778,1.29733,5.25073,177.281
v4-io,noG,50.0,location,center,hdop,err_3d_mm,12,0.423493,0.223776,0.865735,0.905394,25.9715,183.857
v4-io,noG,50.0,location,center,hdop,err_horizontal_mm,12,0.283140,0.062937,0.865735,0.905394,21.7147,70.4799
v4-io,noG,50.0,location,center,hdop,err_vertical_mm,12,0.408682,0.328671,0.865735,0.905394,5.25073,177.281
v4-io,noG,50.0,location,center,vdop,err_3d_mm,12,-0.270658,-0.237762,0.768825,0.964175,25.9715,183.857
v4-io,noG,50.0,location,center,vdop,err_horizontal_mm,12,-0.181550,-0.076923,0.768825,0.964175,21.7147,70.4799
v4-io,noG,50.0,location,center,vdop,err_vertical_mm,12,-0.255072,-0.342657,0.768825,0.964175,5.25073,177.281
v4-io,noG,50.0,location,center,cond,err_3d_mm,12,-0.240676,-0.223776,2.01887,3.61905,25.9715,183.857
v4-io,noG,50.0,location,center,cond,err_horizontal_mm,12,-0.162133,-0.062937,2.01887,3.61905,21.7147,70.4799
v4-io,noG,50.0,location,center,cond,err_vertical_mm,12,-0.225695,-0.328671,2.01887,3.61905,5.25073,177.281
v4-io,noG,50.0,location,center,dop_radial_p95_mm,err_3d_mm,12,0.846608,0.790210,70.247,217.462,25.9715,183.857
v4-io,noG,50.0,location,center,dop_radial_p95_mm,err_horizontal_mm,12,0.526931,0.538462,70.247,217.462,21.7147,70.4799
v4-io,noG,50.0,location,center,dop_radial_p95_mm,err_vertical_mm,12,0.867297,0.832168,70.247,217.462,5.25073,177.281
v4-io,noG,50.0,location,center,pct_ge8,err_3d_mm,12,-0.058404,-0.034965,89.7585,95.587,25.9715,183.857
v4-io,noG,50.0,location,center,pct_ge8,err_horizontal_mm,12,0.229868,0.195804,89.7585,95.587,21.7147,70.4799
v4-io,noG,50.0,location,center,pct_ge8,err_vertical_mm,12,-0.104300,-0.125874,89.7585,95.587,5.25073,177.281
v4-io,noG,50.0,location,center,distance_to_array_centroid_mm,err_3d_mm,12,0.322941,0.356643,365.075,777.49,25.9715,183.857
v4-io,noG,50.0,location,center,distance_to_array_centroid_mm,err_horizontal_mm,12,0.156273,0.209790,365.075,777.49,21.7147,70.4799
v4-io,noG,50.0,location,center,distance_to_array_centroid_mm,err_vertical_mm,12,0.307490,0.433566,365.075,777.49,5.25073,177.281
v4-io,noG,50.0,location,edge,gdop,err_3d_mm,12,-0.243312,-0.293706,1.18393,1.32938,57.8186,365.73
v4-io,noG,50.0,location,edge,gdop,err_horizontal_mm,12,0.035370,0.097902,1.18393,1.32938,7.66326,105.264
v4-io,noG,50.0,location,edge,gdop,err_vertical_mm,12,-0.241745,-0.314685,1.18393,1.32938,1.4008,365.649
v4-io,noG,50.0,location,edge,hdop,err_3d_mm,12,0.831143,0.797203,0.847928,0.967457,57.8186,365.73
v4-io,noG,50.0,location,edge,hdop,err_horizontal_mm,12,-0.580634,-0.496503,0.847928,0.967457,7.66326,105.264
v4-io,noG,50.0,location,edge,hdop,err_vertical_mm,12,0.870899,0.867133,0.847928,0.967457,1.4008,365.649
v4-io,noG,50.0,location,edge,vdop,err_3d_mm,12,-0.548816,-0.419580,0.704261,0.972776,57.8186,365.73
v4-io,noG,50.0,location,edge,vdop,err_horizontal_mm,12,0.283190,0.265734,0.704261,0.972776,7.66326,105.264
v4-io,noG,50.0,location,edge,vdop,err_vertical_mm,12,-0.561200,-0.426573,0.704261,0.972776,1.4008,365.649
v4-io,noG,50.0,location,edge,cond,err_3d_mm,12,-0.254814,-0.293706,2.01444,3.88493,57.8186,365.73
v4-io,noG,50.0,location,edge,cond,err_horizontal_mm,12,0.035141,0.097902,2.01444,3.88493,7.66326,105.264
v4-io,noG,50.0,location,edge,cond,err_vertical_mm,12,-0.254249,-0.314685,2.01444,3.88493,1.4008,365.649
v4-io,noG,50.0,location,edge,dop_radial_p95_mm,err_3d_mm,12,0.225712,0.405594,80.457,149.655,57.8186,365.73
v4-io,noG,50.0,location,edge,dop_radial_p95_mm,err_horizontal_mm,12,-0.337363,-0.461538,80.457,149.655,7.66326,105.264
v4-io,noG,50.0,location,edge,dop_radial_p95_mm,err_vertical_mm,12,0.226209,0.237762,80.457,149.655,1.4008,365.649
v4-io,noG,50.0,location,edge,pct_ge8,err_3d_mm,12,0.063966,-0.041958,90.2581,95.6703,57.8186,365.73
v4-io,noG,50.0,location,edge,pct_ge8,err_horizontal_mm,12,-0.194027,-0.272727,90.2581,95.6703,7.66326,105.264
v4-io,noG,50.0,location,edge,pct_ge8,err_vertical_mm,12,0.117799,0.167832,90.2581,95.6703,1.4008,365.649
v4-io,noG,50.0,location,edge,distance_to_array_centroid_mm,err_3d_mm,12,0.410255,0.447552,407.18,1222.75,57.8186,365.73
v4-io,noG,50.0,location,edge,distance_to_array_centroid_mm,err_horizontal_mm,12,0.126047,0.153846,407.18,1222.75,7.66326,105.264
v4-io,noG,50.0,location,edge,distance_to_array_centroid_mm,err_vertical_mm,12,0.371893,0.356643,407.18,1222.75,1.4008,365.649
v4-io,noG,50.0,location_height,center/high,gdop,err_3d_mm,4,-0.951687,-1.000000,1.18778,1.21039,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,gdop,err_horizontal_mm,4,-0.811024,-0.800000,1.18778,1.21039,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,gdop,err_vertical_mm,4,-0.967131,-1.000000,1.18778,1.21039,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,hdop,err_3d_mm,4,0.926853,1.000000,0.894378,0.905394,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,hdop,err_horizontal_mm,4,0.870880,0.800000,0.894378,0.905394,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,hdop,err_vertical_mm,4,0.910720,1.000000,0.894378,0.905394,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,vdop,err_3d_mm,4,-0.950263,-1.000000,0.768825,0.815558,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,vdop,err_horizontal_mm,4,-0.835302,-0.800000,0.768825,0.815558,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,vdop,err_vertical_mm,4,-0.955567,-1.000000,0.768825,0.815558,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,cond,err_3d_mm,4,-0.949246,-1.000000,2.01887,2.3995,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,cond,err_horizontal_mm,4,-0.826151,-0.800000,2.01887,2.3995,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,cond,err_vertical_mm,4,-0.958121,-1.000000,2.01887,2.3995,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,dop_radial_p95_mm,err_3d_mm,4,0.728578,0.800000,70.247,129.186,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,dop_radial_p95_mm,err_horizontal_mm,4,0.378247,0.400000,70.247,129.186,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,dop_radial_p95_mm,err_vertical_mm,4,0.824464,0.800000,70.247,129.186,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,pct_ge8,err_3d_mm,4,0.531187,0.200000,91.3405,93.7552,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,pct_ge8,err_horizontal_mm,4,0.593191,0.400000,91.3405,93.7552,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,pct_ge8,err_vertical_mm,4,0.434321,0.200000,91.3405,93.7552,5.25073,128.702
v4-io,noG,50.0,location_height,center/high,distance_to_array_centroid_mm,err_3d_mm,4,0.734432,0.800000,774.291,777.49,34.2994,146.737
v4-io,noG,50.0,location_height,center/high,distance_to_array_centroid_mm,err_horizontal_mm,4,0.369533,0.400000,774.291,777.49,27.0941,70.4799
v4-io,noG,50.0,location_height,center/high,distance_to_array_centroid_mm,err_vertical_mm,4,0.850957,0.800000,774.291,777.49,5.25073,128.702
v4-io,noG,50.0,location_height,center/low,gdop,err_3d_mm,4,-0.517362,-0.400000,1.24235,1.26057,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,gdop,err_horizontal_mm,4,-0.327720,-0.400000,1.24235,1.26057,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,gdop,err_vertical_mm,4,-0.470969,-0.400000,1.24235,1.26057,17.302,177.281
v4-io,noG,50.0,location_height,center/low,hdop,err_3d_mm,4,0.981298,0.800000,0.877882,0.89168,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,hdop,err_horizontal_mm,4,0.844790,0.800000,0.877882,0.89168,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,hdop,err_vertical_mm,4,0.957614,0.800000,0.877882,0.89168,17.302,177.281
v4-io,noG,50.0,location_height,center/low,vdop,err_3d_mm,4,-0.773171,-0.800000,0.865073,0.904625,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,vdop,err_horizontal_mm,4,-0.579947,-0.800000,0.865073,0.904625,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,vdop,err_vertical_mm,4,-0.731724,-0.800000,0.865073,0.904625,17.302,177.281
v4-io,noG,50.0,location_height,center/low,cond,err_3d_mm,4,-0.577403,-0.400000,2.85175,3.09852,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,cond,err_horizontal_mm,4,-0.305112,-0.400000,2.85175,3.09852,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,cond,err_vertical_mm,4,-0.542418,-0.400000,2.85175,3.09852,17.302,177.281
v4-io,noG,50.0,location_height,center/low,dop_radial_p95_mm,err_3d_mm,4,0.908133,0.800000,75.1894,217.462,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,dop_radial_p95_mm,err_horizontal_mm,4,0.831982,0.800000,75.1894,217.462,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,dop_radial_p95_mm,err_vertical_mm,4,0.908356,0.800000,75.1894,217.462,17.302,177.281
v4-io,noG,50.0,location_height,center/low,pct_ge8,err_3d_mm,4,-0.766213,-0.800000,89.8418,92.9108,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,pct_ge8,err_horizontal_mm,4,-0.894111,-0.800000,89.8418,92.9108,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,pct_ge8,err_vertical_mm,4,-0.751237,-0.800000,89.8418,92.9108,17.302,177.281
v4-io,noG,50.0,location_height,center/low,distance_to_array_centroid_mm,err_3d_mm,4,0.865579,0.600000,647.416,709.191,42.2302,183.857
v4-io,noG,50.0,location_height,center/low,distance_to_array_centroid_mm,err_horizontal_mm,4,0.981209,1.000000,647.416,709.191,26.6135,62.0935
v4-io,noG,50.0,location_height,center/low,distance_to_array_centroid_mm,err_vertical_mm,4,0.819739,0.600000,647.416,709.191,17.302,177.281
v4-io,noG,50.0,location_height,center/mid,gdop,err_3d_mm,4,0.845948,0.200000,1.28836,1.29733,25.9715,82.6228
v4-io,noG,50.0,location_height,center/mid,gdop,err_horizontal_mm,4,0.838947,0.200000,1.28836,1.29733,21.7147,52.1615
v4-io,noG,50.0,location_height,center/mid,gdop,err_vertical_mm,4,0.845183,0.200000,1.28836,1.29733,14.2475,64.0757
v4-io,noG,50.0,location_height,center/mid,hdop,err_3d_mm,4,-0.897167,-1.000000,0.865735,0.870363,25.9715,82.6228
v4-io,noG,50.0,location_height,center/mid,hdop,err_horizontal_mm,4,-0.873485,-1.000000,0.865735,0.870363,21.7147,52.1615
v4-io,noG,50.0,location_height,center/mid,hdop,err_vertical_mm,4,-0.895696,-1.000000,0.865735,0.870363,14.2475,64.0757
v4-io,noG,50.0,location_height,center/mid,vdop,err_3d_mm,4,0.948894,0.800000,0.949915,0.964175,25.9715,82.6228
v4-io,noG,50.0,location_height,center/mid,vdop,err_horizontal_mm,4,0.936529,0.800000,0.949915,0.964175,21.7147,52.1615
v4-io,noG,50.0,location_height,center/mid,vdop,err_vertical_mm,4,0.947826,0.800000,0.949915,0.964175,14.2475,64.0757
