layout_id,group_rank_v2,validation_rank,score_group,capture_id,source_group,solver_version,solver_family,layout_variant,production_score_v2,evaluation_score,geometry_score,dop_score,optitrack_validation_score,confidence,component_weights,score_basis,dop_binding,optitrack_eval_set,opti_err_3d_median_mm,opti_err_3d_p95_mm,opti_err_3d_rms_mm,opti_err_vertical_median_mm,eval_autopos_rms_mm,eval_static_p95_mm,eval_roto_abs_deltaR_p95_mm,dop_gdop_mean,dop_gdop_p95,dop_vdop_mean,dop_vdop_p95,dop_cond_p95,dop_bad_gdop_ratio,xy_hull_coverage_ratio,paired_xy_offset_mean_mm,paired_vertical_gap_std_mm,risk_flags,source_path
a4ded69a125be721,2,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v1-old,v1-old,us_height,25.579359,,25.579359,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9575472034484671,157.70101383080544,74.16665834206691,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v1-old/layout_us_height.json
2b64302132c7dbdf,3,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-lite,v3-lite,us_height,31.595038,,31.595038,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9460640754925176,152.95925568735143,103.42040115230488,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-lite/layout_us_height.json
a1212b41889ca213,4,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v2,v2,us_height,31.656807,,31.656807,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9458157398339914,152.4518392698708,103.29145561348388,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v2/layout_us_height.json
4a8f068eef5935ee,5,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io,v4-io,us_height,31.850890,,31.850890,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9458552411898575,154.63495716230864,101.8722148750614,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io/layout_us_height.json
b2621c461433aed5,6,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-wand,v4-io,us_height,39.478788,,39.478788,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9555309834498357,170.18013976401357,87.4933502313045,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-wand/layout_us_height.json
a150a9d2469318e1,7,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-full,v3-full,us_height,77.804254,,77.804254,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.8847120422896264,158.96491278278614,152.49162370456006,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-full/layout_us_height.json
ee1b62b82f6517d2,1,,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-lite,v3-lite,default,18.023965,,18.023965,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9720670168821062,79.68053769310868,142.08343891617537,,outdoor_v4_20260504/FULL-COMPARE/v3lite/layout.json
cbf1096ddf259e07,2,,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v2,v2,default,18.199207,,18.199207,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9719320843543025,80.1045043897122,141.39201740468843,,outdoor_v4_20260504/FULL-COMPARE/v2/layout.json
71be847711797af2,3,,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v4,v4,default,21.810128,,21.810128,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9819695304705826,89.2894879515575,153.44553211679784,,outdoor_v4_20260504/FULL-COMPARE/v4/layout.json
bcd7d23aab9bdac7,4,,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-full,v3-full,default,42.939310,,42.939310,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9858057228203657,146.91194457978392,145.376430390817,,outdoor_v4_20260504/FULL-COMPARE/v3full/layout.json
cef6a189867b2e95,5,,outdoor_v4_20260504/FULL-COMPARE,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v1,v1,default,44.065847,,44.065847,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.969965158785404,79.90188841603371,184.2566597926084,,outdoor_v4_20260504/FULL-COMPARE/v1/layout.json
