L,A,R,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,b0_uwb_p95_mean,b0_delta_p95_mean,b0_improved_seed_fraction,radius_abs_mean,thickness_p95_mean,experiment_short
L17,A0,R0,I3,T6,range_fusion,5,2171.503109879771,2542.806073782449,8.312989485145126,2175.505572608895,231.8021379954777,-2311.003935786971,0.0,139.8181321364691,162.66221953118844,X_A0_R0_L17_I3_T6
L12,A0,R0,I4,T7,range_fusion,5,2142.4545473401313,2542.9032804538447,10.515486189536603,2154.6076103372607,231.8021379954777,-2311.1011424583676,0.0,148.75430392256607,178.23703332514515,X_A0_R0_L12_I4_T7
L8,A0,R0,I4,T7,range_fusion,5,2163.6207915928985,2542.948182208477,22.479072829910162,2159.990521005981,231.8021379954777,-2311.146044213,0.0,109.32274078582512,206.20733007879412,X_A0_R0_L8_I4_T7
L2,A0,R1,I0,T9,range_fusion,5,2138.85667761192,2542.969149744161,9.067263648075148,2145.591670713819,231.8021379954777,-2311.167011748683,0.0,180.3589162333813,188.11098574726054,X_A0_R1_L2_I0_T9
L12,A0,R1,I0,T9,range_fusion,5,2135.0504733862076,2543.1807879732864,22.835566628959956,2133.23225039473,231.8021379954777,-2311.378649977809,0.0,172.4224910436278,187.7891444234787,X_A0_R1_L12_I0_T9
L0,A0,R0,I0,T6,range_fusion,5,2159.8660893406272,2543.244871586071,0.0,2177.1131624244344,231.8021379954777,-2311.4427335905934,0.0,144.0907262647883,158.90252005521097,X_A0_R0_L0_I0_T6
L13,A0,R0,I1,T6,range_fusion,5,2159.924833661965,2543.3626422864245,4.710287077954411,2165.820506696231,231.8021379954777,-2311.560504290947,0.0,144.7475831567803,165.38989674996606,X_A0_R0_L13_I1_T6
L8,A0,R1,I5,T8,range_fusion,5,2141.2166045147446,2543.49856210513,26.834139823067122,2143.108419082587,231.8021379954777,-2311.6964241096525,0.0,174.47020981988095,213.29073639038938,X_A0_R1_L8_I5_T8
L7,A0,R0,I8,T10,range_fusion,5,2115.6531979525403,2543.5798385990433,58.51505840632493,2128.125668067645,231.8021379954777,-2311.777700603566,0.0,214.43670131725312,252.95362916526264,X_A0_R0_L7_I8_T10
L2,A0,R0,I2,T6,range_fusion,5,2173.9793675646806,2543.7484986324484,18.126982446750375,2167.132537987024,231.8021379954777,-2311.946360636971,0.0,123.63423444555833,172.50094210713434,X_A0_R0_L2_I2_T6
L17,A0,R1,I0,T9,range_fusion,5,2130.9894793735252,2543.8324097156774,13.039498163420602,2139.458633789626,231.8021379954777,-2312.0302717202003,0.0,185.9692260565211,185.9865914493505,X_A0_R1_L17_I0_T9
L8,A0,R1,I2,T9,range_fusion,5,2120.6076166077573,2543.914210069733,58.08415544711947,2127.403645604906,231.8021379954777,-2312.1120720742556,0.0,193.9644733257447,247.2969892503965,X_A0_R1_L8_I2_T9
L10,A0,R0,I6,T7,range_fusion,5,2163.7353630703283,2543.934195975468,12.833971933918884,2158.5033407944893,231.8021379954777,-2312.1320579799903,0.0,119.31389993748212,180.03192483136425,X_A0_R0_L10_I6_T7
L11,A0,R0,I4,T7,range_fusion,5,2162.1721762145316,2543.9352392749815,11.99045717504724,2158.377562441479,231.8021379954777,-2312.133101279504,0.0,130.22101365022425,177.57956315146686,X_A0_R0_L11_I4_T7
L18,A0,R0,I7,T6,range_fusion,5,2164.221809974001,2544.085970927991,7.625736570485268,2167.929423987129,231.8021379954777,-2312.283832932514,0.0,137.68811114091073,165.22131274924453,X_A0_R0_L18_I7_T6
L16,A0,R1,I0,T6,range_fusion,5,2147.5299753237255,2544.123388206538,6.669110399874305,2156.666326159866,231.8021379954777,-2312.3212502110605,0.0,130.77181823798273,188.8916019433945,X_A0_R1_L16_I0_T6
L7,A0,R0,I6,T10,range_fusion,5,2108.6540551200387,2544.456101615103,18.18786342663233,2100.9154868188766,231.8021379954777,-2312.6539636196253,0.0,269.3600669310825,273.3765427539726,X_A0_R0_L7_I6_T10
L8,A0,R1,I0,T10,range_fusion,5,2139.8362491639605,2544.548698514741,18.910315490430712,2141.544855628251,231.8021379954777,-2312.7465605192638,0.0,150.7969675712014,215.50182637834973,X_A0_R1_L8_I0_T10
L8,A0,R1,I6,T8,range_fusion,5,2145.1646429497114,2544.625446934476,12.331574511717081,2141.084031291389,231.8021379954777,-2312.8233089389983,0.0,171.1650670531016,214.07702430383307,X_A0_R1_L8_I6_T8
L8,A0,R1,I1,T6,range_fusion,5,2128.1870930131286,2544.848938855938,27.33480919214918,2136.3264615379057,231.8021379954777,-2313.0468008604603,0.0,126.62214969923905,220.11308940167464,X_A0_R1_L8_I1_T6
L10,A0,R1,I6,T8,range_fusion,5,2150.2938533370316,2544.8703975574836,4.12102537238484,2144.6455826233187,231.8021379954777,-2313.0682595620056,0.0,172.09698341280247,191.26647519822023,X_A0_R1_L10_I6_T8
L4,A0,R0,I6,T6,range_fusion,5,2167.5306888043665,2544.919985546968,8.177635559128754,2164.806680848237,231.8021379954777,-2313.1178475514903,0.0,117.82863721140191,186.01721958162298,X_A0_R0_L4_I6_T6
L10,A0,R1,I4,T6,range_fusion,5,2144.4689343193313,2545.114244338719,8.417227849640355,2142.1395957789105,231.8021379954777,-2313.312106343241,0.0,134.71023818360217,200.78286834883116,X_A0_R1_L10_I4_T6
L7,A0,R1,I3,T10,range_fusion,5,2124.630649658427,2545.1724482436543,36.13659663120102,2131.3302032211527,231.8021379954777,-2313.370310248177,0.0,179.0718577955643,250.51829179493188,X_A0_R1_L7_I3_T10
L2,A0,R0,I4,T6,range_fusion,5,2156.2420729563755,2545.1849512822528,4.625255172194934,2168.03328265909,231.8021379954777,-2313.3828132867757,0.0,145.357754977454,168.61979867234527,X_A0_R0_L2_I4_T6
L11,A0,R1,I2,T6,range_fusion,5,2140.369237868749,2545.2176173165462,8.507506863848098,2148.665454068762,231.8021379954777,-2313.4154793210687,0.0,144.90926323557454,199.63001349477608,X_A0_R1_L11_I2_T6
L2,A0,R0,I1,T6,range_fusion,5,2167.9350527418146,2545.3979277312114,18.031636046990506,2163.9683143536313,231.8021379954777,-2313.595789735734,0.0,118.20484173110408,177.29934160108772,X_A0_R0_L2_I1_T6
L17,A0,R0,I1,T6,range_fusion,5,2161.746417383649,2545.4306180372787,13.055462818126024,2165.4433386838623,231.8021379954777,-2313.628480041801,0.0,130.62672214995035,170.21075553172986,X_A0_R0_L17_I1_T6
L2,A0,R1,I2,T8,range_fusion,5,2149.017028331274,2545.6061703945124,3.379195740007364,2146.2226218114256,231.8021379954777,-2313.804032399035,0.0,184.3442908260676,190.0899970228882,X_A0_R1_L2_I2_T8
L11,A0,R1,I6,T8,range_fusion,5,2144.489684875348,2545.964892172159,8.601127274600277,2145.986800142736,231.8021379954777,-2314.1627541766816,0.0,194.26467177748282,193.88497615721218,X_A0_R1_L11_I6_T8
L3,A0,R0,I7,T6,range_fusion,5,2158.066477598992,2546.0202680700845,9.76660683187845,2159.991054724026,231.8021379954777,-2314.2181300746065,0.0,141.44009271330236,166.56083585861515,X_A0_R0_L3_I7_T6
L8,A0,R0,I4,T6,range_fusion,5,2170.5464100250474,2546.3210906443405,17.22889717176251,2160.2666729409757,231.8021379954777,-2314.5189526488625,0.0,106.78416364659874,206.01332528755546,X_A0_R0_L8_I4_T6
L12,A0,R0,I1,T7,range_fusion,5,2159.484346101916,2546.3277041184288,7.49386517412405,2164.6619924103516,231.8021379954777,-2314.525566122951,0.0,138.98307067479695,173.9081333471734,X_A0_R0_L12_I1_T7
L2,A0,R0,I7,T7,range_fusion,5,2160.5934734029097,2546.427206976286,14.661008967327136,2170.869219577622,231.8021379954777,-2314.6250689808085,0.0,138.35060792021022,173.43783085068148,X_A0_R0_L2_I7_T7
L13,A0,R1,I0,T6,range_fusion,5,2156.7376005043,2546.469081974439,5.109272699588714,2154.107393891567,231.8021379954777,-2314.6669439789616,0.0,128.3924527122145,199.81109423901472,X_A0_R1_L13_I0_T6
L11,A0,R0,I8,T6,range_fusion,5,2164.4730676381578,2546.5563631637788,14.85976081684724,2155.2284985435317,231.8021379954777,-2314.7542251683008,0.0,126.92748881898683,173.127324289005,X_A0_R0_L11_I8_T6
L18,A0,R0,I1,T7,range_fusion,5,2151.5893073857033,2546.5627511659795,5.782163330560038,2165.6243794199527,231.8021379954777,-2314.760613170502,0.0,145.6809261542101,169.1447312920775,X_A0_R0_L18_I1_T7
L8,A0,R1,I2,T7,range_fusion,5,2127.5420873639305,2546.6347929283565,41.41600510061025,2138.140068328539,231.8021379954777,-2314.832654932879,0.0,143.6159793961395,214.61167685852882,X_A0_R1_L8_I2_T7
L7,A0,R0,I0,T9,range_fusion,5,2140.23494375098,2546.6566881995263,37.673903115477934,2108.7560389513546,231.8021379954777,-2314.854550204049,0.0,320.8333102145613,226.53444546237012,X_A0_R0_L7_I0_T9
L8,A0,R1,I3,T8,range_fusion,5,2143.41169983499,2546.670175508257,11.682898693460547,2133.594031182656,231.8021379954777,-2314.8680375127797,0.0,151.6870915959834,200.68659897830852,X_A0_R1_L8_I3_T8
L12,A0,R1,I2,T8,range_fusion,5,2144.014750968746,2546.7036989777207,8.134610333024037,2154.060848041206,231.8021379954777,-2314.901560982243,0.0,189.23313295084785,191.09252765050823,X_A0_R1_L12_I2_T8
L8,A0,R0,I2,T10,range_fusion,5,2102.4094945834563,2546.8632409878496,99.75101245007815,2105.998295259085,231.8021379954777,-2315.061102992372,0.0,244.46620437137148,261.24267714070385,X_A0_R0_L8_I2_T10
L4,A0,R1,I7,T6,range_fusion,5,2151.8264307769496,2547.037413884412,3.603918579418222,2145.0787970984356,231.8021379954777,-2315.2352758889347,0.0,128.8148440213848,213.98935010276145,X_A0_R1_L4_I7_T6
L10,A0,R1,I3,T6,range_fusion,5,2158.040518162178,2547.04687671959,14.554365468746372,2158.2998590244333,231.8021379954777,-2315.2447387241123,0.0,126.25924106308548,201.66137184794928,X_A0_R1_L10_I3_T6
L11,A0,R0,I3,T6,range_fusion,5,2176.9493144052217,2547.3997935867837,10.26444707559805,2176.763649780101,231.8021379954777,-2315.5976555913066,0.0,116.02184089658613,178.82207940254904,X_A0_R0_L11_I3_T6
L1,A0,R0,I0,T7,range_fusion,5,2165.787422928798,2547.4321356382798,4.274444812990398,2173.241798511934,231.8021379954777,-2315.6299976428018,0.0,134.405509769689,162.36902610900148,X_A0_R0_L1_I0_T7
L11,A0,R0,I1,T6,range_fusion,5,2168.2921504384035,2547.613511406471,9.915490616611832,2165.592266586944,231.8021379954777,-2315.8113734109934,0.0,114.04692651284203,182.84233676769492,X_A0_R0_L11_I1_T6
L4,A0,R1,I4,T8,range_fusion,5,2155.4981030416857,2547.625442189655,18.216883082449268,2144.616945319021,231.8021379954777,-2315.8233041941776,0.0,162.29490235907306,192.32945018076038,X_A0_R1_L4_I4_T8
L1,A0,R1,I0,T8,range_fusion,5,2149.702302220771,2547.6364453353895,2.614215761547749,2157.8750410099847,231.8021379954777,-2315.834307339912,0.0,192.0456779102311,182.05585812167095,X_A0_R1_L1_I0_T8
L4,A0,R1,I5,T8,range_fusion,5,2136.2399654910046,2547.7018743237127,9.386658716707982,2138.9435858169154,231.8021379954777,-2315.899736328235,0.0,185.0360336343761,201.6607293493644,X_A0_R1_L4_I5_T8
L10,A0,R1,I2,T7,range_fusion,5,2145.6522281570983,2547.750621341204,12.47549764741814,2142.1892446219927,231.8021379954777,-2315.9484833457263,0.0,136.48270993449532,203.93794369803177,X_A0_R1_L10_I2_T7
L4,A0,R0,I3,T7,range_fusion,5,2169.3470178387884,2547.904934963377,6.382239506130652,2167.063129492296,231.8021379954777,-2316.1027969678994,0.0,118.15249456645638,185.21071023095035,X_A0_R0_L4_I3_T7
L4,A0,R1,I3,T8,range_fusion,5,2162.4627090108834,2548.19488119805,8.97551426969911,2149.0123293856113,231.8021379954777,-2316.3927432025725,0.0,160.90061836000143,191.8241221181217,X_A0_R1_L4_I3_T8
L7,A0,R0,I0,T8,range_fusion,5,2157.4054831550975,2548.3588490595516,38.713161452082645,2108.8098904295734,231.8021379954777,-2316.556711064074,0.0,299.2948597115953,244.97362346328833,X_A0_R0_L7_I0_T8
L11,A0,R1,I1,T8,range_fusion,5,2154.5506326768914,2548.4950835642894,14.607964070923007,2147.9690492490217,231.8021379954777,-2316.6929455688123,0.0,162.7032206307336,193.03957420108924,X_A0_R1_L11_I1_T8
L7,A0,R1,I3,T9,range_fusion,5,2139.0704516136716,2548.5178527469457,23.34192952199373,2131.6101937602953,231.8021379954777,-2316.715714751468,0.0,161.3891518730772,214.3984082048277,X_A0_R1_L7_I3_T9
L12,A0,R0,I7,T7,range_fusion,5,2153.2325209728506,2549.199918519057,9.829165067073975,2162.071648007316,231.8021379954777,-2317.39778052358,0.0,141.83842039272906,175.94894469152263,X_A0_R0_L12_I7_T7
L11,A0,R0,I6,T6,range_fusion,5,2165.2214181724034,2549.3844690748656,18.09720250039538,2167.766896908013,231.8021379954777,-2317.5823310793885,0.0,134.87808974581156,173.2434554580696,X_A0_R0_L11_I6_T6
L3,A0,R1,I0,T9,range_fusion,5,2145.0344328816814,2549.4501066408984,12.497357676975069,2144.374182090054,231.8021379954777,-2317.647968645421,0.0,188.97821939803464,195.25264507404907,X_A0_R1_L3_I0_T9
L11,A0,R0,I7,T6,range_fusion,5,2178.2234627772295,2549.4550013247913,13.235616032101545,2171.830058923835,231.8021379954777,-2317.6528633293137,0.0,111.43064266335303,182.21452055568926,X_A0_R0_L11_I7_T6
L11,A0,R1,I0,T9,range_fusion,5,2155.184249068876,2549.625398080957,13.162275873979093,2152.395689549984,231.8021379954777,-2317.82326008548,0.0,154.23543249738174,188.43164203152185,X_A0_R1_L11_I0_T9
L10,A0,R1,I1,T6,range_fusion,5,2157.7836770737968,2549.7587451667805,19.748836748181446,2158.7560768657213,231.8021379954777,-2317.956607171303,0.0,124.95590152884434,208.2968954002371,X_A0_R1_L10_I1_T6
L4,A0,R0,I3,T6,range_fusion,5,2181.1329336108256,2549.761253258822,7.140317178515371,2173.794304729901,231.8021379954777,-2317.9591152633448,0.0,112.90870679175558,187.7784537499286,X_A0_R0_L4_I3_T6
L10,A0,R1,I5,T8,range_fusion,5,2146.6440612566175,2549.828131430463,17.82929071275614,2152.32102500194,231.8021379954777,-2318.025993434986,0.0,190.49297853325416,188.88445167866746,X_A0_R1_L10_I5_T8
L12,A0,R1,I7,T8,range_fusion,5,2144.181888745611,2549.930860723059,6.556754948360234,2149.19790401933,231.8021379954777,-2318.1287227275816,0.0,192.35462558028235,190.85507619041775,X_A0_R1_L12_I7_T8
L18,A0,R1,I0,T7,range_fusion,5,2151.779747398746,2550.4238875077212,8.906425107681024,2155.3985363278575,231.8021379954777,-2318.6217495122437,0.0,127.96194450715697,201.13580809373235,X_A0_R1_L18_I0_T7
L12,A0,R1,I0,T7,range_fusion,5,2151.3429644413827,2550.4246822386904,21.20457556982845,2146.8899025166575,231.8021379954777,-2318.622544243213,0.0,129.29464248651772,204.59495893757176,X_A0_R1_L12_I0_T7
L12,A0,R0,I4,T6,range_fusion,5,2154.4644161025,2550.513613619268,9.511774593482828,2164.1216264042914,231.8021379954777,-2318.7114756237906,0.0,144.58519033232258,169.492989947446,X_A0_R0_L12_I4_T6
L7,A0,R0,I1,T10,range_fusion,5,2124.7035431491413,2550.5658127733736,44.99691254484762,2142.401501738563,231.8021379954777,-2318.763674777896,0.0,259.20348792472953,249.4637438875434,X_A0_R0_L7_I1_T10
L10,A0,R0,I5,T7,range_fusion,5,2161.301776104507,2551.397850576447,23.056926738952484,2167.0778656887314,231.8021379954777,-2319.59571258097,0.0,137.76860834011106,176.7041211969497,X_A0_R0_L10_I5_T7
L10,A0,R1,I8,T8,range_fusion,5,2156.3467386433986,2551.3996600281935,11.03506454581942,2150.216414777199,231.8021379954777,-2319.5975220327155,0.0,174.43593619402867,188.56851218681183,X_A0_R1_L10_I8_T8
L11,A0,R0,I4,T6,range_fusion,5,2167.805286705662,2551.4007775656273,8.437348419905708,2163.67755532648,231.8021379954777,-2319.59863957015,0.0,117.05416252468206,175.2530999665898,X_A0_R0_L11_I4_T6
L10,A0,R0,I6,T6,range_fusion,5,2173.384761972121,2551.4039805740563,12.19358809481106,2163.35582557058,231.8021379954777,-2319.6018425785787,0.0,112.75608263812084,186.06979867892312,X_A0_R0_L10_I6_T6
L4,A0,R1,I8,T8,range_fusion,5,2150.6857631617763,2551.4848020871145,13.033739503484039,2137.851129867954,231.8021379954777,-2319.682664091637,0.0,178.11606644839244,192.3168718616987,X_A0_R1_L4_I8_T8
L10,A0,R1,I0,T10,range_fusion,5,2135.3266853517534,2551.532358930007,18.80959162245589,2133.2879838532835,231.8021379954777,-2319.7302209345294,0.0,140.73087455546093,194.8602272527326,X_A0_R1_L10_I0_T10
L8,A0,R1,I2,T6,range_fusion,5,2127.417545107553,2551.7955845400065,30.952877530937172,2141.095486127322,231.8021379954777,-2319.9934465445285,0.0,135.56890363578304,214.3638381537684,X_A0_R1_L8_I2_T6
L10,A0,R0,I3,T7,range_fusion,5,2189.1305788667532,2551.958135129143,5.216385849293534,2182.7332319466577,231.8021379954777,-2320.1559971336656,0.0,111.52388041932004,179.25458941759445,X_A0_R0_L10_I3_T7
L8,A0,R0,I8,T6,range_fusion,5,2160.708919653651,2551.9687735724583,23.241462035640968,2148.5534132967377,231.8021379954777,-2320.1666355769808,0.0,118.15467364673016,207.3914629324423,X_A0_R0_L8_I8_T6
L8,A0,R1,I1,T8,range_fusion,5,2151.4606230326144,2552.541143764788,15.153960430230937,2143.838941626256,231.8021379954777,-2320.739005769311,0.0,142.84985974649226,203.0520315769318,X_A0_R1_L8_I1_T8
L10,A0,R1,I7,T6,range_fusion,5,2148.474417637872,2552.718471358937,18.708698905883605,2149.2588754133035,231.8021379954777,-2320.9163333634597,0.0,124.85543676150095,205.87600991068774,X_A0_R1_L10_I7_T6
L4,A0,R1,I1,T8,range_fusion,5,2160.077452323958,2552.782266223458,9.316008224304037,2145.3661543543963,231.8021379954777,-2320.9801282279805,0.0,143.63948895163065,201.221089355453,X_A0_R1_L4_I1_T8
L12,A0,R0,I1,T6,range_fusion,5,2171.8987114388956,2552.858049150679,7.532889426632365,2170.28265654276,231.8021379954777,-2321.0559111552016,0.0,123.61630330711732,171.1359438998931,X_A0_R0_L12_I1_T6
L4,A0,R1,I2,T8,range_fusion,5,2162.174072633966,2552.8951299666132,11.457463944171591,2145.373356321593,231.8021379954777,-2321.0929919711357,0.0,141.51330433049492,202.12456066408586,X_A0_R1_L4_I2_T8
L10,A0,R1,I2,T6,range_fusion,5,2152.693915967141,2553.070444430651,8.324917110454924,2147.601586478858,231.8021379954777,-2321.268306435173,0.0,125.30205401318344,205.36156999265023,X_A0_R1_L10_I2_T6
L4,A0,R0,I5,T7,range_fusion,5,2147.7449109836075,2553.5468248699663,11.887003602778266,2157.5090702037282,231.8021379954777,-2321.7446868744887,0.0,140.40140589120296,198.8660178381425,X_A0_R0_L4_I5_T7
L7,A0,R1,I6,T8,range_fusion,5,2160.7703901799086,2553.7708358946866,16.800607612907296,2146.6974139880213,231.8021379954777,-2321.9686978992095,0.0,147.9634246752858,211.51141442367506,X_A0_R1_L7_I6_T8
L8,A0,R0,I3,T7,range_fusion,5,2147.9483545875287,2554.0251212465473,30.62970250756612,2149.6067697986045,231.8021379954777,-2322.22298325107,0.0,108.71632393206912,209.20739953624494,X_A0_R0_L8_I3_T7
L2,A0,R0,I7,T6,range_fusion,5,2173.1754086438777,2554.225792992741,11.580762179066431,2177.6127189629624,231.8021379954777,-2322.4236549972634,0.0,121.38434765845736,173.49849667092968,X_A0_R0_L2_I7_T6
L8,A0,R0,I8,T7,range_fusion,5,2144.3274665081,2554.3608538304898,19.4830992382365,2140.5237640780565,231.8021379954777,-2322.558715835012,0.0,123.25761726857051,222.1403347574131,X_A0_R0_L8_I8_T7
L5,A0,R1,I0,T8,range_fusion,5,2162.3145519669683,2554.450230247159,6.690645154780334,2159.8593468482313,231.8021379954777,-2322.648092251681,0.0,143.80408511830268,192.0407453063167,X_A0_R1_L5_I0_T8
L7,A0,R1,I3,T7,range_fusion,5,2150.9199110489053,2554.5579621736642,11.654696415115534,2146.643686694437,231.8021379954777,-2322.755824178187,0.0,123.01134712399656,220.33827854949655,X_A0_R1_L7_I3_T7
L18,A0,R0,I1,T6,range_fusion,5,2165.7329529416875,2554.6105767528343,4.9148637646474675,2175.2331378993604,231.8021379954777,-2322.8084387573567,0.0,136.38164610509872,166.29243424746966,X_A0_R0_L18_I1_T6
L7,A0,R1,I8,T7,range_fusion,5,2155.6077157952736,2554.8192493528986,17.707844618451137,2151.9688205675275,231.8021379954777,-2323.017111357421,0.0,122.7310588663599,233.8396869322468,X_A0_R1_L7_I8_T7
L8,A0,R0,I5,T7,range_fusion,5,2162.086813434015,2554.861705970173,34.85707534139935,2167.1946720769492,231.8021379954777,-2323.0595679746953,0.0,124.13733007339518,231.2061500984495,X_A0_R0_L8_I5_T7
L4,A0,R0,I1,T7,range_fusion,5,2182.95940696215,2554.8716257088204,17.46138207324739,2150.3577632621755,231.8021379954777,-2323.069487713343,0.0,111.52005971211956,202.8958521932277,X_A0_R0_L4_I1_T7
L10,A0,R0,I7,T7,range_fusion,5,2192.0551659383796,2554.952833864626,23.980708894161435,2171.724684676547,231.8021379954777,-2323.1506958691484,0.0,115.7474063137804,188.727637953061,X_A0_R0_L10_I7_T7
L7,A0,R0,I7,T10,range_fusion,5,2111.9751679271567,2555.058473541953,40.538818637515135,2113.1278226586555,231.8021379954777,-2323.2563355464754,0.0,280.74442911537415,269.15177625738005,X_A0_R0_L7_I7_T10
L8,A0,R0,I7,T7,range_fusion,5,2173.251498785218,2555.166796180099,26.82553839218864,2166.857792799264,231.8021379954777,-2323.3646581846215,0.0,110.60852018286263,211.1396886003428,X_A0_R0_L8_I7_T7
L8,A0,R1,I7,T8,range_fusion,5,2148.0864884006505,2555.6519867693214,15.272677410325947,2138.4426575430343,231.8021379954777,-2323.849848773844,0.0,145.6777860906556,207.3533270319089,X_A0_R1_L8_I7_T8
L12,A0,R1,I0,T6,range_fusion,5,2158.3245132314714,2555.655231087054,17.608877212418406,2154.9746510746972,231.8021379954777,-2323.8530930915763,0.0,119.106042029149,215.4328207578068,X_A0_R1_L12_I0_T6
