L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,experiment_short
L2,A0,U4,P0,I1,T4,position_fusion,5,97.13439062557718,201.69173509224416,1.9825181630954365,120.26280903175993,231.8021379954777,30.110402903233535,1.0,30.110402903233535,56.39906942266657,150.94151006773143,148.28674747464402,X_A0_U4_P0_L2_I1_T4
L1,A0,U4,P1,I5,T3,position_fusion,5,82.62156212141511,149.57814255762165,0.6838020955888082,93.54492597094023,179.58127537090328,30.00313281328165,1.0,82.22399543785606,48.319197836292645,121.2048772443879,325.61093409133656,X_A0_U4_P1_L1_I5_T3
L1,A0,U4,P0,I7,T5,position_fusion,5,97.10582365789162,201.85572588714157,0.8583119856769136,118.5589514888341,231.8021379954777,29.9464121083361,1.0,29.9464121083361,56.64592295496942,151.39083985183936,143.32129171705992,X_A0_U4_P0_L1_I7_T5
L11,A0,U4,P0,I6,T3,position_fusion,5,96.92009312036517,201.86852222796816,3.2472608515845005,118.7225745867391,231.8021379954777,29.933615767509536,1.0,29.933615767509536,56.58472879885645,151.88127373033558,145.30637911639442,X_A0_U4_P0_L11_I6_T3
L11,A0,U4,P0,I4,T4,position_fusion,5,97.08106918821115,201.9345080495501,2.894427070054412,119.50610885782189,231.8021379954777,29.867629945927593,1.0,29.867629945927593,56.480430456401244,151.71041436742885,144.73219402552544,X_A0_U4_P0_L11_I4_T4
L15,A0,U4,P3,I3,T3,position_fusion,5,89.8842037350858,170.42637355149023,1.1131639938019602,102.00579789404793,200.2766290041533,29.85025545266307,1.0,61.375764443987464,50.95213705765059,141.97277517172344,205.0302128240408,X_A0_U4_P3_L15_I3_T3
L11,A0,U4,P3,I5,T4,position_fusion,5,90.51238067191753,170.44179895266507,2.762952495370118,104.26535731680333,200.2766290041533,29.834830051488233,1.0,61.36033904281262,50.88146714980437,142.84404379143572,199.77458128847826,X_A0_U4_P3_L11_I5_T4
L14,A0,U4,P0,I6,T5,position_fusion,5,97.60999992485276,201.9699525450264,1.8089291870923927,119.25267439039268,231.8021379954777,29.832185450451316,1.0,29.832185450451316,56.65340676072666,152.15619304053507,142.07919462706724,X_A0_U4_P0_L14_I6_T5
L14,A0,U4,P0,I8,T5,position_fusion,5,97.46693068659314,201.993581468777,0.9314945080302395,118.99248911036382,231.8021379954777,29.80855652670072,1.0,29.80855652670072,56.82482427809559,153.94828833846262,138.42729613667487,X_A0_U4_P0_L14_I8_T5
L17,A0,U4,P2,I1,T2,position_fusion,5,94.22709285819971,161.55296489669428,4.052709438134813,103.9803193856754,191.34655064695076,29.793585750256472,1.0,70.2491730987834,41.91986353369934,141.03603598793165,244.78390802371533,X_A0_U4_P2_L17_I1_T2
L5,A0,U4,P3,I7,T3,position_fusion,5,88.45948822750775,170.55273922511657,1.041054894686209,102.9276800523858,200.2766290041533,29.723889779036746,1.0,61.24939877036113,51.026693072612076,142.4898706465308,203.11798042074707,X_A0_U4_P3_L5_I7_T3
L13,A0,U4,P3,I4,T3,position_fusion,5,89.68845647325607,170.5791786198335,1.0886706590496205,102.2750264907219,200.2766290041533,29.697450384319787,1.0,61.22295937564418,50.94923181845644,141.92054555912574,202.86415373156234,X_A0_U4_P3_L13_I4_T3
L15,A0,U4,P0,I8,T5,position_fusion,5,97.31661697324782,202.1780694060457,0.5085348136674265,118.88099344294103,231.8021379954777,29.624068589432,1.0,29.624068589432,56.66393980491141,151.97840563490945,142.91396963975964,X_A0_U4_P0_L15_I8_T5
L4,A0,U4,P0,I5,T4,position_fusion,5,98.55829086767358,202.19373549769603,3.3089481218426884,119.02002966660439,231.8021379954777,29.60840249778166,1.0,29.60840249778166,55.99767053512361,151.3801648160011,148.50460741393752,X_A0_U4_P0_L4_I5_T4
L13,A0,U4,P1,I6,T2,position_fusion,5,86.90470355413125,150.00802400207277,8.72304746602322,95.53407335524992,179.58127537090328,29.573251368830494,1.0,81.7941139934049,39.2118537183887,129.91353058471077,299.81087021831934,X_A0_U4_P1_L13_I6_T2
L1,A0,U4,P4,I6,T2,position_fusion,5,65.45226317361187,109.33443305441115,5.163893387484589,73.83053128650603,138.8862359430275,29.55180288861635,1.0,122.46770494106654,16.200820537053183,101.49209858164906,373.949865358955,X_A0_U4_P4_L1_I6_T2
L0,A0,U4,P1,I3,T4,position_fusion,5,82.0903599078508,150.09703149981573,0.0,93.37440026169222,179.58127537090328,29.484243871087557,1.0,81.70510649566197,48.22201231183209,120.1809922928444,323.9087854739127,X_A0_U4_P1_L0_I3_T4
L0,A0,U4,P3,I8,T5,position_fusion,5,89.52031238714923,170.83520679219487,0.0,102.27001620288172,200.2766290041533,29.44142221195844,1.0,60.96693120328282,50.93405741023543,142.29734419373565,207.0131809450423,X_A0_U4_P3_L0_I8_T5
L1,A0,U4,P2,I6,T3,position_fusion,5,90.04828162476117,161.96474863979228,0.7755760442673342,100.98785683732639,191.34655064695076,29.381802007158466,1.0,69.8373893556854,45.27722760379134,129.37623123406306,266.2536021358069,X_A0_U4_P2_L1_I6_T3
L17,A0,U4,P0,I1,T3,position_fusion,5,97.49931189070239,202.5201689229936,2.029046012766013,119.25882684321127,231.8021379954777,29.281969072484067,1.0,29.281969072484067,56.80440649803336,153.58049453537376,135.97859582357734,X_A0_U4_P0_L17_I1_T3
L0,A0,U4,P2,I1,T4,position_fusion,5,90.6786464888844,162.09497018350817,0.0,101.01298651669087,191.34655064695076,29.251580463442593,1.0,69.70716781196953,45.38062721143345,130.23872133697617,265.21050776675776,X_A0_U4_P2_L0_I1_T4
L2,A0,U4,P2,I5,T2,position_fusion,5,95.2066544915524,162.11940500460645,5.143853748050703,104.41770047891919,191.34655064695076,29.22714564234432,1.0,69.68273299087124,32.36194154549405,137.87154643916708,272.5179277793069,X_A0_U4_P2_L2_I5_T2
L0,A0,U4,P2,I4,T3,position_fusion,5,90.72248126078456,162.1269313515728,0.0,101.03047628718042,191.34655064695076,29.219619295377953,1.0,69.67520664390489,45.39618360943581,130.34780913446198,265.08308881615886,X_A0_U4_P2_L0_I4_T3
L3,A0,U4,P2,I7,T2,position_fusion,5,94.84903528848372,162.1675639029081,6.955347671219794,104.08658766650288,191.34655064695076,29.178986744042636,1.0,69.63457409256958,39.38474827135393,141.08544007904877,292.505738220112,X_A0_U4_P2_L3_I7_T2
L18,A0,U4,P0,I2,T3,position_fusion,5,97.08047273159794,202.64029068879265,1.6433757914481248,120.16701080233142,231.8021379954777,29.161847306685047,1.0,29.161847306685047,56.67950005587958,152.54960336581064,141.56350743155062,X_A0_U4_P0_L18_I2_T3
L3,A0,U4,P3,I8,T3,position_fusion,5,90.66190595479678,171.1187335821488,2.416023206822523,103.57463705567068,200.2766290041533,29.157895422004497,1.0,60.68340441332889,50.97494105744043,141.9093442470883,197.1133695806112,X_A0_U4_P3_L3_I8_T3
L5,A0,U4,P0,I4,T5,position_fusion,5,97.27324779975602,202.66142573189148,1.5440216745419064,119.04967392596109,231.8021379954777,29.140712263586188,1.0,29.140712263586188,56.81739536755781,153.89735705096396,138.3036998398029,X_A0_U4_P0_L5_I4_T5
L1,A0,U4,P1,I8,T4,position_fusion,5,81.6880913556304,150.45316534989186,1.068107819608036,92.9951890360302,179.58127537090328,29.128110021011434,1.0,81.34897264558585,48.154395413036085,120.05128134508065,321.84869684098936,X_A0_U4_P1_L1_I8_T4
L11,A0,U4,P0,I3,T4,position_fusion,5,97.24228131339721,202.75890967212314,2.02349343463026,119.74916623000793,231.8021379954777,29.043228323354576,1.0,29.043228323354576,56.77606062800878,153.51766584868065,137.7094981770978,X_A0_U4_P0_L11_I3_T4
L18,A0,U4,P3,I4,T4,position_fusion,5,89.17569863784375,171.23595054321038,1.3050984302533108,103.07852302935964,200.2766290041533,29.04067846094292,1.0,60.56618745226731,50.9374828517633,142.08889138951207,204.66254654617978,X_A0_U4_P3_L18_I4_T4
L1,A0,U4,P0,I2,T5,position_fusion,5,97.42179406015121,202.76957709192845,0.5658056783310965,118.97430104350231,231.8021379954777,29.03256090354924,1.0,29.03256090354924,56.67532592335954,152.16940595085822,142.40519865113328,X_A0_U4_P0_L1_I2_T5
L12,A0,U4,P3,I6,T4,position_fusion,5,89.50343621083664,171.25955552753484,2.3419545281708682,102.11710052075158,200.2766290041533,29.017073476618464,1.0,60.54258246794285,50.65510129973704,141.64289482404448,212.69058431160798,X_A0_U4_P3_L12_I6_T4
L16,A0,U4,P3,I7,T3,position_fusion,5,89.25525515878437,171.29098561490076,0.9422611984792825,103.15971909790774,200.2766290041533,28.985643389252534,1.0,60.51115238057692,51.00655015087738,142.1548928296301,201.59453945725443,X_A0_U4_P3_L16_I7_T3
L14,A0,U4,P2,I5,T4,position_fusion,5,90.83567783336127,162.37132143441124,1.746342617243296,102.45889935822204,191.34655064695076,28.975229212539517,1.0,69.43081656106645,45.22576769172245,130.26156052648258,266.0480696907608,X_A0_U4_P2_L14_I5_T4
L0,A0,U4,P4,I1,T2,position_fusion,5,68.41300165978993,109.91147486841655,0.0,74.08354871167195,138.8862359430275,28.97476107461092,1.0,121.89066312706113,17.604492608132375,102.90504842735763,414.4377136601914,X_A0_U4_P4_L0_I1_T2
L12,A0,U4,P0,I1,T3,position_fusion,5,97.60893701649398,202.96735132567846,3.4441341708484585,119.3680341343025,231.8021379954777,28.83478666979922,1.0,28.83478666979922,56.846031930073465,153.38780708018805,138.23526943457642,X_A0_U4_P0_L12_I1_T3
L12,A0,U4,P0,I7,T3,position_fusion,5,98.01845062851903,203.04200153549795,2.028132262463842,120.90644278543849,231.8021379954777,28.760136459979737,1.0,28.760136459979737,56.69004024094818,152.8778492981527,142.3550832763227,X_A0_U4_P0_L12_I7_T3
L1,A0,U4,P0,I1,T5,position_fusion,5,97.81038259141613,203.1677567194685,0.9346516661378476,119.11175189828157,231.8021379954777,28.63438127600919,1.0,28.63438127600919,56.80778267358188,153.63068756502577,138.57430641432626,X_A0_U4_P0_L1_I1_T5
L3,A0,U4,P2,I5,T2,position_fusion,5,96.06174849782255,162.71451802045397,11.517089823780008,105.13009516114653,191.34655064695076,28.632032626496787,1.0,69.08761997502373,29.336906153867353,134.66228236253602,275.89120748536345,X_A0_U4_P2_L3_I5_T2
L10,A0,U4,P0,I8,T4,position_fusion,5,99.05343698964968,203.18113972772056,3.035852627401722,121.30010889648386,231.8021379954777,28.62099826775711,1.0,28.62099826775711,57.011478502338456,155.122002222186,131.72540179856378,X_A0_U4_P0_L10_I8_T4
L17,A0,U4,P0,I2,T3,position_fusion,5,97.2164294626661,203.18375340178903,2.29498519548583,120.72072657273934,231.8021379954777,28.618384593688642,1.0,28.618384593688642,56.77174447724785,153.40541485710386,138.08782026561212,X_A0_U4_P0_L17_I2_T3
L18,A0,U4,P1,I7,T2,position_fusion,5,85.94111658524062,150.96930674626188,7.856686232135857,95.22339252213416,179.58127537090328,28.611968624641406,1.0,80.83283124921581,46.102864082316714,134.49742095835148,309.3127554151679,X_A0_U4_P1_L18_I7_T2
L19,A0,U4,P0,I4,T5,position_fusion,5,98.0136272773227,203.22913475589183,1.7266699056665595,119.38791407278136,231.8021379954777,28.573003239585876,1.0,28.573003239585876,56.809745326595134,153.75554844570775,138.27741023693181,X_A0_U4_P0_L19_I4_T5
L13,A0,U4,P1,I7,T2,position_fusion,5,88.2928325810874,151.0351277964362,4.540467453223635,98.03383658745244,179.58127537090328,28.546147574467085,1.0,80.7670101990415,43.96981704208742,130.37784501167297,280.15042261025883,X_A0_U4_P1_L13_I7_T2
L13,A0,U4,P0,I8,T5,position_fusion,5,98.30831586683095,203.26602228634982,1.4223338809965376,119.99228993559632,231.8021379954777,28.53611570912788,1.0,28.53611570912788,56.899686371184245,154.86262392966754,135.85100575076223,X_A0_U4_P0_L13_I8_T5
L0,A0,U4,P5,I3,T2,position_fusion,5,78.28379202128002,128.2241006406117,0.0,85.75680139289481,156.73705943320283,28.51295879259112,1.0,103.57803735486598,39.10354649264653,91.6238779295351,364.7286813787468,X_A0_U4_P5_L0_I3_T2
L13,A0,U4,P3,I1,T4,position_fusion,5,90.43934252181552,171.7726898242043,1.9990160341713088,103.82328048655138,200.2766290041533,28.503939179949008,1.0,60.029448171273394,51.01893366974502,142.73813457468734,196.1669264983651,X_A0_U4_P3_L13_I1_T4
L18,A0,U4,P3,I8,T3,position_fusion,5,90.45347379280241,171.8951006702355,2.227256627733835,103.21072949958234,200.2766290041533,28.381528333917807,1.0,59.907037325242186,51.08670822243563,142.96171961457304,199.02152186451252,X_A0_U4_P3_L18_I8_T3
L0,A0,U4,P1,I8,T3,position_fusion,5,82.35499854073966,151.21772836307457,0.0,93.90287495950408,179.58127537090328,28.363547007828714,1.0,80.58440963240312,48.56887413856742,123.27033700194838,321.2002330179072,X_A0_U4_P1_L0_I8_T3
L13,A0,U4,P0,I6,T5,position_fusion,5,97.5499834158746,203.4389079883167,2.0000354387239816,119.48036451597832,231.8021379954777,28.363230007160986,1.0,28.363230007160986,56.728308662468315,153.0437948105436,140.7412778065848,X_A0_U4_P0_L13_I6_T5
L3,A0,U4,P1,I3,T2,position_fusion,5,85.33768382808148,151.272856806833,7.680140409613968,96.85252002539855,179.58127537090328,28.30841856407028,1.0,80.52928118864469,44.455314430196104,131.8698328803261,264.9029969796194,X_A0_U4_P1_L3_I3_T2
L11,A0,U4,P0,I7,T4,position_fusion,5,98.23850597205562,203.52178882153763,3.4487678591439512,120.73520692458547,231.8021379954777,28.28034917394006,1.0,28.28034917394006,57.01749861037359,155.10392866774941,129.67185807434265,X_A0_U4_P0_L11_I7_T4
L13,A0,U4,P2,I5,T4,position_fusion,5,91.59923147181816,163.07251333465888,2.0710826097375996,102.49303974422415,191.34655064695076,28.27403731229187,1.0,68.72962466081881,45.323818162162596,130.72849039848157,256.82927431998803,X_A0_U4_P2_L13_I5_T4
L18,A0,U4,P3,I6,T3,position_fusion,5,89.77610016918977,172.01638154765948,2.0553158689832847,102.80820753453168,200.2766290041533,28.26024745649383,1.0,59.78575644781822,51.01231508448198,142.86134574344686,201.46198105282758,X_A0_U4_P3_L18_I6_T3
L13,A0,U4,P3,I2,T4,position_fusion,5,90.31178706761374,172.0535191382787,0.6129981239395725,103.157179044487,200.2766290041533,28.223109865874612,1.0,59.74861885719899,51.024847298750586,142.46537053009766,201.11538233162912,X_A0_U4_P3_L13_I2_T4
L12,A0,U4,P3,I8,T3,position_fusion,5,91.84729415364959,172.06221905897843,1.3054919156548586,104.38315816198333,200.2766290041533,28.21440994517486,1.0,59.73991893649925,51.067338188166346,143.53198444033188,194.6922326418009,X_A0_U4_P3_L12_I8_T3
L17,A0,U4,P0,I5,T5,position_fusion,5,98.33456205028025,203.60331139643594,1.6753796490569457,120.08183523342316,231.8021379954777,28.198826599041745,1.0,28.198826599041745,56.9557266725664,155.25706368555316,134.057007230402,X_A0_U4_P0_L17_I5_T5
L16,A0,U4,P3,I1,T3,position_fusion,5,90.26596374007514,172.08593078259346,0.6639616125442966,103.47214331434884,200.2766290041533,28.19069822155985,1.0,59.71620721288423,51.08333087345669,142.28522844738478,198.48580751617993,X_A0_U4_P3_L16_I1_T3
L15,A0,U4,P3,I7,T3,position_fusion,5,90.28968571643654,172.09205022450448,1.076029583913152,102.75772097626134,200.2766290041533,28.18457877964883,1.0,59.710087770973225,51.10092231030601,142.4778051465093,197.86094479177183,X_A0_U4_P3_L15_I7_T3
L5,A0,U4,P2,I8,T4,position_fusion,5,90.89096808845822,163.17654379001618,2.0765164513991006,102.51023782666073,191.34655064695076,28.170006856934585,1.0,68.62559420546151,46.01706625639381,132.6796839853432,263.9262816547506,X_A0_U4_P2_L5_I8_T4
L1,A0,U4,P2,I3,T4,position_fusion,5,90.8527812749052,163.29988462103012,0.8523130281014217,101.85210223064257,191.34655064695076,28.04666602592066,1.0,68.50225337444759,45.55237634441858,130.78610586261482,264.8305741673513,X_A0_U4_P2_L1_I3_T4
L12,A0,U4,P3,I4,T4,position_fusion,5,90.31482414357332,172.2300236496037,1.766502261068006,104.55630621410742,200.2766290041533,28.046605354549587,1.0,59.57211434587398,50.918071750178335,142.2947254867966,207.15339760431522,X_A0_U4_P3_L12_I4_T4
L5,A0,U4,P3,I2,T3,position_fusion,5,91.14633439175064,172.23511976724234,0.9181310530943247,104.2080253487134,200.2766290041533,28.041509236910958,1.0,59.56701822823534,51.06669785972702,142.52629234722184,200.07017996704684,X_A0_U4_P3_L5_I2_T3
L16,A0,U4,P3,I2,T3,position_fusion,5,90.0092654155221,172.25774464674654,2.2528046846299685,103.13241315224089,200.2766290041533,28.018884357406755,1.0,59.544393348731134,51.030271524943416,142.44354133469716,201.4914893325888,X_A0_U4_P3_L16_I2_T3
L2,A0,U4,P0,I2,T3,position_fusion,5,99.44404336867088,203.78921278275715,2.711905758473087,121.6636583491907,231.8021379954777,28.01292521272054,1.0,28.01292521272054,56.90699358912751,153.94651279758028,134.59754140058726,X_A0_U4_P0_L2_I2_T3
L13,A0,U4,P0,I4,T5,position_fusion,5,98.40272821995785,203.86054610247226,0.9056843444423467,120.68073174826038,231.8021379954777,27.941591893005455,1.0,27.941591893005455,57.17615169787509,157.6078829435948,128.09572567936,X_A0_U4_P0_L13_I4_T5
L0,A0,U4,P1,I2,T4,position_fusion,5,82.39273681865487,151.68040291613397,0.0,94.00758941515012,179.58127537090328,27.900872454769313,1.0,80.12173507934372,48.62514861944811,123.578149092744,320.6398617813975,X_A0_U4_P1_L0_I2_T4
L0,A0,U4,P1,I7,T4,position_fusion,5,82.39273681865487,151.68040291613397,0.0,94.00758941515012,179.58127537090328,27.900872454769313,1.0,80.12173507934372,48.62514861944811,123.578149092744,320.6398617813975,X_A0_U4_P1_L0_I7_T4
L1,A0,U4,P3,I6,T5,position_fusion,5,89.69504797213324,172.38549945070372,0.3134616318617153,102.68887090151176,200.2766290041533,27.8911295534496,1.0,59.41663854477399,51.04152589943636,142.2961787974519,200.64672372512527,X_A0_U4_P3_L1_I6_T5
L16,A0,U4,P0,I3,T5,position_fusion,5,98.31911281889099,203.94129184594536,0.5885616212889856,120.32155659154571,231.8021379954777,27.86084614953233,1.0,27.86084614953233,57.110565146003196,157.152227453377,130.02540517293295,X_A0_U4_P0_L16_I3_T5
L17,A0,U4,P3,I6,T3,position_fusion,5,89.45662239794105,172.42218104211048,1.518075284409165,103.31638946103826,200.2766290041533,27.854447962042826,1.0,59.37995695336722,51.113127487007816,142.90196033519788,196.80439939737397,X_A0_U4_P3_L17_I6_T3
L17,A0,U4,P2,I7,T2,position_fusion,5,94.67045428482183,163.50286051764994,7.619238167411194,104.12479801456755,191.34655064695076,27.843690129300818,1.0,68.29927747782776,41.542927810572635,137.91958886191372,288.21973108507865,X_A0_U4_P2_L17_I7_T2
L18,A0,U4,P0,I5,T5,position_fusion,5,98.17583951925394,203.97170783991027,1.198970244573389,119.84259717051627,231.8021379954777,27.830430155567445,1.0,27.830430155567445,56.89817951351705,154.4600482156615,136.2850683561382,X_A0_U4_P0_L18_I5_T5
L19,A0,U4,P3,I7,T3,position_fusion,5,90.45834799030997,172.46961649127755,1.3646509118234988,102.53001429572446,200.2766290041533,27.80701251287577,1.0,59.33252150420016,50.978922364653414,142.2580589162648,201.99820545125047,X_A0_U4_P3_L19_I7_T3
L12,A0,U4,P0,I2,T3,position_fusion,5,98.07921669666639,204.04246481417837,1.2896504792034686,121.13957316548894,231.8021379954777,27.75967318129932,1.0,27.75967318129932,56.76629958360566,153.6649413076454,137.7236259377344,X_A0_U4_P0_L12_I2_T3
L0,A0,U4,P2,I3,T3,position_fusion,5,91.36781755616911,163.61159368729085,0.0,101.70166242284644,191.34655064695076,27.73495695965991,1.0,68.19054430818684,45.97327283830711,131.52697745255296,259.8398939130737,X_A0_U4_P2_L0_I3_T3
L1,A0,U4,P4,I8,T2,position_fusion,5,67.42248045083758,111.15572323112879,2.1392435512189896,74.67491095805609,138.8862359430275,27.7305127118987,1.0,120.6464147643489,16.550382714774308,103.63141599930752,394.2886100923365,X_A0_U4_P4_L1_I8_T2
L3,A0,U4,P2,I6,T2,position_fusion,5,94.32881089516934,163.64006140445963,3.903507579041493,104.45420946232268,191.34655064695076,27.70648924249112,1.0,68.16207659101806,32.64028623083156,138.22487027431043,211.723708124001,X_A0_U4_P2_L3_I6_T2
L5,A0,U4,P0,I3,T5,position_fusion,5,98.34751195628631,204.10564612123915,0.46192075593349374,120.1683928531047,231.8021379954777,27.696491874238546,1.0,27.696491874238546,57.016944162646986,155.8988121960572,132.45203448462627,X_A0_U4_P0_L5_I3_T5
