mode,position,anchor,dropped_frames,frames
B2_frame_greedy_tau2.5_t2_g3,ID04,F,72,1201
B2_frame_greedy_tau2.5_t2_g3,ID04,G,4,1201
B2_frame_greedy_tau2.5_t2_g3,ID04,H,54,1201
B2_frame_greedy_tau2.5_t2_g3,ID05,A,420,1200
B2_frame_greedy_tau2.5_t2_g3,ID05,C,1,1200
B2_frame_greedy_tau2.5_t2_g3,ID05,D,22,1200
B2_frame_greedy_tau2.5_t2_g3,ID05,F,1,1200
B2_frame_greedy_tau2.5_t2_g3,ID05,G,119,1200
B2_frame_greedy_tau2.5_t2_g3,ID05,H,3,1200
B2_frame_greedy_tau2.5_t2_g3,ID06,A,174,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,B,17,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,C,521,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,D,5,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,E,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,F,7,1201
B2_frame_greedy_tau2.5_t2_g3,ID06,G,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID07,A,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID07,G,57,1201
B2_frame_greedy_tau2.5_t2_g3,ID07,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID08,B,311,1201
B2_frame_greedy_tau2.5_t2_g3,ID08,C,89,1201
B2_frame_greedy_tau2.5_t2_g3,ID08,E,9,1201
B2_frame_greedy_tau2.5_t2_g3,ID08,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID09,B,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID09,D,14,1201
B2_frame_greedy_tau2.5_t2_g3,ID09,F,47,1201
B2_frame_greedy_tau2.5_t2_g3,ID09,G,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID09,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,A,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,B,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,C,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,D,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,E,4,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,F,114,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,G,253,1201
B2_frame_greedy_tau2.5_t2_g3,ID10,H,6,1201
B2_frame_greedy_tau2.5_t2_g3,ID11,B,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID11,C,682,1201
B2_frame_greedy_tau2.5_t2_g3,ID11,F,41,1201
B2_frame_greedy_tau2.5_t2_g3,ID11,G,39,1201
B2_frame_greedy_tau2.5_t2_g3,ID11,H,8,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,A,7,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,B,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,C,357,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,E,31,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,F,18,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,G,11,1201
B2_frame_greedy_tau2.5_t2_g3,ID12,H,3,1201
B2_frame_greedy_tau2.5_t2_g3,ID13,A,1,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,B,1,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,C,31,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,D,6,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,E,2,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,F,59,1200
B2_frame_greedy_tau2.5_t2_g3,ID13,G,46,1200
B2_frame_greedy_tau2.5_t2_g3,ID14,A,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID14,B,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID14,E,69,1201
B2_frame_greedy_tau2.5_t2_g3,ID14,F,22,1201
B2_frame_greedy_tau2.5_t2_g3,ID14,G,51,1201
B2_frame_greedy_tau2.5_t2_g3,ID15,A,6,1201
B2_frame_greedy_tau2.5_t2_g3,ID15,C,53,1201
B2_frame_greedy_tau2.5_t2_g3,ID15,E,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID15,F,14,1201
B2_frame_greedy_tau2.5_t2_g3,ID15,G,76,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,A,11,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,B,6,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,E,14,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,F,33,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,G,115,1201
B2_frame_greedy_tau2.5_t2_g3,ID16,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID17,A,1,1199
B2_frame_greedy_tau2.5_t2_g3,ID17,B,2,1199
B2_frame_greedy_tau2.5_t2_g3,ID17,D,2,1199
B2_frame_greedy_tau2.5_t2_g3,ID17,F,6,1199
B2_frame_greedy_tau2.5_t2_g3,ID17,G,23,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,A,52,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,B,1,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,D,1,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,F,27,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,G,38,1199
B2_frame_greedy_tau2.5_t2_g3,ID18,H,2,1199
B2_frame_greedy_tau2.5_t2_g3,ID19,E,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID19,G,31,1201
B2_frame_greedy_tau2.5_t2_g3,ID20,A,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID20,C,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID20,D,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID20,F,64,1201
B2_frame_greedy_tau2.5_t2_g3,ID20,H,19,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,A,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,B,5,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,D,290,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,E,12,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,F,7,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,G,35,1201
B2_frame_greedy_tau2.5_t2_g3,ID21,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,A,638,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,C,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,D,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,E,11,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,F,8,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,G,283,1201
B2_frame_greedy_tau2.5_t2_g3,ID22,H,1,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,A,13,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,B,380,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,D,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,F,2,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,G,69,1201
B2_frame_greedy_tau2.5_t2_g3,ID23,H,3,1201
B2_frame_greedy_tau2.5_t2_g3,ID24,A,66,1201
B2_frame_greedy_tau2.5_t2_g3,ID24,C,1080,1201
B2_frame_greedy_tau2.5_t2_g3,ID24,D,4,1201
B2_frame_greedy_tau2.5_t2_g3,ID24,E,112,1201
B2_frame_greedy_tau2.5_t2_g3,ID24,F,1,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,A,894,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,B,5,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,C,36,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,D,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,E,437,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,F,24,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,G,78,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID01,H,340,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,A,455,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,B,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,C,76,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,D,87,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,E,309,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,F,28,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,G,180,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID02,H,9,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,A,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,B,38,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,C,36,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,D,85,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,F,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID03,H,43,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,A,29,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,C,66,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,E,95,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,F,576,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,G,129,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID04,H,583,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID05,A,1089,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,B,2,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,C,17,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,D,97,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,F,29,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,G,844,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID05,H,17,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID06,A,582,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,B,77,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,C,1085,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,D,54,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,E,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,F,37,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,G,44,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID06,H,9,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,A,7,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,B,9,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,C,63,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,D,11,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,E,56,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,F,17,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,G,67,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID07,H,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,A,7,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,B,1120,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,C,768,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,D,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,E,82,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,F,12,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,G,44,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID08,H,27,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,A,24,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,B,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,C,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,D,339,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,E,89,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,F,432,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,G,135,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID09,H,31,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,A,11,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,B,24,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,C,24,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,D,25,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,E,72,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,F,506,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,G,836,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID10,H,48,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,A,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,B,18,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,C,1112,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,F,62,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,G,42,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID11,H,18,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,A,99,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,B,124,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,C,1153,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,D,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,E,231,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,F,75,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,G,53,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID12,H,27,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID13,A,66,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,B,9,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,C,254,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,D,75,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,E,29,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,F,267,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,G,54,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID13,H,19,1200
B2_frame_greedy_tau3_t1.3_g1.5,ID14,A,14,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,B,106,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,C,32,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,D,21,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,E,877,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,F,36,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,G,558,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID14,H,2,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,A,162,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,C,236,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,D,8,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,E,118,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,F,20,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,G,282,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID15,H,5,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,A,74,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,B,101,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,C,31,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,D,10,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,E,322,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,F,135,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,G,568,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID16,H,5,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID17,A,155,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,B,101,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,C,2,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,D,94,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,E,37,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,F,37,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,G,31,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID17,H,3,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,A,662,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,B,54,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,C,19,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,D,76,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,E,18,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,F,41,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,G,202,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID18,H,52,1199
B2_frame_greedy_tau3_t1.3_g1.5,ID19,B,66,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID19,D,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID19,E,842,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID19,G,888,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID19,H,1,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,A,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,B,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,C,5,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,D,28,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,E,9,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,F,529,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,G,3,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID20,H,463,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,A,27,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,B,25,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,C,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,D,978,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,E,117,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,F,71,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,G,395,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID21,H,20,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,A,1180,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,C,7,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,D,6,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,E,56,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,F,40,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,G,863,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID22,H,7,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,A,97,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,B,1020,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,C,4,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,D,21,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,E,14,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,F,57,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,G,472,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID23,H,30,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,A,322,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,C,1142,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,D,58,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,E,534,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,F,37,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,G,1,1201
B2_frame_greedy_tau3_t1.3_g1.5,ID24,H,4,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,A,894,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,B,5,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,C,36,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,D,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,E,437,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,F,24,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,G,78,1201
B2_frame_greedy_tau3_t1.3_g2,ID01,H,340,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,A,455,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,B,4,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,C,82,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,D,88,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,E,310,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,F,28,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,G,180,1201
B2_frame_greedy_tau3_t1.3_g2,ID02,H,9,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,A,3,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,B,38,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,C,36,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,D,85,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,F,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID03,H,43,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,A,29,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,C,121,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,E,100,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,F,576,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,G,135,1201
B2_frame_greedy_tau3_t1.3_g2,ID04,H,583,1201
B2_frame_greedy_tau3_t1.3_g2,ID05,A,1089,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,B,2,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,C,17,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,D,97,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,F,29,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,G,846,1200
B2_frame_greedy_tau3_t1.3_g2,ID05,H,17,1200
B2_frame_greedy_tau3_t1.3_g2,ID06,A,582,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,B,77,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,C,1085,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,D,54,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,E,4,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,F,37,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,G,44,1201
B2_frame_greedy_tau3_t1.3_g2,ID06,H,9,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,A,7,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,B,9,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,C,63,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,D,11,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,E,56,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,F,17,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,G,67,1201
B2_frame_greedy_tau3_t1.3_g2,ID07,H,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,A,7,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,B,1123,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,C,768,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,D,3,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,E,82,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,F,12,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,G,45,1201
B2_frame_greedy_tau3_t1.3_g2,ID08,H,27,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,A,24,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,B,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,C,3,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,D,358,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,E,90,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,F,434,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,G,135,1201
B2_frame_greedy_tau3_t1.3_g2,ID09,H,31,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,A,11,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,B,24,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,C,24,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,D,25,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,E,72,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,F,506,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,G,836,1201
B2_frame_greedy_tau3_t1.3_g2,ID10,H,48,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,A,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,B,18,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,C,1112,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,F,62,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,G,42,1201
B2_frame_greedy_tau3_t1.3_g2,ID11,H,18,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,A,99,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,B,124,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,C,1153,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,D,3,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,E,238,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,F,75,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,G,53,1201
B2_frame_greedy_tau3_t1.3_g2,ID12,H,27,1201
B2_frame_greedy_tau3_t1.3_g2,ID13,A,66,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,B,9,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,C,254,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,D,75,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,E,29,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,F,267,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,G,54,1200
B2_frame_greedy_tau3_t1.3_g2,ID13,H,19,1200
B2_frame_greedy_tau3_t1.3_g2,ID14,A,15,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,B,106,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,C,32,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,D,21,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,E,877,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,F,36,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,G,558,1201
B2_frame_greedy_tau3_t1.3_g2,ID14,H,2,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,A,162,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,C,236,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,D,8,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,E,118,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,F,20,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,G,282,1201
B2_frame_greedy_tau3_t1.3_g2,ID15,H,5,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,A,77,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,B,101,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,C,33,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,D,10,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,E,322,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,F,135,1201
B2_frame_greedy_tau3_t1.3_g2,ID16,G,568,1201
