version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v4-io,T4+F3,external_position_filter,all8,24,high,8,94.36716447935967,177.89187038179227,114.80896775936749
v4-io,T4+F3,external_position_filter,all8,24,low,8,121.32114719900633,225.3296634347213,137.8108116632679
v4-io,T4+F3,external_position_filter,all8,24,mid,8,50.11138191889941,71.17472091948527,55.392425267365326
v4-io,T4+F3,external_position_filter,noG,24,high,8,113.42659164086518,197.99328018420331,131.35349677701876
v4-io,T4+F3,external_position_filter,noG,24,low,8,125.71232028522047,321.1874702034608,183.82758933155614
v4-io,T4+F3,external_position_filter,noG,24,mid,8,69.10076404396631,83.03735147446014,68.462841594789
v4-io,T4+F4,external_position_filter,all8,24,high,8,95.07069568065198,177.71062443149063,114.67840358182626
v4-io,T4+F4,external_position_filter,all8,24,low,8,119.90830660089895,223.94293789568036,136.95466222229834
v4-io,T4+F4,external_position_filter,all8,24,mid,8,49.76069688257501,70.77792705131617,54.755092231609645
v4-io,T4+F4,external_position_filter,noG,24,high,8,113.00076126134654,197.4878624969084,131.5460332334799
v4-io,T4+F4,external_position_filter,noG,24,low,8,125.59129396251275,321.1646137841575,183.8805721987488
v4-io,T4+F4,external_position_filter,noG,24,mid,8,67.98956307726051,83.30081790371459,67.9026260187342
v4-io,T4+F5,external_position_filter,all8,24,high,8,94.890574095896,177.16381896520684,114.4414000731537
v4-io,T4+F5,external_position_filter,all8,24,low,8,120.58235307795513,223.89025240348303,137.21923642631634
v4-io,T4+F5,external_position_filter,all8,24,mid,8,49.06368486318962,70.35113972347975,54.18083199436892
v4-io,T4+F5,external_position_filter,noG,24,high,8,112.72468491433425,197.08095660096578,131.1353239072871
v4-io,T4+F5,external_position_filter,noG,24,low,8,126.05522369838664,320.4410046538489,183.6653365884233
v4-io,T4+F5,external_position_filter,noG,24,mid,8,66.98776198647136,83.35635176211608,67.48273843372675
v4-io,T5a,native_range_filter,all8,24,high,8,155.39885891697514,261.40759327958625,179.48885398310287
v4-io,T5a,native_range_filter,all8,24,low,8,168.44917358130857,254.4462065089161,171.23673556459133
v4-io,T5a,native_range_filter,all8,24,mid,8,46.160642501099666,180.97939846647134,95.73689683322452
v4-io,T5a,native_range_filter,noG,24,high,8,165.8333858464854,256.1422771746926,183.62985559497662
v4-io,T5a,native_range_filter,noG,24,low,8,166.71337189394154,286.03118616012193,182.61168133999274
v4-io,T5a,native_range_filter,noG,24,mid,8,58.984189268349795,246.73924583292515,127.83220326487678
v4-io,T5b,native_range_filter,all8,24,high,8,98.1764178076607,281.1419355733209,154.13275837377182
v4-io,T5b,native_range_filter,all8,24,low,8,100.21383693167917,224.56028288731275,137.31642745440183
v4-io,T5b,native_range_filter,all8,24,mid,8,42.25186886052651,65.79712180102585,47.2211646041075
v4-io,T5b,native_range_filter,noG,24,high,8,120.20662335768532,276.26839390181283,164.16639005899546
v4-io,T5b,native_range_filter,noG,24,low,8,133.8819615460121,294.4525797719449,174.5938683559208
v4-io,T5b,native_range_filter,noG,24,mid,8,54.929573604231805,101.11482497190114,66.4713784270183
v4-io,T5c,native_range_filter,all8,24,high,8,98.1764178076607,281.1419355733209,154.13275837377182
v4-io,T5c,native_range_filter,all8,24,low,8,100.21383693167917,224.56028288731275,137.31642745440183
v4-io,T5c,native_range_filter,all8,24,mid,8,42.25186886052651,65.79712180102585,47.2211646041075
v4-io,T5c,native_range_filter,noG,24,high,8,120.20662335768532,276.26839390181283,164.16639005899546
v4-io,T5c,native_range_filter,noG,24,low,8,133.8819615460121,294.4525797719449,174.5938683559208
v4-io,T5c,native_range_filter,noG,24,mid,8,54.929573604231805,101.11482497190114,66.4713784270183
v4-io,T5d,native_range_filter,all8,24,high,8,155.00520978487143,261.0557552553281,179.14022898067591
v4-io,T5d,native_range_filter,all8,24,low,8,168.20354626624913,254.1364639377301,170.97457669514247
v4-io,T5d,native_range_filter,all8,24,mid,8,46.11700371872842,180.74517623977374,95.63519942832956
v4-io,T5d,native_range_filter,noG,24,high,8,165.36646454849563,255.75166517240262,183.23820641845938
v4-io,T5d,native_range_filter,noG,24,low,8,166.38740270601437,285.5497346977234,182.2756790741344
v4-io,T5d,native_range_filter,noG,24,mid,8,58.86594808582211,246.34733571127046,127.63269890532911
v4-io,T5e,native_range_filter,all8,24,high,8,71.16489816542085,198.98037819067997,109.21103890231046
v4-io,T5e,native_range_filter,all8,24,low,8,155.45487732943337,299.47695610976996,179.83133857913393
v4-io,T5e,native_range_filter,all8,24,mid,8,52.14727122406787,131.21831606082202,75.84595142066048
v4-io,T5e,native_range_filter,noG,24,high,8,86.78196488366267,198.4912820377565,118.50866239745228
v4-io,T5e,native_range_filter,noG,24,low,8,160.55108682102326,253.72230074610218,171.868020057776
v4-io,T5e,native_range_filter,noG,24,mid,8,59.742234182566776,199.78173363817595,109.53005353280307
