pos1_id,pos2_id,anchor_label,anchor_id,delta_r_measured_mm,delta_r_geometric_mm,differential_error_mm
ID12,ID21,C,2,-672.0,-466.7775725602264,-205.22242743977358
ID12,ID21,D,3,676.0,405.3404327709395,270.6595672290605
ID12,ID21,E,4,312.0,373.51439339892545,-61.51439339892545
ID12,ID21,F,5,-722.0,-705.2485073104351,-16.751492689564884
ID12,ID21,G,6,-533.0,-527.034102371997,-5.965897628002949
ID12,ID21,H,7,627.0,593.756098142874,33.24390185712605
ID12,ID22,A,0,497.0,307.0131951762821,189.98680482371788
ID12,ID22,B,1,-583.0,-571.3466911041055,-11.653308895894497
ID12,ID22,C,2,-605.0,-451.4311420556528,-153.5688579443472
ID12,ID22,D,3,387.0,413.5724915241558,-26.572491524155794
ID12,ID22,E,4,264.0,354.94501593018185,-90.94501593018185
ID12,ID22,F,5,-701.0,-710.9095270082853,9.909527008285295
ID12,ID22,G,6,-475.0,-507.34142689080477,32.34142689080477
ID12,ID22,H,7,645.0,601.685030004355,43.314969995645015
ID12,ID23,A,0,164.0,316.0386929975414,-152.03869299754138
ID12,ID23,B,1,-311.0,-577.1333215338423,266.13332153384226
ID12,ID23,C,2,-619.0,-459.8416710404799,-159.15832895952008
ID12,ID23,D,3,486.0,418.9885208966175,67.0114791033825
ID12,ID23,E,4,320.0,365.91399336820336,-45.913993368203364
ID12,ID23,F,5,-730.0,-719.4172153079141,-10.582784692085852
ID12,ID23,G,6,-490.0,-517.7014935898449,27.70149358984486
ID12,ID23,H,7,642.0,609.1140414739061,32.88595852609387
ID12,ID24,A,0,307.0,319.2032708970921,-12.203270897092125
ID12,ID24,B,1,-576.0,-568.9366500767233,-7.063349923276746
ID12,ID24,C,2,-171.0,-463.9389237157234,292.9389237157234
ID12,ID24,D,3,388.0,409.97236690985665,-21.972366909856646
ID12,ID24,E,4,291.0,370.73531329403454,-79.73531329403454
ID12,ID24,F,5,-705.0,-709.635005528485,4.635005528484953
ID12,ID24,G,6,-481.0,-523.7431692612688,42.743169261268804
ID12,ID24,H,7,657.0,598.4891776530303,58.51082234696969
ID13,ID14,A,0,49.0,-4.636615700695529,53.63661570069553
ID13,ID14,B,1,-84.0,-10.593450422180695,-73.4065495778193
ID13,ID14,C,2,36.0,-0.6680012690976582,36.66800126909766
ID13,ID14,D,3,-68.0,5.0030900127715086,-73.00309001277151
ID13,ID14,E,4,-57.0,-0.710950857356238,-56.28904914264376
ID13,ID14,F,5,38.0,-5.734035129268932,43.73403512926893
ID13,ID14,G,6,-73.0,4.863133385307265,-77.86313338530726
ID13,ID14,H,7,43.0,9.924484723123214,33.075515276876786
ID13,ID15,A,0,-50.0,2.4552877287401316,-52.45528772874013
ID13,ID15,B,1,-5.0,-18.39350979630899,13.39350979630899
ID13,ID15,C,2,11.0,-7.573220272758817,18.573220272758817
ID13,ID15,D,3,1.0,12.224157775043977,-11.224157775043977
ID13,ID15,E,4,-49.5,6.850687410716773,-56.35068741071677
ID13,ID15,F,5,31.0,-14.259794659910995,45.259794659910995
ID13,ID15,G,6,-35.0,-1.7629522204722434,-33.23704777952776
ID13,ID15,H,7,6.0,18.456235148580618,-12.456235148580618
ID13,ID16,A,0,64.0,3.884122081128453,60.11587791887155
ID13,ID16,B,1,-52.0,-12.730330327080992,-39.26966967291901
ID13,ID16,C,2,76.0,-19.09320523810561,95.09320523810561
ID13,ID16,D,3,-34.0,-3.0714122382098594,-30.92858776179014
ID13,ID16,E,4,-38.0,16.7284112371442,-54.7284112371442
ID13,ID16,F,5,73.0,-0.9786577223965196,73.97865772239652
ID13,ID16,G,6,-64.0,-7.641397311983837,-56.35860268801616
ID13,ID16,H,7,37.0,10.78115333834603,26.21884666165397
ID13,ID17,A,0,-359.0,-316.3535254105384,-42.646474589461604
ID13,ID17,B,1,-172.0,-102.91825138501918,-69.08174861498082
ID13,ID17,C,2,-84.0,-116.20922080115042,32.20922080115042
ID13,ID17,D,3,-418.0,-301.5073140555371,-116.49268594446289
ID13,ID17,E,4,457.0,359.19449921690466,97.80550078309534
ID13,ID17,F,5,508.0,558.2991307824213,-50.299130782421344
ID13,ID17,G,6,509.0,493.0281476623634,15.97185233763662
ID13,ID17,H,7,299.0,368.6931963393529,-69.69319633935288
ID13,ID18,A,0,-386.0,-287.58317564242793,-98.41682435757207
ID13,ID18,B,1,-296.0,-256.45819519063366,-39.54180480936634
ID13,ID18,C,2,-24.0,-135.32884627789804,111.32884627789804
ID13,ID18,D,3,-206.0,-146.33994729021583,-59.66005270978417
ID13,ID18,E,4,302.0,375.37247809283417,-73.37247809283417
ID13,ID18,F,5,452.0,446.7485199411749,5.251480058825109
ID13,ID18,G,6,430.0,488.9617831823791,-58.96178318237912
ID13,ID18,H,7,500.0,488.8768989486232,11.123101051376807
ID13,ID19,A,0,-128.0,-139.32361080833152,11.323610808331523
ID13,ID19,B,1,-398.0,-265.2374702088043,-132.76252979119567
ID13,ID19,C,2,-291.0,-287.4237428737472,-3.5762571262528127
ID13,ID19,D,3,-214.0,-148.7699032292901,-65.2300967707099
ID13,ID19,E,4,804.0,491.5982261593954,312.4017738406046
ID13,ID19,F,5,416.0,430.3342473637631,-14.334247363763097
ID13,ID19,G,6,755.0,367.94844655288784,387.05155344711216
ID13,ID19,H,7,430.0,498.16527513326787,-68.16527513326787
ID13,ID20,A,0,-173.0,-170.85228144481607,-2.1477185551839284
ID13,ID20,B,1,-134.0,-113.2892661065348,-20.710733893465203
ID13,ID20,C,2,-210.0,-260.4504350482755,50.450435048275494
ID13,ID20,D,3,-404.0,-300.4954201496412,-103.50457985035882
ID13,ID20,E,4,396.0,475.7112330142036,-79.71123301420357
ID13,ID20,F,5,806.0,545.0292026580364,260.9707973419636
ID13,ID20,G,6,288.0,380.9252454160139,-92.92524541601392
ID13,ID20,H,7,544.0,384.5347658514113,159.4652341485887
ID13,ID21,A,0,214.0,217.76931740019472,-3.7693174001947227
ID13,ID21,B,1,315.0,255.15142338950227,59.84857661049773
ID13,ID21,C,2,320.0,278.2422071980168,41.757792801983214
ID13,ID21,D,3,445.0,241.99734867363463,203.00265132636537
ID13,ID21,E,4,-129.0,-94.10228626481785,-34.89771373518215
ID13,ID21,F,5,-61.0,-71.36859110375258,10.368591103752578
ID13,ID21,G,6,-90.0,-23.024414511351324,-66.97558548864868
ID13,ID21,H,7,-77.0,-82.00032537832544,5.000325378325442
ID13,ID22,A,0,533.0,204.23136222762741,328.7686377723726
ID13,ID22,B,1,213.0,249.6010372356136,-36.6010372356136
ID13,ID22,C,2,387.0,293.5886377025904,93.4113622974096
ID13,ID22,D,3,156.0,250.2294074268509,-94.22940742685091
ID13,ID22,E,4,-177.0,-112.67166373356145,-64.32833626643855
ID13,ID22,F,5,-40.0,-77.02961080160276,37.02961080160276
ID13,ID22,G,6,-32.0,-3.331739030159042,-28.668260969840958
ID13,ID22,H,7,-59.0,-74.07139351684441,15.07139351684441
ID13,ID23,A,0,200.0,213.25686004888667,-13.256860048886665
ID13,ID23,B,1,485.0,243.81440680587684,241.18559319412316
ID13,ID23,C,2,373.0,285.1781087177633,87.82189128223672
ID13,ID23,D,3,255.0,255.64543679931262,-0.6454367993126198
ID13,ID23,E,4,-121.0,-101.70268629553993,-19.297313704460066
ID13,ID23,F,5,-69.0,-85.53729910123161,16.53729910123161
ID13,ID23,G,6,-47.0,-13.691805729199132,-33.30819427080087
ID13,ID23,H,7,-62.0,-66.64238204729327,4.6423820472932675
ID13,ID24,A,0,343.0,216.42143794843741,126.57856205156259
ID13,ID24,B,1,220.0,252.01107826299585,-32.01107826299585
ID13,ID24,C,2,821.0,281.0808560425198,539.9191439574802
ID13,ID24,D,3,157.0,246.62928281255176,-89.62928281255176
ID13,ID24,E,4,-150.0,-96.88136636970876,-53.11863363029124
ID13,ID24,F,5,-44.0,-75.75508932180242,31.755089321802416
ID13,ID24,G,6,-38.0,-19.733481400623077,-18.266518599376923
ID13,ID24,H,7,-47.0,-77.26724586816908,30.267245868169084
ID14,ID15,A,0,-99.0,7.091903429435661,-106.09190342943566
ID14,ID15,B,1,79.0,-7.8000593741282955,86.8000593741283
ID14,ID15,C,2,-25.0,-6.905219003661159,-18.09478099633884
ID14,ID15,D,3,69.0,7.221067762272469,61.77893223772753
ID14,ID15,E,4,7.5,7.561638268073011,-0.061638268073011204
ID14,ID15,F,5,-7.0,-8.525759530642063,1.5257595306420626
ID14,ID15,G,6,38.0,-6.626085605779508,44.62608560577951
ID14,ID15,H,7,-37.0,8.531750425457403,-45.5317504254574
ID14,ID16,A,0,15.0,8.520737781823982,6.479262218176018
ID14,ID16,B,1,32.0,-2.1368799049002973,34.1368799049003
ID14,ID16,C,2,40.0,-18.425203969007953,58.42520396900795
ID14,ID16,D,3,34.0,-8.074502250981368,42.07450225098137
ID14,ID16,E,4,19.0,17.43936209450044,1.5606379054995614
ID14,ID16,F,5,35.0,4.755377406872412,30.244622593127588
ID14,ID16,G,6,9.0,-12.504530697291102,21.504530697291102
ID14,ID16,H,7,-6.0,0.8566686152228158,-6.856668615222816
ID14,ID17,A,0,-408.0,-311.71690970984287,-96.28309029015713
ID14,ID17,B,1,-88.0,-92.32480096283848,4.324800962838481
ID14,ID17,C,2,-120.0,-115.54121953205276,-4.458780467947236
ID14,ID17,D,3,-350.0,-306.5104040683086,-43.48959593169138
ID14,ID17,E,4,514.0,359.9054500742609,154.0945499257391
ID14,ID17,F,5,470.0,564.0331659116903,-94.03316591169028
ID14,ID17,G,6,582.0,488.1650142770561,93.83498572294388
ID14,ID17,H,7,256.0,358.76871161622967,-102.76871161622967
ID14,ID18,A,0,-435.0,-282.9465599417324,-152.0534400582676
ID14,ID18,B,1,-212.0,-245.86474476845297,33.864744768452965
ID14,ID18,C,2,-60.0,-134.66084500880038,74.66084500880038
ID14,ID18,D,3,-138.0,-151.34303730298734,13.34303730298734
ID14,ID18,E,4,359.0,376.0834289501904,-17.08342895019041
ID14,ID18,F,5,414.0,452.4825550704438,-38.48255507044382
ID14,ID18,G,6,503.0,484.09864979707186,18.901350202928143
ID14,ID18,H,7,457.0,478.9524142255,-21.95241422549998
ID14,ID19,A,0,-177.0,-134.686995107636,-42.313004892364006
ID14,ID19,B,1,-314.0,-254.64401978662363,-59.35598021337637
ID14,ID19,C,2,-327.0,-286.75574160464953,-40.24425839535047
ID14,ID19,D,3,-146.0,-153.7729932420616,7.772993242061602
ID14,ID19,E,4,861.0,492.3091770167516,368.6908229832484
ID14,ID19,F,5,378.0,436.06828249303203,-58.06828249303203
ID14,ID19,G,6,828.0,363.0853131675806,464.9146868324194
ID14,ID19,H,7,387.0,488.24079041014465,-101.24079041014465
ID14,ID20,A,0,-222.0,-166.21566574412054,-55.78433425587946
ID14,ID20,B,1,-50.0,-102.6958156843541,52.6958156843541
ID14,ID20,C,2,-246.0,-259.78243377917784,13.782433779177836
ID14,ID20,D,3,-336.0,-305.4985101624127,-30.501489837587314
ID14,ID20,E,4,453.0,476.4221838715598,-23.42218387155981
ID14,ID20,F,5,768.0,550.7632377873053,217.23676221269466
ID14,ID20,G,6,361.0,376.06211203070666,-15.062112030706658
ID14,ID20,H,7,501.0,374.6102811282881,126.38971887171192
ID14,ID21,A,0,165.0,222.40593310089025,-57.40593310089025
ID14,ID21,B,1,399.0,265.74487381168296,133.25512618831704
ID14,ID21,C,2,284.0,278.91020846711444,5.089791532885556
ID14,ID21,D,3,513.0,236.99425866086312,276.0057413391369
ID14,ID21,E,4,-72.0,-93.39133540746161,21.39133540746161
ID14,ID21,F,5,-99.0,-65.63455597448365,-33.365444025516354
ID14,ID21,G,6,-17.0,-27.88754789665859,10.887547896658589
ID14,ID21,H,7,-120.0,-91.92481010144866,-28.075189898551344
ID14,ID22,A,0,484.0,208.86797792832294,275.13202207167706
ID14,ID22,B,1,297.0,260.1944876577943,36.8055123422057
ID14,ID22,C,2,351.0,294.25663897168806,56.74336102831194
ID14,ID22,D,3,224.0,245.2263174140794,-21.226317414079404
ID14,ID22,E,4,-120.0,-111.9607128762052,-8.039287123794793
ID14,ID22,F,5,-78.0,-71.29557567233383,-6.704424327666175
ID14,ID22,G,6,41.0,-8.194872415466307,49.19487241546631
ID14,ID22,H,7,-102.0,-83.99587823996762,-18.004121760032376
ID14,ID23,A,0,151.0,217.8934757495822,-66.8934757495822
ID14,ID23,B,1,569.0,254.40785722805754,314.59214277194246
ID14,ID23,C,2,337.0,285.84610998686094,51.15389001313906
ID14,ID23,D,3,323.0,250.6423467865411,72.35765321345889
ID14,ID23,E,4,-64.0,-100.9917354381837,36.991735438183696
ID14,ID23,F,5,-107.0,-79.80326397196268,-27.19673602803732
ID14,ID23,G,6,26.0,-18.554939114506396,44.554939114506396
ID14,ID23,H,7,-105.0,-76.56686677041648,-28.433133229583518
ID14,ID24,A,0,294.0,221.05805364913294,72.94194635086706
ID14,ID24,B,1,304.0,262.60452868517655,41.39547131482345
ID14,ID24,C,2,785.0,281.7488573116175,503.2511426883825
ID14,ID24,D,3,225.0,241.62619279978026,-16.626192799780256
ID14,ID24,E,4,-93.0,-96.17041551235252,3.1704155123525197
ID14,ID24,F,5,-82.0,-70.02105419253348,-11.978945807466516
ID14,ID24,G,6,35.0,-24.596614785930342,59.59661478593034
ID14,ID24,H,7,-90.0,-87.1917305912923,-2.8082694087077016
ID15,ID16,A,0,114.0,1.4288343523883213,112.57116564761168
ID15,ID16,B,1,-47.0,5.663179469227998,-52.663179469228
ID15,ID16,C,2,65.0,-11.519984965346794,76.5199849653468
ID15,ID16,D,3,-35.0,-15.295570013253837,-19.704429986746163
ID15,ID16,E,4,11.5,9.877723826427427,1.6222761735725726
ID15,ID16,F,5,42.0,13.281136937514475,28.718863062485525
ID15,ID16,G,6,-29.0,-5.878445091511594,-23.121554908488406
ID15,ID16,H,7,31.0,-7.6750818102345875,38.67508181023459
ID15,ID17,A,0,-309.0,-318.8088131392785,9.808813139278527
ID15,ID17,B,1,-167.0,-84.52474158871019,-82.47525841128981
ID15,ID17,C,2,-95.0,-108.6360005283916,13.636000528391605
ID15,ID17,D,3,-419.0,-313.7314718305811,-105.26852816941891
ID15,ID17,E,4,506.5,352.3438118061879,154.1561881938121
ID15,ID17,F,5,477.0,572.5589254423323,-95.55892544233234
ID15,ID17,G,6,544.0,494.7910998828356,49.208900117164376
ID15,ID17,H,7,293.0,350.23696119077226,-57.23696119077226
ID15,ID18,A,0,-336.0,-290.03846337116806,-45.96153662883194
ID15,ID18,B,1,-291.0,-238.06468539432467,-52.93531460567533
ID15,ID18,C,2,-35.0,-127.75562600513922,92.75562600513922
ID15,ID18,D,3,-207.0,-158.5641050652598,-48.43589493474019
ID15,ID18,E,4,351.5,368.5217906821174,-17.0217906821174
ID15,ID18,F,5,421.0,461.0083146010859,-40.008314601085885
ID15,ID18,G,6,465.0,490.72473540285137,-25.724735402851366
ID15,ID18,H,7,494.0,470.4206638000426,23.579336199957424
ID15,ID19,A,0,-78.0,-141.77889853707165,63.778898537071655
ID15,ID19,B,1,-393.0,-246.84396041249533,-146.15603958750467
ID15,ID19,C,2,-302.0,-279.85052260098837,-22.14947739901163
ID15,ID19,D,3,-215.0,-160.99406100433407,-54.00593899566593
ID15,ID19,E,4,853.5,484.7475387486786,368.7524612513214
ID15,ID19,F,5,385.0,444.5940420236741,-59.59404202367409
ID15,ID19,G,6,790.0,369.7113987733601,420.2886012266399
ID15,ID19,H,7,424.0,479.70903998468725,-55.70903998468725
ID15,ID20,A,0,-123.0,-173.3075691735562,50.3075691735562
ID15,ID20,B,1,-129.0,-94.8957563102258,-34.104243689774194
ID15,ID20,C,2,-221.0,-252.87721477551668,31.877214775516677
ID15,ID20,D,3,-405.0,-312.71957792468515,-92.28042207531485
ID15,ID20,E,4,445.5,468.8605456034868,-23.3605456034868
ID15,ID20,F,5,775.0,559.2889973179474,215.7110026820526
ID15,ID20,G,6,323.0,382.68819763648617,-59.688197636486166
ID15,ID20,H,7,538.0,366.0785307028307,171.92146929716932
ID15,ID21,A,0,264.0,215.3140296714546,48.68597032854541
ID15,ID21,B,1,320.0,273.54493318581126,46.45506681418874
ID15,ID21,C,2,309.0,285.8154274707756,23.184572529224397
ID15,ID21,D,3,444.0,229.77319089859066,214.22680910140934
ID15,ID21,E,4,-79.5,-100.95297367553462,21.452973675534622
ID15,ID21,F,5,-92.0,-57.108796443841584,-34.891203556158416
ID15,ID21,G,6,-55.0,-21.26146229087908,-33.73853770912092
ID15,ID21,H,7,-83.0,-100.45656052690606,17.45656052690606
ID15,ID22,A,0,583.0,201.77607449888728,381.2239255011127
ID15,ID22,B,1,218.0,267.9945470319226,-49.99454703192259
ID15,ID22,C,2,376.0,301.1618579753492,74.83814202465078
ID15,ID22,D,3,155.0,238.00524965180693,-83.00524965180693
ID15,ID22,E,4,-127.5,-119.52235114427822,-7.977648855721782
ID15,ID22,F,5,-71.0,-62.76981614169176,-8.230183858308237
ID15,ID22,G,6,3.0,-1.5687868096867987,4.568786809686799
ID15,ID22,H,7,-65.0,-92.52762866542503,27.527628665425027
ID15,ID23,A,0,250.0,210.80157232014653,39.19842767985347
ID15,ID23,B,1,490.0,262.20791660218583,227.79208339781417
ID15,ID23,C,2,362.0,292.7513289905221,69.2486710094779
ID15,ID23,D,3,254.0,243.42127902426864,10.578720975731358
ID15,ID23,E,4,-71.5,-108.5533737062567,37.05337370625671
ID15,ID23,F,5,-100.0,-71.27750444132062,-28.722495558679384
ID15,ID23,G,6,-12.0,-11.928853508726888,-0.07114649127311168
ID15,ID23,H,7,-68.0,-85.09861719587389,17.098617195873885
ID15,ID24,A,0,393.0,213.96615021969728,179.03384978030272
ID15,ID24,B,1,225.0,270.40458805930484,-45.40458805930484
ID15,ID24,C,2,810.0,288.65407631527864,521.3459236847214
ID15,ID24,D,3,156.0,234.4051250375078,-78.40512503750779
ID15,ID24,E,4,-100.5,-103.73205378042553,3.232053780425531
ID15,ID24,F,5,-75.0,-61.49529466189142,-13.504705338108579
ID15,ID24,G,6,-3.0,-17.970529180150834,14.970529180150834
ID15,ID24,H,7,-53.0,-95.7234810167497,42.7234810167497
ID16,ID17,A,0,-423.0,-320.23764749166685,-102.76235250833315
ID16,ID17,B,1,-120.0,-90.18792105793818,-29.812078942061817
ID16,ID17,C,2,-160.0,-97.11601556304481,-62.88398443695519
ID16,ID17,D,3,-384.0,-298.43590181732725,-85.56409818267275
ID16,ID17,E,4,495.0,342.46608797976046,152.53391202023954
ID16,ID17,F,5,435.0,559.2777885048179,-124.27778850481786
ID16,ID17,G,6,573.0,500.6695449743472,72.33045502565278
ID16,ID17,H,7,262.0,357.91204300100685,-95.91204300100685
ID16,ID18,A,0,-450.0,-291.4672977235564,-158.53270227644362
ID16,ID18,B,1,-244.0,-243.72786486355267,-0.2721351364473321
ID16,ID18,C,2,-100.0,-116.23564103979243,16.235641039792426
ID16,ID18,D,3,-172.0,-143.26853505200597,-28.731464947994027
ID16,ID18,E,4,340.0,358.64406685568997,-18.64406685568997
ID16,ID18,F,5,379.0,447.7271776635714,-68.72717766357141
ID16,ID18,G,6,494.0,496.60318049436296,-2.6031804943629595
ID16,ID18,H,7,463.0,478.09574561027716,-15.095745610277163
ID16,ID19,A,0,-192.0,-143.20773288945998,-48.792267110540024
ID16,ID19,B,1,-346.0,-252.50713988172333,-93.49286011827667
ID16,ID19,C,2,-367.0,-268.3305376356416,-98.66946236435842
ID16,ID19,D,3,-180.0,-145.69849099108023,-34.301509008919766
ID16,ID19,E,4,842.0,474.8698149222512,367.1301850777488
ID16,ID19,F,5,343.0,431.3129050861596,-88.31290508615962
ID16,ID19,G,6,819.0,375.5898438648717,443.4101561351283
ID16,ID19,H,7,393.0,487.38412179492184,-94.38412179492184
ID16,ID20,A,0,-237.0,-174.73640352594452,-62.263596474055475
ID16,ID20,B,1,-82.0,-100.5589357794538,18.558935779453805
ID16,ID20,C,2,-286.0,-241.35722981016988,-44.64277018983012
ID16,ID20,D,3,-370.0,-297.4240079114313,-72.57599208856868
ID16,ID20,E,4,434.0,458.98282177705937,-24.98282177705937
ID16,ID20,F,5,733.0,546.0078603804329,186.99213961956707
ID16,ID20,G,6,352.0,388.56664272799776,-36.56664272799776
ID16,ID20,H,7,507.0,373.75361251306526,133.24638748693474
ID16,ID21,A,0,150.0,213.88519531906627,-63.88519531906627
ID16,ID21,B,1,367.0,267.88175371658326,99.11824628341674
ID16,ID21,C,2,244.0,297.3354124361224,-53.3354124361224
ID16,ID21,D,3,479.0,245.0687609118445,233.9312390881555
ID16,ID21,E,4,-91.0,-110.83069750196205,19.83069750196205
ID16,ID21,F,5,-134.0,-70.38993338135606,-63.61006661864394
ID16,ID21,G,6,-26.0,-15.383017199367487,-10.616982800632513
ID16,ID21,H,7,-114.0,-92.78147871667147,-21.218521283328528
ID16,ID22,A,0,469.0,200.34724014649896,268.65275985350104
ID16,ID22,B,1,265.0,262.3313675626946,2.668632437305405
ID16,ID22,C,2,311.0,312.681842940696,-1.681842940696015
ID16,ID22,D,3,190.0,253.30081966506077,-63.30081966506077
ID16,ID22,E,4,-139.0,-129.40007497070565,-9.599925029294354
ID16,ID22,F,5,-113.0,-76.05095307920624,-36.94904692079376
ID16,ID22,G,6,32.0,4.309658281824795,27.690341718175205
ID16,ID22,H,7,-96.0,-84.85254685519044,-11.14745314480956
ID16,ID23,A,0,136.0,209.3727379677582,-73.37273796775821
ID16,ID23,B,1,537.0,256.54473713295783,280.45526286704217
ID16,ID23,C,2,297.0,304.2713139558689,-7.271313955868891
ID16,ID23,D,3,289.0,258.7168490375225,30.28315096247752
ID16,ID23,E,4,-83.0,-118.43109753268413,35.431097532684134
ID16,ID23,F,5,-142.0,-84.55864137883509,-57.44135862116491
ID16,ID23,G,6,17.0,-6.050408417215294,23.050408417215294
ID16,ID23,H,7,-99.0,-77.4235353856393,-21.576464614360702
ID16,ID24,A,0,279.0,212.53731586730896,66.46268413269104
ID16,ID24,B,1,272.0,264.74140859007684,7.258591409923156
ID16,ID24,C,2,745.0,300.17406128062544,444.82593871937456
ID16,ID24,D,3,191.0,249.70069505076162,-58.700695050761624
ID16,ID24,E,4,-112.0,-113.60977760685296,1.6097776068529583
ID16,ID24,F,5,-117.0,-74.7764315994059,-42.223568400594104
ID16,ID24,G,6,26.0,-12.09208408863924,38.09208408863924
ID16,ID24,H,7,-84.0,-88.04839920651511,4.048399206515114
ID17,ID18,A,0,-27.0,28.770349768110464,-55.770349768110464
ID17,ID18,B,1,-124.0,-153.53994380561448,29.539943805614485
ID17,ID18,C,2,60.0,-19.119625476747615,79.11962547674761
ID17,ID18,D,3,212.0,155.16736676532128,56.832633234678724
ID17,ID18,E,4,-155.0,16.17797887592951,-171.1779788759295
ID17,ID18,F,5,-56.0,-111.55061084124645,55.55061084124645
ID17,ID18,G,6,-79.0,-4.066364479984259,-74.93363552001574
ID17,ID18,H,7,201.0,120.18370260927031,80.81629739072969
ID17,ID19,A,0,231.0,177.02991460220687,53.97008539779313
ID17,ID19,B,1,-226.0,-162.31921882378515,-63.68078117621485
ID17,ID19,C,2,-207.0,-171.21452207259676,-35.785477927403235
ID17,ID19,D,3,204.0,152.73741082624701,51.262589173752986
ID17,ID19,E,4,347.0,132.40372694249072,214.59627305750928
ID17,ID19,F,5,-92.0,-127.96488341865825,35.964883418658246
ID17,ID19,G,6,246.0,-125.07970110947554,371.07970110947554
ID17,ID19,H,7,131.0,129.472078793915,1.5279212060850114
ID17,ID20,A,0,186.0,145.50124396572232,40.498756034277676
ID17,ID20,B,1,38.0,-10.371014721515621,48.37101472151562
ID17,ID20,C,2,-126.0,-144.24121424712507,18.241214247125072
ID17,ID20,D,3,14.0,1.0118939058959313,12.988106094104069
ID17,ID20,E,4,-61.0,116.51673379729891,-177.5167337972989
ID17,ID20,F,5,298.0,-13.269928124384933,311.26992812438493
ID17,ID20,G,6,-221.0,-112.10290224634946,-108.89709775365054
ID17,ID20,H,7,245.0,15.841569512058413,229.1584304879416
ID17,ID21,A,0,573.0,534.1228428107331,38.87715718926688
ID17,ID21,B,1,487.0,358.06967477452145,128.93032522547855
ID17,ID21,C,2,404.0,394.4514279991672,9.548572000832792
ID17,ID21,D,3,863.0,543.5046627291717,319.49533727082826
ID17,ID21,E,4,-586.0,-453.2967854817225,-132.7032145182775
ID17,ID21,F,5,-569.0,-629.6677218861739,60.66772188617392
ID17,ID21,G,6,-599.0,-516.0525621737147,-82.9474378262853
ID17,ID21,H,7,-376.0,-450.6935217176783,74.69352171767832
ID17,ID22,A,0,892.0,520.5848876381658,371.4151123618342
ID17,ID22,B,1,385.0,352.5192886206328,32.48071137936722
ID17,ID22,C,2,471.0,409.7978585037408,61.20214149625917
ID17,ID22,D,3,574.0,551.736721482388,22.26327851761198
ID17,ID22,E,4,-634.0,-471.8661629504661,-162.1338370495339
ID17,ID22,F,5,-548.0,-635.3287415840241,87.3287415840241
ID17,ID22,G,6,-541.0,-496.3598866925224,-44.64011330747758
ID17,ID22,H,7,-358.0,-442.7645898561973,84.76458985619729
ID17,ID23,A,0,559.0,529.6103854594251,29.38961454057494
ID17,ID23,B,1,657.0,346.732658190896,310.267341809104
ID17,ID23,C,2,457.0,401.3873295189137,55.6126704810863
ID17,ID23,D,3,673.0,557.1527508548497,115.84724914515027
ID17,ID23,E,4,-578.0,-460.8971855124446,-117.1028144875554
ID17,ID23,F,5,-577.0,-643.836429883653,66.83642988365295
ID17,ID23,G,6,-556.0,-506.7199533915625,-49.28004660843749
ID17,ID23,H,7,-361.0,-435.33557838664615,74.33557838664615
ID17,ID24,A,0,702.0,532.7749633589758,169.2250366410242
ID17,ID24,B,1,392.0,354.929329648015,37.07067035198497
ID17,ID24,C,2,905.0,397.29007684367025,507.70992315632975
ID17,ID24,D,3,575.0,548.1365968680889,26.863403131911127
ID17,ID24,E,4,-607.0,-456.0758655866134,-150.92413441338658
ID17,ID24,F,5,-552.0,-634.0542201042238,82.05422010422376
ID17,ID24,G,6,-547.0,-512.7616290629865,-34.23837093701354
ID17,ID24,H,7,-346.0,-445.96044220752196,99.96044220752196
ID18,ID19,A,0,258.0,148.2595648340964,109.74043516590359
ID18,ID19,B,1,-102.0,-8.779275018170665,-93.22072498182933
ID18,ID19,C,2,-267.0,-152.09489659584915,-114.90510340415085
ID18,ID19,D,3,-8.0,-2.4299559390742616,-5.5700440609257384
ID18,ID19,E,4,502.0,116.22574806656121,385.7742519334388
ID18,ID19,F,5,-36.0,-16.414272577411793,-19.585727422588207
ID18,ID19,G,6,325.0,-121.01333662949128,446.0133366294913
ID18,ID19,H,7,-70.0,9.288376184644676,-79.28837618464468
ID18,ID20,A,0,213.0,116.73089419761186,96.26910580238814
ID18,ID20,B,1,162.0,143.16892908409886,18.831070915901137
ID18,ID20,C,2,-186.0,-125.12158877037746,-60.87841122962254
ID18,ID20,D,3,-198.0,-154.15547285942534,-43.844527140574655
ID18,ID20,E,4,94.0,100.3387549213694,-6.3387549213694
ID18,ID20,F,5,354.0,98.28068271686152,255.71931728313848
ID18,ID20,G,6,-142.0,-108.0365377663652,-33.9634622336348
ID18,ID20,H,7,44.0,-104.3421330972119,148.3421330972119
ID18,ID21,A,0,600.0,505.35249304262265,94.64750695737735
ID18,ID21,B,1,611.0,511.60961858013593,99.39038141986407
ID18,ID21,C,2,344.0,413.5710534759148,-69.57105347591482
ID18,ID21,D,3,651.0,388.33729596385047,262.66270403614953
ID18,ID21,E,4,-431.0,-469.474764357652,38.47476435765202
ID18,ID21,F,5,-513.0,-518.1171110449275,5.117111044927469
ID18,ID21,G,6,-520.0,-511.98619769373045,-8.013802306269554
ID18,ID21,H,7,-577.0,-570.8772243269486,-6.122775673051365
ID18,ID22,A,0,919.0,491.81453787005535,427.18546212994465
ID18,ID22,B,1,509.0,506.05923242624726,2.940767573752737
