sample_utc,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_temp_c,gpu_power_w,gpu_power_limit_w,mem_used_mb,mem_total_mb,swap_used_mb,cpu_tctl_c,phase4_proc_count,phase4_cpu_sum,phase4_rss_gib
2026-06-06T22:53:31Z,27,18250,32607,35,71.49,500.00,65522,94084,0,88.0,36,2591.3,59.6
2026-06-06T22:53:41Z,98,18250,32607,38,139.29,500.00,66479,94084,0,83.6,36,2591.1,60.4
2026-06-06T22:53:51Z,98,18250,32607,39,143.24,500.00,67101,94084,0,83.2,36,2590.6,60.9
2026-06-06T22:54:02Z,99,15912,32607,39,143.98,500.00,63171,94084,0,85.8,33,2335.8,51.1
2026-06-06T22:54:12Z,98,8203,32607,40,139.72,500.00,53581,94084,0,88.0,35,2410.7,44.0
2026-06-06T22:54:22Z,99,12453,32607,40,145.43,500.00,54563,94084,0,84.6,36,2501.8,47.7
2026-06-06T22:54:33Z,98,18250,32607,40,145.30,500.00,58537,94084,0,83.1,36,2546.2,51.9
2026-06-06T22:54:43Z,98,18250,32607,41,145.84,500.00,57463,94084,0,83.5,36,2561.3,51.0
2026-06-06T22:54:53Z,98,18250,32607,41,144.30,500.00,58748,94084,0,86.5,36,2574.8,52.2
2026-06-06T22:55:03Z,98,18250,32607,41,144.92,500.00,59361,94084,0,84.5,36,2580.3,52.8
2026-06-06T22:55:13Z,98,18250,32607,41,145.68,500.00,59379,94084,0,83.0,36,2583.0,52.8
2026-06-06T22:55:23Z,98,18250,32607,42,144.98,500.00,59632,94084,0,83.4,36,2573.0,53.0
2026-06-06T22:55:33Z,98,18250,32607,42,145.33,500.00,60229,94084,0,87.1,36,2561.5,53.4
2026-06-06T22:55:44Z,98,17534,32607,42,146.32,500.00,60032,94084,0,84.4,36,2538.2,52.8
2026-06-06T22:55:54Z,98,17551,32607,42,146.02,500.00,60161,94084,0,84.8,36,2541.8,53.1
2026-06-06T22:56:04Z,98,18250,32607,42,146.30,500.00,60825,94084,0,84.5,36,2563.1,53.9
2026-06-06T22:56:14Z,98,18250,32607,42,145.27,500.00,61480,94084,0,85.8,36,2560.8,54.4
2026-06-06T22:56:24Z,98,18250,32607,42,146.29,500.00,60701,94084,0,85.2,36,2549.3,53.6
2026-06-06T22:56:34Z,98,17534,32607,42,146.65,500.00,59468,94084,0,84.0,36,2569.8,52.3
2026-06-06T22:56:45Z,99,16120,32607,43,145.90,500.00,56832,94084,0,84.5,36,2550.3,49.5
2026-06-06T22:56:55Z,98,15388,32607,43,145.96,500.00,50834,94084,0,85.8,32,2210.1,42.2
2026-06-06T22:57:05Z,98,11812,32607,43,145.32,500.00,45786,94084,0,84.6,27,1914.5,35.4
2026-06-06T22:57:15Z,98,9666,32607,43,144.08,500.00,42700,94084,0,85.8,24,1747.1,31.4
2026-06-06T22:57:25Z,98,9666,32607,43,143.96,500.00,42853,94084,0,85.0,24,1782.3,31.6
2026-06-06T22:57:35Z,98,8235,32607,43,144.13,500.00,40931,94084,0,85.5,22,1622.4,28.9
2026-06-06T22:57:45Z,0,1078,32607,37,24.98,500.00,30799,94084,0,86.1,12,700.7,15.1
2026-06-06T22:57:55Z,0,1078,32607,36,6.71,500.00,38841,94084,0,88.2,36,2509.5,29.5
2026-06-06T22:58:06Z,0,1078,32607,35,16.26,500.00,47078,94084,0,88.9,36,2562.5,37.2
2026-06-06T22:58:16Z,98,11590,32607,40,144.26,500.00,56544,94084,0,85.1,36,2547.5,48.2
2026-06-06T22:58:26Z,98,18250,32607,41,145.45,500.00,61910,94084,0,83.6,36,2552.7,54.4
2026-06-06T22:58:36Z,98,18250,32607,41,145.18,500.00,62578,94084,0,84.1,36,2573.2,54.9
2026-06-06T22:58:46Z,100,18250,32607,40,114.71,500.00,65166,94084,0,88.9,36,2606.6,57.3
2026-06-06T22:58:57Z,98,18250,32607,41,145.02,500.00,62989,94084,0,84.0,28,2077.0,43.1
2026-06-06T22:59:07Z,98,18250,32607,41,145.00,500.00,65773,94084,0,84.2,30,2150.6,46.2
2026-06-06T22:59:17Z,76,18250,32607,39,103.03,500.00,66309,94084,0,87.4,36,2623.4,57.8
2026-06-06T22:59:27Z,97,18250,32607,39,79.58,500.00,67748,94084,0,85.8,36,2610.0,59.0
2026-06-06T22:59:37Z,98,18250,32607,41,145.66,500.00,68405,94084,0,83.9,36,2607.4,59.6
2026-06-06T22:59:47Z,98,18186,32607,42,145.35,500.00,68425,94084,0,83.0,35,2520.4,57.8
2026-06-06T22:59:57Z,100,11748,32607,41,112.21,500.00,56869,94084,0,87.0,35,2402.4,46.3
2026-06-06T23:00:08Z,100,10317,32607,41,126.39,500.00,59294,94084,0,86.2,36,2464.3,49.1
2026-06-06T23:00:18Z,99,13398,32607,42,145.89,500.00,60970,94084,0,84.1,36,2431.7,51.2
2026-06-06T23:00:28Z,98,15410,32607,42,145.93,500.00,58550,94084,0,83.5,36,2394.7,48.4
2026-06-06T23:00:38Z,98,18250,32607,42,145.69,500.00,59731,94084,0,83.5,36,2415.1,50.3
2026-06-06T23:00:48Z,98,18250,32607,42,144.58,500.00,60768,94084,0,85.5,36,2467.0,51.5
2026-06-06T23:00:58Z,98,18250,32607,42,146.13,500.00,61140,94084,0,83.9,36,2480.9,51.8
2026-06-06T23:01:08Z,98,18250,32607,42,146.24,500.00,61250,94084,0,82.8,36,2486.8,52.0
2026-06-06T23:01:19Z,98,18250,32607,43,144.90,500.00,61626,94084,0,83.9,36,2502.8,52.2
2026-06-06T23:01:29Z,98,16819,32607,43,141.87,500.00,60857,94084,0,84.9,36,2522.0,51.0
2026-06-06T23:01:39Z,98,17534,32607,43,146.96,500.00,61846,94084,0,83.4,36,2553.5,52.2
2026-06-06T23:01:49Z,99,16104,32607,43,146.69,500.00,60090,94084,0,83.6,36,2476.5,49.6
2026-06-06T23:01:59Z,98,17534,32607,43,145.99,500.00,61733,94084,0,84.8,36,2497.7,51.5
2026-06-06T23:02:09Z,98,18250,32607,43,146.15,500.00,63086,94084,0,84.2,36,2503.3,53.3
2026-06-06T23:02:19Z,98,18250,32607,43,146.74,500.00,63105,94084,0,83.1,36,2520.9,53.3
2026-06-06T23:02:30Z,98,16819,32607,43,146.62,500.00,60516,94084,0,84.5,36,2534.5,50.5
2026-06-06T23:02:40Z,98,16819,32607,43,146.90,500.00,55285,94084,0,84.4,36,2428.7,44.9
2026-06-06T23:02:50Z,98,18250,32607,43,146.46,500.00,56671,94084,0,83.2,36,2522.3,46.9
2026-06-06T23:03:00Z,98,16819,32607,43,146.37,500.00,54692,94084,0,83.6,34,2384.7,44.3
2026-06-06T23:03:11Z,98,13958,32607,43,146.05,500.00,50740,94084,0,83.1,30,2103.2,38.9
2026-06-06T23:03:21Z,98,9666,32607,43,145.11,500.00,44782,94084,0,84.4,24,1679.1,30.8
2026-06-06T23:03:31Z,98,8951,32607,43,144.64,500.00,43886,94084,0,84.2,23,1630.4,29.5
2026-06-06T23:03:41Z,98,6805,32607,43,142.38,500.00,40946,94084,0,86.2,20,1388.9,25.4
2026-06-06T23:03:51Z,0,1078,32607,36,6.10,500.00,32761,94084,0,91.4,12,791.8,14.8
2026-06-06T23:04:01Z,23,1791,32607,38,59.69,500.00,46858,94084,0,93.4,36,2521.9,34.4
2026-06-06T23:04:11Z,0,1078,32607,35,5.85,500.00,51098,94084,0,88.8,36,2575.9,38.5
2026-06-06T23:04:21Z,98,17534,32607,41,146.44,500.00,63667,94084,0,85.2,36,2546.6,53.5
2026-06-06T23:04:31Z,98,18250,32607,41,145.53,500.00,64444,94084,0,84.1,36,2547.4,54.5
2026-06-06T23:04:42Z,0,18250,32607,38,63.86,500.00,66609,94084,0,90.2,36,2548.4,56.3
2026-06-06T23:04:52Z,74,18250,32607,38,82.03,500.00,67845,94084,0,87.8,36,2550.5,57.5
2026-06-06T23:05:02Z,98,18250,32607,41,146.51,500.00,68333,94084,0,84.2,36,2547.0,57.9
2026-06-06T23:05:12Z,98,18250,32607,42,145.17,500.00,68597,94084,0,85.0,36,2550.2,58.1
2026-06-06T23:05:22Z,0,18250,32607,38,64.56,500.00,69977,94084,0,92.0,36,2551.2,59.2
2026-06-06T23:05:32Z,98,18251,32607,41,139.98,500.00,70964,94084,0,86.6,36,2548.4,60.1
2026-06-06T23:05:42Z,98,18251,32607,42,147.09,500.00,71357,94084,0,84.4,36,2549.4,60.4
2026-06-06T23:05:53Z,98,18251,32607,42,145.69,500.00,71801,94084,0,85.8,36,2550.9,60.7
2026-06-06T23:06:03Z,12,11813,32607,38,64.20,500.00,63080,94084,0,89.2,36,2522.4,50.8
2026-06-06T23:06:13Z,98,9667,32607,42,144.41,500.00,61819,94084,0,86.4,36,2467.7,49.0
2026-06-06T23:06:23Z,98,13959,32607,42,146.77,500.00,62618,94084,0,85.6,36,2422.6,50.1
2026-06-06T23:06:33Z,99,16854,32607,42,146.37,500.00,61259,94084,0,85.6,36,2373.2,49.6
2026-06-06T23:06:43Z,98,18251,32607,42,145.56,500.00,63021,94084,0,84.9,36,2477.6,51.5
2026-06-06T23:06:54Z,98,18251,32607,42,146.02,500.00,63703,94084,0,84.5,36,2492.1,52.2
2026-06-06T23:07:04Z,98,18251,32607,42,146.04,500.00,64203,94084,0,84.8,36,2513.4,52.7
2026-06-06T23:07:14Z,98,18251,32607,43,145.49,500.00,64487,94084,0,86.2,36,2519.4,53.0
2026-06-06T23:07:24Z,98,18251,32607,43,144.97,500.00,64969,94084,0,85.2,36,2518.7,53.4
2026-06-06T23:07:34Z,98,18251,32607,43,144.84,500.00,65531,94084,0,85.1,36,2523.2,53.9
2026-06-06T23:07:45Z,98,15893,32607,43,146.40,500.00,63212,94084,0,86.4,36,2492.9,51.3
2026-06-06T23:07:55Z,98,16852,32607,43,147.19,500.00,64645,94084,0,86.1,36,2430.4,52.5
2026-06-06T23:08:05Z,98,17536,32607,43,146.35,500.00,64910,94084,0,86.2,36,2501.7,52.9
2026-06-06T23:08:15Z,98,18187,32607,43,146.94,500.00,64345,94084,0,85.1,36,2628.3,52.1
2026-06-06T23:08:25Z,98,18251,32607,43,146.57,500.00,64820,94084,0,84.0,36,2493.2,52.9
2026-06-06T23:08:35Z,98,17396,32607,43,147.13,500.00,60880,94084,0,84.0,36,2462.9,48.9
2026-06-06T23:08:45Z,98,17536,32607,43,146.65,500.00,59097,94084,0,84.8,36,2474.3,46.9
2026-06-06T23:08:56Z,98,18251,32607,43,146.18,500.00,59641,94084,0,83.8,36,2499.2,47.7
2026-06-06T23:09:06Z,98,17536,32607,44,147.04,500.00,58635,94084,0,84.9,35,2451.0,46.5
2026-06-06T23:09:16Z,98,13959,32607,44,146.37,500.00,53629,94084,0,84.8,30,2078.6,39.7
2026-06-06T23:09:26Z,98,9667,32607,44,145.79,500.00,47617,94084,0,85.8,24,1646.4,31.5
2026-06-06T23:09:36Z,98,8952,32607,44,143.78,500.00,46761,94084,0,86.9,23,1600.5,30.3
2026-06-06T23:09:46Z,100,3165,32607,44,141.96,500.00,38609,94084,0,89.6,12,672.0,15.1
2026-06-06T23:09:56Z,0,1079,32607,36,6.13,500.00,42533,94084,0,89.2,36,2476.7,28.4
2026-06-06T23:10:07Z,0,1079,32607,36,18.90,500.00,51467,94084,0,92.0,36,2486.5,36.8
2026-06-06T23:10:17Z,98,9630,32607,41,130.38,500.00,59918,94084,0,86.9,36,2499.7,46.6
2026-06-06T23:10:27Z,98,17536,32607,42,145.69,500.00,66358,94084,0,85.8,36,2496.6,53.8
2026-06-06T23:10:37Z,98,18251,32607,42,145.80,500.00,67292,94084,0,85.5,36,2505.4,54.8
2026-06-06T23:10:47Z,0,18251,32607,38,61.12,500.00,69788,94084,0,90.2,36,2514.1,57.1
2026-06-06T23:10:57Z,98,18251,32607,41,143.78,500.00,70610,94084,0,86.4,36,2518.2,57.8
2026-06-06T23:11:08Z,98,18251,32607,42,145.47,500.00,70822,94084,0,85.0,36,2521.0,58.0
2026-06-06T23:11:18Z,98,18251,32607,42,139.97,500.00,71533,94084,0,87.1,36,2523.5,58.4
2026-06-06T23:11:28Z,61,18251,32607,40,127.99,500.00,72934,94084,0,88.1,36,2529.4,59.7
2026-06-06T23:11:38Z,98,18251,32607,42,146.14,500.00,73646,94084,0,84.5,36,2533.1,60.3
2026-06-06T23:11:48Z,98,18251,32607,42,145.42,500.00,74010,94084,0,85.0,36,2531.9,60.6
2026-06-06T23:11:58Z,62,14610,32607,41,129.06,500.00,68068,94084,0,86.6,36,2556.8,53.5
2026-06-06T23:12:09Z,87,9667,32607,39,88.42,500.00,63556,94084,0,89.2,36,2482.4,48.5
2026-06-06T23:12:19Z,98,13244,32607,42,146.47,500.00,66004,94084,0,85.8,36,2435.1,51.5
2026-06-06T23:12:29Z,98,16041,32607,42,146.31,500.00,63588,94084,0,85.5,35,2384.4,47.9
2026-06-06T23:12:39Z,98,18251,32607,42,145.73,500.00,64913,94084,0,84.9,36,2528.0,51.1
2026-06-06T23:12:49Z,98,18251,32607,42,145.38,500.00,65987,94084,0,85.8,36,2542.6,52.1
2026-06-06T23:12:59Z,98,18251,32607,43,146.31,500.00,66519,94084,0,84.8,36,2543.9,52.6
2026-06-06T23:13:09Z,98,18251,32607,43,145.91,500.00,66662,94084,0,86.6,36,2539.6,52.8
2026-06-06T23:13:20Z,98,18251,32607,43,145.83,500.00,67014,94084,0,86.1,36,2532.3,53.1
2026-06-06T23:13:30Z,98,18251,32607,43,144.75,500.00,67819,94084,0,87.0,36,2551.8,53.8
2026-06-06T23:13:40Z,98,17571,32607,43,146.49,500.00,65052,94084,0,84.4,28,1963.8,39.4
2026-06-06T23:13:50Z,98,15326,32607,43,146.21,500.00,63795,94084,0,84.4,35,2483.3,40.2
2026-06-06T23:14:00Z,98,18251,32607,43,145.46,500.00,67495,94084,0,84.2,36,2482.2,53.1
2026-06-06T23:14:10Z,98,18251,32607,43,145.96,500.00,67605,94084,0,83.8,36,2522.6,52.9
2026-06-06T23:14:20Z,98,18251,32607,43,146.10,500.00,67128,94084,0,83.4,36,2531.9,52.5
2026-06-06T23:14:31Z,98,17536,32607,43,146.02,500.00,65353,94084,0,83.9,36,2535.6,50.7
2026-06-06T23:14:41Z,98,15953,32607,43,146.94,500.00,59093,94084,0,83.9,36,2448.9,44.3
2026-06-06T23:14:51Z,98,18251,32607,43,146.40,500.00,61345,94084,0,83.6,36,2474.7,46.7
2026-06-06T23:15:01Z,98,18251,32607,44,146.66,500.00,61338,94084,0,83.0,36,2517.4,46.9
2026-06-06T23:15:11Z,98,15390,32607,43,145.54,500.00,57369,94084,0,83.2,32,2230.0,41.5
2026-06-06T23:15:21Z,98,10382,32607,43,144.99,500.00,50261,94084,0,84.4,25,1714.6,31.8
2026-06-06T23:15:31Z,98,8952,32607,44,143.79,500.00,48483,94084,0,83.5,23,1605.7,29.3
2026-06-06T23:15:41Z,98,6806,32607,43,141.54,500.00,45608,94084,0,84.4,20,1375.6,25.3
2026-06-06T23:15:51Z,0,1079,32607,37,7.54,500.00,37477,94084,0,83.9,12,687.4,14.2
2026-06-06T23:16:02Z,0,2506,32607,38,62.58,500.00,49750,94084,0,87.5,36,2488.7,32.8
2026-06-06T23:16:12Z,0,1079,32607,35,5.83,500.00,54669,94084,0,87.1,36,2532.2,37.1
2026-06-06T23:16:22Z,98,16820,32607,41,145.40,500.00,67513,94084,0,84.2,36,2528.3,52.1
2026-06-06T23:16:32Z,98,18251,32607,42,145.82,500.00,68694,94084,0,83.9,36,2535.0,53.5
2026-06-06T23:16:42Z,44,18251,32607,40,118.94,500.00,70327,94084,0,85.8,36,2548.8,55.0
2026-06-06T23:16:52Z,100,18251,32607,41,141.12,500.00,72189,94084,0,85.4,36,2552.5,56.7
2026-06-06T23:17:02Z,98,18251,32607,42,145.58,500.00,72809,94084,0,84.0,36,2556.4,57.2
2026-06-06T23:17:13Z,98,18251,32607,42,143.88,500.00,73424,94084,0,85.2,36,2561.1,57.7
2026-06-06T23:17:23Z,97,18251,32607,42,130.70,500.00,74497,94084,0,88.0,36,2555.9,58.5
2026-06-06T23:17:33Z,99,18251,32607,42,139.53,500.00,75476,94084,0,86.8,36,2551.4,59.4
2026-06-06T23:17:43Z,98,17535,32607,42,142.40,500.00,75113,94084,0,84.9,36,2528.3,58.8
2026-06-06T23:17:53Z,98,14674,32607,42,143.46,500.00,71770,94084,0,85.4,36,2528.6,54.9
2026-06-06T23:18:03Z,30,7457,32607,40,82.26,500.00,60307,94084,0,86.6,36,2437.6,42.4
2026-06-06T23:18:13Z,98,12452,32607,43,146.00,500.00,64750,94084,0,84.2,36,2497.7,47.5
2026-06-06T23:18:24Z,98,18251,32607,43,145.91,500.00,69294,94084,0,83.4,36,2504.3,52.6
2026-06-06T23:18:34Z,98,18187,32607,43,146.83,500.00,67685,94084,0,84.4,35,2353.7,49.4
2026-06-06T23:18:44Z,98,18251,32607,43,146.11,500.00,67989,94084,0,85.2,36,2510.8,51.7
2026-06-06T23:18:54Z,98,18251,32607,43,145.97,500.00,68998,94084,0,84.6,36,2541.5,52.6
2026-06-06T23:19:04Z,98,18251,32607,43,145.73,500.00,69366,94084,0,83.8,36,2538.9,53.0
2026-06-06T23:19:14Z,98,18251,32607,43,145.53,500.00,69554,94084,0,86.0,36,2539.4,53.2
2026-06-06T23:19:25Z,97,15389,32607,43,143.33,500.00,67072,94084,0,88.8,36,2517.4,50.0
2026-06-06T23:19:35Z,98,17535,32607,43,146.26,500.00,69846,94084,0,86.9,36,2497.6,52.9
2026-06-06T23:19:45Z,98,18175,32607,43,146.27,500.00,70289,94084,0,85.1,36,2513.4,53.7
2026-06-06T23:19:55Z,99,17639,32607,43,146.41,500.00,70142,94084,0,85.0,36,2505.2,53.5
2026-06-06T23:20:05Z,98,16105,32607,43,145.68,500.00,67146,94084,0,87.1,36,2511.5,49.9
2026-06-06T23:20:15Z,98,18251,32607,43,146.35,500.00,69120,94084,0,85.6,36,2516.1,52.3
2026-06-06T23:20:25Z,99,17563,32607,43,146.48,500.00,68019,94084,0,84.6,36,2524.8,51.3
2026-06-06T23:20:36Z,98,17527,32607,44,146.64,500.00,66567,94084,0,85.6,36,2503.0,49.9
2026-06-06T23:20:46Z,99,16820,32607,44,147.26,500.00,62279,94084,0,85.2,34,2292.6,44.9
2026-06-06T23:20:56Z,98,13959,32607,44,145.48,500.00,58394,94084,0,85.2,30,2094.1,39.5
2026-06-06T23:21:06Z,98,11813,32607,44,145.75,500.00,55391,94084,0,84.8,27,1927.2,35.5
2026-06-06T23:21:16Z,98,9667,32607,44,144.39,500.00,52472,94084,0,86.1,24,1729.4,31.5
2026-06-06T23:21:26Z,98,6806,32607,44,143.03,500.00,48557,94084,0,87.8,20,1411.4,26.1
2026-06-06T23:21:36Z,0,1079,32607,40,82.21,500.00,40483,94084,0,88.6,12,690.9,15.1
2026-06-06T23:21:46Z,0,1079,32607,36,6.32,500.00,40643,94084,0,87.2,36,2899.3,16.4
2026-06-06T23:21:57Z,0,1079,32607,36,20.50,500.00,55634,94084,0,93.4,36,2498.0,36.0
2026-06-06T23:22:07Z,100,5873,32607,39,93.36,500.00,61776,94084,0,88.4,36,2538.7,43.0
2026-06-06T23:22:17Z,98,18250,32607,41,145.08,500.00,71614,94084,0,84.6,36,2542.5,54.3
2026-06-06T23:22:27Z,98,18250,32607,42,145.27,500.00,72138,94084,0,85.4,36,2544.8,54.9
2026-06-06T23:22:37Z,0,18250,32607,38,73.75,500.00,74604,94084,0,88.6,36,2547.7,57.0
2026-06-06T23:22:47Z,98,18250,32607,42,142.32,500.00,75499,94084,0,86.4,36,2553.8,57.8
2026-06-06T23:22:57Z,98,18250,32607,42,144.32,500.00,75991,94084,0,85.4,36,2562.3,58.2
2026-06-06T23:23:08Z,98,18250,32607,42,141.31,500.00,76673,94084,0,86.5,36,2559.1,58.7
2026-06-06T23:23:18Z,99,18250,32607,42,138.78,500.00,77918,94084,0,89.8,36,2556.1,59.8
2026-06-06T23:23:28Z,98,18250,32607,42,144.63,500.00,78805,94084,0,86.1,36,2553.4,60.6
2026-06-06T23:23:38Z,98,18250,32607,42,144.25,500.00,79498,94084,0,85.6,36,2555.8,61.1
2026-06-06T23:23:48Z,99,11096,32607,42,120.12,500.00,67693,94084,0,89.4,36,2469.6,47.6
2026-06-06T23:23:58Z,34,8235,32607,40,93.03,500.00,64161,94084,0,89.0,36,2411.9,44.1
2026-06-06T23:24:09Z,98,13958,32607,43,145.65,500.00,69333,94084,0,85.0,36,2436.7,50.0
2026-06-06T23:24:19Z,98,16755,32607,43,146.20,500.00,69715,94084,0,84.8,35,2382.2,49.2
2026-06-06T23:24:29Z,98,17534,32607,43,146.11,500.00,69789,94084,0,85.4,36,2497.0,51.1
2026-06-06T23:24:39Z,98,18250,32607,43,145.37,500.00,71000,94084,0,86.9,36,2495.3,52.4
2026-06-06T23:24:49Z,98,18250,32607,43,145.35,500.00,71415,94084,0,85.0,36,2514.3,52.7
2026-06-06T23:24:59Z,98,17534,32607,43,146.26,500.00,70936,94084,0,85.4,36,2515.4,52.1
2026-06-06T23:25:09Z,98,17534,32607,43,146.01,500.00,71202,94084,0,85.1,36,2528.8,52.3
2026-06-06T23:25:20Z,98,16104,32607,43,144.52,500.00,70208,94084,0,86.9,36,2519.5,50.9
2026-06-06T23:25:30Z,98,18250,32607,43,146.06,500.00,72711,94084,0,84.9,36,2537.2,53.8
2026-06-06T23:25:40Z,98,17534,32607,43,146.35,500.00,72285,94084,0,84.8,36,2542.2,53.1
2026-06-06T23:25:50Z,98,18250,32607,44,145.18,500.00,73218,94084,0,86.5,36,2563.1,54.1
2026-06-06T23:26:00Z,98,17534,32607,44,145.87,500.00,72604,94084,0,85.4,36,2549.3,53.4
2026-06-06T23:26:10Z,98,18250,32607,44,146.49,500.00,72734,94084,0,84.5,36,2569.1,53.6
2026-06-06T23:26:20Z,98,17534,32607,44,145.94,500.00,70583,94084,0,84.4,36,2604.0,51.1
2026-06-06T23:26:31Z,98,14689,32607,44,146.53,500.00,64414,94084,0,87.2,35,2447.7,44.6
2026-06-06T23:26:41Z,98,15388,32607,44,145.76,500.00,62925,94084,0,84.8,32,2291.4,42.2
2026-06-06T23:26:51Z,98,13242,32607,44,145.52,500.00,59860,94084,0,84.0,29,2110.0,38.2
2026-06-06T23:27:01Z,98,11096,32607,44,145.67,500.00,56855,94084,0,85.4,26,1904.4,34.2
2026-06-06T23:27:11Z,98,10381,32607,44,145.40,500.00,56004,94084,0,85.8,25,1852.5,33.0
2026-06-06T23:27:21Z,98,8235,32607,44,145.00,500.00,53089,94084,0,86.0,22,1603.9,28.9
2026-06-06T23:27:31Z,0,1078,32607,38,21.37,500.00,42909,94084,0,88.5,12,683.5,15.1
2026-06-06T23:27:41Z,0,1078,32607,36,6.12,500.00,51013,94084,0,88.2,36,2488.9,29.6
2026-06-06T23:27:52Z,0,1078,32607,35,5.99,500.00,59676,94084,0,89.8,36,2683.4,37.4
2026-06-06T23:28:02Z,98,16819,32607,41,145.44,500.00,70902,94084,0,88.9,27,2096.3,37.9
2026-06-06T23:28:12Z,98,18250,32607,42,145.48,500.00,72720,94084,0,84.4,36,2729.4,45.4
2026-06-06T23:28:22Z,98,18250,32607,42,145.18,500.00,73762,94084,0,84.5,36,2676.6,53.8
2026-06-06T23:28:32Z,65,18250,32607,39,76.79,500.00,76502,94084,0,87.5,36,2671.8,56.2
2026-06-06T23:28:42Z,98,18250,32607,42,145.53,500.00,77297,94084,0,84.5,36,2644.4,56.8
2026-06-06T23:28:52Z,98,18250,32607,42,145.85,500.00,77468,94084,0,84.4,36,2619.3,57.1
2026-06-06T23:29:03Z,71,18250,32607,42,144.18,500.00,78401,94084,0,86.1,36,2616.2,57.7
2026-06-06T23:29:13Z,52,18250,32607,39,95.49,500.00,79697,94084,0,87.2,36,2609.9,58.9
2026-06-06T23:29:23Z,98,18250,32607,42,145.85,500.00,80188,94084,0,84.6,36,2603.4,59.3
2026-06-06T23:29:33Z,98,18250,32607,42,144.77,500.00,80562,94084,0,84.5,36,2599.8,59.6
2026-06-06T23:29:43Z,99,13242,32607,40,100.44,500.00,72843,94084,0,87.1,36,2545.9,50.8
2026-06-06T23:29:53Z,99,10381,32607,42,139.37,500.00,70991,94084,0,87.5,36,2443.7,48.1
2026-06-06T23:30:03Z,98,10381,32607,42,145.89,500.00,67932,94084,0,84.1,36,2458.2,45.1
2026-06-06T23:30:14Z,98,16702,32607,42,146.71,500.00,70944,94084,0,84.0,36,2394.7,49.0
2026-06-06T23:30:24Z,98,18250,32607,43,145.34,500.00,71839,94084,0,83.8,36,2463.2,50.3
2026-06-06T23:30:34Z,98,18250,32607,43,145.81,500.00,72585,94084,0,84.0,36,2485.3,51.2
2026-06-06T23:30:44Z,98,18250,32607,43,145.77,500.00,73098,94084,0,83.0,36,2491.4,51.7
2026-06-06T23:30:54Z,98,18250,32607,43,146.34,500.00,73457,94084,0,83.5,36,2509.5,52.0
2026-06-06T23:31:04Z,98,18250,32607,43,146.03,500.00,73793,94084,0,83.9,36,2518.8,52.3
2026-06-06T23:31:15Z,98,18250,32607,43,145.32,500.00,74461,94084,0,84.2,36,2522.4,52.8
2026-06-06T23:31:25Z,98,16819,32607,43,146.10,500.00,73134,94084,0,83.6,36,2492.8,51.3
2026-06-06T23:31:35Z,98,16755,32607,43,145.93,500.00,73632,94084,0,84.5,35,2330.8,50.3
2026-06-06T23:31:45Z,98,18250,32607,43,146.27,500.00,75223,94084,0,84.0,36,2465.1,53.4
2026-06-06T23:31:55Z,98,16819,32607,44,146.23,500.00,73131,94084,0,83.5,36,2465.1,51.1
2026-06-06T23:32:05Z,98,17551,32607,44,146.13,500.00,73367,94084,0,82.2,36,2479.4,51.5
2026-06-06T23:32:15Z,98,17534,32607,44,146.18,500.00,70857,94084,0,83.4,36,2478.0,48.9
2026-06-06T23:32:26Z,98,18250,32607,44,146.61,500.00,69176,94084,0,83.2,36,2498.0,47.4
2026-06-06T23:32:36Z,98,18250,32607,44,145.87,500.00,68629,94084,0,83.8,36,2529.0,46.9
2026-06-06T23:32:46Z,98,16819,32607,44,145.79,500.00,66760,94084,0,82.6,34,2359.8,44.3
2026-06-06T23:32:56Z,98,16104,32607,44,145.66,500.00,65842,94084,0,82.8,33,2302.4,43.1
2026-06-06T23:33:06Z,98,11748,32607,44,145.43,500.00,59012,94084,0,83.5,26,1792.5,33.5
2026-06-06T23:33:16Z,98,9666,32607,44,144.10,500.00,56636,94084,0,85.6,24,1769.2,31.0
2026-06-06T23:33:26Z,98,5374,32607,44,141.82,500.00,51134,94084,0,87.9,18,1324.4,23.1
2026-06-06T23:33:36Z,0,1078,32607,37,6.52,500.00,45289,94084,0,88.2,12,799.5,15.0
2026-06-06T23:33:47Z,0,2505,32607,38,57.82,500.00,59012,94084,0,92.2,36,2568.0,35.0
2026-06-06T23:33:57Z,0,1078,32607,35,5.06,500.00,62827,94084,0,88.8,36,2599.0,38.3
2026-06-06T23:34:07Z,99,17458,32607,41,145.54,500.00,75583,94084,0,85.4,36,2562.4,53.5
2026-06-06T23:34:17Z,98,18250,32607,42,145.41,500.00,76269,94084,0,84.2,36,2567.6,54.2
2026-06-06T23:34:27Z,0,18250,32607,38,70.04,500.00,78092,94084,0,86.0,36,2565.6,55.8
2026-06-06T23:34:37Z,99,18250,32607,41,134.85,500.00,79699,94084,0,86.5,36,2558.9,57.3
2026-06-06T23:34:47Z,98,18250,32607,42,145.79,500.00,80498,94084,0,86.6,36,2554.5,57.9
2026-06-06T23:34:58Z,98,18250,32607,42,145.37,500.00,80881,94084,0,86.0,36,2553.0,58.3
2026-06-06T23:35:08Z,82,18250,32607,40,80.82,500.00,82127,94084,0,89.4,36,2552.4,59.2
