layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
v1-old,T1,static,4,BDEG,ACFH,2,2,balanced,0,1,2,24,27453,46.1200065612793,54.22906303405762,49.79395294189453,89.56602478027344,119.77582588195799,52.7804651260376,92.95069866180417
v1-old,T1,static,4,BDEH,ACFG,2,2,balanced,1,0,2,24,28212,23.58966636657715,29.334864616394043,36.7958927154541,49.172372817993164,124.92655639648433,17.78843116760254,50.39602584838866
v1-old,T1,static,4,BDFG,ACEH,2,2,balanced,0,1,1,24,27202,67.63407135009766,97.99044036865234,65.70980072021484,138.21942138671875,235.96571502685546,48.980082511901855,93.0759817123412
v1-old,T1,static,4,BDFH,ACEG,2,2,balanced,1,0,1,24,27961,100.93023681640625,102.14823532104492,76.78918075561523,162.6871566772461,585.0543334960937,27.967570781707764,87.90163383483883
v1-old,T1,static,4,BDGH,ACEF,2,2,balanced,0,0,1,24,26965,69.48460388183594,75.75393676757812,53.98577690124512,115.28566360473633,187.55975494384765,17.636598110198975,64.72674064636234
v1-old,T1,static,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,24,27204,41.66056251525879,72.12009811401367,87.58171081542969,119.48415756225586,188.66850128173826,33.12606620788574,108.93899345397949
v1-old,T1,static,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,24,27963,61.965444564819336,40.11489677429199,93.61685943603516,127.54935455322266,184.93314819335936,32.031710147857666,70.01058349609372
v1-old,T1,static,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,24,26969,49.96556091308594,52.231367111206055,63.27972984313965,104.71577453613281,331.3286270141599,35.250794410705566,74.20469436645506
v1-old,T1,static,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,24,26716,74.15061569213867,131.0162811279297,103.80109786987305,181.06488800048828,274.2595977783202,31.923890113830566,92.04286041259766
v1-old,T1,static,4,CDEF,ABGH,2,2,balanced,1,1,2,24,28430,38.42298698425293,44.536800384521484,78.47708892822266,101.87908172607422,131.55348091125487,45.42960262298584,88.7955654144287
v1-old,T1,static,4,CDEG,ABFH,2,2,balanced,0,1,2,24,27436,37.30954170227051,52.66635513305664,102.00338363647461,120.21268463134766,199.07647705078122,24.11568546295166,62.61747245788568
v1-old,T1,static,4,CDEH,ABFG,2,2,balanced,1,0,2,24,28192,23.889856338500977,31.877056121826172,44.09535598754883,58.63908386230469,100.44646186828608,46.74239730834961,75.38214015960693
v1-old,T1,static,4,CDFG,ABEH,2,2,balanced,0,1,1,24,27186,43.21244430541992,92.38835144042969,126.9097785949707,169.22679138183594,270.56495590209954,85.76247978210449,163.3823600769043
v1-old,T1,static,4,CDFH,ABEG,2,2,balanced,1,0,1,24,27942,39.469459533691406,100.21272659301758,71.4448356628418,134.13202667236328,475.2213470458979,63.06976127624512,120.18250846862787
v1-old,T1,static,4,CDGH,ABEF,2,2,balanced,0,0,1,24,26950,45.070945739746094,58.966766357421875,66.32178497314453,104.3213005065918,142.03410263061522,50.57310104370117,117.05801677703838
v1-old,T1,static,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,24,27188,65.62625503540039,123.0030517578125,108.2211799621582,175.19237518310547,218.66058883666992,27.61474609375,78.80314712524407
v1-old,T1,static,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,24,27944,51.41559600830078,53.92144203186035,78.8738021850586,114.08324432373047,366.61722564697243,41.08749961853027,88.63812179565427
v1-old,T1,static,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,24,26954,82.55946731567383,39.003164291381836,93.30389022827148,138.07392120361328,203.54525451660155,22.617724895477295,61.51857604980468
v1-old,T1,static,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,24,26702,48.728271484375,73.51328659057617,89.19461822509766,129.28480911254883,198.01794357299804,42.50568389892578,124.60813446044924
v1-old,T1,static,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,24,27213,51.856075286865234,72.30936813354492,74.2414436340332,118.83977890014648,264.07742538452135,66.0744800567627,142.38489418029786
v1-old,T1,static,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,24,27971,65.99667358398438,49.35647773742676,91.7750244140625,126.0710563659668,175.2671287536621,54.63493728637695,113.59891033172605
v1-old,T1,static,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,24,26978,55.94923782348633,45.54318046569824,75.81892776489258,113.97987747192383,141.42130432128903,48.2629919052124,109.4993844985961
v1-old,T1,static,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,24,26725,75.34902954101562,122.07463455200195,96.34185791015625,175.32119750976562,276.1068412780761,50.75567436218262,109.62962436676
v1-old,T1,static,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,24,26727,40.109886169433594,65.83951950073242,80.85947036743164,139.9360122680664,510.2909362792969,24.71824026107788,128.39247932434077
v1-old,T2,static,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,24,28818,26.25690746307373,33.3392333984375,47.309953689575195,65.1373462677002,103.92999267578125,94.94798469543457,169.80098876953124
v1-old,T2,static,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,24,28818,21.48442554473877,28.275867462158203,43.428977966308594,57.902557373046875,98.8011604309082,92.1561508178711,122.95476036071777
v1-old,T2,static,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,24,28818,25.278453826904297,26.480036735534668,40.40868949890137,56.37571334838867,83.35309143066405,79.22525978088379,143.5880126953125
v1-old,T2,static,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,24,28818,23.263460159301758,32.87610912322998,49.01326942443848,76.18011856079102,111.73897819519043,87.67581367492676,172.91968307495117
v1-old,T2,static,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,24,28818,32.95538330078125,35.753156661987305,50.054826736450195,75.55805206298828,102.04546279907227,79.41101455688477,168.18438720703125
v1-old,T2,static,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,24,28818,26.70877742767334,41.10722541809082,49.3784122467041,79.0690803527832,122.74313163757321,91.3089370727539,181.0989761352539
v1-old,T2,static,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,24,28818,27.76538848876953,33.747554779052734,42.472904205322266,62.23674011230469,117.94972229003905,89.92132949829102,175.09070587158203
v1-old,T2,static,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,24,28818,30.943506240844727,35.975120544433594,56.54083824157715,76.1390495300293,143.6065555572509,91.26845169067383,171.7892837524414
v1-old,T2,static,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,24,28818,25.5079345703125,27.678077697753906,51.492990493774414,71.50551223754883,128.6345539093017,92.47210693359375,123.61845016479492
v1-old,T2,static,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,24,28818,24.621564865112305,30.988682746887207,41.194942474365234,61.543861389160156,100.01976776123047,78.54698944091797,129.97745895385742
v1-old,T2,static,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,24,28818,22.748374938964844,25.948148727416992,37.90301322937012,55.20708084106445,99.74276885986323,77.27939987182617,106.3528823852539
v1-old,T2,static,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,24,28818,24.663474082946777,35.36862754821777,57.25587463378906,80.3902359008789,154.6426223754882,96.08415412902832,177.6255645751953
v1-old,T2,static,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,24,28818,22.8904972076416,29.97888946533203,47.261695861816406,71.70816802978516,106.235485458374,78.72656631469727,114.52154922485352
v1-old,T2,static,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,24,28818,26.421753883361816,29.721863746643066,42.8048152923584,79.64884948730469,131.88261985778806,71.1675033569336,148.0006103515625
v1-old,T2,static,6,ABCEFG,DH,1,1,balanced,0,1,1,24,28818,36.1267032623291,46.39340591430664,52.6681022644043,80.28407287597656,122.36206893920894,61.22318077087402,154.79591369628906
v1-old,T2,static,6,ABCEFH,DG,1,1,balanced,1,0,1,24,28818,35.68478012084961,36.0612678527832,55.27401542663574,83.00150680541992,114.56740608215331,76.88118362426758,109.33248519897461
v1-old,T2,static,6,ABCEGH,DF,1,1,balanced,0,0,1,24,28818,28.562479972839355,30.97020435333252,40.945730209350586,64.30708503723145,142.93737716674804,67.11482238769531,136.4976577758789
v1-old,T2,static,6,ABCFGH,DE,1,1,balanced,0,0,0,24,28818,33.77584266662598,47.213871002197266,62.70993995666504,91.82059478759766,123.08138542175291,68.10396957397461,171.03897094726562
v1-old,T2,static,6,ABDEFG,CH,1,1,balanced,0,1,1,24,28818,31.278200149536133,44.428815841674805,58.65435218811035,84.91099166870117,132.95305480957026,94.81166076660156,172.86306762695312
v1-old,T2,static,6,ABDEFH,CG,1,1,balanced,1,0,1,24,28818,27.15347385406494,32.743927001953125,45.4139518737793,65.86943054199219,119.22328643798824,96.05427932739258,132.81790161132812
v1-old,T2,static,6,ABDEGH,CF,1,1,balanced,0,0,1,24,28818,28.927162170410156,33.33554458618164,37.4479866027832,62.484445571899414,106.38900070190428,75.64640426635742,133.00782012939453
v1-old,T2,static,6,ABDFGH,CE,1,1,balanced,0,0,0,24,28818,50.355812072753906,64.0172176361084,49.80014419555664,102.64480972290039,152.63864593505855,73.65893936157227,163.57405853271484
v1-old,T2,static,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,24,28818,33.06539726257324,50.33989715576172,63.88598823547363,88.754638671875,162.74484405517578,72.67736053466797,169.74047088623047
v1-old,T2,static,6,ACDEFG,BH,1,1,balanced,0,1,1,24,28818,38.01431083679199,49.5524787902832,48.19169616699219,96.3624496459961,142.77170104980468,88.1801643371582,160.26406860351562
v1-old,T2,static,6,ACDEFH,BG,1,1,balanced,1,0,1,24,28818,29.71860980987549,38.577552795410156,41.20906066894531,63.31990623474121,113.97764892578122,83.10453796386719,123.22515106201172
v1-old,T2,static,6,ACDEGH,BF,1,1,balanced,0,0,1,24,28818,28.20335102081299,28.782151222229004,40.34834289550781,59.40480613708496,88.40702629089354,69.58954620361328,132.1690902709961
v1-old,T2,static,6,ACDFGH,BE,1,1,balanced,0,0,0,24,28818,32.03262901306152,42.97647285461426,54.631256103515625,77.7864875793457,127.64690322875973,86.54264831542969,176.56423072814937
v1-old,T2,static,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,24,28818,43.01495361328125,53.98499870300293,54.60556221008301,85.35496139526367,197.79944686889635,68.37603759765625,165.05643463134766
v1-old,T2,static,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,24,28818,39.03550910949707,44.771114349365234,71.79703521728516,92.88998413085938,142.1066291809082,89.19026184082031,181.02750396728516
v1-old,T2,static,6,BCDEFG,AH,1,1,balanced,0,1,1,24,28818,34.9598503112793,42.70227813720703,62.20458984375,83.57170486450195,144.97287216186524,99.07817840576172,167.60008239746094
v1-old,T2,static,6,BCDEFH,AG,1,1,balanced,1,0,1,24,28818,26.616297721862793,30.209083557128906,52.10117721557617,68.04143524169922,115.77347106933594,87.36561965942383,125.83778762817383
v1-old,T2,static,6,BCDEGH,AF,1,1,balanced,0,0,1,24,28818,24.832738876342773,28.023906707763672,42.09331130981445,57.71588706970215,96.32717323303221,78.37914657592773,120.90549087524411
v1-old,T2,static,6,BCDFGH,AE,1,1,balanced,0,0,0,24,28818,42.70530319213867,63.22975158691406,58.02981948852539,103.25475692749023,157.87723693847653,83.58779907226562,156.79058837890625
v1-old,T2,static,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,24,28818,40.09974670410156,42.15627861022949,75.11923599243164,94.62549209594727,132.19063186645505,74.49195098876953,161.07034873962402
v1-old,T2,static,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,24,28818,43.40962791442871,53.54379653930664,54.821964263916016,86.80480194091797,201.85589675903316,89.79549407958984,164.4681167602539
v1-old,T2,static,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,24,28818,34.96969413757324,48.24797821044922,76.26342010498047,100.92861938476562,128.33167724609376,89.54892539978027,171.00586700439453
v1-old,T2,static,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,24,28818,21.382266998291016,26.170096397399902,31.927295684814453,50.62359619140625,75.23337478637693,80.81571578979492,106.6096305847168
v1-old,T2,static,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,24,28809,24.517529487609863,31.077284812927246,48.65303039550781,77.6529312133789,132.276700592041,84.0593204498291,118.34973220825194
v1-old,T2,static,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,24,28810,26.179689407348633,31.24184513092041,37.21479797363281,78.14482498168945,225.0373847961424,69.96090888977051,134.00078506469725
v1-old,T2,static,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,24,28815,23.018863677978516,28.6535701751709,38.3278751373291,67.63452911376953,838.1824897766096,59.882293701171875,86.20697402954102
v1-old,T2,static,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,24,28811,43.06644630432129,37.85454750061035,53.632904052734375,88.77568817138672,136.45838661193844,58.34645462036133,96.50769805908203
v1-old,T2,static,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,24,28810,29.79871654510498,33.96509552001953,45.40087127685547,66.23486709594727,123.81675720214844,37.19663047790527,92.5352897644043
v1-old,T2,static,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,24,28815,24.3390531539917,29.26325511932373,38.939165115356445,56.79615783691406,119.75308685302734,67.9483470916748,96.2831729888916
v1-old,T2,static,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,24,28803,36.94047164916992,45.59759521484375,58.59929847717285,95.75392150878906,136.32605667114257,56.39335250854492,154.77182006835938
v1-old,T2,static,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,24,28808,34.55911445617676,43.55812072753906,67.51186752319336,86.05362319946289,121.19566535949706,60.192983627319336,97.31966400146484
v1-old,T2,static,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,24,28805,30.561697959899902,33.66598892211914,52.46144104003906,72.13388061523438,148.83068542480464,47.56338691711426,120.29142303466796
v1-old,T2,static,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,24,28812,28.33181858062744,32.285512924194336,58.760812759399414,76.32471084594727,133.85712051391602,94.97010040283203,132.4082260131836
v1-old,T2,static,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,24,28814,29.027023315429688,38.622554779052734,38.32258224487305,67.737060546875,107.82281150817869,71.75690460205078,117.72912483215332
v1-old,T2,static,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,24,28817,24.194708824157715,30.146162033081055,35.625667572021484,53.74728775024414,105.52669944763178,71.86930274963379,100.93144569396972
v1-old,T2,static,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,24,28808,51.77726364135742,75.28392028808594,71.54645538330078,109.09447860717773,195.53840560913082,80.20354843139648,156.47017135620115
v1-old,T2,static,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,24,28811,29.099334716796875,37.29851531982422,56.92920684814453,78.83411407470703,136.92006721496577,62.6075553894043,112.16687202453612
v1-old,T2,static,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,24,28811,42.34652328491211,51.687734603881836,40.69051933288574,102.7230453491211,181.6854782104492,54.88919258117676,110.04890060424805
v1-old,T2,static,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,24,28810,31.811335563659668,64.21571731567383,77.17472076416016,110.7217788696289,172.8336128234863,52.235267639160156,146.35187530517578
v1-old,T2,static,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,24,28813,33.97596549987793,46.49600028991699,75.66873931884766,100.52995681762695,147.06292495727538,64.05799293518066,106.20035552978516
v1-old,T2,static,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,24,28811,35.1230525970459,44.87969207763672,67.6777458190918,97.00072860717773,143.92005767822266,65.57061958312988,113.77430934906005
v1-old,T2,static,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,24,28807,42.56804656982422,90.12994766235352,98.52079772949219,148.87908935546875,240.4340133666992,55.61323928833008,146.28355102539058
v1-old,T2,static,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,24,28811,36.00369834899902,43.986528396606445,50.829654693603516,90.00811004638672,151.9148262023925,83.55736351013184,128.47578811645508
v1-old,T2,static,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,24,28809,26.82353687286377,36.16309928894043,49.99698066711426,68.06220245361328,126.51836090087885,40.471933364868164,92.09324569702147
v1-old,T2,static,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,24,28815,24.315046310424805,30.66770648956299,37.99798011779785,55.823991775512695,95.72338676452635,64.73741912841797,94.78525161743164
v1-old,T2,static,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,24,28802,43.68503761291504,60.424560546875,73.43535232543945,96.32709503173828,651.804313659667,88.68660354614258,158.69539642333984
v1-old,T2,static,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,24,28808,32.67180061340332,42.84890556335449,46.63273048400879,77.88202285766602,115.23196945190428,74.76028060913086,121.48337097167968
v1-old,T2,static,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,24,28804,31.131296157836914,33.12822341918945,58.47382164001465,78.90586853027344,148.39549789428705,54.3275728225708,138.01566295623778
v1-old,T2,static,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,24,28804,64.68864822387695,81.75654602050781,49.83231544494629,122.52327728271484,176.25681838989254,38.10148048400879,111.58133697509766
v1-old,T2,static,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,24,28810,47.951398849487305,52.17344856262207,54.659664154052734,92.06659317016602,149.70742645263667,64.86199951171875,103.21585006713867
v1-old,T2,static,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,24,28804,45.008460998535156,47.83806037902832,40.13521385192871,80.5570068359375,176.638313293457,33.93562650680542,89.09716415405273
v1-old,T2,static,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,24,28799,43.217288970947266,65.08279418945312,68.18481826782227,106.73746109008789,181.57610778808595,50.599653244018555,165.2027736663818
v1-old,T2,static,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,24,28809,50.57563781738281,56.4029426574707,86.29397201538086,122.47449493408203,205.52233581542964,89.2837142944336,158.24476623535156
v1-old,T2,static,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,24,28813,41.36160659790039,39.12980079650879,62.72384262084961,101.57471084594727,137.09010009765623,86.74872589111328,132.26364135742188
v1-old,T2,static,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,24,28810,48.58463668823242,35.235830307006836,65.79338836669922,95.88844299316406,152.88525314331054,71.31551742553711,121.38124408721924
v1-old,T2,static,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,24,28806,57.0352840423584,70.65367126464844,84.72821807861328,130.5141372680664,233.6657936096191,79.47148323059082,165.5704574584961
v1-old,T2,static,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,24,28808,45.497819900512695,63.24032020568848,70.14538192749023,118.29106521606445,342.00437698364215,62.354623794555664,163.20980072021484
v1-old,T2,static,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,24,28811,32.44424629211426,30.770649909973145,58.01429557800293,75.82645797729492,132.88698158264157,84.31063842773438,130.43136596679688
v1-old,T2,static,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,24,28811,27.490524291992188,31.03150749206543,40.3454532623291,55.881547927856445,107.99347000122069,71.77294921875,122.36140460968018
v1-old,T2,static,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,24,28816,22.920652389526367,26.94613265991211,36.417720794677734,52.15492820739746,101.56926574707028,67.24321937561035,97.44926185607909
v1-old,T2,static,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,24,28804,54.02231025695801,74.94668579101562,77.35104370117188,121.17004776000977,189.43172073364255,84.48065948486328,153.51866149902344
v1-old,T2,static,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,24,28809,34.20017623901367,36.831499099731445,56.203786849975586,81.50626373291016,151.82452697753902,59.79610252380371,103.32820510864258
