sweep,rx_id,rx,source_kind,tx_id,tx,source_addr,directed_link,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp1,fp_amp2,fp_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,snr_proxy,peak_over_fp,noise_over_fp,raw_line,round_master,raw_distance_valid,valid_raw_distance_mm
21,2,C,A,4,E,0xa104,C<-E,-1,1670658776,-323,47828,3361,7086,6835,17282,1830,117,64,1636,270.03125,0.10589052193033213,0.0037032750839023263,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;21;2;A;4;0xa104;-1;1670658776;-323;47828;3361;7086;6835;1830;117;64;1636,E,False,
9,4,E,A,0,A,0xa100,E<-A,1619,1926958610,-3051,47638,7597,7579,7132,22308,2184,122,40,982,557.7,0.0979020979020979,0.0017930787161556392,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;0;0xa100;1619;1926958610;-3051;47638;7597;7579;7132;2184;122;40;982,E,True,1619.0
9,4,E,A,1,B,0xa101,E<-B,4567,3001638635,-3425,47847,7165,7068,5252,19485,2081,122,48,1089,405.9375,0.10680010264305877,0.0024634334103156275,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;1;0xa101;4567;3001638635;-3425;47847;7165;7068;5252;2081;122;48;1089,E,True,4567.0
9,4,E,A,2,C,0xa102,E<-C,5050,4031040371,-2984,47991,7208,7000,4123,18331,2084,122,40,903,458.275,0.11368719655228847,0.002182095903114942,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;2;0xa102;5050;4031040371;-2984;47991;7208;7000;4123;2084;122;40;903,E,True,5050.0
9,3,D,A,4,E,0xa104,D<-E,-1,4203812251,1854,48023,6786,7524,7218,21528,2350,121,44,1033,489.27272727272725,0.1091601635079896,0.0020438498699368265,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;9;3;A;4;0xa104;-1;4203812251;1854;48023;6786;7524;7218;2350;121;44;1033,E,False,
48,5,F,A,4,E,0xa104,F<-E,-1,1295071718,5991,48058,4969,4627,2808,12404,1825,118,56,1320,221.5,0.14712995807803933,0.004514672686230248,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;48;5;A;4;0xa104;-1;1295071718;5991;48058;4969;4627;2808;1825;118;56;1320,E,False,
27,1,B,A,4,E,0xa104,B<-E,-1,4213512830,361,47730,7223,6439,4205,17867,1873,117,52,1230,343.59615384615387,0.10483013376616108,0.0029103934628085296,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;27;1;A;4;0xa104;-1;4213512830;361;47730;7223;6439;4205;1873;117;52;1230,E,False,
43,6,G,A,4,E,0xa104,G<-E,-1,419240819,-5357,48007,6534,6827,6401,19762,1902,121,32,763,617.5625,0.09624531929966602,0.0016192693047262423,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;43;6;A;4;0xa104;-1;419240819;-5357;48007;6534;6827;6401;1902;121;32;763,E,False,
9,4,E,A,3,D,0xa103,E<-D,3093,755542417,-2201,48013,6594,7593,7003,21190,2381,122,48,1171,441.4583333333333,0.11236432279377065,0.0022652194431335535,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;3;0xa103;3093;755542417;-2201;48013;6594;7593;7003;2381;122;48;1171,E,True,3093.0
9,4,E,A,6,G,0xa106,E<-G,4971,2488548222,1446,47978,7062,6998,5038,19098,2128,122,40,907,477.45,0.11142528013404544,0.002094460152895591,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;6;0xa106;4971;2488548222;1446;47978;7062;6998;5038;2128;122;40;907,E,True,4971.0
9,4,E,A,7,H,0xa107,E<-H,2771,3564814677,-1167,47953,2024,6774,5588,14386,1930,122,68,1467,211.55882352941177,0.13415820937022105,0.004726817739468928,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;7;0xa107;2771;3564814677;-1167;47953;2024;6774;5588;1930;122;68;1467,E,True,2771.0
45,7,H,A,4,E,0xa104,H<-E,-1,252358012,569,47984,4734,6194,4099,15027,1793,122,56,1119,268.3392857142857,0.11931855992546749,0.003726625407599654,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;45;7;A;4;0xa104;-1;252358012;569;47984;4734;6194;4099;1793;122;56;1119,E,False,
0,5,F,A,0,A,0xa100,F<-A,4654,3192763945,3443,47621,3355,6018,6365,15738,1506,122,48,979,327.875,0.0956919557758292,0.0030499428135722455,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;0;5;A;0;0xa100;4654;3192763945;3443;47621;3355;6018;6365;1506;122;48;979,F,True,4654.0
0,5,F,A,1,B,0xa101,F<-B,1543,4223010996,5939,47768,6430,7125,6565,20120,1927,122,48,1091,419.1666666666667,0.09577534791252484,0.002385685884691849,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;0;5;A;1;0xa101;1543;4223010996;5939;47768;6430;7125;6565;1927;122;48;1091,F,True,1543.0
28,1,B,A,5,F,0xa105,B<-F,-1,1534178642,-6111,47966,6968,6848,5883,19699,1786,118,40,920,492.475,0.09066450073607797,0.002030559926899843,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;28;1;A;5;0xa105;-1;1534178642;-6111;47966;6968;6848;5883;1786;118;40;920,F,False,
37,0,A,A,5,F,0xa105,A<-F,-1,958936219,-7281,47791,5668,6108,4139,15915,1291,122,44,855,361.70454545454544,0.08111844172164624,0.00276468740182218,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;37;0;A;5;0xa105;-1;958936219;-7281;47791;5668;6108;4139;1291;122;44;855,F,False,
22,2,C,A,5,F,0xa105,C<-F,-1,3314836111,-6509,47779,4041,6942,5316,16299,2108,122,48,1083,339.5625,0.12933308791950426,0.0029449659488312166,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;22;2;A;5;0xa105;-1;3314836111;-6509;47779;4041;6942;5316;2108;122;48;1083,F,False,
10,3,D,A,5,F,0xa105,D<-F,-1,1586442249,-7100,47637,3772,6418,5977,16167,1998,122,40,832,404.175,0.12358508071998515,0.002474175790189893,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;10;3;A;5;0xa105;-1;1586442249;-7100;47637;3772;6418;5977;1998;122;40;832,F,False,
0,5,F,A,2,C,0xa102,F<-C,3555,986115307,6522,47815,2671,6637,7085,16393,2357,122,44,1041,372.5681818181818,0.14378088208381626,0.002684072469956689,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;0;5;A;2;0xa102;3555;986115307;6522;47815;2671;6637;7085;2357;122;44;1041,F,True,3555.0
0,5,F,A,3,D,0xa103,F<-D,5312,2038924781,4011,48089,3171,6862,6155,16188,2184,122,44,997,367.90909090909093,0.13491475166790215,0.0027180627625401532,[AUTOPOS] AUTOPOS finite sweep handoff: master=F sets=10; host waits for SWEEP_DON[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;0;5;A;3;0xa103;5312;2038924781;4011;48089;3171;6862;6155;2184;122;44;997,F,True,5312.0
1,4,E,A,5,F,0xa105,E<-F,-1,3389983390,-9960,47794,5874,3717,2618,12209,1348,124,56,1162,218.01785714285714,0.11041035301826521,0.004586780244082235,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;1;4;A;5;0xa105;-1;3389983390;-9960;47794;5874;3717;2618;1348;124;56;1162,F,False,
44,6,G,A,5,F,0xa105,G<-F,-1,2435461782,-11360,47794,5095,6125,4010,15230,1872,119,48,1002,317.2916666666667,0.12291529875246225,0.0031516743269862113,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;44;6;A;5;0xa105;-1;2435461782;-11360;47794;5095;6125;4010;1872;119;48;1002,F,False,
0,5,F,A,4,E,0xa104,F<-E,4398,3074910782,6395,47650,6408,4766,3646,14820,1992,122,44,1055,336.8181818181818,0.13441295546558704,0.002968960863697706,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;0;5;A;4;0xa104;4398;3074910782;6395;47650;6408;4766;3646;1992;122;44;1055,F,True,4398.0
1,5,F,A,0,A,0xa100,F<-A,4655,3120880438,3127,47898,5373,6724,5577,17674,1605,122,44,948,401.6818181818182,0.09081136132171551,0.002489532646825846,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;0;0xa100;4655;3120880438;3127;47898;5373;6724;5577;1605;122;44;948,F,True,4655.0
29,1,B,A,5,F,0xa105,B<-F,-1,1467595866,-6059,47710,6948,7081,6411,20440,1899,122,44,1011,464.54545454545456,0.09290606653620352,0.002152641878669276,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;29;1;A;5;0xa105;-1;1467595866;-6059;47710;6948;7081;6411;1899;122;44;1011,F,False,
38,0,A,A,5,F,0xa105,A<-F,-1,887020416,-7587,48020,4376,6859,6020,17255,1429,124,40,862,431.375,0.0828165749058244,0.0023181686467690526,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;38;0;A;5;0xa105;-1;887020416;-7587;48020;4376;6859;6020;1429;124;40;862,F,False,
23,2,C,A,5,F,0xa105,C<-F,-1,3250727710,-6610,47906,4003,6444,4875,15322,1945,119,48,1090,319.2083333333333,0.12694165252577994,0.00313275029369534,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;23;2;A;5;0xa105;-1;3250727710;-6610;47906;4003;6444;4875;1945;119;48;1090,F,False,
11,3,D,A,5,F,0xa105,D<-F,-1,1505045438,-6367,48074,2768,6429,6585,15782,1930,118,40,867,394.55,0.12229121784311241,0.002534533012292485,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;11;3;A;5;0xa105;-1;1505045438;-6367;48074;2768;6429;6585;1930;118;40;867,F,False,
1,5,F,A,1,B,0xa101,F<-B,1590,4156458943,5921,48027,6821,7486,6560,20867,2018,122,44,1050,474.25,0.09670772032395648,0.0021085925144965737,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;1;0xa101;1590;4156458943;5921;48027;6821;7486;6560;2018;122;44;1050,F,True,1590.0
1,5,F,A,2,C,0xa102,F<-C,3588,922039400,6469,47684,2997,6279,7178,16454,2336,122,44,1043,373.95454545454544,0.14197155706819012,0.0026741217940926217,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;2;0xa102;3588;922039400;6469;47684;2997;6279;7178;2336;122;44;1043,F,True,3588.0
1,5,F,A,3,D,0xa103,F<-D,5343,1957562947,3964,47655,3778,6977,5227,15982,2098,122,44,998,363.22727272727275,0.13127268176698786,0.002753097234388687,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;3;0xa103;5343;1957562947;3964;47655;3778;6977;5227;2098;122;44;998,F,True,5343.0
1,5,F,A,6,G,0xa106,F<-G,3436,3671974113,11062,47789,4362,6257,4356,14975,1898,122,48,1006,311.9791666666667,0.12674457429048414,0.0032053422370617694,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;6;0xa106;3436;3671974113;11062;47789;4362;6257;4356;1898;122;48;1006,F,True,3436.0
1,5,F,A,7,H,0xa107,F<-H,5223,466135270,5158,47810,497,5209,6964,12670,2045,122,44,995,287.95454545454544,0.16140489344909234,0.003472770323599053,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;1;5;A;7;0xa107;5223;466135270;5158;47810;497;5209;6964;2045;122;44;995,F,True,5223.0
46,7,H,A,5,F,0xa105,H<-F,-1,1842541342,-8916,47922,4514,6411,4218,15143,1723,120,44,909,344.15909090909093,0.11378194545334477,0.0029056329657267386,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;46;7;A;5;0xa105;-1;1842541342;-8916;47922;4514;6411;4218;1723;120;44;909,F,False,
30,1,B,A,5,F,0xa105,B<-F,-1,1139643006,-6194,47754,5555,7524,7089,20168,1929,120,48,1191,420.1666666666667,0.09564656882189607,0.002380007933359778,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;30;1;A;5;0xa105;-1;1139643006;-6194;47754;5555;7524;7089;1929;120;48;1191,F,False,
2,4,E,A,5,F,0xa105,E<-F,-1,3304149427,-9996,48079,6478,4505,4308,15291,1872,122,52,1127,294.0576923076923,0.1224249558563861,0.0034006932182329475,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;2;4;A;5;0xa105;-1;3304149427;-9996;48079;6478;4505;4308;1872;122;52;1127,F,False,
45,6,G,A,5,F,0xa105,G<-F,-1,1995654963,-11413,47951,3681,5350,4973,14004,1770,118,44,837,318.27272727272725,0.1263924592973436,0.003141959440159954,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;45;6;A;5;0xa105;-1;1995654963;-11413;47951;3681;5350;4973;1770;118;44;837,F,False,
39,0,A,A,5,F,0xa105,A<-F,-1,934444847,-7430,47939,3409,6751,6635,16795,1416,122,36,782,466.52777777777777,0.08431080678773445,0.002143495087823757,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;39;0;A;5;0xa105;-1;934444847;-7430;47939;3409;6751;6635;1416;122;36;782,F,False,
24,2,C,A,5,F,0xa105,C<-F,-1,2949429931,-6625,47807,6209,6924,3856,16989,2125,120,48,1130,353.9375,0.12508093472246748,0.0028253575843192654,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;24;2;A;5;0xa105;-1;2949429931;-6625;47807;6209;6924;3856;2125;120;48;1130,F,False,
12,3,D,A,5,F,0xa105,D<-F,-1,1187116728,-7623,47820,3152,6458,6365,15975,1918,119,40,871,399.375,0.12006259780907669,0.0025039123630672924,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;12;3;A;5;0xa105;-1;1187116728;-7623;47820;3152;6458;6365;1918;119;40;871,F,False,
2,5,F,A,1,B,0xa101,F<-B,1618,3828535723,6010,48015,5053,7480,7347,19880,1944,122,48,1141,414.1666666666667,0.09778672032193159,0.002414486921529175,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;2;5;A;1;0xa101;1618;3828535723;6010;48015;5053;7480;7347;1944;122;48;1141,F,True,1618.0
2,5,F,A,2,C,0xa102,F<-C,3537,620773579,6601,47791,5441,6988,4720,17149,2257,122,44,997,389.75,0.13161117266312905,0.0025657472738935213,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;2;5;A;2;0xa102;3537;620773579;6601;47791;5441;6988;4720;2257;122;44;997,F,True,3537.0
2,5,F,A,3,D,0xa103,F<-D,5342,1639668060,4388,47928,5077,7208,4326,16611,2039,122,52,1170,319.4423076923077,0.1227499849497321,0.0031304557221118537,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;2;5;A;3;0xa103;5342;1639668060;4388;47928;5077;7208;4326;2039;122;52;1170,F,True,5342.0
3,4,E,A,5,F,0xa105,E<-F,-1,2980563442,-8773,47622,6860,5124,4656,16640,2036,124,52,1291,320.0,0.12235576923076923,0.003125,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;3;4;A;5;0xa105;-1;2980563442;-8773;47622;6860;5124;4656;2036;124;52;1291,F,False,
46,6,G,A,5,F,0xa105,G<-F,-1,2008821736,-11404,47620,2869,5863,6191,14923,2067,123,56,1101,266.48214285714283,0.13851102325269718,0.003752596662869396,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;46;6;A;5;0xa105;-1;2008821736;-11404;47620;2869;5863;6191;2067;123;56;1101,F,False,
2,5,F,A,4,E,0xa104,F<-E,4315,2665580758,6744,47786,5821,4759,3477,14057,1902,122,52,1232,270.3269230769231,0.13530625311232838,0.0036992245856157075,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;2;5;A;4;0xa104;4315;2665580758;6744;47786;5821;4759;3477;1902;122;52;1232,F,True,4315.0
3,5,F,A,0,A,0xa100,F<-A,4586,2495138525,3442,47825,4683,7006,6775,18464,1822,122,48,1072,384.6666666666667,0.09867850953206239,0.0025996533795493936,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;0;0xa100;4586;2495138525;3442;47825;4683;7006;6775;1822;122;48;1072,F,True,4586.0
47,7,H,A,5,F,0xa105,H<-F,-1,1496746992,-9040,47620,946,5452,6806,13204,1884,121,40,908,330.1,0.14268403514086642,0.003029385034837928,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;47;7;A;5;0xa105;-1;1496746992;-9040;47620;946;5452;6806;1884;121;40;908,F,False,
31,1,B,A,5,F,0xa105,B<-F,-1,824979737,-6270,38181,1705,3149,2400,7254,1780,121,44,1057,164.86363636363637,0.2453818582850841,0.006065618968844775,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;31;1;A;5;0xa105;-1;824979737;-6270;38181;1705;3149;2400;1780;121;44;1057,F,False,
32,1,B,A,5,F,0xa105,B<-F,-1,1469441799,-6167,47891,6895,7024,6399,20318,1818,119,48,1090,423.2916666666667,0.08947731075893296,0.0023624372477606065,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;32;1;A;5;0xa105;-1;1469441799;-6167;47891;6895;7024;6399;1818;119;48;1090,F,False,
40,0,A,A,5,F,0xa105,A<-F,-1,261217738,-6907,48094,5599,6854,5576,18029,1431,119,40,907,450.725,0.0793721226912197,0.0022186477342060014,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;40;0;A;5;0xa105;-1;261217738;-6907;48094;5599;6854;5576;1431;119;40;907,F,False,
25,2,C,A,5,F,0xa105,C<-F,-1,3217904973,-6710,47961,2952,7042,5986,15980,2064,119,56,1310,285.35714285714283,0.12916145181476846,0.003504380475594493,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;25;2;A;5;0xa105;-1;3217904973;-6710;47961;2952;7042;5986;2064;119;56;1310,F,False,
13,3,D,A,5,F,0xa105,D<-F,-1,1457713137,-7480,47613,6088,6877,3720,16685,2080,120,44,1002,379.20454545454544,0.12466287084207373,0.002637099190890021,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;13;3;A;5;0xa105;-1;1457713137;-7480;47613;6088;6877;3720;2080;120;44;1002,F,False,
3,5,F,A,1,B,0xa101,F<-B,1602,4158366490,5983,47862,7410,7575,4793,19778,2036,122,48,1143,412.0416666666667,0.10294266356557792,0.002426939023157043,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;1;0xa101;1602;4158366490;5983;47862;7410;7575;4793;2036;122;48;1143,F,True,1602.0
3,5,F,A,2,C,0xa102,F<-C,3575,889282621,6685,47625,2869,6289,6596,15754,2239,122,44,995,358.04545454545456,0.1421226355211375,0.0027929414751809065,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;2;0xa102;3575;889282621;6685;47625;2869;6289;6596;2239;122;44;995,F,True,3575.0
3,5,F,A,3,D,0xa103,F<-D,5355,1910299679,4177,47619,3260,5837,7208,16305,2069,122,56,1251,291.1607142857143,0.12689359092302974,0.0034345292854952468,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;3;0xa103;5355;1910299679;4177;47619;3260;5837;7208;2069;122;56;1251,F,True,5355.0
4,4,E,A,5,F,0xa105,E<-F,-1,3245948093,-9836,47825,6200,4899,4135,15234,1860,121,48,1105,317.375,0.12209531311539977,0.0031508467900748325,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;4;4;A;5;0xa105;-1;3245948093;-9836;47825;6200;4899;4135;1860;121;48;1105,F,False,
47,6,G,A,5,F,0xa105,G<-F,-1,2307201298,-11440,47910,4792,5767,4215,14774,1920,120,48,952,307.7916666666667,0.12995803438472994,0.003248950859618248,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;47;6;A;5;0xa105;-1;2307201298;-11440;47910;4792;5767;4215;1920;120;48;952,F,False,
3,5,F,A,4,E,0xa104,F<-E,4342,2931012624,6595,48108,5997,4689,3320,14006,1916,122,44,1054,318.3181818181818,0.1367985149221762,0.003141510781093817,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;4;0xa104;4342;2931012624;6595;48108;5997;4689;3320;1916;122;44;1054,F,True,4342.0
3,5,F,A,7,H,0xa107,F<-H,5149,405351150,5195,47826,2424,5933,5599,13956,1858,122,44,953,317.1818181818182,0.13313270278016623,0.0031527658354829464,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;3;5;A;7;0xa107;5149;405351150;5195;47826;2424;5933;5599;1858;122;44;953,F,True,5149.0
48,7,H,A,5,F,0xa105,H<-F,-1,1781676792,-8816,47892,2690,6684,6458,15832,1974,124,44,955,359.8181818181818,0.12468418393127842,0.0027791814047498737,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;48;7;A;5;0xa105;-1;1781676792;-8816;47892;2690;6684;6458;1974;124;44;955,F,False,
41,0,A,A,5,F,0xa105,A<-F,-1,849197670,-7297,47738,6699,6855,4047,17601,1459,124,40,862,440.025,0.08289301744219078,0.0022725981478325095,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;41;0;A;5;0xa105;-1;849197670;-7297;47738;6699;6855;4047;1459;124;40;862,F,False,
33,1,B,A,5,F,0xa105,B<-F,-1,1457906749,-6327,26185,870,2311,2286,5467,1709,120,52,1179,105.13461538461539,0.3126028900676788,0.009511615145417962,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;33;1;A;5;0xa105;-1;1457906749;-6327;26185;870;2311;2286;1709;120;52;1179,F,False,
34,1,B,A,5,F,0xa105,B<-F,-1,2089401114,-6200,47918,7309,7067,4905,19281,1891,124,44,1008,438.20454545454544,0.09807582594263783,0.0022820393133136246,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;34;1;A;5;0xa105;-1;2089401114;-6200;47918;7309;7067;4905;1891;124;44;1008,F,False,
5,4,E,A,5,F,0xa105,E<-F,-1,3885160978,-9829,25126,3177,3053,2238,8468,521,124,52,777,162.84615384615384,0.06152574397732641,0.006140765233821445,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;5;4;A;5;0xa105;-1;3885160978;-9829;25126;3177;3053;2238;521;124;52;777,F,False,
6,4,E,A,5,F,0xa105,E<-F,-1,211266551,-9298,47635,6328,4140,3924,14392,1960,123,48,1146,299.8333333333333,0.13618677042801555,0.0033351862145636463,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;6;4;A;5;0xa105;-1;211266551;-9298;47635;6328;4140;3924;1960;123;48;1146,F,False,
26,2,C,A,5,F,0xa105,C<-F,-1,3841978931,-6620,47687,2383,6366,6156,14905,1969,119,44,1044,338.75,0.13210332103321032,0.002952029520295203,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;26;2;A;5;0xa105;-1;3841978931;-6620;47687;2383;6366;6156;1969;119;44;1044,F,False,
14,3,D,A,5,F,0xa105,D<-F,-1,2092392753,-7396,47933,5229,6674,3668,15571,1841,119,40,911,389.275,0.11823261190674973,0.002568878042514932,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;14;3;A;5;0xa105;-1;2092392753;-7396;47933;5229;6674;3668;1841;119;40;911,F,False,
4,5,F,A,0,A,0xa100,F<-A,4642,3083152473,3450,47669,6418,7182,4549,18149,1652,122,48,1076,378.1041666666667,0.09102429885944129,0.0026447738167392145,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;0;0xa100;4642;3083152473;3450;47669;6418;7182;4549;1652;122;48;1076,F,True,4642.0
4,5,F,A,1,B,0xa101,F<-B,1566,483391736,5988,47828,5738,7595,7130,20463,1912,122,48,1185,426.3125,0.09343693495577383,0.002345697111860431,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;1;0xa101;1566;483391736;5988;47828;5738;7595;7130;1912;122;48;1185,F,True,1566.0
4,5,F,A,2,C,0xa102,F<-C,3563,1513392465,6668,47909,4566,7187,5264,17017,2305,122,44,1040,386.75,0.13545278251160603,0.002585649644473174,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;2;0xa102;3563;1513392465;6668;47909;4566;7187;5264;2305;122;44;1040,F,True,3563.0
49,7,H,A,5,F,0xa105,H<-F,-1,3324782228,-7532,47776,3053,6454,5546,15053,1793,119,48,1038,313.6041666666667,0.11911246927522753,0.0031887331428951038,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;49;7;A;5;0xa105;-1;3324782228;-7532;47776;3053;6454;5546;1793;119;48;1038,F,False,
48,6,G,A,5,F,0xa105,G<-F,-1,3542805422,-11433,47570,3752,6486,5702,15940,2083,125,48,1007,332.0833333333333,0.13067754077791718,0.00301129234629862,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;48;6;A;5;0xa105;-1;3542805422;-11433;47570;3752;6486;5702;2083;125;48;1007,F,False,
4,5,F,A,3,D,0xa103,F<-D,5364,2545016544,4116,47812,3056,5917,7306,16279,2090,122,52,1219,313.0576923076923,0.1283862645125622,0.0031942994041403035,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;3;0xa103;5364;2545016544;4116;47812;3056;5917;7306;2090;122;52;1219,F,True,5364.0
4,5,F,A,4,E,0xa104,F<-E,4306,4191349948,6363,47760,6166,4831,4337,15334,1949,122,48,1143,319.4583333333333,0.1271031694274162,0.003130298682665971,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;4;0xa104;4306;4191349948;6363;47760;6166;4831;4337;1949;122;48;1143,F,True,4306.0
4,5,F,A,6,G,0xa106,F<-G,3409,924337251,11253,47663,4974,6101,4155,15230,2024,122,48,949,317.2916666666667,0.1328956007879186,0.0031516743269862113,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;6;0xa106;3409;924337251;11253;47663;4974;6101;4155;2024;122;48;949,F,True,3409.0
4,5,F,A,7,H,0xa107,F<-H,5199,1948503902,4991,47930,4353,6256,3820,14429,1883,122,40,828,360.725,0.13050107422551804,0.0027721948853004367,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;4;5;A;7;0xa107;5199;1948503902;4991;47930;4353;6256;3820;1883;122;40;828,F,True,5199.0
35,1,B,A,5,F,0xa105,B<-F,-1,3031788175,-6280,47771,7176,7155,6468,20799,1913,123,48,1091,433.3125,0.09197557574883408,0.0023078032597721046,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;35;1;A;5;0xa105;-1;3031788175;-6280;47771;7176;7155;6468;1913;123;48;1091,F,False,
42,0,A,A,5,F,0xa105,A<-F,-1,2461119956,-7645,48096,5590,6693,5401,17684,1335,118,40,900,442.1,0.0754919701425017,0.002261931689662972,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;42;0;A;5;0xa105;-1;2461119956;-7645;48096;5590;6693;5401;1335;118;40;900,F,False,
15,3,D,A,5,F,0xa105,D<-F,-1,2615716884,-7952,47648,4536,7142,5876,17554,2279,124,40,917,438.85,0.129827959439444,0.002278682921271505,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;15;3;A;5;0xa105;-1;2615716884;-7952;47648;4536;7142;5876;2279;124;40;917,F,False,
5,5,F,A,0,A,0xa100,F<-A,4637,400145124,3336,47824,4670,6950,6672,18292,1713,122,48,1077,381.0833333333333,0.09364749617319047,0.002624097966324076,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;5;5;A;0;0xa100;4637;400145124;3336;47824;4670;6950;6672;1713;122;48;1077,F,True,4637.0
