sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
5253,,BS2DCE,,cal_roto,5,success,99,4,4,117,173,0
5254,,BS2DCE,,cal_roto,5,success,99,4,4,135,168,0
5255,,BS2DCE,,cal_roto,5,success,99,4,4,129,179,0
5256,,BS2DCE,,cal_roto,5,success,99,4,4,150,178,0
5257,,BS2DCE,,cal_roto,5,success,99,4,4,94,115,0
5258,,BS2DCE,,cal_roto,5,success,100,4,4,99,124,0
5259,,BS2DCE,,cal_roto,5,success,100,4,4,64,93,0
5260,,BS2DCE,,cal_roto,5,success,100,4,4,89,120,0
5261,,BS2DCE,,cal_roto,5,success,100,4,4,114,163,0
5262,,BS2DCE,,cal_roto,5,success,100,4,4,209,265,0
5263,,BS2DCE,,cal_roto,5,success,100,4,4,112,142,0
5264,,BS2DCE,,cal_roto,5,success,100,4,4,66,84,0
5265,,BS2DCE,,cal_roto,5,success,100,4,4,78,99,0
5266,,BS2DCE,,cal_roto,5,success,100,4,4,19,26,0
5267,,BS2DCE,,cal_roto,5,success,100,4,4,38,54,0
5268,,BS2DCE,,cal_roto,5,success,100,4,4,17,25,0
5269,,BS2DCE,,cal_roto,5,success,100,4,4,54,79,0
5270,,BS2DCE,,cal_roto,5,success,100,4,4,15,24,0
5271,,BS2DCE,,cal_roto,5,success,100,4,4,74,104,0
5272,,BS2DCE,,cal_roto,5,success,100,4,4,48,69,0
5273,,BS2DCE,,cal_roto,5,success,100,4,4,103,135,0
5274,,BS2DCE,,cal_roto,5,success,100,4,4,173,235,0
5275,,BS2DCE,,cal_roto,5,success,100,4,4,114,141,0
5276,,BS2DCE,,cal_roto,5,success,100,4,4,61,79,0
5277,,BS2DCE,,cal_roto,5,success,100,4,4,62,80,0
5278,,BS2DCE,,cal_roto,5,success,100,4,4,71,93,0
5279,,BS2DCE,,cal_roto,5,success,100,4,4,74,101,0
5280,,BS2DCE,,cal_roto,5,success,100,4,4,145,181,0
5281,,BS2DCE,,cal_roto,5,success,100,4,4,138,167,0
5282,,BS2DCE,,cal_roto,5,success,100,4,4,120,147,0
5283,,BS2DCE,,cal_roto,5,success,100,4,4,64,82,0
5284,,BS2DCE,,cal_roto,5,success,100,4,4,75,92,0
5285,,BS2DCE,,cal_roto,5,success,100,4,4,160,218,0
5286,,BS2DCE,,cal_roto,5,pending,99,4,3,0,0,0
5287,,BS2DCE,,cal_roto,5,success,99,4,4,41,60,0
5288,,BS2DCE,,cal_roto,5,success,99,4,4,9,12,0
5289,,BS2DCE,,cal_roto,5,success,99,4,4,22,33,0
5290,,BS2DCE,,cal_roto,5,success,100,4,4,19,27,0
5291,,BS2DCE,,cal_roto,5,success,100,4,4,57,80,0
5292,,BS2DCE,,cal_roto,5,success,100,4,4,84,126,0
5293,,BS2DCE,,cal_roto,5,success,100,4,4,127,162,0
5294,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
5295,,BS2DCE,,cal_roto,5,success,98,4,4,129,166,0
5296,,BS2DCE,,cal_roto,5,success,98,4,4,160,202,0
