L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,legacy_xz_p95_mean,legacy_yvertical_p95_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,accuracy_rank,rescue_rank
L2,A0,U4,P3,I4,T5,position_fusion,5,94.43332916106972,188.09813106399457,1.3620972026321143,111.0991951406271,144.733312874516,140.71324270287073,200.2766290041533,12.17849794015874,1.0,43.70400693148313,52.238346649488086,148.88623256385193,143.65642636889143,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I4_T5,571,375
L16,A0,U4,P0,I4,T3,position_fusion,5,92.42963762245192,188.11910542594435,1.203115607365105,112.6927125026555,137.9342290261821,147.9570791028641,231.8021379954777,43.68303256953335,1.0,43.68303256953335,55.030590398014354,145.19103972823854,193.243269135037,L16 ICM-45686,X_A0_U4_P0_L16_I4_T3,572,93
L16,A0,U4,P0,I2,T4,position_fusion,5,91.07536008188163,188.18057533311088,3.8516479028865085,111.84968901573261,138.55586440945407,146.4068661392385,231.8021379954777,43.62156266236682,1.0,43.62156266236682,54.92265491473036,145.12189347301404,195.22490774395823,L16 ICM-45686,X_A0_U4_P0_L16_I2_T4,573,95
L2,A0,U4,P2,I0,T4,position_fusion,5,96.45524577053077,188.20507958374915,0.536279544183607,112.38006487045928,143.9558650631131,141.20679602219158,191.34655064695076,3.1414710632016067,1.0,43.59705841172854,51.33291202862593,142.81536829842153,171.9857264125974,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I0_T4,574,555
L20,A0,U4,P2,I0,T5,position_fusion,5,97.04148089610361,188.45066945238722,0.2052133254893875,112.99821197426476,145.02305533232143,143.24278283396347,191.34655064695076,2.8958811945635263,1.0,43.35146854309046,51.46719290261234,142.48947900594797,169.8035003468055,L20 Xsens MTi-3,X_A0_U4_P2_L20_I0_T5,575,562
L2,A0,U4,P0,I7,T2,position_fusion,5,99.78565272884188,188.52462276122196,7.177393167722572,112.37123643776275,144.73596919357732,134.0847504632987,231.8021379954777,43.27751523425574,1.0,43.27751523425574,51.10091610273614,142.0410161875623,190.69308300774196,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I7_T2,576,96
L16,A0,U4,P2,I0,T5,position_fusion,5,97.17504755661118,188.64720474425522,0.4526392715904207,113.11446225600628,145.04280073957668,143.69060666359337,191.34655064695076,2.6993459026955406,1.0,43.154933251222474,51.50390561712776,142.6310607080045,168.6777755835865,L16 ICM-45686,X_A0_U4_P2_L16_I0_T5,577,568
L2,A0,U4,P0,I6,T4,position_fusion,5,92.67194675987608,188.85409488574334,1.462440862248864,114.00020308691724,138.03226247542548,146.21702212616378,231.8021379954777,42.94804310973434,1.0,42.94804310973434,54.98276855615359,144.89341498857112,184.50848710127462,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I6_T4,578,97
L20,A0,U4,P3,I0,T3,position_fusion,5,94.28550472843888,188.9706365975704,1.0038176344701168,111.24141519570746,145.88418763324904,141.1209003947651,200.2766290041533,11.305992406582897,1.0,42.83150139790728,52.273121501631124,148.77706412491662,142.74266263029668,L20 Xsens MTi-3,X_A0_U4_P3_L20_I0_T3,579,382
L2,A0,U4,P2,I0,T3,position_fusion,5,96.73083767391802,189.13414969862205,0.5964520310935064,112.83575337288872,144.63958050315327,142.58955527845814,191.34655064695076,2.212400948328707,1.0,42.66798829685564,51.481612234673015,143.0893349837458,168.6192637484474,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I0_T3,580,592
L2,A0,U4,P3,I3,T5,position_fusion,5,94.57535025092716,189.30778700790984,0.4141575169861969,111.83848337021622,145.53789256581499,141.41184225839123,200.2766290041533,10.96884199624347,1.0,42.494350987567856,52.2980006032415,148.84818761536536,140.8836428794562,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I3_T5,581,387
L16,A0,U4,P3,I0,T3,position_fusion,5,94.8780477885694,189.6441133577618,0.3809140505699939,111.78338020723558,146.51543093685086,141.24895898397048,200.2766290041533,10.63251564639151,1.0,42.1580246377159,52.32421746504808,149.4448183711476,139.37938113061273,L16 ICM-45686,X_A0_U4_P3_L16_I0_T3,582,391
L16,A0,U4,P0,I3,T3,position_fusion,5,92.97660472380296,190.74614879206592,0.7851971097401764,113.68521781826807,139.81921547522592,149.75253726763555,231.8021379954777,41.055989203411755,1.0,41.055989203411755,55.370806663122515,145.54879271248814,180.3500315878943,L16 ICM-45686,X_A0_U4_P0_L16_I3_T3,583,105
L2,A0,U4,P2,I0,T5,position_fusion,5,97.73168372643804,190.83133151467644,0.406880687163822,113.98535928100416,145.63608910843044,144.46730952229507,191.34655064695076,0.5152191322743249,0.8,40.97080648080126,51.71908648078337,143.6136538450414,162.88925137799077,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I0_T5,584,625
L2,A0,U4,P3,I7,T5,position_fusion,5,95.46765271014269,190.87042280375002,1.23711215786994,112.76522560301278,147.6408248180977,142.81918923459526,200.2766290041533,9.4062062004033,1.0,40.93171519172769,52.41094625159533,150.58546980678202,135.9301911484767,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I7_T5,585,412
L2,A0,U4,P0,I5,T3,position_fusion,5,92.83716017240098,191.19663035529416,3.5845742797973807,113.29734602299318,138.57791979117854,146.80290682023272,231.8021379954777,40.605507640183546,1.0,40.605507640183546,55.14572353773726,146.39882497371093,187.08181996434357,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T3,586,106
L2,A0,U4,P0,I8,T4,position_fusion,5,93.52393317834313,191.2399432880738,3.461387478260492,113.88322864063494,140.9961196267813,149.3291545188691,231.8021379954777,40.56219470740388,1.0,40.56219470740388,55.204881872418056,145.2954024631906,177.164914335526,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I8_T4,587,107
L20,A0,U4,P0,I7,T3,position_fusion,5,93.4359829501284,191.49579660374098,2.3210146754713175,113.92926674106027,139.66099549121483,150.790834780818,231.8021379954777,40.306341391736716,1.0,40.306341391736716,55.44518281090883,145.56773045129316,180.22384585556574,L20 Xsens MTi-3,X_A0_U4_P0_L20_I7_T3,588,108
L2,A0,U4,P3,I2,T5,position_fusion,5,95.86941533972978,191.61266045959252,0.6821927727807562,113.35386832274112,147.43578218850158,142.62072448180504,200.2766290041533,8.66396854456077,1.0,40.18947753588516,52.43355873362642,151.2454844648666,133.75247573916013,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I2_T5,589,429
L20,A0,U4,P0,I3,T3,position_fusion,5,93.30142228471972,191.82715925642063,1.4732573107596436,113.61262252612059,138.4373224549296,150.27191748102092,231.8021379954777,39.974978739057065,1.0,39.974978739057065,55.25392092406853,145.242725024857,184.85570770932154,L20 Xsens MTi-3,X_A0_U4_P0_L20_I3_T3,590,109
L2,A0,U4,P0,I2,T2,position_fusion,5,102.03034380046749,191.89796586172343,3.123169962729298,117.05023580866278,137.1248230597312,142.56419172168611,231.8021379954777,39.90417213375427,1.0,39.90417213375427,51.93433518865047,148.47359929783914,210.89681607708417,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I2_T2,591,110
L2,A0,U4,P3,I1,T5,position_fusion,5,95.65365972181746,192.3487907107355,1.004889784694638,113.01254199157022,147.42999534688013,143.42030295509423,200.2766290041533,7.927838293417818,1.0,39.45334728474221,52.472354642669416,151.42437093664674,132.940155833721,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I1_T5,592,441
L16,A0,U4,P0,I7,T3,position_fusion,5,93.26387144458006,192.56675981150335,1.9584623508229906,114.40040830772712,141.0000821708623,150.94454203659842,231.8021379954777,39.23537818397435,1.0,39.23537818397435,55.58692634116873,146.1994838750835,174.33729107963666,L16 ICM-45686,X_A0_U4_P0_L16_I7_T3,593,113
L20,A0,U4,P0,I1,T3,position_fusion,5,93.48601946072354,192.74002787751823,1.1152840406021447,114.70750230413083,139.94156038183306,149.34715164734368,231.8021379954777,39.062110117959456,1.0,39.062110117959456,55.55371020398401,146.0694902949743,174.16369800065618,L20 Xsens MTi-3,X_A0_U4_P0_L20_I1_T3,594,115
L16,A0,U4,P0,I1,T3,position_fusion,5,94.37544685123905,192.84947903205418,1.0096798563198166,115.05206048132513,142.10548531422765,151.0318101752986,231.8021379954777,38.9526589634235,1.0,38.9526589634235,55.72309724065559,146.06911620234973,170.75363606548353,L16 ICM-45686,X_A0_U4_P0_L16_I1_T3,595,117
L2,A0,U4,P0,I4,T4,position_fusion,5,94.48721188349793,192.9747980271564,3.2095094576054235,115.76840184529217,141.87331526768352,151.12053374098082,231.8021379954777,38.82733996832128,1.0,38.82733996832128,55.55849504250953,146.73654678880536,168.24562671899614,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I4_T4,596,118
L20,A0,U4,P0,I2,T3,position_fusion,5,93.5781263884061,192.9764003936263,1.6392958724548796,114.29463596614808,138.817177896712,149.90897838665842,231.8021379954777,38.825737601851365,1.0,38.825737601851365,55.48135483439489,146.1104141481353,177.62864790002763,L20 Xsens MTi-3,X_A0_U4_P0_L20_I2_T3,597,119
L2,A0,U4,P3,I0,T4,position_fusion,5,96.48660412700887,193.0963826136574,1.5183868490650658,114.33276831687427,148.36511208579526,143.03116026269305,200.2766290041533,7.180246390495921,1.0,38.70575538182031,52.590084469442175,153.55765372502978,125.76232653136321,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I0_T4,598,459
L16,A0,U4,P0,I2,T3,position_fusion,5,93.1994601152968,193.70897415944924,3.0527589224517024,114.30372477149328,142.06957610190003,151.65463640335673,231.8021379954777,38.09316383602847,1.0,38.09316383602847,55.64901102589427,146.28038874258192,173.61878324408977,L16 ICM-45686,X_A0_U4_P0_L16_I2_T3,599,125
L2,A0,U4,P3,I0,T3,position_fusion,5,97.5353583860107,194.55075715956173,0.9367406923866995,115.14078596630998,150.0249325660986,144.65957366981297,200.2766290041533,5.725871844591569,1.0,37.25138083591595,52.697677659498275,154.7916009239968,120.85625458743569,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I0_T3,600,488
L2,A0,U4,P0,I6,T3,position_fusion,5,93.85979676338596,194.5640059069869,2.0821329441171796,116.69384812665321,140.71919947331546,151.21551406592806,231.8021379954777,37.238132088490815,1.0,37.238132088490815,55.69074839632278,146.71410301523628,167.72246828593185,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I6_T3,601,127
L20,A0,U4,P3,I0,T5,position_fusion,5,97.69188478316501,194.83297935940578,0.2634630831974576,114.93027387106982,150.1529055725234,145.01731206573976,200.2766290041533,5.443649644747535,1.0,36.969158636071924,52.68301555442512,154.4503989492192,122.1872570865788,L20 Xsens MTi-3,X_A0_U4_P3_L20_I0_T5,602,493
L20,A0,U4,P0,I5,T5,position_fusion,5,94.89812362772913,195.0979872514525,0.0623581725196916,115.55794673493094,141.9161342701598,154.86596299432026,231.8021379954777,36.70415074402517,1.0,36.70415074402517,55.91990553499736,146.1573617078559,164.8753670194219,L20 Xsens MTi-3,X_A0_U4_P0_L20_I5_T5,603,130
L16,A0,U4,P3,I0,T5,position_fusion,5,97.85765152960374,195.21185938228058,0.3518641730651211,115.19416790827795,150.38695916638557,145.63751933748884,200.2766290041533,5.064769621872711,1.0,36.5902786131971,52.709464642593595,154.96277051322483,120.69823760386684,L16 ICM-45686,X_A0_U4_P3_L16_I0_T5,604,503
L2,A0,U4,P0,I3,T4,position_fusion,5,94.91577350351,195.4509446429252,0.832808481185203,116.12588721151937,142.8735652859972,153.34291107804899,231.8021379954777,36.351193352552485,1.0,36.351193352552485,55.87807830267877,146.93906710830916,166.19214380395277,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T4,605,132
L16,A0,U4,P0,I5,T5,position_fusion,5,95.12622205475095,196.77332659646513,1.168404654981213,116.01205421844448,143.13455070102214,154.96956648375098,231.8021379954777,35.02881139901257,1.0,35.02881139901257,56.011783219005885,146.69781279973265,162.03396302858124,L16 ICM-45686,X_A0_U4_P0_L16_I5_T5,606,139
L2,A0,U4,P0,I8,T3,position_fusion,5,95.18476826077291,197.17582539472784,2.2568022470618474,116.76031880142902,143.54648543190348,154.32718908524325,231.8021379954777,34.62631260074984,1.0,34.62631260074984,55.88164373142877,146.3178427729621,161.59817910461808,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I8_T3,607,140
L2,A0,U4,P0,I4,T3,position_fusion,5,96.01511390796068,197.85648556346223,2.8185010547001377,118.14435845449262,144.66352534233457,156.3999483874471,231.8021379954777,33.94565243201547,1.0,33.94565243201547,56.202743872483346,148.9790485819028,152.00045795967998,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I4_T3,608,145
L2,A0,U4,P3,I0,T5,position_fusion,5,99.31366019113395,198.56030313488424,0.49798154324638183,116.68083247870315,152.10934609280972,147.25025963584272,200.2766290041533,1.7163258692690646,1.0,33.24183486059345,52.88234553657071,157.43984065415626,112.7322470810094,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I0_T5,609,609
L20,A0,U4,P0,I6,T5,position_fusion,5,95.87303949368089,199.63683456336526,0.9229672113923338,117.43717793271199,144.97005601014934,157.39610482663542,231.8021379954777,32.16530343211244,1.0,32.16530343211244,56.304806840615925,149.03635611465546,153.4623780289553,L20 Xsens MTi-3,X_A0_U4_P0_L20_I6_T5,610,151
L2,A0,U4,P0,I2,T4,position_fusion,5,98.17471992864839,199.87641523191112,3.830444558548155,119.28066952961558,143.8069840557426,160.26432801206448,231.8021379954777,31.92572276356658,1.0,31.92572276356658,56.360064028306354,148.89868970321646,149.23156441365057,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I2_T4,611,152
L2,A0,U4,P0,I7,T4,position_fusion,5,96.00193222454828,200.23946904579273,2.279489044980742,117.30679750802679,147.35884547372797,156.69631323751102,231.8021379954777,31.562668949684962,1.0,31.562668949684962,56.188093922690896,148.42743262205067,154.99531250869592,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I7_T4,612,153
L2,A0,U4,P0,I3,T3,position_fusion,5,96.4072313544439,200.36750218581201,0.7848431945019477,118.71329100620213,145.90630317442228,159.37069474545615,231.8021379954777,31.434635809665696,1.0,31.434635809665696,56.47630154195076,149.86304453404915,148.40341836770253,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T3,613,156
L16,A0,U4,P0,I6,T5,position_fusion,5,96.49202630708172,200.4700498498804,0.5190313062248464,117.89732415671797,145.24738211113475,158.84097487846935,231.8021379954777,31.33208814559729,1.0,31.33208814559729,56.4115966743645,149.19302942670316,150.00011475487798,L16 ICM-45686,X_A0_U4_P0_L16_I6_T5,614,157
L20,A0,U4,P0,I8,T5,position_fusion,5,96.13082843593358,200.54402815611033,0.8129136559757509,117.93428158234315,144.94092290905712,158.52854083949552,231.8021379954777,31.258109839367357,1.0,31.258109839367357,56.46335395016431,149.7464629368844,148.33475085249432,L20 Xsens MTi-3,X_A0_U4_P0_L20_I8_T5,615,158
L2,A0,U4,P0,I0,T2,position_fusion,5,97.74053414129303,201.08498975157445,3.833380641976313,119.23754871526191,149.51305083458027,155.04731702502775,231.8021379954777,30.71714824390324,1.0,30.71714824390324,56.21480762740449,157.43469813894717,146.8913650513435,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I0_T2,616,163
L16,A0,U4,P0,I8,T5,position_fusion,5,96.94266852512395,201.63323210346883,0.9281289989910116,118.52007975367755,145.47161263541201,159.56027054630195,231.8021379954777,30.168905892008866,1.0,30.168905892008866,56.56413536907904,150.64157167660932,144.9193896114629,L16 ICM-45686,X_A0_U4_P0_L16_I8_T5,617,165
L2,A0,U4,P0,I1,T4,position_fusion,5,97.13439062557718,201.69173509224416,1.9825181630954365,120.26280903175993,147.28086670910446,157.87232644583398,231.8021379954777,30.110402903233535,1.0,30.110402903233535,56.39906942266655,150.94151006773146,148.28674747464396,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I1_T4,618,167
L20,A0,U4,P0,I4,T5,position_fusion,5,97.34915079054686,203.18859167432373,0.6745359157243938,119.16817510865386,147.39314280389502,160.951894951937,231.8021379954777,28.613546321153944,1.0,28.613546321153944,56.76125061760489,153.1043607054441,140.16309688157662,L20 Xsens MTi-3,X_A0_U4_P0_L20_I4_T5,619,175
L2,A0,U4,P0,I2,T3,position_fusion,5,99.44404336867088,203.78921278275715,2.711905758473087,121.6636583491907,147.19228600595162,164.2525989566961,231.8021379954777,28.01292521272054,1.0,28.01292521272054,56.90699358912748,153.94651279758028,134.5975414005873,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I2_T3,620,179
L16,A0,U4,P0,I3,T5,position_fusion,5,98.31911281889099,203.94129184594536,0.5885616212889856,120.32155659154571,149.01631292004996,164.23107570869584,231.8021379954777,27.86084614953233,1.0,27.86084614953233,57.11056514600316,157.15222745337695,130.02540517293298,L16 ICM-45686,X_A0_U4_P0_L16_I3_T5,621,180
L16,A0,U4,P0,I4,T5,position_fusion,5,97.91927468885783,204.2259798276348,0.9468398971443253,119.41300225389662,147.64244586000527,162.7825739269468,231.8021379954777,27.57615816784289,1.0,27.57615816784289,56.85923488673144,154.23319937742065,137.50643991629383,L16 ICM-45686,X_A0_U4_P0_L16_I4_T5,622,182
L2,A0,U4,P0,I7,T3,position_fusion,5,97.84846552335425,204.2985063836099,1.2896526606766057,119.36426550631231,149.79135508965774,161.15527863243292,231.8021379954777,27.503631611867792,1.0,27.503631611867792,56.76459486610529,153.21740220428555,139.10302350605207,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I7_T3,623,183
L2,A0,U4,P0,I5,T5,position_fusion,5,98.23457624205733,204.32965065354807,0.9898562703023265,120.5252309950808,147.49601658711873,162.35061273816098,231.8021379954777,27.472487341929604,1.0,27.472487341929604,56.91662634745252,154.91245923192292,134.9801311113581,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T5,624,186
L20,A0,U4,P0,I7,T5,position_fusion,5,98.7125617580981,204.70735183554706,1.572395840946579,120.68900223508588,149.57378918441242,164.9198844250544,231.8021379954777,27.094786159930624,1.0,27.094786159930624,57.161665827454975,157.52363831443137,129.1070729851387,L20 Xsens MTi-3,X_A0_U4_P0_L20_I7_T5,625,189
L20,A0,U4,P0,I3,T5,position_fusion,5,98.41102358173373,204.77714143947088,1.0231441747872214,120.22592754732311,148.7822790403805,164.0411431302671,231.8021379954777,27.024996556006812,1.0,27.024996556006812,57.02502836868839,156.15723133210025,132.46927993684656,L20 Xsens MTi-3,X_A0_U4_P0_L20_I3_T5,626,191
L20,A0,U4,P0,I2,T5,position_fusion,5,98.92523380943831,205.28232373565544,0.7950659418969146,120.8536963898446,148.93660528588964,164.58507881684932,231.8021379954777,26.519814259822265,1.0,26.519814259822265,57.190706345210785,157.92172444409334,128.05253153743132,L20 Xsens MTi-3,X_A0_U4_P0_L20_I2_T5,627,195
L2,A0,U4,P0,I1,T3,position_fusion,5,98.19685201090972,205.44909912704287,2.570877188067513,121.76199502692482,149.69508428935123,162.31079694115562,231.8021379954777,26.353038868434822,1.0,26.353038868434822,56.954038962326436,155.17322667660807,133.5866934517394,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I1_T3,628,197
L20,A0,U4,P0,I1,T5,position_fusion,5,98.73152148386487,205.5642315228844,1.6541228777392556,121.15875509091828,149.3587168252082,164.78448109724664,231.8021379954777,26.237906472593316,1.0,26.237906472593316,57.24518660681743,158.1781158580065,126.33020677327201,L20 Xsens MTi-3,X_A0_U4_P0_L20_I1_T5,629,199
L20,A0,U4,P0,I0,T4,position_fusion,5,99.24049063488079,205.84251717683318,1.9535809629186518,121.62656244489365,150.28935700945965,166.50638970321455,231.8021379954777,25.9596208186445,1.0,25.9596208186445,57.33068273416759,159.20253288258886,124.34108873003204,L20 Xsens MTi-3,X_A0_U4_P0_L20_I0_T4,630,204
L16,A0,U4,P0,I7,T5,position_fusion,5,98.9454507222267,205.95611656171528,0.8891656140179989,121.08255635560593,149.81355773808804,165.59100720292435,231.8021379954777,25.846021433762427,1.0,25.846021433762427,57.26610916083473,158.39566475557336,126.1584671396253,L16 ICM-45686,X_A0_U4_P0_L16_I7_T5,631,206
L16,A0,U4,P0,I1,T5,position_fusion,5,99.4608741947159,206.33733994572867,1.8283733285210677,121.59541025129013,151.02174429495807,166.0510762883267,231.8021379954777,25.464798049749014,1.0,25.464798049749014,57.36543275383409,159.64612867425552,123.8221585707021,L16 ICM-45686,X_A0_U4_P0_L16_I1_T5,632,211
