layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v2,T1,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,37.22289469602518,64.26293228764241,173.40412608548,607.9622141122866,23.0
v2,T1,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,34,40245,35.06906497101955,58.000182955296566,147.28411594301525,610.3127926316538,23.0
v2,T1,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,34,39826,37.39520690295096,60.39431688906815,190.04011658165223,641.0595696844803,23.0
v2,T1,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,51.25114348327652,93.5905522030458,183.65135029948823,609.8787522066343,23.0
v2,T1,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,31.12289561531332,59.56075809195158,161.54673284847516,595.9198857507889,23.0
v2,T1,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,33,38660,22.731933813023566,39.49496911316453,128.20795334155406,533.8675572200011,23.0
v2,T1,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,42.69332432403725,78.49156315965537,192.75337149684754,629.5363837977018,23.0
v2,T1,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,34,39850,33.3302545818024,60.541983382480836,178.27854668737496,577.09187152209,23.0
v2,T1,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,34,39436,42.50113998379596,70.7022058846309,186.2231349050138,593.2482604848365,23.0
v2,T1,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,34,39432,64.5168149236778,118.62317081264766,207.02099007454615,649.7933075509291,23.0
v2,T1,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,34,39464,103.70546390815394,153.72130643268298,250.08547052558694,659.3156213519053,5.0
v2,T1,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,34,40231,33.48193414396309,57.612294493972094,190.27948744383352,582.660477827065,23.0
v2,T1,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,33,38615,38.63623121495315,62.54598846762195,195.92655777229996,652.5769980919154,23.0
v2,T1,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,34,39855,27.466851571910873,46.316110826907,175.4839736561377,576.7491338243387,23.0
v2,T1,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,34,39845,35.638983001082835,65.82203608382488,159.1956134605839,576.3217915508131,23.0
v2,T1,roto,4,ACEF,BDGH,2,2,balanced,1,1,2,34,39798,46.17174360927333,74.07637541244588,193.6267756986954,615.9337630012881,23.0
v2,T1,roto,4,ACEG,BDFH,2,2,balanced,0,1,2,34,39847,51.42741449546423,73.59025603426454,218.10442558195223,649.1598140951749,9.0
v2,T1,roto,4,ACEH,BDFG,2,2,balanced,1,0,2,34,39839,31.86311643686436,51.6251694475764,160.49065215444182,589.3099921887824,23.0
v2,T1,roto,4,ACFG,BDEH,2,2,balanced,0,1,1,34,39420,40.23276135370458,71.24812248772885,158.4331671155075,589.6519232957573,23.0
v2,T1,roto,4,ACFH,BDEG,2,2,balanced,1,0,1,34,39414,44.07087019730425,75.31339829164445,176.92401738525848,602.2564736740571,23.0
v2,T1,roto,4,ACGH,BDEF,2,2,balanced,0,0,1,34,39461,38.66352791436843,62.97484550197594,183.86917587804402,636.5108167473729,23.0
v2,T1,roto,4,ADEF,BCGH,2,2,balanced,1,1,2,34,39868,63.34263873608308,93.83527968115513,201.10305574526808,663.1828292095722,23.0
v2,T1,roto,4,ADEG,BCFH,2,2,balanced,0,1,2,34,39909,61.324367323025584,105.27446307935398,205.99295217326227,612.2718843312232,23.0
v2,T1,roto,4,ADEH,BCFG,2,2,balanced,1,0,2,34,39907,20.933391221458685,39.46230095733033,125.7908270690221,547.1635828012711,23.0
v2,T1,roto,4,ADFG,BCEH,2,2,balanced,0,1,1,33,38315,318.6605803500887,394.9683252495063,243.62437035349637,713.6054182478715,4.0
v2,T1,roto,4,ADFH,BCEG,2,2,balanced,1,0,1,34,39484,47.01222443667992,79.71302243412367,205.4970034724264,640.0517472985862,23.5
v2,T1,roto,4,ADGH,BCEF,2,2,balanced,0,0,1,34,39522,38.867391806530264,69.30016133282146,160.81691303858386,569.4343935506373,23.0
v2,T1,roto,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,34,39474,43.778419117523896,71.12768224127989,171.65659789832466,605.9650494090736,23.0
v2,T1,roto,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,34,39476,46.40654504154834,75.58177523438556,174.27243901783683,595.2045541654641,23.0
v2,T1,roto,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,34,39514,37.95640552600244,62.936326660826296,177.2522349181687,621.2924932492391,23.0
v2,T1,roto,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,34,39090,65.92470331421836,131.403575966162,204.54315845401214,576.2022156559879,23.0
v2,T1,roto,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,34,40138,33.740037100545045,58.49077511263015,156.63236706646717,571.4398542119757,23.0
v2,T1,roto,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,34,39719,27.82226009956247,48.49040089280709,168.04225770275232,603.3300364798827,23.0
v2,T1,roto,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,34,39762,32.04875281388318,46.259987935563906,155.0452100510754,604.3055012425255,23.0
v2,T1,roto,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,34,39747,36.09242142413434,65.76437446765631,172.6841773607104,596.0395320337068,23.0
v2,T1,roto,4,BCEF,ADGH,2,2,balanced,1,1,2,34,39714,41.20183720870923,75.57051484129806,164.12337967330473,536.5187309408642,23.0
v2,T1,roto,4,BCEG,ADFH,2,2,balanced,0,1,2,34,39757,41.23539418615465,66.12550556190119,185.0101372803781,575.6248698333034,23.0
v2,T1,roto,4,BCEH,ADFG,2,2,balanced,1,0,2,34,39744,109.87909434583472,134.0332989606514,250.17411124205302,635.8733317872037,4.0
v2,T1,roto,4,BCFG,ADEH,2,2,balanced,0,1,1,33,38185,35.93107763878867,70.48012935674925,136.6313011579472,544.1900193841498,23.0
v2,T1,roto,4,BCFH,ADEG,2,2,balanced,1,0,1,34,39325,42.274990704361684,71.71534321936306,179.32887873637588,589.7799433638297,23.0
v2,T1,roto,4,BCGH,ADEF,2,2,balanced,0,0,1,34,39366,36.128735107537025,68.81438191366294,164.89322806488212,598.1543609157193,23.0
v2,T1,roto,4,BDEF,ACGH,2,2,balanced,1,1,2,34,39783,50.98990962337791,76.83647194463236,183.06218250246306,614.263327271236,23.0
v2,T1,roto,4,BDEG,ACFH,2,2,balanced,0,1,2,34,39818,35.79855032726292,54.25128602117387,157.55443675118107,619.346984240754,23.0
v2,T1,roto,4,BDEH,ACFG,2,2,balanced,1,0,2,34,39811,42.2985070449098,85.22128260417153,161.13871485438025,580.5231942004032,23.0
v2,T1,roto,4,BDFG,ACEH,2,2,balanced,0,1,1,34,39399,46.94575326942085,75.55951891269169,179.17993210780787,628.8586543326373,23.0
v2,T1,roto,4,BDFH,ACEG,2,2,balanced,1,0,1,34,39394,84.533656719113,118.65922773412944,250.87504051745046,706.0391433827531,7.5
v2,T1,roto,4,BDGH,ACEF,2,2,balanced,0,0,1,34,39426,39.29676262982704,73.40282930671484,162.45574911308842,608.7047806113936,23.0
v2,T1,roto,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,34,39392,65.21980819289524,153.59629595824768,169.1374570528317,602.1904580919559,23.0
v2,T1,roto,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,34,39389,44.746692690401275,74.00188098983871,175.32769421292878,556.5611702380331,23.0
v2,T1,roto,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,34,39421,62.70953477358459,100.03677267579056,219.65427671312557,609.6937896904517,23.0
v2,T1,roto,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,34,39003,55.30546118464968,91.72560803683712,179.90755592877787,579.789183660178,23.0
v2,T1,roto,4,CDEF,ABGH,2,2,balanced,1,1,2,34,39761,88.47733847049815,139.56828318975028,266.4670444790639,675.8872810640374,4.0
v2,T1,roto,4,CDEG,ABFH,2,2,balanced,0,1,2,34,39810,40.974200680039246,60.39679689125307,184.75552255163697,566.3472148035999,23.0
v2,T1,roto,4,CDEH,ABFG,2,2,balanced,1,0,2,34,39801,47.79442047837874,95.6271393679657,185.44772004946196,581.0214871418191,23.0
v2,T1,roto,4,CDFG,ABEH,2,2,balanced,0,1,1,34,39384,47.978864257845586,90.38101254071904,190.04220297374985,604.5486342690156,23.0
v2,T1,roto,4,CDFH,ABEG,2,2,balanced,1,0,1,34,39377,44.218590603883044,83.35771942820222,202.99821713701613,675.9293172094624,23.0
v2,T1,roto,4,CDGH,ABEF,2,2,balanced,0,0,1,32,37112,63.24992221682744,95.50096420740746,193.81929842198824,633.223517675772,23.0
v2,T1,roto,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,34,39374,40.10771104269389,70.70000066145266,159.09534566228888,570.2170512496533,23.0
v2,T1,roto,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,34,39369,68.2246360090507,106.03723768571126,203.65725075409284,562.8890130132881,23.0
v2,T1,roto,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,34,39416,40.295171657914565,74.72953481133078,157.37573674954734,580.0765939628359,23.0
v2,T1,roto,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,34,38990,62.31101855761451,103.55089141422955,156.83596422544667,571.2043579632123,23.0
v2,T1,roto,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,34,39437,51.48734742670657,82.21093304503242,203.04348497122533,683.1600753972457,23.0
v2,T1,roto,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,34,39438,48.4864206840622,82.19531029244021,223.3157779066373,630.4674792230763,23.0
v2,T1,roto,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,34,39476,62.93749765331721,101.2345305255171,176.0052026503081,613.1073878674774,23.0
v2,T1,roto,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,34,39053,45.72802667745258,78.4657098683253,182.75046115583086,623.8895701484287,23.0
v2,T1,roto,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,33,37883,426.4847688855462,464.4246297323795,319.16043306439553,913.2929786414296,3.0
v2,T2,roto,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,34,40811,14.103898544288565,23.325955900723024,93.89732378053608,543.8106917227301,23.0
v2,T2,roto,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,34,40811,15.807938270741634,28.286763382230788,95.87821722174967,561.2847612444057,23.0
v2,T2,roto,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,34,40811,14.16238683413367,23.230953490164573,87.99258242006455,534.8943257555702,23.0
v2,T2,roto,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,34,40811,17.80028709778032,29.792480485336704,100.20718825489632,556.239847446398,23.0
v2,T2,roto,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,34,40811,18.5409583528534,29.834246461192343,91.60435587368488,529.666041878646,23.0
v2,T2,roto,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,34,40811,16.899488639628707,29.82034537441684,104.27156184222844,563.7351753142887,23.0
v2,T2,roto,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,34,40811,16.744231721840084,30.05145628312075,95.68257742732479,557.272653314553,23.0
v2,T2,roto,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,34,40811,16.58947275886993,26.679247658920957,103.97315711575405,551.7431003938045,23.0
v2,T2,roto,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,34,40811,16.579017275683395,27.789994050838715,112.44576304860323,542.9177444001728,23.0
v2,T2,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,34,40811,16.86361141361065,27.96479159981917,106.51348509954508,563.3353983024333,23.0
v2,T2,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,34,40811,17.645354259845256,28.06570452867394,103.56702104189539,525.095975743154,23.0
v2,T2,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,34,40810,20.24955404483688,35.30389011027547,115.01847274958396,547.7154080896037,23.0
v2,T2,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,34,40810,20.29421107389052,35.59091685147568,121.83888672695912,568.6256124241544,23.0
v2,T2,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,34,40811,16.621803960000133,28.298327193037732,100.54981570560508,537.5919279247007,23.0
v2,T2,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,34,40810,17.70657152552739,29.785237794168957,99.88476144944696,521.4250915377878,23.0
v2,T2,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,34,40810,19.501265169825295,35.19744901887266,104.20836746586929,546.0256766458772,23.0
v2,T2,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,34,40811,20.34632314786659,35.709832403503796,121.17895839766899,586.4036404741807,23.0
v2,T2,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,34,40809,22.52008871647452,39.44111326034191,107.66754307728635,545.5945960272938,23.0
v2,T2,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,34,40811,22.22528668316869,39.48568309348204,115.96992424555341,578.3590915035121,23.0
v2,T2,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,34,40811,19.82144805720879,33.99532381435627,117.33120426386526,557.475706589137,23.0
v2,T2,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,34,40811,20.706601322552352,33.23726047348062,116.7529729023185,570.7359151018378,23.5
v2,T2,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,34,40811,22.137281006327235,39.052396674029765,124.43110511602107,597.2328158129917,23.0
v2,T2,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,34,40811,25.75627486574546,45.873222112891284,112.54959106675351,522.8575473901528,23.0
v2,T2,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,34,40810,24.18043371485362,40.49802475670987,132.2892967243393,602.92432163521,23.0
v2,T2,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,34,40810,21.29783311207018,36.07168076066638,132.96623097259487,572.3428234467785,23.0
v2,T2,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,34,40811,15.514813495027063,25.616852291880896,102.8382216171504,535.138252252187,23.0
v2,T2,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,34,40809,22.351674720523377,37.25563612797218,119.5140181641519,569.8695102935808,23.0
v2,T2,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,34,40809,25.289040133074792,40.46372260085544,113.11905288911254,554.0463858937982,23.0
v2,T2,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,34,40811,23.323037178114483,42.69624500357556,118.16047971441301,578.1419958169595,23.0
v2,T2,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,34,40810,18.641234134349354,30.607890688603145,106.49673443731251,562.4023827264922,23.0
v2,T2,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,34,40810,20.94664879552115,35.747180955752356,119.5790394796126,587.9534332661343,23.0
v2,T2,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,34,40811,20.837653797823002,33.30057850053121,119.00877841704937,576.1705026994434,23.0
v2,T2,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,34,40809,21.205794494621415,38.98855681923074,111.26533033787838,551.0885928923142,23.0
v2,T2,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,34,40809,21.498816366460854,35.93905370192834,101.96135645463283,510.7462143252566,23.0
v2,T2,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,34,40811,22.33632095674283,38.137681387361894,126.14181569562234,575.817739825724,23.0
v2,T2,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,34,40809,22.890284526148093,41.91708921409818,118.31188149680978,543.8540488809159,23.0
v2,T2,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,34,40805,16.156913821887596,26.692198098606134,121.53685515491154,575.7027211549566,23.0
v2,T2,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,34,40790,22.057157864439603,39.19106053818098,138.5578964191594,565.3294761719524,23.0
v2,T2,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,34,40792,19.489346189034475,30.671746106429964,117.97793483543771,582.4773700587841,23.0
v2,T2,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,34,40801,21.491467132516842,34.10458873576459,116.12753798732061,557.007817363505,23.0
v2,T2,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,34,40789,20.427443214675534,37.331526885338576,117.50241978569349,518.8152829368669,23.0
v2,T2,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,34,40791,20.718551412216538,34.69414816933496,129.7642450972348,575.3227917367478,23.0
v2,T2,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,34,40798,26.7442582266072,42.96245013394913,136.6076817508362,572.3655480637294,23.0
v2,T2,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,34,40779,25.485512582755007,40.39483184411151,116.850831306141,536.2840106996952,23.0
v2,T2,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,34,40784,29.363875037472518,51.411705207200754,142.32621741303473,569.3242533343093,23.0
v2,T2,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,34,40787,25.527703040903674,43.274722064249765,146.3570890806143,602.7895730267214,23.0
v2,T2,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,34,40791,22.04590373494257,38.80509721840279,126.87909825595418,565.2223013192613,23.0
v2,T2,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,34,40801,23.496649645737794,39.48969040274968,142.23881397456427,608.2614514411588,23.0
v2,T2,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,34,40802,17.511292259395468,30.520006935008986,112.07303803187719,543.272938436689,23.0
v2,T2,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,34,40786,35.88915586303948,59.95855375503624,164.70597060123623,633.6174779166862,23.0
v2,T2,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,34,40785,31.43064675591013,48.96121794132965,152.28308909560656,624.9531158762788,23.5
v2,T2,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,34,40798,31.10728786292338,55.4648031066778,146.17479205402333,583.7129480212861,23.0
v2,T2,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,34,40787,30.420352647612564,53.58776284255859,127.98041503583579,537.889163811484,23.0
v2,T2,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,33,39585,26.330881872508296,45.66200586483751,118.21614277381248,538.3770844776616,23.0
v2,T2,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,34,40797,31.925095717437898,60.16337681247717,163.47600921248238,608.3398497865908,23.0
v2,T2,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,34,40781,33.430583598568035,54.75726380915232,147.92039184192748,572.7435955720341,23.0
v2,T2,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,34,40800,30.287360318676654,50.478927542065804,168.7176703341059,614.5886335690648,23.0
v2,T2,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,34,40796,19.245982528496874,32.48845596170424,127.90569955431974,547.6640729066755,23.0
v2,T2,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,34,40799,21.071790291847513,39.53708173026855,116.15373141856054,533.8125414587887,23.0
v2,T2,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,34,40789,35.95833380489488,59.12640633023037,172.30496624552228,618.396874942672,23.0
v2,T2,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,34,40790,31.267788452854923,53.30706172651141,154.36204340519834,590.3220648735893,23.0
v2,T2,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,34,40787,20.792859052876032,36.41569270312063,111.87581647129859,525.5330518768251,23.0
v2,T2,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,34,40793,26.957003765085382,50.50431695580198,131.20693274832533,575.7365191224784,23.0
v2,T2,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,34,40792,33.731194235804274,56.11719709715241,156.2340525735073,586.4655798950256,23.0
v2,T2,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,34,40789,23.59688071327706,41.56688739523259,129.31689247224972,576.4853145427253,23.0
v2,T2,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,34,40783,36.885577018404504,61.787365976932264,137.8826575239434,565.0276450110871,23.0
v2,T2,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,34,40800,40.953480330068686,69.0628948285765,183.23454856517913,643.7352279429217,23.0
v2,T2,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,34,40793,25.148701919295313,41.96863080866762,135.1070452438708,569.266215555783,23.0
v2,T2,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,34,40800,23.9305275573415,38.328991595024256,115.42851641951357,547.3754278117726,23.0
v2,T2,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,34,40789,39.81497734179609,67.8493482810251,163.1623766960476,615.2734292865996,23.0
v2,T2,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,34,40793,33.93078097936873,57.147726952084625,132.13067179498393,557.0489566939123,23.0
v2,T2,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,34,40787,25.152010108484106,40.10742390354645,140.80824829218585,589.8144166381364,23.0
v2,T2,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,34,40789,27.67162077064462,46.569206850800974,147.68020675437864,602.7817256632859,23.0
v2,T2,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,34,40797,34.38776368976821,52.6459821454947,141.13368196201952,565.1869401570568,23.0
v2,T2,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,34,40776,22.429267596272787,39.20372018968838,124.53483569240308,554.8470412599447,23.0
v2,T2,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,34,40782,24.648818056038667,40.81218350313941,136.12345246198214,600.4167639773902,23.0
v2,T2,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,34,40785,21.408337230985964,40.00732950190755,117.09076249207688,557.0550361513178,23.0
v2,T2,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,34,40777,21.733636906784163,37.48401061491714,112.04206341332585,513.6232641752348,23.0
v2,T2,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,34,40781,30.812429623572505,55.71476235328748,143.7116953353844,550.492359275826,23.0
v2,T2,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,34,40784,28.731260512396666,50.72089644420048,141.1910810535701,584.285994506132,23.0
v2,T2,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,33,39573,28.607865228123977,52.81110512997801,113.724587249544,536.8889882445319,23.0
v2,T2,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,34,40785,30.421129581518926,45.191883347827684,141.76014884404262,594.2079460416969,23.0
v2,T2,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,34,40783,26.93337499918114,50.899977400937715,141.56227464608796,594.2636382995572,23.0
v2,T2,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,34,40796,28.97574164588618,43.94944889549957,155.48211851133505,607.0151299044721,23.0
v2,T2,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,34,40779,27.698143149304812,51.217807522596104,143.98703445674875,588.5804858596114,23.0
v2,T2,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,34,40780,36.210957900951115,61.36696781811271,143.2908702919458,549.9143321196204,23.0
v2,T2,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,34,40790,32.52032584084324,52.832249151349984,154.56401507056762,591.4786755353275,23.0
v2,T2,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,34,40790,31.256321531251174,53.64575778479883,167.78986677465647,601.5344132145692,23.0
v2,T2,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,34,40787,29.350120492581464,45.47434498486758,120.3238045464571,575.1198172049499,23.0
v2,T2,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,34,40780,38.46983482492443,63.02188218652729,137.9016637754533,550.246580428591,23.0
v2,T2,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,34,40784,30.962673016387534,63.18347535866316,124.2468091639634,533.9353433237802,23.0
v2,T2,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,34,40791,34.74036117597184,63.48232973902904,156.16450035413686,580.3439498718162,23.0
v2,T2,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,34,40179,18.770906307717148,34.23147829482704,139.7547627635775,598.0244582354026,23.0
v2,T2,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,34,40176,27.46599175759889,43.06064857979365,161.55274485933657,583.2563081871543,23.0
v2,T2,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,34,39756,39.449144286006636,69.89067458167204,167.7704179184847,604.4304082806273,23.0
v2,T2,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,34,39799,33.04662681305198,55.44139096538284,162.58964385463597,611.19029811185,23.0
v2,T2,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,37.79467398258295,64.3452246807579,173.40351501908302,607.9658893194656,23.0
