sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
1102,,BSF66F,,4,ok,3234,3234,100,304,1
1102,,BSF66F,,5,ok,2405,2405,94,273,32
1103,,BSF66F,,0,ok,3192,3192,100,303,2
1103,,BSF66F,,1,ok,2650,2650,88,264,41
1103,,BSF66F,,2,ok,2442,2442,94,281,24
1103,,BSF66F,,3,ok,3156,3156,100,277,15
1104,,BSF66F,,4,ok,3172,3172,100,305,1
1104,,BSF66F,,5,ok,2391,2391,94,274,32
1104,,BSF66F,,6,timeout,0,2436,88,278,27
1105,,BSF66F,,0,ok,3184,3184,100,304,2
1105,,BSF66F,,1,ok,2623,2623,88,265,41
1106,,BSF66F,,4,ok,3192,3192,100,306,1
1106,,BSF66F,,5,ok,2409,2409,94,275,32
1106,,BSF66F,,6,ok,2469,2469,88,279,27
1106,,BSF66F,,7,ok,3193,3193,90,282,20
1107,,BSF66F,,0,ok,3215,3215,100,305,2
1107,,BSF66F,,1,ok,2634,2634,89,266,41
1107,,BSF66F,,2,timeout,0,2428,89,282,25
1108,,BSF66F,,4,ok,3252,3252,100,307,1
1108,,BSF66F,,5,ok,2375,2375,95,276,32
1109,,BSF66F,,0,ok,3241,3241,100,306,2
1109,,BSF66F,,1,ok,2695,2695,90,267,41
1109,,BSF66F,,2,ok,2412,2412,90,283,25
1109,,BSF66F,,3,ok,3128,3128,100,280,15
1110,,BSF66F,,4,ok,3259,3259,100,308,1
1110,,BSF66F,,5,ok,2413,2413,95,277,32
1110,,BSF66F,,6,timeout,0,2472,85,280,28
1111,,BSF66F,,0,ok,3185,3185,100,307,2
1111,,BSF66F,,1,ok,2634,2634,90,268,41
1112,,BSF66F,,4,ok,3293,3293,100,309,1
1112,,BSF66F,,5,ok,2411,2411,95,278,32
1112,,BSF66F,,6,ok,2467,2467,85,281,28
1112,,BSF66F,,7,ok,3214,3214,94,285,20
1113,,BSF66F,,0,ok,3177,3177,100,308,2
1113,,BSF66F,,1,ok,2654,2654,90,269,41
1113,,BSF66F,,2,ok,2437,2437,90,285,25
1114,,BSF66F,,4,ok,3229,3229,100,310,1
1114,,BSF66F,,5,ok,2392,2392,95,279,32
1115,,BSF66F,,0,ok,3204,3204,100,309,2
1115,,BSF66F,,1,ok,2650,2650,91,270,41
1115,,BSF66F,,2,ok,2364,2364,91,286,25
1115,,BSF66F,,3,ok,3143,3143,100,283,15
1116,,BSF66F,,4,ok,3187,3187,100,311,1
1116,,BSF66F,,5,ok,2422,2422,95,280,32
