sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
819,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
820,,BSF66F,,cal_static,4,success,97,4,4,655,960,0
821,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
822,,BSF66F,,cal_static,4,success,97,4,4,155,248,0
823,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
824,,BSF66F,,cal_static,4,pending,96,4,3,0,0,0
825,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
826,,BSF66F,,cal_static,4,success,96,4,4,42,70,0
827,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
828,,BSF66F,,cal_static,4,success,96,4,4,15,18,0
829,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
830,,BSF66F,,cal_static,4,success,97,4,4,9458,10485,0
831,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
832,,BSF66F,,cal_static,4,success,98,4,4,5,6,0
833,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
834,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
835,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
836,,BSF66F,,cal_static,4,success,98,4,4,10,12,0
837,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
838,,BSF66F,,cal_static,4,success,98,4,4,6,7,0
839,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
840,,BSF66F,,cal_static,4,success,98,4,4,19,26,0
841,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
842,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
843,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
844,,BSF66F,,cal_static,4,success,97,4,4,31067,32098,0
845,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
846,,BSF66F,,cal_static,4,success,97,4,4,13,16,0
847,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
848,,BSF66F,,cal_static,4,success,98,4,4,18,20,0
849,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
850,,BSF66F,,cal_static,4,success,98,4,4,23,31,0
851,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
852,,BSF66F,,cal_static,4,success,98,4,4,21,28,0
853,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
854,,BSF66F,,cal_static,4,success,98,4,4,28,41,0
855,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
856,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
857,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
858,,BSF66F,,cal_static,4,success,97,4,4,15,18,0
859,,BSF66F,,cal_static,4,pending,96,4,3,0,0,0
860,,BSF66F,,cal_static,4,success,97,4,4,12148,13146,0
861,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
862,,BSF66F,,cal_static,4,success,97,4,4,3418,4176,0
863,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
864,,BSF66F,,cal_static,4,success,99,4,4,8,10,0
865,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
866,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
867,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
868,,BSF66F,,cal_static,4,success,98,4,4,10,12,0
869,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
870,,BSF66F,,cal_static,4,success,98,4,4,7,8,0
871,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
872,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
873,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
874,,BSF66F,,cal_static,4,success,97,4,4,3,3,0
875,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
876,,BSF66F,,cal_static,4,success,97,4,4,1,1,0
877,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
878,,BSF66F,,cal_static,4,pending,96,4,3,0,0,0
879,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
880,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
881,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
882,,BSF66F,,cal_static,4,success,95,4,4,9,10,0
883,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
884,,BSF66F,,cal_static,4,pending,93,4,2,0,0,0
885,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
886,,BSF66F,,cal_static,4,success,93,4,4,0,1,0
887,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
888,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
889,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
890,,BSF66F,,cal_static,4,success,93,4,4,9051,10033,0
891,,BSF66F,,cal_static,4,pending,91,4,3,0,0,0
892,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
893,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
894,,BSF66F,,cal_static,4,success,92,4,4,10,11,0
895,,BSF66F,,cal_static,4,pending,90,4,2,0,0,0
