case_id,layout_name,ID,frame_index,d_tag_mm,residual_rms_mm,anchors_input
production_v4io_joint,production_v4io,ID02,1000,16.18072569383319,42.85833364996531,8
production_v4io_joint,production_v4io,ID02,1020,-3.6901220330104456,50.281409873877706,8
production_v4io_joint,production_v4io,ID02,1040,21.767457734171348,161.93995019906566,8
production_v4io_joint,production_v4io,ID02,1060,28.726796750678083,44.169175136180236,8
production_v4io_joint,production_v4io,ID02,1080,15.31707413652436,38.00663088321245,8
production_v4io_joint,production_v4io,ID02,1100,16.41352092254039,48.79452108170642,8
production_v4io_joint,production_v4io,ID02,1120,17.952826989650543,74.6613077594775,8
production_v4io_joint,production_v4io,ID02,1140,29.127430007244868,147.5240848045135,8
production_v4io_joint,production_v4io,ID02,1160,4.0983936964264105,47.05257661968713,8
production_v4io_joint,production_v4io,ID02,1180,21.03686218277117,61.98997660825296,8
production_v4io_joint,production_v4io,ID02,1200,19.607495924539265,86.58064423004262,8
production_v4io_joint,production_v4io,ID03,0,10.674573550794214,125.07250376591678,8
production_v4io_joint,production_v4io,ID03,20,44.247830536901475,137.7186522785516,8
production_v4io_joint,production_v4io,ID03,40,23.64166351506798,121.84478504499056,8
production_v4io_joint,production_v4io,ID03,60,44.968265463158886,134.72461310568215,8
production_v4io_joint,production_v4io,ID03,80,41.0364200142813,127.15408400994518,8
production_v4io_joint,production_v4io,ID03,100,178.592485972583,202.30136499662234,8
production_v4io_joint,production_v4io,ID03,120,38.62977369983638,118.63467414710824,8
production_v4io_joint,production_v4io,ID03,140,17.787089741644802,142.43333837562054,8
production_v4io_joint,production_v4io,ID03,160,23.039027727598658,132.51743266036115,8
production_v4io_joint,production_v4io,ID03,180,0.08786097132600657,120.28535738667742,8
production_v4io_joint,production_v4io,ID03,200,-5.883684821732627,123.14604192874222,8
production_v4io_joint,production_v4io,ID03,220,63.903024213070125,183.7109798571389,8
production_v4io_joint,production_v4io,ID03,240,19.530313722932995,121.48272624705979,8
production_v4io_joint,production_v4io,ID03,260,38.04883919531625,121.15740707258729,8
production_v4io_joint,production_v4io,ID03,280,93.07199123481553,164.90554453588018,8
production_v4io_joint,production_v4io,ID03,300,48.72661856131453,130.29014269895103,8
production_v4io_joint,production_v4io,ID03,320,20.620796851437653,124.31576084455519,8
production_v4io_joint,production_v4io,ID03,340,2.197320318292114,132.7582171408048,8
production_v4io_joint,production_v4io,ID03,360,-9.008976809872108,95.87677200260143,8
production_v4io_joint,production_v4io,ID03,380,46.25946200956028,113.27240745414343,8
production_v4io_joint,production_v4io,ID03,400,28.305747110779112,120.14357832918255,8
production_v4io_joint,production_v4io,ID03,420,18.89643738727536,114.60553371101489,8
production_v4io_joint,production_v4io,ID03,440,21.99464774037304,121.58830169913236,8
production_v4io_joint,production_v4io,ID03,460,62.42968304644006,121.215092821648,8
production_v4io_joint,production_v4io,ID03,480,2.712582322546986,116.21255237287771,8
production_v4io_joint,production_v4io,ID03,500,34.69872321435157,142.86121903010766,8
production_v4io_joint,production_v4io,ID03,520,41.77564190679748,119.25705383652434,8
production_v4io_joint,production_v4io,ID03,540,-1.2863439726309667,114.31244103782139,8
production_v4io_joint,production_v4io,ID03,560,-4.3517951211180605,124.40819639113333,8
production_v4io_joint,production_v4io,ID03,580,20.34908280630065,131.0443330107071,8
production_v4io_joint,production_v4io,ID03,600,24.081224016210843,139.53542249934114,8
production_v4io_joint,production_v4io,ID03,620,187.5285786112817,165.61564460359054,8
production_v4io_joint,production_v4io,ID03,640,18.320050964138478,139.80073778133863,8
production_v4io_joint,production_v4io,ID03,660,11.899564350841796,144.7920386577053,8
production_v4io_joint,production_v4io,ID03,680,47.1101510787191,111.53382151434455,8
production_v4io_joint,production_v4io,ID03,700,16.861578455416307,124.74600821825668,8
production_v4io_joint,production_v4io,ID03,720,11.672673150081826,124.82399545576455,8
production_v4io_joint,production_v4io,ID03,740,1.6030544498997028,122.81899578458307,8
production_v4io_joint,production_v4io,ID03,760,48.529408926585226,147.81326766103095,8
production_v4io_joint,production_v4io,ID03,780,31.360599671205673,124.72829395295302,8
production_v4io_joint,production_v4io,ID03,800,-2.552431521243127,181.12622436245545,8
production_v4io_joint,production_v4io,ID03,820,17.319794256876087,135.2251182054266,8
production_v4io_joint,production_v4io,ID03,840,14.683655437874297,124.01132699350975,8
production_v4io_joint,production_v4io,ID03,860,70.66259827045931,161.6230261053064,8
production_v4io_joint,production_v4io,ID03,880,15.14512298940687,137.96611893114715,8
production_v4io_joint,production_v4io,ID03,900,46.29613329777482,134.4475642535471,8
