experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,rank,R
X_A0_U4_P2_L5_I0_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,95.30297736907693,170.72893240597512,201.1023638560155,115.46790703315015,40661,62.92301239060494,129.07460865625413,154.00765858887428,83.30807347712053,40661,54.41607584563121,129.15928804657773,157.37812731232157,79.9537519328949,97.15928963308787,188.21619336775467,113.06091941588627,145.18559005326853,143.36654577021247,79.9981594018501,67.25800857250286,36.98890144439747,51.50135265914102,84.10780619559011,142.9310333093303,nan,nan,nan,1.0,0.03457074716089997,0.15357690683921504,nan,nan,17,169.20419315866638,24.451744074342002,402.0140804432692,A0,U4,P2,T5,position_fusion,-8.678557575337024,-43.58594462772305,-25.798077814814135,89.12483925165228,-8.230814106378403,FUSION_HURTS_GEOMETRY,307.22856885243897,L5,I0,138,
X_A0_U4_P2_L5_I1_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,86.54369474875816,141.85576010047242,164.06990769981144,98.75460969684046,40661,60.40284611566863,116.12451332128614,135.6049098777331,75.99143668288124,40661,45.85468400187233,101.70230473622689,119.65396622811568,63.06960034158254,88.45001167235691,147.43387416654485,97.1065123054871,117.29455596248252,106.8831119156785,78.67962423720465,71.86045638600456,26.40969895569583,36.015932870574744,76.3619425200759,132.60070493384927,nan,nan,nan,1.0,0.4674565673527054,2.0338264007688895,nan,nan,17,327.1997684700932,29.40707787896946,721.7135164801106,A0,U4,P2,T2,position_fusion,-17.387835536067982,-84.36826382893287,-42.51137515112383,247.1204145630791,-23.71623389494468,FUSION_HURTS_GEOMETRY,387.0996719950002,L5,I1,353,
X_A0_U4_P2_L5_I1_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,91.36802309246325,159.1914982301213,188.01667524784162,108.91925620230225,40661,60.98834279748142,122.64792937891427,145.05980854078595,79.46336306437155,40661,51.7592183055242,120.08617574088214,144.95034933606712,74.49146462624178,94.9561784369663,173.57680701504384,105.26124681511219,136.37692991019793,129.12135509440085,79.83585013314062,71.42278665411123,32.1008444451021,48.996712498345914,80.5388207817893,139.34788702374243,nan,nan,nan,1.0,0.14877276195982975,0.6031769902424609,nan,nan,17,221.59161576953008,26.57555502205861,606.3116657179038,A0,U4,P2,T3,position_fusion,-10.881668771458592,-58.22533098043388,-32.34672864566204,141.51226186251597,-10.735454267173509,FUSION_HURTS_GEOMETRY,335.32054818007566,L5,I1,239,
X_A0_U4_P2_L5_I1_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,93.48312642361869,165.5072466878614,195.34111998172716,112.53143973962743,40661,61.87452216301579,126.01668366171172,149.53989679015382,81.53536505478336,40661,53.220628837359754,125.21509797958299,152.00521079421821,77.55842427007276,96.80237823396064,183.1056591098893,109.6595283574385,140.75969422898737,136.8948649183514,80.25548641389014,70.45081838228629,35.14908262434312,50.59485693264131,82.32479044603762,140.98956234654253,nan,nan,nan,1.0,0.09810193618482926,0.43288326419571654,nan,nan,17,191.00358197315168,24.724168479473406,484.3648505126949,A0,U4,P2,T5,position_fusion,-9.035468974464251,-48.69647888558842,-28.73454510833686,110.92422806613757,-9.137309832878117,FUSION_HURTS_GEOMETRY,319.8892947699487,L5,I1,188,
X_A0_U4_P2_L5_I3_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,85.34534781758161,138.20071632202567,157.2388839156005,96.32307029242621,40661,59.19728298395056,107.30859075075526,123.79423141298793,71.75923952350867,40661,46.00785233362649,104.45277177047194,123.26612467595567,64.25531428269097,87.22395627017514,148.2686330657276,95.38811155115943,114.19002137668197,104.57586258982082,75.67773727901545,67.66737697849194,29.03911037912502,32.49027227251935,74.71759593638787,123.92614863899679,nan,nan,nan,1.0,0.5202989453752276,2.0694824741445355,nan,nan,17,280.26371464562453,28.684789923566882,516.4465021326389,A0,U4,P2,T2,position_fusion,-18.613890938249753,-83.53350492975011,-44.94291455553808,200.18436073861042,-27.241894493000075,FUSION_HURTS_GEOMETRY,351.54771423137663,L5,I3,278,
X_A0_U4_P2_L5_I3_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,90.90031207767112,157.57290814284713,185.08039780561407,107.88241430572155,40661,60.42322242428871,120.15283680005449,142.02278805002993,78.26771602654688,40661,51.71841361726774,119.75060904471616,144.85025236231468,74.24809724443566,93.97272292779249,173.4156451677469,104.76165101932,131.13130204419355,128.8740873809559,79.89652962928267,71.06693623542364,29.396415090494543,48.234457454525796,80.6684706058179,138.70606657565793,nan,nan,nan,1.0,0.16299344134014962,0.7282668189554882,nan,nan,17,230.74316182479868,26.599519427156793,641.2169208040021,A0,U4,P2,T3,position_fusion,-11.8651242806324,-58.38649282773082,-33.38357054224274,150.66380791778457,-11.497709310993628,FUSION_HURTS_GEOMETRY,340.30564074112584,L5,I3,250,
X_A0_U4_P2_L5_I3_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,93.06473095339433,164.35597520118776,193.49082836513443,111.80281598103042,40661,61.611747713716944,124.57698874700372,147.87964195623613,80.8199701477285,40661,53.05912888289231,125.0214756001983,151.1497450328401,77.25284516837179,95.97658953992267,183.03560613616443,108.91031320365114,138.6261395646698,136.45148550074035,80.15358568656147,70.23132805810133,35.122228914334414,50.24086969462249,81.95535540187538,140.23064592282483,nan,nan,nan,1.0,0.11445230725506095,0.5127920054368039,nan,nan,17,197.85805590452975,24.758438864515597,508.2597165999462,A0,U4,P2,T5,position_fusion,-9.861257668502219,-48.76653185931329,-29.46316886693387,117.77870199751564,-9.491297070896934,FUSION_HURTS_GEOMETRY,323.6601256680623,L5,I3,202,
X_A0_U4_P2_L5_I4_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,84.97864566088181,138.86015979876257,157.15611063075067,96.10978004032819,40661,58.52930571205753,109.51619302848562,128.8070885766052,72.34738747824841,40661,46.5801160567878,102.67897314613435,121.8493952510263,63.26883391111655,87.71895785522132,150.06524203341874,95.65495284129653,111.08580583414957,98.04735043382163,71.38309811085142,66.78304387638602,26.646066929391964,30.485433332236596,72.84530159537587,119.61091607638377,nan,nan,nan,1.0,0.5923155398186633,2.1606140177460675,nan,nan,17,211.06313765141286,29.75181551054021,450.8061251792492,A0,U4,P2,T2,position_fusion,-18.11888935320357,-81.73689596205898,-45.1562048076361,130.98378374439875,-29.246733433282827,FUSION_HURTS_GEOMETRY,303.22870558902514,L5,I4,113,
X_A0_U4_P2_L5_I4_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,90.56467773231078,156.87165580142184,183.40469598042773,107.22779824557813,40661,59.76579128354593,120.31969512690691,142.06733146048143,77.93047656692737,40661,51.59606515977271,118.5210014423185,142.94866615282785,73.65216587885243,92.55201919958412,170.64196463829063,105.12500745102011,130.2463165796583,126.71646495499485,77.10037257529982,69.0134772400055,27.158937825815315,47.84923566928069,78.41451792020024,135.0171921135174,nan,nan,nan,1.0,0.18308405145331597,0.7865544580162934,nan,nan,17,237.83568610310806,26.65791975361384,669.1155784237594,A0,U4,P2,T3,position_fusion,-13.285828008840767,-61.16017335718709,-34.03818660238616,157.75633219609395,-11.882931096238735,FUSION_HURTS_GEOMETRY,342.6863049298018,L5,I4,259,
X_A0_U4_P2_L5_I4_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,92.80446444753304,163.4580273038934,192.72995168882656,111.3406058790269,40661,61.26535918198594,124.56019144569663,147.62656404037187,80.5448664004222,40661,52.899616837309964,124.28146134110114,150.39942003410147,76.87167888141211,95.47066904941914,181.8736255385151,108.24958524624991,137.27151788829076,135.84166922024744,80.26327152844797,68.53493640272696,33.29504426497829,50.057502304143384,81.74578703104993,140.4527887814529,nan,nan,nan,1.0,0.12985410197081254,0.5527143396021154,nan,nan,17,202.56286301038625,24.876117961263617,527.9689445978478,A0,U4,P2,T5,position_fusion,-10.367178159005746,-49.92851245696261,-29.925378968937395,122.48350910337214,-9.67466446137604,FUSION_HURTS_GEOMETRY,325.9491932472415,L5,I4,208,
X_A0_U4_P2_L5_I7_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,88.8457554884625,147.89469270366018,168.7421021073732,101.54538527357042,40661,60.17964142233018,110.61785940981659,128.32284596977692,73.24069293867773,40661,51.203645531290135,112.66066462504125,135.91706521755168,70.33680521761119,92.81114171053365,155.62471583989816,104.26791311567871,118.21311771962007,113.16682734395053,72.83001818513603,55.40706618003819,35.75170121283378,34.22198557857854,71.75920478135652,124.60017685027071,nan,nan,nan,1.0,0.5380648608660972,2.195952344167668,nan,nan,17,286.270632787063,29.44346455841594,586.6559289341593,A0,U4,P2,T2,position_fusion,-13.026705497891243,-76.17742215557956,-39.72059957439387,206.19127888004888,-25.510181186940883,FUSION_HURTS_GEOMETRY,364.7802279947314,L5,I7,321,
X_A0_U4_P2_L5_I7_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,91.83043498223589,159.72713430879253,188.00967193092484,109.10773110828995,40661,60.71759524976511,120.94129243264341,143.46683534313712,78.69238328622617,40661,52.65302763610157,122.00275074527326,146.97907920031332,75.5778128840242,94.80803914182998,173.8321889234187,107.34029597732874,133.29102560508642,128.62766839117927,77.13717110743477,65.8693853345319,34.54227076653956,48.63443421463961,80.29278882326122,139.03079260761018,nan,nan,nan,1.0,0.16031243198299122,0.6620695108753054,nan,nan,17,227.57427707780505,26.494770233478505,627.4701620769442,A0,U4,P2,T3,position_fusion,-11.02980806659491,-57.96994907205902,-32.158253739674336,147.49492317079094,-11.097732550879812,FUSION_HURTS_GEOMETRY,339.26851632680984,L5,I7,246,
X_A0_U4_P2_L5_I7_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,93.58585285008344,165.44016783041204,195.1127335717038,112.49740394627688,40661,61.73222328458269,125.43515097202136,148.94590121923193,81.12310151548988,40661,53.56310493092633,126.07836635466401,152.5791199629682,77.94041503070994,96.45077094413993,183.6460487326936,110.50966010291012,138.90225587426085,137.39383085713166,78.70730834454733,67.02638625360859,36.57989873240422,50.43346778038142,82.31518414810694,140.69597895531035,nan,nan,nan,1.0,0.10714240120213461,0.4609999899051961,nan,nan,17,194.30840780242227,24.770023613389526,496.40719523000087,A0,U4,P2,T5,position_fusion,-9.387076264284957,-48.15608926278412,-28.768580901687415,114.22905389540816,-9.298698985138003,FUSION_HURTS_GEOMETRY,321.95950735246896,L5,I7,194,
X_A0_U4_P2_L5_I8_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,80.70875378379044,138.48123176037976,161.00802327902215,94.28110706086231,40661,55.06820472899223,107.73350113329862,126.10124495698474,69.86594577769607,40661,43.54172473940548,102.15512807438517,123.45028577715811,63.306214301676675,81.67404178585944,139.25362666221025,89.1424419749122,107.76387056952038,94.13460882487098,71.75393285260783,66.79519219958748,19.244462812560016,28.642423526162133,73.75983086300681,119.75733588316527,nan,nan,nan,1.0,0.596830931678315,2.3274696658585574,nan,nan,17,249.94111299377397,29.525483401519466,535.1685057717641,A0,U4,P2,T2,position_fusion,-24.163805422565446,-92.54851133326747,-46.98487778710198,169.86175908675986,-31.08974323935729,FUSION_HURTS_GEOMETRY,319.69280197635584,L5,I8,185,
X_A0_U4_P2_L5_I8_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,89.56307103491794,154.99380512489222,181.59825987520978,106.10857101148962,40661,59.519610409290614,118.46496967674797,140.09855008809186,77.16157723038373,40661,50.51271188308351,117.43422364726189,142.16376184787885,72.8362536201572,92.51543137872768,165.09368266280467,102.31316713806797,128.78102787552842,121.57996925778173,77.24676372479382,71.98261718429447,25.762593459877962,47.308587061123404,77.6938338713245,134.7198937402731,nan,nan,nan,1.0,0.2013996562018903,0.8111173780413512,nan,nan,17,239.82967053033136,26.87226881720818,673.5451604450656,A0,U4,P2,T3,position_fusion,-13.322415829697206,-66.70845533267305,-35.157413836474674,159.75031662331725,-12.423579704396019,FUSION_HURTS_GEOMETRY,341.833283212503,L5,I8,258,
X_A0_U4_P2_L5_I8_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,92.28931076996773,162.34004524769452,191.44556662083946,110.60242443423402,40661,61.07863643281353,123.74714307079368,146.19505577995662,80.05533758181318,40661,52.43201665272909,122.99753186259704,149.7596924223585,76.3153930435556,95.27376910227943,179.83950624710366,107.06257658123397,135.3800340412276,133.36672534571318,81.18016067638465,69.84690735274646,32.65450515606517,49.797384552543065,81.39366649052417,140.58484136408921,nan,nan,nan,1.0,0.14124310231084536,0.6102770821905479,nan,nan,17,205.74185841666812,25.687167138422865,537.6434231074925,A0,U4,P2,T5,position_fusion,-10.564078106145459,-51.962631748374065,-30.663560413730266,125.66250450965401,-9.934782212976359,FUSION_HURTS_GEOMETRY,327.1355894567049,L5,I8,210,
X_A0_U4_P2_L5_I1+I3+I7_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,80.95340611745229,133.14863841264795,151.3436237607581,91.93989881470844,40661,54.972426804678825,109.60292493450525,128.85585530222693,70.00053096657929,40661,44.446515758598025,94.95712231708728,111.44789768120387,59.60596160163679,83.45445848485281,133.5901944515055,88.32043360310344,107.92764282356657,99.37308984005418,68.8040858822113,67.17972015959396,26.9414158477108,20.92993100530086,72.13890196330551,113.89426716510724,nan,nan,nan,1.0,0.6642643702409705,2.876263404681981,nan,nan,17,275.7392229883572,29.015265999358576,640.0300305004256,A0,U4,P2,T2,position_fusion,-22.383388723572082,-98.21194354397221,-49.32608603325585,195.6598690813431,-38.802235760218565,FUSION_HURTS_GEOMETRY,333.6934481373802,L5,I1+I3+I7,233,
X_A0_U4_P2_L5_I1+I3+I7_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,88.16656588781622,149.3506199276107,173.47392092607697,103.05896722010561,40661,58.7392276470948,115.7865745942303,135.80807591993357,75.34167431850139,40661,50.25655735174257,112.90059895064314,135.3403825842828,70.31914984810092,90.4770416179272,159.70549016467953,98.58082254361635,123.34505616600434,116.58090230793044,75.31968570559496,70.02953755297207,29.286020173398697,44.54495784241374,77.73059873226978,129.48000931130665,nan,nan,nan,1.0,0.2716464685926216,1.093556231599349,nan,nan,17,276.0280809040458,27.274366316275803,718.2801311834943,A0,U4,P2,T3,position_fusion,-15.36080559049769,-72.09664783079819,-38.207017627858676,195.94872699703168,-15.187208923105686,FUSION_HURTS_GEOMETRY,361.86609872960395,L5,I1+I3+I7,302,
X_A0_U4_P2_L5_I1+I3+I7_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,90.99167594608151,158.1075269879408,185.65935480021201,108.20472968320088,40661,60.09067417630173,120.89445657136066,143.12512044731855,78.53422722447266,40661,51.92731655001353,119.88167520366437,144.82676973721982,74.43546654699945,93.5346555508101,172.21538042789024,103.58897978539716,131.39068896036503,128.09064444584192,79.79380620837114,70.14349744781168,29.344937003490372,48.45532195655085,79.59170494456004,136.07853163712315,nan,nan,nan,1.0,0.20049275800901467,0.8635788767558262,nan,nan,17,230.73518115721913,26.606982298912044,624.7387855269621,A0,U4,P2,T5,position_fusion,-12.30319165761479,-59.58675756758748,-33.06125516476341,150.65582725020502,-11.276844808968576,FUSION_HURTS_GEOMETRY,339.5523264889005,L5,I1+I3+I7,248,
X_A0_U4_P2_L5_I1+I2+I3+I8_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,79.02497439965708,126.50657700891364,143.82224635698142,88.61043944248162,40661,55.479250750151515,104.09809218394396,120.34380903986512,68.07396876276434,40661,42.09245805187561,90.71581007071711,106.31652430286522,56.72516862095599,78.98603615452058,122.94963771782405,86.8524264406181,102.10389603636189,91.04892580431475,71.13563699250902,70.40020815737127,17.949933156639418,18.347681826148374,68.97105485002618,106.71825898471383,nan,nan,nan,1.0,0.6908877473318532,2.505155273018141,nan,nan,17,223.63150120380737,29.49962416168694,417.6063883436217,A0,U4,P2,T2,position_fusion,-26.851811053904314,-108.85250027765368,-52.65554540548267,143.55214729679327,-41.38448493937105,FUSION_HURTS_GEOMETRY,287.7343011114983,L5,I1+I2+I3+I8,72,
X_A0_U4_P2_L5_I1+I2+I3+I8_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,87.80702150085412,147.26289186521612,170.20623571634528,101.66163665349387,40661,58.84071264071894,114.26239712987861,134.23787349325016,74.86034133394112,40661,49.684522795927705,110.59221714500768,132.55892688822655,68.78239354975105,88.84146230688765,157.60236017978383,100.557667730843,121.478463567312,116.26072199251166,78.9298769989251,73.8779059929631,27.774977531434786,43.15720351355199,73.2065041768954,120.90271801982718,nan,nan,nan,1.0,0.28079256954007725,1.1644024872429073,nan,nan,17,271.79393278578794,27.485718446780822,648.5756751755512,A0,U4,P2,T3,position_fusion,-16.99638490153724,-74.19977781569389,-39.60434819447042,191.71457887877384,-16.574963251967432,FUSION_HURTS_GEOMETRY,355.8366430766395,L5,I1+I2+I3+I8,288,
X_A0_U4_P2_L5_I1+I2+I3+I8_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,90.49212683767507,156.61171308677316,183.3511263469512,107.17667843647125,40661,60.193793211029586,120.02210218881831,141.9308787285038,78.1102480600067,40661,51.4808875089343,118.17987325027678,142.3545445470291,73.38684860844606,92.51128125459378,170.20540804200726,104.92513628053663,130.5044736367458,128.06228173833614,80.41418281214777,72.46234774773849,27.833897130214496,47.7906338118149,78.2421231928069,134.35281734304255,nan,nan,nan,1.0,0.21580494004912223,0.9463317500573871,nan,nan,17,236.4595381578347,26.69872697503547,662.6145332826039,A0,U4,P2,T5,position_fusion,-13.326565953831107,-61.59672995347046,-34.08930641149304,156.38018425082058,-11.941532953704524,FUSION_HURTS_GEOMETRY,341.50016768568804,L5,I1+I2+I3+I8,254,
X_A0_U4_P2_L7_I0_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,97.83978998903662,174.68333369855586,204.79849660164626,118.00869230980435,40661,65.31260845060379,131.72013185028086,157.10588578900277,85.58453618815437,40661,54.94816596587202,131.97397299430088,160.44986846386314,81.24862230295706,101.72196168902116,195.42653435054447,118.50710051035958,148.56058802098903,144.3463479975074,80.69235018237788,71.56681528780983,30.64219187856537,51.66453519009144,84.3422008902031,143.22495658079117,nan,nan,nan,1.0,0.5248481290431317,3.0074395601052544,nan,nan,17,161.77110074824216,26.182885151738787,354.93948784009825,A0,U4,P2,T2,position_fusion,-4.115885519403733,-36.37560364493325,-23.257292538159945,81.69174684122805,-8.067631575427981,FUSION_HURTS_GEOMETRY,309.1932868305269,L7,I0,148,
