peer_name,sweep,host_elapsed_s,x_mm,y_mm,z_mm,used_anchors
BS9336,11469,94.753224,671.5276671554903,1182.7767469814448,1100.238034521351,8
BS9336,11470,94.8161,929.282230859246,1071.7107914783537,1053.8509820153142,7
BS9336,11471,94.882024,1179.2465102581461,1155.1770627869664,667.1191172894646,7
BS9336,11472,94.987237,1421.8059316175006,1257.458447793643,955.8841009756441,8
BS9336,11473,95.134332,1397.4971609683805,1540.265878881364,644.9962468838756,8
BS9336,11474,95.18997,1521.997618578364,1754.8124597380931,403.13992294471063,8
BS9336,11475,95.313194,1414.7660301433168,1881.209782347156,1443.188014267992,8
BS9336,11476,95.399857,1618.9156167047606,1994.559332114725,1674.1606900105812,8
BS9336,11477,95.497493,1664.4398245533644,1846.113855807766,1516.0111905393806,8
BS9336,11478,95.602244,1791.7005422235163,1823.9419135029007,1463.6630105945728,8
BS9336,11479,95.728282,1765.617301283506,1538.3841785267439,1594.8466801118084,8
BS9336,11480,95.804771,1696.0432388844256,1325.6329876800503,1378.2864113793307,8
BS9336,11481,95.887185,1733.518513317244,1118.3721004671397,1417.6920678493461,8
BS9336,11482,95.984884,1768.3847069221297,916.2150451843428,1413.3883359736737,8
BS9336,11483,96.116202,1388.035202864043,755.5486253414853,789.049471832551,7
BS9336,11484,96.194798,1257.610681315031,597.106046825352,1223.343568055952,8
BS9336,11485,96.374476,909.5938619033657,681.6539671712301,613.6387860610914,8
BS9336,11486,96.394293,593.8601154901606,900.6290122762795,758.8114944817003,8
BS9336,11487,96.479836,468.3214158880326,1188.3452862020688,797.1078265469358,8
BS9336,11488,96.577284,227.21471303994863,1509.8117980538698,1134.7419052233229,8
BS9336,11489,96.733154,247.60767153250984,1521.2268339693908,1272.8291822371039,8
BS9336,11490,96.787215,262.10437916750345,1521.6753369293629,1463.8534414729975,8
BS9336,11491,96.901984,199.78042212023004,1513.4076674587807,1510.841763615757,8
BS9336,11492,97.040726,109.44876327661586,1478.1026232614422,1388.980435518392,7
BS9336,11493,97.114299,210.85262486469406,1270.401951856898,1320.1723512274448,8
BS9336,11494,97.199699,334.3023784355055,1005.6123925785986,1038.948250615404,8
BS9336,11495,97.297377,541.0998543585551,752.96449358807,1125.3763471156458,8
BS9336,11496,97.402194,759.821018509078,472.43539108189015,1274.226186700329,8
BS9336,11497,97.477395,692.8332746125869,468.849782603523,1432.1956071201407,8
BS9336,11498,97.582203,649.4593301517356,518.8687059069701,1532.5153993697854,8
BS9336,11499,97.83711,608.3700648607985,633.0585006308195,1639.7668972045149,8
BS9336,11500,97.864142,478.4214956939135,738.6013935015703,1841.247266224213,8
BS9336,11501,97.889818,469.74168090379703,966.3402889908707,1762.3695457214199,8
BS9336,11502,97.994758,395.62583719946167,1175.2342301937251,1803.0588561877835,8
BS9336,11503,98.143579,539.4830363329042,1451.6043339880484,1784.4285885899235,8
BS9336,11504,98.226741,771.8615843955831,1659.6216291572805,1745.8460764312317,8
BS9336,11505,98.279623,960.2891705311856,1808.1320490502842,1929.13082374353,8
BS9336,11506,98.377384,1025.0785633526257,1862.9351941104158,1657.5697097269194,8
BS9336,11507,98.482266,1180.5280873577283,2021.7364156508975,1496.0100140932554,8
BS9336,11508,98.587235,1371.2446782351024,2101.653188574464,1739.4804085563146,8
BS9336,11509,98.740089,1573.1505744541525,2102.483056202589,697.1085164672031,8
BS9336,11510,98.789964,1976.060416174131,1811.4181449482726,664.3993782792262,8
BS9336,11511,98.894574,2007.4453426809368,1530.485305595968,930.5590436431949,8
BS9336,11512,99.018123,2030.3952713725118,1394.7615526518064,904.5662111842079,8
BS9336,11513,99.124819,2207.623811318656,1606.9225217633093,1341.1940856976682,8
BS9336,11514,99.202629,2268.5504237273894,1831.871045432645,1703.9976944613236,8
BS9336,11515,99.277247,2084.1345023866184,2067.328591366343,1420.3196612633483,8
BS9336,11516,99.38216,1963.8302067240836,2183.0934901246933,1226.710026012884,8
BS9336,11517,99.506248,1743.1451801018786,2161.4870298371966,929.3614631128576,8
BS9336,11518,99.584747,1334.550210513511,1903.8104142396098,529.3011665510439,8
BS9336,11519,99.745707,1250.4415074336366,1756.2054216794781,623.0817865306846,8
BS9336,11520,99.817491,1127.8074209329043,1463.5052746247852,794.6513647232294,8
BS9336,11521,99.922055,1205.766989020952,1385.0084012132886,1047.2147151077907,8
BS9336,11522,100.048852,1176.9021972674113,1426.3475429424607,1499.903892649801,8
BS9336,11523,100.15162,1117.333234681002,1542.759712606494,1531.9806621910893,8
BS9336,11524,100.17733,1134.425464786965,1731.1187734069242,1731.2169891338049,7
BS9336,11525,100.282297,1039.1856682046139,1898.9100195365374,1588.8949200597708,8
BS9336,11526,100.387228,980.2687722996106,2076.2883564864815,1306.8328429373332,8
BS9336,11527,100.484774,981.8865106339132,2315.904096184967,1421.4305696418392,8
BS9336,11528,100.63792,1293.2276829021307,2263.579038986594,416.1721773003011,7
BS9336,11529,100.745672,1497.6336662502738,2352.849028002075,661.8151657413184,8
BS9336,11530,100.799604,1912.869837078841,2318.4252491883512,405.4253998798254,8
BS9336,11531,100.87462,2310.98599079242,2218.665642046812,235.94095700291038,8
BS9336,11532,101.002189,2441.8088905479945,2362.9891899384465,1182.5518741168207,8
BS9336,11533,101.126165,2588.1197351565497,2472.9487191413696,1436.3406519184869,8
BS9336,11534,101.203153,2607.5802611517342,2720.6889984016125,1229.5363807799029,8
BS9336,11535,101.287121,2589.11909119411,2840.3007057345844,1096.5641184244446,8
BS9336,11536,101.384642,2347.1412761028278,2875.281194210827,1021.9969751156968,8
BS9336,11537,101.489729,2032.247656301399,2782.309115679732,1186.2965040880445,8
BS9336,11538,101.594735,1756.2436487111966,2701.3631278306116,442.7645203733834,8
BS9336,11539,101.772979,1712.1681258903186,2425.267669781548,630.5929868506203,8
BS9336,11540,101.82465,1652.634136176179,2228.9083636915875,767.4818159655213,8
BS9336,11541,101.879567,1496.7460977963146,2086.34738765938,818.8948127861015,8
BS9336,11542,101.977282,1477.2472403639451,2132.5678701940597,1459.1747221871597,8
BS9336,11543,102.131594,1318.8540327367045,2231.427184091253,1624.6665952821977,8
BS9336,11544,102.187084,1445.364510737696,2310.3461682088737,1789.3975176388012,7
BS9336,11545,102.28465,1363.2055020230862,2367.9991116728575,1742.6874471701271,8
BS9336,11546,102.389627,1287.818430261546,2634.549400263102,1604.3308885534702,8
BS9336,11547,102.494438,1148.84381070798,2790.884568047587,1375.9108870199386,8
BS9336,11548,102.599579,1281.3105416116878,2989.753701284998,1195.9592586722367,8
BS9336,11549,102.748072,1282.8125052884575,2866.957876842393,120.49619692839053,7
BS9336,11550,102.802002,1442.634736722475,3180.9771946421542,547.0227150279458,8
BS9336,11551,102.877171,1696.6130734076407,3391.5067733988185,97.30834094286604,8
BS9336,11552,102.982267,2259.9934838353083,3460.475123239981,1384.299074367454,8
BS9336,11553,103.182451,2291.880276103739,3399.7338103850634,842.8188996258184,8
BS9336,11554,103.18468,2376.0867312652617,3516.7216748513792,1152.8888905376054,8
BS9336,11555,103.289608,2311.9574915020207,3631.0564448153264,799.6650595853724,8
BS9336,11556,103.413632,2067.6159541378383,3719.2350244889108,1104.3934491574691,8
BS9336,11557,103.522002,1824.6334308966673,3680.669201890056,991.8577988345678,8
BS9336,11558,103.597242,1403.9435582198214,3799.233197668942,1431.975833469819,8
BS9336,11559,103.827948,1556.0196379194233,3584.228956392629,711.5098870546723,8
BS9336,11560,103.878473,1563.6584284842156,3251.8311580668087,607.8226429319604,8
BS9336,11561,103.901205,1633.4308172375395,3011.280162585568,419.2960651753604,8
BS9336,11562,103.987108,1701.9370411273694,2854.385619386372,608.3858244135201,8
BS9336,11563,104.133981,1716.0573166434438,2822.9026549663936,763.1982337407547,8
BS9336,11564,104.210468,1606.4543776423038,2769.7624213670183,1093.4558734182365,8
BS9336,11565,104.31301,1460.5330161161774,2735.0936620330763,1539.367868713024,8
BS9336,11566,104.39954,1321.1843635307455,2838.9479505453887,1761.3756353287654,8
BS9336,11567,104.474588,1109.0470324439918,3027.4814605620213,1586.8817882246967,8
BS9336,11568,104.601968,1067.0638756448834,3145.576037894387,1463.4867970133205,8
BS9336,11569,104.72859,1034.0918595749747,3383.532598645757,1221.859448308384,8
BS9336,11570,104.804722,1197.011183134592,3525.0817692861706,937.2115143983696,8
BS9336,11571,104.909513,1265.9883181900898,3709.0652172459027,678.8051679708794,7
BS9336,11572,104.984524,1470.990446164321,3952.3960507454444,716.5317423824101,8
BS9336,11573,105.116543,1746.3746243491557,4124.129000518555,781.7300955681593,8
BS9336,11574,105.235924,1923.4865747499823,4187.652408347794,1033.0944070760336,8
BS9336,11575,105.344136,1952.814927849807,4278.530191771548,1035.3819242683098,8
BS9336,11576,105.398062,1685.4815092331023,4418.208946891349,1374.3026397151566,8
BS9336,11577,105.47953,1582.0003101426837,4408.0414130246045,1391.0303185963621,8
BS9336,11578,105.576864,1417.558922557228,4506.19529304794,1140.3660402384203,8
BS9336,11579,105.73287,1263.3878130303808,4446.556511151333,872.8425849865667,8
BS9336,11580,105.787158,1139.7744591423236,4181.627828940263,782.0434494538406,7
BS9336,11581,105.914367,1352.9899463823979,3866.4539728936315,393.30777442116175,8
BS9336,11582,106.04204,1078.9013141683633,3369.221053213582,124.6891752992289,8
BS9336,11583,106.114015,1454.9134219639393,3187.3465527745902,735.6570444577698,8
BS9336,11584,106.199643,1521.8163279494902,3100.5039990599225,1018.564131038096,8
BS9336,11585,106.293924,1530.5279359597052,2975.5840750040397,1381.212449831347,8
BS9336,11586,106.401959,1228.100960551974,3064.8182796622377,1642.0938933200996,8
BS9336,11587,106.477111,978.5245760411244,3084.434252665345,1603.887984667589,8
BS9336,11588,106.581987,822.8687983791699,3144.487961421407,1620.951129192159,8
BS9336,11589,106.76041,635.4841199656667,3252.9866765176325,1724.2458056529222,8
BS9336,11590,106.81491,409.5607595494096,3318.4191026448843,1460.5578414645338,8
BS9336,11591,106.88949,363.9608334266197,3484.513987161853,606.0407117478072,8
BS9336,11592,106.994507,737.195264889995,3739.8868085826157,634.7890773160867,8
BS9336,11593,107.141525,1076.8250594629126,3965.8533467679413,545.5653121856642,8
BS9336,11594,107.174515,1314.1824531566112,4272.8200726951045,722.9604910168148,8
BS9336,11595,107.279481,1284.4323040851273,4291.675713004868,901.5883828620599,8
BS9336,11596,107.376924,1150.3732784884864,4441.825674321937,1125.1296858146534,8
BS9336,11597,107.481882,884.856994159375,4359.589778389655,1250.7389607465134,8
BS9336,11598,107.605984,716.7535558129913,4156.350460197111,1328.0073307963808,8
BS9336,11599,107.735558,339.0136062515202,3852.9655876453608,1323.3185027147326,8
BS9336,11600,107.789405,329.67705596080384,3574.448885426899,1132.3680922671213,8
BS9336,11601,107.912793,467.41225280459327,3295.3953048564813,1153.597162313111,8
BS9336,11602,107.999561,875.3940336486008,3078.835164558068,641.7637094720662,8
BS9336,11603,108.123383,1473.0269034196976,3207.670247128227,498.2117065718239,8
BS9336,11604,108.201923,1799.6277947829244,3360.4815834209458,555.5942401207767,8
BS9336,11605,108.276866,1806.6857411956091,3581.3544270175785,682.8054381626134,8
BS9336,11606,108.381932,1815.2835582359357,3736.6196097697807,1007.568406628682,8
BS9336,11607,108.486952,1746.2905964215947,3809.926003323472,1255.0327479985278,8
BS9336,11608,108.584534,1808.6821075346718,3767.9665344346517,1400.8170583228703,8
BS9336,11609,108.740204,1802.1130457918434,3656.205131171403,1411.572545272808,8
BS9336,11610,108.794356,1805.4497253500185,3441.671382278168,1395.770499207411,8
BS9336,11611,108.940338,1754.8341991194136,3252.9671818768875,1163.6877057948989,8
BS9336,11612,108.974471,1501.9669156040486,3065.541931803952,768.3676248138747,8
BS9336,11613,109.121511,1489.8195317463521,2975.1089135842894,768.9240970119919,8
BS9336,11614,109.177034,1045.2031435355073,2911.843543327273,727.9566590760496,8
BS9336,11615,109.281726,583.3120199709197,2723.4202590442123,910.9171608385151,8
BS9336,11616,109.409537,587.4957004644989,2637.985291515223,674.6698409382027,8
BS9336,11617,109.484448,348.4847398697961,2568.543682990954,1288.2948478221851,8
BS9336,11618,109.589451,326.026866216242,2549.534783318728,1206.4907435085036,8
BS9336,11619,109.74537,380.81608965326257,2404.92788190517,1056.9518997421562,8
BS9336,11620,109.79928,789.0145962562002,2265.7548484677477,1300.5675271103855,8
BS9336,11621,109.87424,1040.883171922131,2159.823842609231,836.612255843768,8
BS9336,11622,110.001788,1094.1979492731857,2125.714670416446,602.602754215511,8
BS9336,11623,110.126481,1371.1083694020635,2507.141141277808,514.1775672712572,8
BS9336,11624,110.181917,1621.1442246168378,2762.804853722775,625.8604481440473,8
BS9336,11625,110.286687,1606.4651785445624,3070.082438315614,968.6052648889238,8
BS9336,11626,110.396853,1610.3202774058293,3146.293568202708,1021.1676435119638,8
BS9336,11627,110.489459,1593.5947746665342,3359.9620970106625,1428.1383397888053,8
BS9336,11628,110.594435,1576.8164555765136,3296.667588567977,1586.2014918115497,8
