room_id,L_mm,W_mm,H_mm,noise_std_mm,nlos_prob,nlos_bias_mean_mm,V4_median_3d,V5_median_3d,V4_dtag_opt,V5_dtag_opt,V4_dtag_height_spread,V5_dtag_height_spread,v5_minus_v4
449,9090.745046879743,9038.366668419589,2893.6322860985715,36.547086585205726,0.16877276255670143,118.01461493281909,844.9443359375,100.37872314453125,136.0,128.0,0.0,40.0,-744.5656127929688
450,9431.918114132319,5347.283477087077,2665.522457197512,27.49147388006439,0.09976790398262579,86.90260445148279,673.2730712890625,93.90878295898438,136.0,40.0,0.0,40.0,-579.3642883300781
451,5963.602204907813,9739.374724320936,3834.8869814130967,24.748663197452018,0.23424278195855497,114.87606974585826,593.6207275390625,81.42164611816406,136.0,88.0,0.0,8.0,-512.1990814208984
452,4820.583376715744,7000.425602601406,3361.365283470508,20.184234076494985,0.24248150462286733,104.78895363245894,335.98248291015625,61.265098571777344,136.0,32.0,0.0,32.0,-274.7173843383789
453,6087.199549905508,7569.64158525169,3888.081286392976,26.045453467720073,0.2970200269030326,93.42000699511746,392.134521484375,50.26888656616211,136.0,48.0,0.0,40.0,-341.8656349182129
454,6971.687555008213,5644.086461367889,3779.9661377034463,25.03194176174935,0.059393572562676786,113.62250473667504,402.5025634765625,36.40022277832031,136.0,0.0,0.0,32.0,-366.1023406982422
455,9236.74662821138,6984.277677801383,2961.73582600464,18.54577964646147,0.22391744976606753,127.08485859176189,665.339111328125,92.66283416748047,136.0,104.0,0.0,40.0,-572.6762771606445
456,8287.496976366754,4865.635623155197,2566.8520886027563,31.154934774686318,0.11121900157463356,54.01642376550557,255.14923095703125,54.274620056152344,136.0,80.0,0.0,24.0,-200.8746109008789
457,4531.544988659286,6046.177756797082,3846.217198250364,19.0319789942715,0.1599823215366209,118.31470609103997,251.2261505126953,48.84088134765625,136.0,72.0,0.0,64.0,-202.38526916503906
458,6808.271542587572,8705.169721168904,3547.2198912763815,16.897095558971326,0.10005442233102764,60.366877273109864,237.59866333007812,32.79076385498047,136.0,8.0,0.0,8.0,-204.80789947509766
459,6425.077363943794,7077.943155844167,3434.5101199401784,18.56653207486083,0.06117359846716859,68.44111737760174,645.12060546875,44.661766052246094,136.0,32.0,0.0,40.0,-600.4588394165039
460,8050.904233932921,9017.050359685363,2657.357938456635,23.639624053730344,0.19486208830969487,131.09608917286795,973.1248168945312,84.90571594238281,136.0,40.0,0.0,48.0,-888.2191009521484
461,4905.248819945199,8305.87941691473,3487.7708494186923,30.631192629103108,0.28770087170510933,119.33920615485557,457.6421203613281,80.96636962890625,136.0,64.0,0.0,16.0,-376.6757507324219
462,9295.968941526768,9935.893480505812,3717.0803215171736,33.499051486773155,0.2249323084154965,132.35065571742078,546.3513793945312,94.98580932617188,136.0,72.0,0.0,48.0,-451.3655700683594
463,8473.958120763058,4255.661933088926,2543.984491331129,37.87974173250339,0.2385531126760655,99.34638058704957,390.9429626464844,105.46129608154297,136.0,120.0,0.0,32.0,-285.4816665649414
464,8149.27432072767,4059.0362725275145,3441.5015710571984,30.155544034295275,0.26811036063196025,92.2396978742128,192.7398681640625,53.13323211669922,136.0,48.0,0.0,24.0,-139.60663604736328
465,8438.468992757487,6197.849924196109,2823.4884674404448,24.57993217193339,0.20909451088532205,130.89827759139945,531.46337890625,83.3817138671875,136.0,96.0,0.0,32.0,-448.0816650390625
466,4402.4860979599025,7832.709148695775,3312.3377089750265,24.114293434381946,0.18832323811072327,111.54441450738182,484.07330322265625,48.45917510986328,136.0,40.0,0.0,16.0,-435.61412811279297
467,4898.960538073107,9741.346807309277,3413.7608819200836,31.306964711621124,0.2391473444175477,136.87734652494294,445.464111328125,78.70350646972656,136.0,32.0,0.0,48.0,-366.76060485839844
468,7011.4583665257815,4773.434580820372,3168.521052586624,36.753540692107386,0.07685079663928963,61.22251536161781,181.97463989257812,42.4329833984375,136.0,80.0,0.0,24.0,-139.54165649414062
469,8860.51810140456,8905.417744200593,2852.2787035662823,35.61098926278838,0.082238312508595,148.87503018318435,671.9669189453125,77.05436706542969,136.0,64.0,0.0,32.0,-594.9125518798828
470,8456.552325410004,6700.590583801321,3591.9747538728147,29.086648244548577,0.2891541576412113,52.43185496616506,320.92626953125,50.77106857299805,136.0,80.0,0.0,8.0,-270.15520095825195
471,6875.99537219482,5922.140877396677,2550.9930526771136,33.153479070054864,0.2727588176031255,110.86027078010443,411.82977294921875,91.78349304199219,136.0,40.0,0.0,40.0,-320.04627990722656
472,7677.177899799341,9713.981980036257,3569.8894100966518,30.005082167873148,0.106476223969338,65.22483525981869,723.780029296875,44.623382568359375,136.0,48.0,0.0,0.0,-679.1566467285156
473,4539.55664929461,8092.423646090627,3145.7822562649444,21.55672118032144,0.08422362426690834,140.36639889167793,303.0794372558594,35.427345275878906,136.0,64.0,0.0,16.0,-267.65209197998047
474,8325.471075918806,9560.847070617943,2638.9885568608456,29.16118438610898,0.18543657106344197,55.10110129669549,1456.46435546875,65.8529281616211,136.0,72.0,0.0,24.0,-1390.611427307129
475,6878.369225118962,5220.373482121799,3620.718463623473,28.73093591318745,0.054583384339509086,74.86314073564225,348.1268615722656,40.59062957763672,136.0,48.0,0.0,32.0,-307.5362319946289
476,9377.64195885901,4072.434000550773,3438.907560231395,28.026571700518744,0.16620608927915048,75.56963782559662,416.90875244140625,49.400054931640625,136.0,72.0,0.0,16.0,-367.5086975097656
477,4560.962238354328,6361.134058821894,3537.725521413321,19.683527473864665,0.08815036245512291,116.3536302954309,194.2545623779297,48.40723419189453,136.0,40.0,0.0,48.0,-145.84732818603516
478,5724.990784372705,4233.255992227887,3267.2240997093713,33.82323583837025,0.2703886551438702,130.15232799591368,353.73065185546875,89.19808959960938,136.0,72.0,0.0,48.0,-264.5325622558594
479,7051.995847870217,6272.648916746595,3510.020691929718,38.04127110336546,0.07786111092770172,94.16189241713806,405.1732177734375,48.90085983276367,136.0,56.0,0.0,16.0,-356.2723579406738
480,6629.454394645967,5712.4736592132285,3588.4011239244755,38.48396117699191,0.1967037410850785,98.88939725036522,333.2311706542969,73.0654525756836,136.0,72.0,0.0,48.0,-260.1657180786133
481,9432.217798000795,6791.430528344591,3328.514203037388,34.673166177736945,0.24563610384826728,101.22599950759331,835.76220703125,71.9645004272461,136.0,0.0,0.0,16.0,-763.7977066040039
482,5467.315395067784,5123.1349219797,3641.0428077336765,24.631961666236055,0.1607391443371214,134.81385865869868,188.1988983154297,64.18827819824219,136.0,72.0,0.0,24.0,-124.0106201171875
483,5136.997445901199,6810.268226013295,2668.230795420517,18.699259284801183,0.1078909766437318,125.45410051850519,316.2129821777344,29.771312713623047,136.0,96.0,0.0,16.0,-286.4416694641113
484,5711.674665149066,8438.108887161328,3355.490674848078,21.988128268022855,0.24908367242445872,75.8946658790656,465.962646484375,50.49087905883789,136.0,96.0,0.0,24.0,-415.4717674255371
485,9880.658605735196,6632.843225943405,3231.3523622492867,16.134840436696578,0.1590208597290646,131.98837251068343,504.08477783203125,62.343238830566406,136.0,16.0,0.0,16.0,-441.74153900146484
486,6459.388159845919,7909.439464195546,3511.815517683364,21.619968483266682,0.19775182051124296,96.44644138592705,329.5062255859375,64.10951232910156,136.0,64.0,0.0,40.0,-265.39671325683594
487,7054.2348926864,5467.581035557527,2718.319352724608,33.59841718628171,0.1344444834335497,132.599252411058,833.2523193359375,66.87403869628906,136.0,88.0,0.0,8.0,-766.3782806396484
488,6360.427033607431,8978.761105859125,2639.139934276207,34.69084536071726,0.1494141267078654,130.37120187059847,1195.006591796875,101.69245910644531,136.0,64.0,0.0,16.0,-1093.3141326904297
489,5333.604059101651,4738.01557812376,3205.9581659948285,30.511900146220604,0.17500129207276316,137.54194014123732,251.97352600097656,50.949546813964844,136.0,32.0,0.0,0.0,-201.02397918701172
490,4867.029829174688,7389.316384659595,2522.3763081502925,24.345899339877487,0.17445823170013486,143.1730351145896,544.2711791992188,66.57493591308594,136.0,80.0,0.0,32.0,-477.6962432861328
491,7484.1319501624885,7229.416317569114,3385.387489101028,25.042208404997638,0.12832129245989132,116.56148826651575,474.03228759765625,58.727378845214844,136.0,80.0,0.0,32.0,-415.3049087524414
492,9106.621218708791,8052.705477572552,3654.409360476083,24.156575870172915,0.15474608982457255,72.679987291815,966.7293701171875,51.23663330078125,136.0,80.0,0.0,32.0,-915.4927368164062
493,5407.4602236684495,9516.065017596131,2644.5998781727994,15.510051531069253,0.2687332582029877,85.90336949372337,503.3005065917969,60.90168762207031,136.0,40.0,0.0,32.0,-442.39881896972656
494,9022.841330783045,7030.788503239753,3796.871656540413,18.999757544720957,0.2788302272124731,63.833931463509096,261.176025390625,42.57403564453125,136.0,48.0,0.0,64.0,-218.60198974609375
495,8991.10335626196,5358.233984692004,2757.4572340569143,28.54042799589824,0.23221132117028215,51.19784420476169,1101.9886474609375,52.504329681396484,136.0,40.0,0.0,8.0,-1049.484317779541
496,7936.968063729741,4614.76240651871,3783.309211690756,16.326154127021752,0.08670690237176064,148.21174348245606,229.47869873046875,39.54875946044922,136.0,32.0,0.0,24.0,-189.92993927001953
497,9292.11083443338,5020.39048737292,3434.3124963221353,16.167783401341225,0.23885318248892812,93.08566897630656,505.71270751953125,67.02256774902344,136.0,80.0,0.0,40.0,-438.6901397705078
498,8446.83241023204,9176.509050191915,3999.6416846260254,17.96054235436601,0.16198599104327382,85.41720100140333,647.478759765625,40.65150451660156,136.0,32.0,0.0,64.0,-606.8272552490234
499,7398.104448750406,5472.127107965422,2502.72029428306,23.187534870341842,0.14369999395776273,53.75345086934613,708.7857055664062,48.03731155395508,136.0,64.0,0.0,32.0,-660.7483940124512
