link_id,position_id,anchor_id,anchor_label,model,best_loglik,bic,mu_los,sigma,pi,lambda_or_equiv,n_inits_tried,adam_steps,lbfgs_steps,device
ID16_F,ID16,5,F,M6,-6338.318444137071,12704.916384787977,1944.792071537229,43.10644119759576,0.03744646701880022,312.3551907854484,100,500,200,cuda:1
ID16_G,ID16,6,G,M6,-5940.72644854453,11909.660319580884,1986.2151352070312,26.339459222573364,0.07351180307481539,412.09267907636774,100,500,200,cuda:1
ID16_H,ID16,7,H,M6,-5698.861250410365,11425.943752194089,2010.4491165059346,31.160378179111728,0.09638867077270939,15.117789522725339,100,500,200,cuda:1
ID17_A,ID17,0,A,M6,-5823.032840512045,11674.4226536442,1722.8507084313212,31.113318868054687,2.7782779302531364e-20,10.949100503389092,100,500,200,cuda:1
ID17_B,ID17,1,B,M6,-5675.957365287578,11380.268365689857,1850.7429668957197,28.03036335726917,0.047549700467758756,5.000001,100,500,200,cuda:1
ID17_C,ID17,2,C,M6,-5669.786825744953,11367.923946312138,1935.5313283439014,27.59749724261042,2.0518644373795134e-12,12.724302112141833,100,500,200,cuda:1
ID17_D,ID17,3,D,M6,-5544.217911029886,11116.786116882004,1780.3149544376229,24.849133287295505,2.280724954735221e-11,11.905488398997644,100,500,200,cuda:1
ID17_E,ID17,4,E,M6,-5413.0484202654825,10854.450475645666,2372.057596652053,22.18609856225241,1.2512044331717403e-16,11.197743922434181,100,500,200,cuda:1
ID17_F,ID17,5,F,M6,-7023.668343058835,14075.67023750817,2384.738078274026,67.79644512821469,0.08855775310885822,157.89144577773246,100,500,200,cuda:1
ID17_G,ID17,6,G,M6,-5427.791655999317,10883.808013135036,2560.8469626582287,20.916152969464417,0.030053345725956162,414.98515324359823,100,500,200,cuda:1
ID17_H,ID17,7,H,M6,-5951.675162192348,11931.571575758055,2273.273106859833,38.78717692598391,0.02715652229882586,50.63271920988541,100,500,200,cuda:1
ID18_A,ID18,0,A,M6,-5218.323723592988,10464.980998576477,1693.3330536156473,19.275787034069488,6.474740767588835e-29,6.866200352129272,100,500,200,cuda:1
ID18_B,ID18,1,B,M6,-5474.707745147949,10977.7691254106,1727.0358926308459,23.357879392778216,2.142186809724295e-19,10.470934305353882,100,500,200,cuda:1
ID18_C,ID18,2,C,M6,-5479.30702716131,10986.957660180082,1992.630962297535,23.718492510273585,5.775507536095515e-13,11.255407992158723,100,500,200,cuda:1
ID18_D,ID18,3,D,M6,-5810.369380149349,11649.095732918808,1991.1659711041027,30.786281064649845,6.536033581633596e-10,12.509338167824112,100,500,200,cuda:1
ID18_E,ID18,4,E,M6,-5846.495229443877,11721.347431507864,2215.663051919417,31.72814762275086,3.957156119556761e-13,12.725425361218747,100,500,200,cuda:1
ID18_F,ID18,5,F,M6,-6221.066243296438,12470.466037983377,2327.910848343194,34.31769564331572,0.05433985977512337,200.80216016657155,100,500,200,cuda:1
ID18_G,ID18,6,G,M6,-5780.668236327767,11589.540430443805,2481.8146224627512,25.206318474014836,0.05747435308389524,403.31506624902534,100,500,200,cuda:1
ID18_H,ID18,7,H,M6,-5940.1457580370625,11908.57101258796,2474.0701448668683,34.99209445612921,0.027700864037704526,60.80247035135622,100,500,200,cuda:1
ID19_A,ID19,0,A,M6,-5452.015378150327,10932.374362158116,1955.031162453559,23.44180734178357,0.05884461459129787,5.000001,100,500,200,cuda:1
ID19_B,ID19,1,B,M6,-5336.911083812858,10702.175802740418,1625.0825264825442,21.251007767905975,0.11909730995636246,5.000001000001877,100,500,200,cuda:1
ID19_C,ID19,2,C,M6,-5368.538569559003,10765.43744646111,1727.2687463453135,21.188825654657837,0.02509129470766375,5.00000100080179,100,500,200,cuda:1
ID19_D,ID19,3,D,M6,-5632.131162489441,11292.61929759899,1981.2110107435115,26.5337770799793,4.3135476591655524e-14,12.605959720318662,100,500,200,cuda:1
ID19_E,ID19,4,E,M6,-5442.937641232766,10914.23225508564,2719.079232608495,22.660543936463903,1.0070850973575433e-19,10.77907673523609,100,500,200,cuda:1
ID19_F,ID19,5,F,M6,-6938.439186992286,13905.205208328993,2283.199681273566,66.38774626886517,0.0563408642876896,223.3929573567001,100,500,200,cuda:1
ID19_G,ID19,6,G,M6,-6015.482929123165,12059.13150490151,2806.1017472281765,37.87653101422292,0.035067633393311155,355.9644338064546,100,500,200,cuda:1
ID19_H,ID19,7,H,M6,-5832.158485465604,11692.545118858,2404.40975617144,34.016641861474795,0.06554011993513158,28.19079554720227,100,500,200,cuda:1
ID20_A,ID20,0,A,M6,-5831.3838540266515,11691.124680673413,1905.2168472416909,31.330763682684825,1.6220619642337635e-12,13.948558780932261,100,500,200,cuda:1
ID20_B,ID20,1,B,M6,-5434.921627298707,10898.196889712115,1890.2771284421253,22.59489369137944,2.2765893345905154e-21,8.817682981729293,100,500,200,cuda:1
ID20_C,ID20,2,C,M6,-5578.542322193922,11185.441617007953,1808.6271914207032,25.373948842234746,6.955403001740646e-12,11.20750922340684,100,500,200,cuda:1
ID20_D,ID20,3,D,M6,-5595.041915798001,11218.434126418235,1791.9281534063655,25.926920411347652,2.321959128158404e-13,9.537541880209501,100,500,200,cuda:1
ID20_E,ID20,4,E,M6,-5789.391950214493,11607.147539717305,2309.3213985653524,30.010188256411155,7.225339688882468e-12,12.477809410067598,100,500,200,cuda:1
ID20_F,ID20,5,F,M6,-6291.007645263995,12610.321905789766,2681.2246385266944,36.170148418914515,0.05561150427250695,306.1784440011525,100,500,200,cuda:1
ID20_G,ID20,6,G,M6,-5900.202517952945,11828.619378814665,2339.836157912545,31.38126990607936,0.035694747877600005,392.35089884980687,100,500,200,cuda:1
ID20_H,ID20,7,H,M6,-7297.515893478731,14623.29082306863,2562.470960386785,123.74858289166045,2.5438006326976057e-14,19.228112553749245,100,500,200,cuda:1
ID21_A,ID21,0,A,M6,-5973.334012626371,11975.021660367443,2298.0876462847327,35.41551514619404,1.7258788014674166e-13,14.06294467293739,100,500,200,cuda:1
ID21_B,ID21,1,B,M6,-5461.793322935542,10951.946953214188,2339.4463139061795,22.85760767479937,0.02818896563546518,5.000001,100,500,200,cuda:1
ID21_C,ID21,2,C,M6,-5223.174322301565,10474.708951946233,2337.7333329127573,18.79717742904938,9.628909936871935e-41,5.113024823569796,100,500,200,cuda:1
ID21_D,ID21,3,D,M6,-5761.164531991291,11550.692703270903,2644.3569457529875,27.88311193142278,0.038502750468681825,24.571974086581253,100,500,200,cuda:1
ID21_E,ID21,4,E,M6,-5535.310220694777,11098.980748732658,1785.0683338082256,24.381346931930157,5.540148302447555e-18,9.280181056878696,100,500,200,cuda:1
ID21_F,ID21,5,F,M6,-6799.091887270642,13626.456462542836,1809.4667670459735,61.19541130702841,0.06315507067039104,242.69865382190767,100,500,200,cuda:1
ID21_G,ID21,6,G,M6,-5491.210329638023,11010.610728161475,1962.3421258390877,21.25712383630852,0.04219393638288153,408.6591462185569,100,500,200,cuda:1
ID21_H,ID21,7,H,M6,-5739.203777079717,11506.700633029273,1896.5527017649988,28.32834155864509,0.12459930331643858,17.063695597234982,100,500,200,cuda:1
ID22_A,ID22,0,A,M6,-5307.3800943014485,10643.117161223006,2613.0250208314283,20.238100073398034,2.3777456369270577e-62,7.48530547853872,100,500,200,cuda:1
ID22_B,ID22,1,B,M6,-5555.622749399718,11139.60580614254,2236.545833332609,24.797602842139067,7.034436469906076e-22,8.730438854382445,100,500,200,cuda:1
ID22_C,ID22,2,C,M6,-5308.434379394104,10645.21571052625,2403.864548417788,20.482108388036927,1.3096939567338237e-19,9.736145655891717,100,500,200,cuda:1
ID22_D,ID22,3,D,M6,-5525.258664345578,11078.874301311265,2352.0041774483757,24.271044540384832,3.713156549796049e-13,11.264195751848256,100,500,200,cuda:1
ID22_E,ID22,4,E,M6,-5980.064528469498,11988.4893642821,1736.420833617034,35.31997459475546,2.0306501073216828e-17,10.721385048655318,100,500,200,cuda:1
ID22_F,ID22,5,F,M6,-6393.345306650041,12815.030870475892,1838.2577487086282,40.96947983653659,0.04871708952623147,198.37630062805695,100,500,200,cuda:1
ID22_G,ID22,6,G,M6,-5517.636444790062,11063.449021169223,2019.7681650922295,21.762265733763865,0.04655473553535598,390.5171718150898,100,500,200,cuda:1
ID22_H,ID22,7,H,M6,-5580.905873525308,11190.118362312392,1914.7602342245525,25.015587964131647,0.08130629088652534,16.73767594457911,100,500,200,cuda:1
ID23_A,ID23,0,A,M6,-5256.24822121737,10540.86008172306,2282.185678422704,19.25212942080962,2.8355487156898186e-46,5.161665794531628,100,500,200,cuda:1
ID23_B,ID23,1,B,M6,-5302.335472596518,10633.03125253614,2508.7921943269093,19.76200744644626,0.04117037473573999,8.212225326107996,100,500,200,cuda:1
ID23_C,ID23,2,C,M6,-5686.698534333011,11401.744020404063,2391.3821091475525,28.101573561514503,1.6890013082243291e-15,16.10221930943591,100,500,200,cuda:1
ID23_D,ID23,3,D,M6,-5489.483951700318,11007.318198222869,2452.9288903716047,23.522554774170846,0.001274290214515907,126.61519555484249,100,500,200,cuda:1
ID23_E,ID23,4,E,M6,-5823.832200842208,11676.021374304526,1793.6438697642423,31.13405997158642,6.314604249370492e-13,11.5614363623726,100,500,200,cuda:1
ID23_F,ID23,5,F,M6,-6976.472693398886,13981.282292486163,1806.9074902066875,68.12155597708444,0.08302457623533989,126.74407111103746,100,500,200,cuda:1
ID23_G,ID23,6,G,M6,-5623.15377459359,11274.52880056054,2004.0853238570185,23.198379355957275,0.04254320728809105,402.94651310332284,100,500,200,cuda:1
ID23_H,ID23,7,H,M6,-5677.797413003584,11383.914932006857,1912.1122909577414,25.039260200983833,0.12640762716056433,18.30945052360765,100,500,200,cuda:1
ID24_A,ID24,0,A,M6,-5436.038961232599,10900.42821728743,2425.6566412941065,22.70187766189267,1.6786342179610294e-13,11.51222149993933,100,500,200,cuda:1
ID24_B,ID24,1,B,M6,-5532.204709814488,11092.759714451207,2244.901420696386,24.600977401981755,3.2035514971414884e-18,8.888628256784434,100,500,200,cuda:1
ID24_C,ID24,2,C,M6,-5226.011326083177,10480.379624786463,2838.8975685442206,18.718833092981168,0.001774701855863769,70.1761036518317,100,500,200,cuda:1
ID24_D,ID24,3,D,M6,-5847.577734430012,11723.519108148344,2353.4721064476057,31.499935775506334,4.704274581936586e-17,9.434293968882162,100,500,200,cuda:1
ID24_E,ID24,4,E,M6,-5757.3149912124845,11542.993621713289,1763.056619552705,29.219299562357325,3.244799669820884e-13,11.618658708437342,100,500,200,cuda:1
ID24_F,ID24,5,F,M6,-6737.701708855616,13503.723523710922,1823.8388163871905,52.162753775483985,0.1394276501543442,86.99397011643917,100,500,200,cuda:1
ID24_G,ID24,6,G,M6,-5598.560689812327,11225.297511213752,2012.9255384609419,23.809829387092314,0.04511070941131431,362.89315209481543,100,500,200,cuda:1
ID24_H,ID24,7,H,M6,-5558.053422169811,11144.430315926385,1927.0626621850479,24.156356467029962,0.017949477077468853,61.642663675447764,100,500,200,cuda:1
ID01_A,ID01,0,A,M7,-589.3551988160683,1192.8888839421916,1487.6191454395919,30.684266627986002,,,100,500,200,cuda:1
ID01_B,ID01,1,B,M7,-557.2714095485113,1128.7213054070776,1747.5321834244853,26.30936133607846,,,100,500,200,cuda:1
ID01_C,ID01,2,C,M7,-598.397675258665,1210.9704979284459,2150.2958972248957,34.49599656860062,,,100,500,200,cuda:1
ID01_D,ID01,3,D,M7,-568.9109652373272,1151.9987480320053,2086.8863635911885,29.074872276382752,,,100,500,200,cuda:1
ID01_E,ID01,4,E,M7,-560.7591784069297,1135.7001764580193,2295.0138713745278,26.985623043755552,,,100,500,200,cuda:1
ID01_F,ID01,5,F,M7,-649.6623903972335,1313.4915564897176,2376.1480221259785,60.809820608207225,,,100,500,200,cuda:1
ID01_G,ID01,6,G,M7,-693.732868127237,1401.5450569541981,2759.031650985719,91.42092318587841,,,100,500,200,cuda:1
ID01_H,ID01,7,H,M7,-858.443479598366,1731.0318029978068,2278.8655756843923,397.42681279843225,,,100,500,200,cuda:1
ID02_A,ID02,0,A,M7,-533.9188978974497,1082.0179494664517,1855.3649572648249,23.2073920445825,,,100,500,200,cuda:1
ID02_B,ID02,1,B,M7,-550.947010678836,1116.075841001832,1812.0596330275562,23.95353154327455,,,100,500,200,cuda:1
ID02_C,ID02,2,C,M7,-586.9143013681788,1188.0020786053788,2224.5043878054034,32.665549326454794,,,100,500,200,cuda:1
ID02_D,ID02,3,D,M7,-544.6000774608284,1103.3819745658168,2429.578814627995,23.557786465978726,,,100,500,200,cuda:1
ID02_E,ID02,4,E,M7,-573.6102186282428,1161.4022569006456,1676.4519707219888,26.856421935270774,,,100,500,200,cuda:1
ID02_F,ID02,5,F,M7,-717.4684455658986,1449.1086940605285,1681.5185049674226,93.01922288128067,,,100,500,200,cuda:1
ID02_G,ID02,6,G,M7,-667.6541330448325,1349.444610090441,2252.082297677157,74.04172984679974,,,100,500,200,cuda:1
ID02_H,ID02,7,H,M7,-650.371822573708,1314.9020139366353,2157.236572883853,61.90359671670632,,,100,500,200,cuda:1
ID03_A,ID03,0,A,M7,-609.4345469366018,1233.0492475447559,2176.7142262344187,39.096733182205995,,,100,500,200,cuda:1
ID03_B,ID03,1,B,M7,-563.2452690096442,1140.6723576634483,2413.6597457622165,28.62631668086266,,,100,500,200,cuda:1
ID03_C,ID03,2,C,M7,-556.4246552994325,1127.026128156216,2524.1548578701713,27.181225870843292,,,100,500,200,cuda:1
ID03_D,ID03,3,D,M7,-579.012172035542,1172.206163715244,2954.281754240827,29.143313051883062,,,100,500,200,cuda:1
ID03_E,ID03,4,E,M7,-596.0308367294901,1206.2384910163312,1527.8866231651966,31.269734266451106,,,100,500,200,cuda:1
ID03_F,ID03,5,F,M7,-675.2384561294648,1364.6369652587748,1563.0076693443184,76.33391482010644,,,100,500,200,cuda:1
ID03_G,ID03,6,G,M7,-680.051871830143,1374.2091857587507,2224.5149957793255,82.13896723691619,,,100,500,200,cuda:1
ID03_H,ID03,7,H,M7,-644.858089380543,1303.850818458393,2102.973629040121,53.49682369948512,,,100,500,200,cuda:1
ID04_A,ID04,0,A,M7,-536.6007437149285,1087.379973739912,2443.854211201404,23.792095845444614,,,100,500,200,cuda:1
ID04_B,ID04,1,B,M7,-593.6693101038029,1201.518773879158,1311.9368378158076,30.552366696918618,,,100,500,200,cuda:1
ID04_C,ID04,2,C,M7,-547.8719582701649,1109.9207340976807,1433.1478079330693,23.48102486259417,,,100,500,200,cuda:1
ID04_D,ID04,3,D,M7,-586.8777198354796,1187.9372593151193,2551.486274509804,24.14371204306939,,,100,500,200,cuda:1
ID04_E,ID04,4,E,M7,-571.6709230330746,1157.5219997377014,2785.112393162387,32.044889992238296,,,100,500,200,cuda:1
ID04_F,ID04,5,F,M7,-685.1012021561173,1384.3455510406577,2238.7924209316234,77.50440407305304,,,100,500,200,cuda:1
ID04_G,ID04,6,G,M7,-678.2252686598877,1370.5817640469706,2192.357080962095,81.67414512692052,,,100,500,200,cuda:1
ID04_H,ID04,7,H,M7,-605.2834480510332,1224.7252648912859,3065.3942950220176,38.82027813259018,,,100,500,200,cuda:1
ID05_A,ID05,0,A,M7,-722.9282117384624,1460.029899345946,2973.464469698866,117.98001584047785,,,100,500,200,cuda:1
ID05_B,ID05,1,B,M7,-609.9387973758884,1234.0527421628926,1591.5640916131485,42.8973550922255,,,100,500,200,cuda:1
ID05_C,ID05,2,C,M7,-554.5496064194755,1123.277699149006,1720.6254809746604,27.73868719973478,,,100,500,200,cuda:1
ID05_D,ID05,3,D,M7,-557.4363262618209,1129.052806195194,2567.6593776281607,26.293981504590693,,,100,500,200,cuda:1
ID05_E,ID05,4,E,M7,-575.0604867066827,1164.3011270849177,2453.6930902928893,31.70648690147896,,,100,500,200,cuda:1
ID05_F,ID05,5,F,M7,-702.3134177607394,1418.7885713148603,1447.9945079079096,91.40211782113563,,,100,500,200,cuda:1
ID05_G,ID05,6,G,M7,-641.8839645891178,1297.8118820243799,1562.9577100441413,77.94441234241106,,,100,500,200,cuda:1
ID05_H,ID05,7,H,M7,-731.2320958997923,1476.6326446437804,2519.2434631735864,127.69705185492873,,,100,500,200,cuda:1
ID06_A,ID06,0,A,M7,-562.0438718295719,1138.2645612164947,2995.1879507853073,28.50865143311244,,,100,500,200,cuda:1
ID06_B,ID06,1,B,M7,-561.5454202726042,1137.2709942167608,1975.331920305231,28.27387635439939,,,100,500,200,cuda:1
ID06_C,ID06,2,C,M7,-579.9649281641691,1174.1100099998905,2215.0821860659157,30.57404349597035,,,100,500,200,cuda:1
ID06_D,ID06,3,D,M7,-596.7879902932112,1207.7561342579747,2840.4376303712975,35.18145303075581,,,100,500,200,cuda:1
ID06_E,ID06,4,E,M7,-611.0399753566948,1236.2601043849418,2465.388844007885,32.62484485104091,,,100,500,200,cuda:1
ID06_F,ID06,5,F,M7,-653.2699159536073,1320.7099604951197,1345.0149981235406,65.2951983578796,,,100,500,200,cuda:1
ID06_G,ID06,6,G,M7,-659.191459160817,1332.4814280041455,1533.703752181223,76.18528593069178,,,100,500,200,cuda:1
ID06_H,ID06,7,H,M7,-595.5880511028307,1205.3158504625785,2440.1743040747806,39.74396676636786,,,100,500,200,cuda:1
ID07_A,ID07,0,A,M7,-584.6149622358316,1183.4117441158232,2339.692660550505,31.719005090228862,,,100,500,200,cuda:1
ID07_B,ID07,1,B,M7,-583.0035070123045,1180.1821614357248,1972.2818335084407,34.12934092693627,,,100,500,200,cuda:1
ID07_C,ID07,2,C,M7,-576.2879239209717,1166.7560015134957,1262.9638603696108,27.506779599670658,,,100,500,200,cuda:1
ID07_D,ID07,3,D,M7,-552.6553309141584,1119.4891481383718,1789.1955628594733,22.69602740242523,,,100,500,200,cuda:1
ID07_E,ID07,4,E,M7,-557.0404736846745,1128.262767013509,2934.016525423729,27.159949604216564,,,100,500,200,cuda:1
ID07_F,ID07,5,F,M7,-710.5024465516718,1435.1733459475395,2457.801443817054,101.77341740819398,,,100,500,200,cuda:1
ID07_G,ID07,6,G,M7,-650.7702815942008,1315.5827311169799,2219.1341576950376,93.73730857563501,,,100,500,200,cuda:1
ID07_H,ID07,7,H,M7,-643.7317633134612,1301.6218954161418,2356.589087820013,58.496726034982544,,,100,500,200,cuda:1
ID08_A,ID08,0,A,M7,-609.8076798988197,1233.7921773549904,2473.96632994402,41.02258404443065,,,100,500,200,cuda:1
ID08_B,ID08,1,B,M7,-594.644402631355,1203.47062490687,2626.861551293772,34.486378081156325,,,100,500,200,cuda:1
ID08_C,ID08,2,C,M7,-594.6950236129742,1203.5718668701084,1662.444267515924,27.547022604988953,,,100,500,200,cuda:1
ID08_D,ID08,3,D,M7,-551.3179312394661,1116.8160161504845,1983.3361858190685,21.63430249129904,,,100,500,200,cuda:1
ID08_E,ID08,4,E,M7,-590.0531812314625,1194.288182107085,2299.004813477735,27.515272659706884,,,100,500,200,cuda:1
ID08_F,ID08,5,F,M7,-687.317037195627,1388.7941273910992,2174.3537612359823,80.72199222198812,,,100,500,200,cuda:1
ID08_G,ID08,6,G,M7,-646.4254196202833,1306.9125541927988,1625.5035523663107,75.33630829431642,,,100,500,200,cuda:1
ID08_H,ID08,7,H,M7,-657.4552027693928,1329.041632265981,1710.802145920922,68.337165217088,,,100,500,200,cuda:1
ID09_A,ID09,0,A,M7,-565.8517273291259,1145.8735832461568,2651.5363561987783,24.63167201889722,,,100,500,200,cuda:1
ID09_B,ID09,1,B,M7,-565.0000535085278,1144.1785933271105,2569.868532654794,29.173439745188624,,,100,500,200,cuda:1
ID09_C,ID09,2,C,M7,-565.3700313639307,1144.9152101389773,1965.6129299639147,26.235034425823528,,,100,500,200,cuda:1
ID09_D,ID09,3,D,M7,-583.6913001095519,1181.562753890656,2395.9007453904896,23.590130728440563,,,100,500,200,cuda:1
ID09_E,ID09,4,E,M7,-630.4844493966727,1275.1457163506964,2222.584175061669,48.8214432252428,,,100,500,200,cuda:1
ID09_F,ID09,5,F,M7,-734.297561328782,1482.7669255862952,2209.720341216762,130.39236040712098,,,100,500,200,cuda:1
ID09_G,ID09,6,G,M7,-670.417288351113,1354.948650665622,1451.9969578470382,82.1250803327303,,,100,500,200,cuda:1
ID09_H,ID09,7,H,M7,-666.4507404801965,1347.0547885912808,1725.6916081306695,59.81136698395983,,,100,500,200,cuda:1
ID10_A,ID10,0,A,M7,-536.8760841493408,1087.932321970234,1496.8529774127346,19.90003111978166,,,100,500,200,cuda:1
ID10_B,ID10,1,B,M7,-601.626488367391,1217.4347963789419,2548.8101835106745,32.53432181394107,,,100,500,200,cuda:1
ID10_C,ID10,2,C,M7,-667.7123378228084,1349.6064952897768,2431.830638499006,53.45807333012964,,,100,500,200,cuda:1
ID10_D,ID10,3,D,M7,-578.3986782954822,1170.9758429010194,1278.6542443067442,29.110898536753172,,,100,500,200,cuda:1
ID10_E,ID10,4,E,M7,-570.4785433095577,1155.1389062632754,2078.5462885406314,28.191324489418047,,,100,500,200,cuda:1
ID10_F,ID10,5,F,M7,-662.2013126204548,1338.5372649382166,3078.4603323464094,77.81969990417345,,,100,500,200,cuda:1
