case_id,source_kind,version,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,layout_json,source_tr_all,eval_set,method,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,scale_bias_expected_mm,n_frames,pct_ge8
production_style_T4_median,production_style_probe,v4-io,T4,median,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1767.0099603903395,1614.8051641099728,125.18180497823413,1767.297325599544,1616.4799235929947,125.51230832771016,1767.0099603903395,1614.8051641099728,125.18180497823413,18.238688492984924,26.2775916468843,79.4413559613682,85.65679919445276,73.70116646704183,148.8181210274835,8.0,8.0,100.0,90.84096586178185,80.02289283738357,185.4535192568529,0,{},342.30205500920715,52.307468615715976,88.56716664383748,352.14755,211.565355,53.795866000000004,-9.845494990792872,-159.25788638428403,34.77130064383748,36.138305440043254,159.25788638428403,163.30661804001508,-1.0000000000000009,1.0,0.9582672713308588,906.6934696461826,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1585.9174150338636,1704.1359624140055,-951.4078020298155,1585.917415033864,1704.1359624140046,-951.4078020298143,1587.1069516657578,1701.049493866784,-948.5986931671998,28.470851176639368,40.17758214159678,61.887537989935545,79.08789308056461,60.953896741615864,141.13289572798996,8.0,8.0,100.0,90.25811823480433,124.97187368981088,162.7885994729825,0,{},456.05345706216644,1126.1908740846375,-94.88509803700163,391.90054,1132.2804,-71.53192899999999,64.15291706216647,-6.089525915362628,-23.353169037001635,68.2712770618507,6.089525915362628,68.54231975597159,-1.0000000000000009,1.0,0.9582672713308588,557.6228692802323,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1587.1069516657578,1701.049493866784,-948.5986931671998,1585.917415033864,1704.1359624140046,-951.4078020298143,1587.1069516657578,1701.049493866784,-948.5986931671998,28.470851176639368,40.17758214159678,61.887537989935545,79.20686340221053,60.88636238194677,141.8311090700478,8.0,8.0,100.0,90.25811823480433,124.97187368981088,162.7885994729825,0,{},452.8648907224608,1123.4291775009915,-93.86605202684905,391.90054,1132.2804,-71.53192899999999,60.964350722460836,-8.8512224990086,-22.334123026849056,64.92661326751643,8.8512224990086,65.52716421543509,-1.0000000000000009,1.0,0.9582672713308588,557.6228692802323,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1621.8919867683237,1686.9902192042014,-1385.844126934356,1621.8919867683228,1686.9902192041995,-1385.8441269343573,1626.3986530575228,1686.9744666283755,-1390.454136161378,37.38377161082887,35.634762687001356,58.99479497312126,78.40770705440974,46.82922283209376,119.19598772460988,8.0,8.0,99.91673605328893,93.42214820982515,131.2577379677226,222.04384342037534,0,{},442.17858395546955,1561.087894606289,-63.339319303212505,408.80994,1568.1853500000002,-62.425788499999996,33.368643955469565,-7.097455393711243,-0.9135308032125096,33.38114644459225,7.097455393711243,34.127332316210044,-1.0000000000000009,1.0,0.9582672713308588,828.1828777899989,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1626.3986530575228,1686.9744666283755,-1390.454136161378,1621.8919867683228,1686.9902192041995,-1385.8441269343573,1626.3986530575228,1686.9744666283755,-1390.454136161378,37.38377161082887,35.634762687001356,58.99479497312126,78.67230135053383,46.01675101616652,116.86257511513445,8.0,8.0,99.91673605328893,93.42214820982515,131.2577379677226,222.04384342037534,0,{},441.9442402153511,1565.735300906209,-58.877349788075435,408.80994,1568.1853500000002,-62.425788499999996,33.13430021535112,-2.450049093791222,3.548438711924561,33.32376431397422,2.450049093791222,33.413709890033,-1.0000000000000009,1.0,0.9582672713308588,828.1828777899989,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,1201,1.0,ok,706.2832240246122,1298.1288870864264,40.614235178459296,706.2832240246104,1298.1288870864255,40.614235178459296,708.2609958659007,1299.1024407917453,39.93396696286772,22.661131183919302,20.405439359259148,35.45782568049516,46.767148982673554,34.25281854103988,86.54129377244453,8.0,8.0,99.91673605328893,90.75770191507078,61.7244608180964,120.65420129872507,0,{},92.35885145619568,131.8044223736407,-990.2216805701531,65.499245,238.64973,-938.19342,26.859606456195678,-106.8453076263593,-52.02826057015318,58.55235569076162,106.8453076263593,121.83717872106534,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,1201,1.0,ok,708.2609958659007,1299.1024407917453,39.93396696286772,706.2832240246104,1298.1288870864255,40.614235178459296,708.2609958659007,1299.1024407917453,39.93396696286772,22.661131183919302,20.405439359259148,35.45782568049516,46.82401496119348,34.34190863850628,86.80957002735633,8.0,8.0,99.91673605328893,90.75770191507078,61.7244608180964,120.65420129872507,0,{},93.21772666764673,132.48944273217177,-988.1930767157669,65.499245,238.64973,-938.19342,27.718481667646728,-106.16028726782824,-49.999656715766946,57.16887175425282,106.16028726782824,120.57481698282615,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,708.2369715562404,1093.9138337217678,-974.6278773878397,708.2369715562398,1093.9138337217678,-974.62787738784,708.184444494033,1093.4399560661705,-975.0051120344909,19.283381103227295,22.36403398227302,34.81362947931436,45.650713031184424,33.67837486420156,79.41697785753942,8.0,8.0,100.0,91.84013322231473,73.0260199965462,167.84107577330298,0,{},-98.85453765479383,1149.4123603322048,-1008.5431626782835,-63.9057945,1133.4998500000002,-956.9902950000001,-34.94874315479383,15.912510332204647,-51.552867678283405,62.28252414565699,15.912510332204647,64.28312997223196,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,708.184444494033,1093.4399560661705,-975.0051120344909,708.2369715562398,1093.9138337217678,-974.62787738784,708.184444494033,1093.4399560661705,-975.0051120344909,19.283381103227295,22.36403398227302,34.81362947931436,45.65476125618142,33.46088853972239,79.69218469232277,8.0,8.0,100.0,91.84013322231473,73.0260199965462,167.84107577330298,0,{},-99.31953788576516,1149.7948201132654,-1008.6275688655005,-63.9057945,1133.4998500000002,-956.9902950000001,-35.41374338576516,16.294970113265208,-51.63727386550045,62.61422580255641,16.294970113265208,64.69982475900323,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,719.7265504027538,1225.3058699894773,-1517.6862878954155,719.7265504027544,1225.305869989478,-1517.6862878954173,719.8117006303787,1225.35317904586,-1516.875253169415,26.059433082934756,21.257952097764626,27.073419849118007,43.1736568096962,33.755307469801025,77.32421065415205,8.0,8.0,100.0,91.3405495420483,74.59798582180463,166.49669798746208,0,{},38.37974519032559,1690.9266709476788,-993.1380385212364,-43.6886845,1590.1300500000002,-956.35754,82.06842969032559,100.79662094767855,-36.78049852123638,89.93348777461367,100.79662094767855,135.08512507961998,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,719.8117006303787,1225.35317904586,-1516.875253169415,719.7265504027544,1225.305869989478,-1517.6862878954173,719.8117006303787,1225.35317904586,-1516.875253169415,26.059433082934756,21.257952097764626,27.073419849118007,43.181383817060436,33.63570584342458,77.1908258891455,8.0,8.0,100.0,91.3405495420483,74.59798582180463,166.49669798746208,0,{},38.41157707213847,1690.115866189939,-993.0439725285174,-43.6886845,1590.1300500000002,-956.35754,82.10026157213846,99.98581618993876,-36.68643252851746,89.92411957802545,99.98581618993876,134.47494458467435,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,1.0,ok,1524.5525147391363,1085.5229217352164,-887.3090167536625,1524.5525147391368,1085.5229217352153,-887.3090167536618,1524.4438311720914,1084.3537335748215,-890.0495107034544,33.57222775613463,37.965126322857316,58.40659412732811,77.32900833952759,68.16124705828102,130.84045009602988,8.0,8.0,99.83333333333333,91.66666666666666,59.67740694290018,132.42594441153287,0,{},-158.38624821099506,1069.0332185730965,-193.6436437946811,-189.628155,1139.0976,-197.96616,31.24190678900493,-70.06438142690354,4.322516205318891,31.539513093231427,70.06438142690354,76.83591888493781,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,1.0,ok,1524.4438311720914,1084.3537335748215,-890.0495107034544,1524.5525147391368,1085.5229217352153,-887.3090167536618,1524.4438311720914,1084.3537335748215,-890.0495107034544,33.57222775613463,37.965126322857316,58.40659412732811,77.38646296953834,68.12549150368162,131.49810075648261,8.0,8.0,99.83333333333333,91.66666666666666,59.67740694290018,132.42594441153287,0,{},-159.51213974785708,1071.786584864574,-193.84479665490835,-189.628155,1139.0976,-197.96616,30.116015252142915,-67.31101513542603,4.121363345091652,30.396710520870013,67.31101513542603,73.85616270191082,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1543.4419052975124,1067.0632608551134,-896.8485991512796,1543.4419052975134,1067.063260855112,-896.8485991512811,1546.0792862250935,1069.315120451944,-901.49251924461,20.800334410951272,21.560879275864952,36.51726524646565,47.23384472850537,30.947213874789092,74.69650898724218,8.0,8.0,99.91673605328893,91.9233971690258,43.05387357031624,139.9572465668903,0,{},-177.8486303659738,1078.9520447960963,-175.99699099570262,-198.69532,1132.6278,-194.690585,20.846689634026205,-53.67575520390369,18.69359400429738,28.000623662606493,53.67575520390369,60.54024795294708,-1.0000000000000009,1.0,0.9582672713308588,208.15261748624962,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1546.0792862250935,1069.315120451944,-901.49251924461,1543.4419052975134,1067.063260855112,-896.8485991512811,1546.0792862250935,1069.315120451944,-901.49251924461,20.800334410951272,21.560879275864952,36.51726524646565,47.58811544357251,29.51460085953888,74.80809678673702,8.0,8.0,99.91673605328893,91.9233971690258,43.05387357031624,139.9572465668903,0,{},-175.70474394329426,1083.5904195426417,-173.26168948553823,-198.69532,1132.6278,-194.690585,22.99057605670575,-49.03738045735827,21.42889551446177,31.428715379233868,49.03738045735827,58.2445605400933,-1.0000000000000009,1.0,0.9582672713308588,208.15261748624962,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,,,,,,,,,
production_style_T4_mean,production_style_probe,v4-io,T4,mean,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1500.6962023554006,1075.7183076060364,-879.5144270900901,1500.6962023554004,1075.7183076060362,-879.5144270900906,1500.53213245713,1077.0570478791526,-877.928856463622,21.977271469889942,28.61180084156922,40.56474243111512,54.28751179748038,46.066640460345305,92.43010053169793,8.0,8.0,99.91673605328893,95.58701082431307,56.245178206507745,157.72969854636847,0,{},-166.8062378411455,1061.1579241071097,-217.9971494663116,-200.165335,1132.2551,-184.312585,33.359097158854496,-71.09717589289039,-33.6845644663116,47.40758638170685,71.09717589289039,85.45342395997712,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,,,,,,,,,
production_style_T4_median,production_style_probe,v4-io,T4,median,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1500.53213245713,1077.0570478791526,-877.928856463622,1500.6962023554004,1075.7183076060362,-879.5144270900906,1500.53213245713,1077.0570478791526,-877.928856463622,21.977271469889942,28.61180084156922,40.56474243111512,54.32740667309155,45.51381859436891,93.09052421415431,8.0,8.0,99.91673605328893,95.58701082431307,56.245178206507745,157.72969854636847,0,{},-165.47992798012706,1059.5550338789717,-218.0666025512371,-200.165335,1132.2551,-184.312585,34.68540701987294,-72.70006612102839,-33.7540175512371,48.398462382429805,72.70006612102839,87.33676645597416,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,,,,,,,,,
