ok,position_id,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_ranges,backend,notes,loss,split_family,split,evidence_label,dtag_fit_mm
True,ID16,-183.26217651367188,1105.34521484375,-173.82803344726562,20.607756918293514,12.057744289076416,16.711985156249966,-16.711985156249966,9484,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID19,-186.0221405029297,185.6349639892578,-69.35649871826172,49.23966986034673,44.84879963000145,20.325606010742206,-20.325606010742206,9485,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID10,73.9750747680664,207.4635467529297,-941.9583129882812,32.53601289325876,9.274379195959712,31.186183247070318,-31.186183247070318,9496,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID11,-85.28324127197266,1125.571044921875,-952.2621459960938,23.285544302390004,21.89407736105051,7.928805078125151,-7.928805078125151,9510,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID12,1.424306869506836,1606.2149658203125,-937.2323608398438,51.57207563361984,48.99953538772865,16.08491582031229,16.08491582031229,9504,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID20,-57.8205680847168,213.07716369628906,-220.2396240234375,24.727976401406714,22.380009364154613,10.517033696289047,10.517033696289047,9505,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID01,-458.40814208984375,186.9505615234375,-385.9316101074219,83.96353267802176,83.8477576520368,4.407760939358155,4.407760939358155,9506,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID02,-504.65728759765625,1037.1046142578125,-227.53314208984375,85.0115306828804,50.36714463379465,68.48438574218744,-68.48438574218744,9555,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID03,-554.5844116210938,1650.45947265625,-240.62576293945312,29.424103159913347,15.680124826483103,24.89802265624985,24.89802265624985,9515,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID17,-166.6781463623047,282.7781677246094,-317.2106628417969,75.39783119367657,17.580728157160998,73.31951272460935,73.31951272460935,9500,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID18,-332.5978088378906,280.2833557128906,-248.52394104003906,85.83404122244104,44.533406426304396,73.37750571289064,73.37750571289064,9505,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID21,-191.69796752929688,1549.118408203125,-215.3957061767578,54.77508240541364,23.39862590504177,49.52589179687493,-49.52589179687493,9503,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID22,-214.2133331298828,1565.6695556640625,-228.37026977539062,39.05881365244637,19.828206107061366,33.65164433593736,-33.65164433593736,9518,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID23,-198.88768005371094,1585.2373046875,-245.54747009277344,41.581626336098005,38.9986525114012,14.42694531249981,-14.42694531249981,9533,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID24,-243.50892639160156,1601.9989013671875,-251.07679748535156,35.6586801113767,35.57664455672305,2.4174013671874945,2.4174013671874945,9518,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
