ID,sigma,f_scale,qmin,subset,smooth,N,X,Y,Z,3D
ID15,uniform50,2,0,best7_noH,1,600,20.00888336278904,12.715415931066024,34.55967695934168,41.90952740439524
ID15,uniform50,2,20,best7_noH,1,600,20.00888336278904,12.715415931066024,34.55967695934168,41.90952740439524
ID15,uniform50,2,50,best7_noH,1,600,20.00888336278904,12.715415931066024,34.55967695934168,41.90952740439524
ID15,uniform50,2,80,all8,1,600,20.00888336278904,12.715415931066024,34.55967695934168,41.90952740439524
ID15,uniform50,2,80,best7_noH,1,600,20.00888336278904,12.715415931066024,34.55967695934168,41.90952740439524
ID15,uniform50,2,95,all8,1,600,20.025227952133456,12.722082809794664,34.590229850804796,41.94454847397558
ID15,uniform50,2,95,best7_noH,1,600,20.025227952133456,12.722082809794664,34.590229850804796,41.94454847397558
ID14,uniform50,2,20,all8,1,600,21.032659255972828,12.985523226920963,33.90524292071667,41.95905225773779
ID14,uniform50,3,0,lowerEF,1,600,21.726419310538144,13.265654924669473,33.35510146654891,41.95923844019938
ID14,uniform50,3,20,lowerEF,1,600,21.726419310538144,13.265654924669473,33.35510146654891,41.95923844019938
ID14,uniform50,3,50,lowerEF,1,600,21.726419310538144,13.265654924669473,33.35510146654891,41.95923844019938
ID14,uniform50,3,80,lowerEF,1,600,21.726419310538144,13.265654924669473,33.35510146654891,41.95923844019938
ID14,uniform50,3,95,lowerEF,1,600,21.726419310538144,13.265654924669473,33.35510146654891,41.95923844019938
ID14,uniform30,5,0,lowerEF,1,600,21.726419320500487,13.265654883776904,33.355101583643034,41.95923852551232
ID14,uniform30,5,20,lowerEF,1,600,21.726419320500487,13.265654883776904,33.355101583643034,41.95923852551232
ID14,uniform30,5,50,lowerEF,1,600,21.726419320500487,13.265654883776904,33.355101583643034,41.95923852551232
ID14,uniform30,5,80,lowerEF,1,600,21.726419320500487,13.265654883776904,33.355101583643034,41.95923852551232
ID14,uniform30,5,95,lowerEF,1,600,21.726419320500487,13.265654883776904,33.355101583643034,41.95923852551232
ID15,uniform50,2,50,all8,1,600,20.123653000764403,12.74905050851551,34.54109790972135,41.95935108855725
ID14,uniform50,10,0,lowerEF,1,600,21.793234106972083,13.37307507824465,33.32431955444852,42.003505373440674
ID14,uniform50,10,20,lowerEF,1,600,21.793234106972083,13.37307507824465,33.32431955444852,42.003505373440674
ID14,uniform50,10,50,lowerEF,1,600,21.793234106972083,13.37307507824465,33.32431955444852,42.003505373440674
ID14,uniform50,10,80,lowerEF,1,600,21.793234106972083,13.37307507824465,33.32431955444852,42.003505373440674
ID14,uniform50,10,95,lowerEF,1,600,21.793234106972083,13.37307507824465,33.32431955444852,42.003505373440674
ID14,uniform50,5,0,lowerEF,1,600,21.79323659983709,13.373075718852686,33.3243213575926,42.00350830136393
ID14,uniform50,5,20,lowerEF,1,600,21.79323659983709,13.373075718852686,33.3243213575926,42.00350830136393
ID14,uniform50,5,50,lowerEF,1,600,21.79323659983709,13.373075718852686,33.3243213575926,42.00350830136393
ID14,uniform50,5,80,lowerEF,1,600,21.79323659983709,13.373075718852686,33.3243213575926,42.00350830136393
ID14,uniform50,5,95,lowerEF,1,600,21.79323659983709,13.373075718852686,33.3243213575926,42.00350830136393
ID14,uniform30,10,0,lowerEF,1,600,21.793237251887643,13.373076091270969,33.32432238944976,42.00350957689094
ID14,uniform30,10,20,lowerEF,1,600,21.793237251887643,13.373076091270969,33.32432238944976,42.00350957689094
ID14,uniform30,10,50,lowerEF,1,600,21.793237251887643,13.373076091270969,33.32432238944976,42.00350957689094
ID14,uniform30,10,80,lowerEF,1,600,21.793237251887643,13.373076091270969,33.32432238944976,42.00350957689094
ID14,uniform30,10,95,lowerEF,1,600,21.793237251887643,13.373076091270969,33.32432238944976,42.00350957689094
ID15,uniform30,3,100,all8,1,600,20.14848464574992,12.841346109929436,34.58798704092178,42.037964400979185
ID15,uniform30,3,100,best7_noH,1,600,20.14848464574992,12.841346109929436,34.58798704092178,42.037964400979185
ID15,uniform30,3,20,all8,1,600,20.779276024907123,13.073203151956974,34.14263429981043,42.05242477791512
ID15,uniform30,3,0,all8,1,600,20.805030665023523,13.11658654180044,34.127410015013645,42.06630787000403
ID15,uniform50,2,100,all8,1,600,20.166045320865887,12.850189940684773,34.62059990066622,42.075915948163306
ID15,uniform50,2,100,best7_noH,1,600,20.166045320865887,12.850189940684773,34.62059990066622,42.075915948163306
ID14,uniform30,3,50,all8,1,600,21.55519271261491,13.023700020737035,33.773330963105074,42.12933632816383
ID15,uniform50,3,0,best7_noH,1,600,20.128319167402395,12.75453655837447,34.81829625326503,42.191719440002196
ID15,uniform50,3,20,best7_noH,1,600,20.128319167402395,12.75453655837447,34.81829625326503,42.191719440002196
ID15,uniform50,3,50,best7_noH,1,600,20.128319167402395,12.75453655837447,34.81829625326503,42.191719440002196
ID15,uniform50,3,80,all8,1,600,20.128319167402395,12.75453655837447,34.81829625326503,42.191719440002196
ID15,uniform50,3,80,best7_noH,1,600,20.128319167402395,12.75453655837447,34.81829625326503,42.191719440002196
ID15,uniform30,5,0,best7_noH,1,600,20.128319205646065,12.754536570124547,34.818296295676525,42.19171949679873
ID15,uniform30,5,20,best7_noH,1,600,20.128319205646065,12.754536570124547,34.818296295676525,42.19171949679873
ID15,uniform30,5,50,best7_noH,1,600,20.128319205646065,12.754536570124547,34.818296295676525,42.19171949679873
ID15,uniform30,5,80,all8,1,600,20.128319205646065,12.754536570124547,34.818296295676525,42.19171949679873
ID15,uniform30,5,80,best7_noH,1,600,20.128319205646065,12.754536570124547,34.818296295676525,42.19171949679873
ID15,uniform50,2,20,all8,1,600,20.87722363908054,13.108094400550609,34.24635787527032,42.19589593089616
ID15,uniform50,2,0,all8,1,600,20.902955628729703,13.151256428236328,34.231144478328766,42.20971869077177
ID15,uniform50,3,95,all8,1,600,20.14450188206351,12.761208926403983,34.84871424478387,42.22655910507503
ID15,uniform50,3,95,best7_noH,1,600,20.14450188206351,12.761208926403983,34.84871424478387,42.22655910507503
ID15,uniform30,5,95,all8,1,600,20.144501899358044,12.761208924587605,34.848714420214996,42.22655925755631
ID15,uniform30,5,95,best7_noH,1,600,20.144501899358044,12.761208924587605,34.848714420214996,42.22655925755631
ID15,uniform50,3,50,all8,1,600,20.243809255515664,12.787606576603645,34.80115028176471,42.24280715181782
ID15,uniform30,5,50,all8,1,600,20.24380928016327,12.787606589690366,34.80115027014094,42.24280715801505
ID15,uniform50,10,0,best7_noH,1,600,20.14429303743958,12.756434361640759,34.89767185616267,42.26543103508462
ID15,uniform50,10,20,best7_noH,1,600,20.14429303743958,12.756434361640759,34.89767185616267,42.26543103508462
ID15,uniform50,10,50,best7_noH,1,600,20.14429303743958,12.756434361640759,34.89767185616267,42.26543103508462
ID15,uniform50,10,80,all8,1,600,20.14429303743958,12.756434361640759,34.89767185616267,42.26543103508462
ID15,uniform50,10,80,best7_noH,1,600,20.14429303743958,12.756434361640759,34.89767185616267,42.26543103508462
ID15,uniform50,5,0,best7_noH,1,600,20.14429306023853,12.756434358310702,34.89767200876675,42.26543117094781
ID15,uniform50,5,20,best7_noH,1,600,20.14429306023853,12.756434358310702,34.89767200876675,42.26543117094781
ID15,uniform50,5,50,best7_noH,1,600,20.14429306023853,12.756434358310702,34.89767200876675,42.26543117094781
ID15,uniform50,5,80,all8,1,600,20.14429306023853,12.756434358310702,34.89767200876675,42.26543117094781
ID15,uniform50,5,80,best7_noH,1,600,20.14429306023853,12.756434358310702,34.89767200876675,42.26543117094781
ID15,uniform30,10,0,best7_noH,1,600,20.144293073876614,12.756434356851965,34.8976720659231,42.26543122420043
ID15,uniform30,10,20,best7_noH,1,600,20.144293073876614,12.756434356851965,34.8976720659231,42.26543122420043
ID15,uniform30,10,50,best7_noH,1,600,20.144293073876614,12.756434356851965,34.8976720659231,42.26543122420043
ID15,uniform30,10,80,all8,1,600,20.144293073876614,12.756434356851965,34.8976720659231,42.26543122420043
ID15,uniform30,10,80,best7_noH,1,600,20.144293073876614,12.756434356851965,34.8976720659231,42.26543122420043
ID15,uniform50,10,95,all8,1,600,20.160452710665105,12.763109385063737,34.92803717188162,42.300219802672544
ID15,uniform50,10,95,best7_noH,1,600,20.160452710665105,12.763109385063737,34.92803717188162,42.300219802672544
ID15,uniform30,10,95,all8,1,600,20.16045279414253,12.763109377256718,34.928037321674275,42.30021996378906
ID15,uniform30,10,95,best7_noH,1,600,20.16045279414253,12.763109377256718,34.928037321674275,42.30021996378906
ID15,uniform50,5,95,all8,1,600,20.160452753535314,12.763109367263324,34.92803740964221,42.3002200140569
ID15,uniform50,5,95,best7_noH,1,600,20.160452753535314,12.763109367263324,34.92803740964221,42.3002200140569
ID15,uniform50,3,100,all8,1,600,20.225152206161102,12.86485021407221,34.856383685782234,42.30282066769736
ID15,uniform50,3,100,best7_noH,1,600,20.225152206161102,12.86485021407221,34.856383685782234,42.30282066769736
ID15,uniform30,5,100,all8,1,600,20.225152214588682,12.864850211166457,34.85638375599567,42.30282072869692
ID15,uniform30,5,100,best7_noH,1,600,20.225152214588682,12.864850211166457,34.85638375599567,42.30282072869692
ID15,uniform50,10,50,all8,1,600,20.259910490487584,12.789434436773147,34.88079609508326,42.31670524180567
ID15,uniform50,5,50,all8,1,600,20.25991050143005,12.789434430572422,34.88079615410232,42.316705293818735
ID15,uniform30,10,50,all8,1,600,20.25991053057267,12.789434434439247,34.880796447918335,42.316705551126525
ID14,uniform30,3,0,all8,1,600,21.042068370349362,12.772786468768105,34.44437373362035,42.335890180560966
ID15,uniform50,10,100,all8,1,600,20.24109084904108,12.866790997006651,34.9359916041037,42.376639539748666
ID15,uniform50,10,100,best7_noH,1,600,20.24109084904108,12.866790997006651,34.9359916041037,42.376639539748666
ID15,uniform30,10,100,all8,1,600,20.241090854195658,12.86679097681767,34.93599165619192,42.376639579023156
ID15,uniform30,10,100,best7_noH,1,600,20.241090854195658,12.86679097681767,34.93599165619192,42.376639579023156
ID15,uniform50,5,100,all8,1,600,20.241090865860258,12.86679098454944,34.93599165760066,42.37663958810369
ID15,uniform50,5,100,best7_noH,1,600,20.241090865860258,12.86679098454944,34.93599165760066,42.37663958810369
ID14,uniform30,3,20,all8,1,600,21.267101734018564,12.98408796124267,34.44007687530204,42.50876440837932
ID15,uniform30,5,20,all8,1,600,21.168221411827226,13.171118080370567,34.56262855991337,42.616279074993685
ID15,uniform50,3,20,all8,1,600,21.168221428890423,13.171118083449313,34.562628635679744,42.61627914586878
ID14,uniform50,2,0,lowerEF,1,600,21.50741232263745,12.616162963784312,34.57178883150524,42.625637071542876
ID14,uniform50,2,20,lowerEF,1,600,21.50741232263745,12.616162963784312,34.57178883150524,42.625637071542876
ID14,uniform50,2,50,lowerEF,1,600,21.50741232263745,12.616162963784312,34.57178883150524,42.625637071542876
ID14,uniform50,2,80,lowerEF,1,600,21.50741232263745,12.616162963784312,34.57178883150524,42.625637071542876
ID14,uniform50,2,95,lowerEF,1,600,21.50741232263745,12.616162963784312,34.57178883150524,42.625637071542876
ID15,uniform30,5,0,all8,1,600,21.194489421887518,13.213906786513796,34.54830667894241,42.630965374941184
ID15,uniform50,3,0,all8,1,600,21.194489427401518,13.213906786153682,34.54830691818324,42.63096557145265
ID16,uniform50,2,0,all8,1,601,22.239898460329176,15.931094896581044,32.85935795900088,42.75687399246321
ID15,uniform50,10,20,all8,1,600,21.266601910742114,13.18991193157999,34.67746869317799,42.76410841534237
ID15,uniform30,10,20,all8,1,600,21.266601962569368,13.189911907284793,34.67746876944566,42.76410849546816
ID15,uniform50,5,20,all8,1,600,21.266599990796664,13.189911468645828,34.677481629871934,42.76411780815048
ID16,uniform50,2,20,all8,1,601,22.290931296917293,15.925902908848395,32.852348988044554,42.77612459746938
ID16,uniform50,2,50,all8,1,601,22.731360153619608,16.04922047247519,32.49012026302561,42.777331928412146
ID15,uniform50,10,0,all8,1,600,21.293037121336518,13.232671828890423,34.66342896316901,42.77908766051924
ID15,uniform30,10,0,all8,1,600,21.293037198721112,13.232671804644706,34.66342897890694,42.77908770428941
ID15,uniform50,5,0,all8,1,600,21.293035216681226,13.232671368670053,34.66344203924209,42.779097165531006
ID16,uniform50,2,0,best7_noH,1,601,22.896360818581257,15.988769643945348,32.55471074532003,42.891645866919895
ID16,uniform50,2,20,best7_noH,1,601,22.896360818581257,15.988769643945348,32.55471074532003,42.891645866919895
ID16,uniform50,2,50,best7_noH,1,601,22.896360818581257,15.988769643945348,32.55471074532003,42.891645866919895
ID16,uniform50,2,80,all8,1,601,22.896360818581257,15.988769643945348,32.55471074532003,42.891645866919895
ID16,uniform50,2,80,best7_noH,1,601,22.896360818581257,15.988769643945348,32.55471074532003,42.891645866919895
ID16,uniform30,3,50,all8,1,601,22.75449708576107,15.893594928825692,32.720923301394016,42.90725252312495
ID16,uniform30,3,0,all8,1,601,22.312823887983633,15.809162167443885,33.091216812005946,42.92808344652597
ID16,uniform30,3,20,all8,1,601,22.36721584206276,15.80152022133316,33.08091591502697,42.94563288167621
ID15,today,2,20,all8,1,600,21.183445773026634,13.279223965223476,34.94083237307124,42.96437979140847
ID15,today,2,0,best7_noH,1,600,20.53119074541621,12.95258744004839,35.46258318740328,42.97550606031605
ID15,today,2,20,best7_noH,1,600,20.53119074541621,12.95258744004839,35.46258318740328,42.97550606031605
ID15,today,2,50,best7_noH,1,600,20.53119074541621,12.95258744004839,35.46258318740328,42.97550606031605
ID15,today,2,80,all8,1,600,20.53119074541621,12.95258744004839,35.46258318740328,42.97550606031605
ID15,today,2,80,best7_noH,1,600,20.53119074541621,12.95258744004839,35.46258318740328,42.97550606031605
ID15,today,2,0,all8,1,600,21.201714984679867,13.315443569235095,34.93518685417047,42.980007401964095
ID16,uniform30,3,0,best7_noH,1,601,22.89570459699049,15.829355326074426,32.77806222491072,43.0021295083382
ID16,uniform30,3,20,best7_noH,1,601,22.89570459699049,15.829355326074426,32.77806222491072,43.0021295083382
ID16,uniform30,3,50,best7_noH,1,601,22.89570459699049,15.829355326074426,32.77806222491072,43.0021295083382
ID16,uniform30,3,80,all8,1,601,22.89570459699049,15.829355326074426,32.77806222491072,43.0021295083382
ID16,uniform30,3,80,best7_noH,1,601,22.89570459699049,15.829355326074426,32.77806222491072,43.0021295083382
ID15,today,2,95,all8,1,600,20.54545127560297,12.958643406013373,35.488411948450015,43.005457673012614
ID15,today,2,95,best7_noH,1,600,20.54545127560297,12.958643406013373,35.488411948450015,43.005457673012614
ID15,today,2,50,all8,1,600,20.646233145181274,13.0005701798233,35.46447658811892,43.04661273265212
ID15,today,3,0,best7_noH,1,600,20.998398423657616,13.074016964388058,35.39697360090485,43.18342733094408
ID15,today,3,20,best7_noH,1,600,20.998398423657616,13.074016964388058,35.39697360090485,43.18342733094408
ID15,today,3,50,best7_noH,1,600,20.998398423657616,13.074016964388058,35.39697360090485,43.18342733094408
ID15,today,3,80,all8,1,600,20.998398423657616,13.074016964388058,35.39697360090485,43.18342733094408
ID15,today,3,80,best7_noH,1,600,20.998398423657616,13.074016964388058,35.39697360090485,43.18342733094408
ID15,today,3,95,all8,1,600,21.012343456334772,13.079889719382463,35.42290520381334,43.21324224906676
ID15,today,3,95,best7_noH,1,600,21.012343456334772,13.079889719382463,35.42290520381334,43.21324224906676
ID14,uniform30,3,0,lowerEF,1,600,21.73543021101012,12.594266351716717,35.192438923479834,43.2383189865024
ID14,uniform30,3,20,lowerEF,1,600,21.73543021101012,12.594266351716717,35.192438923479834,43.2383189865024
ID14,uniform30,3,50,lowerEF,1,600,21.73543021101012,12.594266351716717,35.192438923479834,43.2383189865024
ID14,uniform30,3,80,lowerEF,1,600,21.73543021101012,12.594266351716717,35.192438923479834,43.2383189865024
ID14,uniform30,3,95,lowerEF,1,600,21.73543021101012,12.594266351716717,35.192438923479834,43.2383189865024
ID15,today,3,50,all8,1,600,21.12271224791208,13.121059119472504,35.388229314732236,43.25110332878066
ID15,today,3,20,all8,1,600,21.644743207926155,13.385297582625121,35.000341897905216,43.27453099552616
ID15,today,3,0,all8,1,600,21.65986502733039,13.41986620176853,35.00252391848666,43.294563660346206
ID15,uniform30,1,20,all8,1,600,20.547210451851623,13.771930751138353,35.56314159795135,43.319637282446955
ID15,uniform30,1,0,all8,1,600,20.580952514572655,13.811062144340687,35.53744253251156,43.32702234995496
ID14,uniform30,2,0,best7_noH,1,600,22.10583515271707,12.868104769253575,35.01287420480154,43.360782145077195
ID14,uniform30,2,20,best7_noH,1,600,22.10583515271707,12.868104769253575,35.01287420480154,43.360782145077195
ID14,uniform30,2,50,best7_noH,1,600,22.10583515271707,12.868104769253575,35.01287420480154,43.360782145077195
