sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
59220,,BS2DCE,,cal_roto,5,success,97,4,4,20,22,0
59221,,BS2DCE,,cal_roto,5,pending,94,4,2,0,0,0
59222,,BS2DCE,,cal_roto,5,success,95,4,4,8,8,0
59223,,BS2DCE,,cal_roto,5,success,95,4,4,4,5,0
59224,,BS2DCE,,cal_roto,5,success,95,4,4,12,13,0
59225,,BS2DCE,,cal_roto,5,success,95,4,4,39,42,0
59226,,BS2DCE,,cal_roto,5,success,95,4,4,1,1,0
59227,,BS2DCE,,cal_roto,5,success,95,4,4,92,108,0
59228,,BS2DCE,,cal_roto,5,success,96,4,4,13,14,0
59229,,BS2DCE,,cal_roto,5,success,96,4,4,111,124,0
59230,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59231,,BS2DCE,,cal_roto,5,success,97,4,4,234,264,0
59232,,BS2DCE,,cal_roto,5,success,97,4,4,55,57,0
59233,,BS2DCE,,cal_roto,5,success,97,4,4,3,3,0
59234,,BS2DCE,,cal_roto,5,success,97,4,4,2,2,0
59235,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59236,,BS2DCE,,cal_roto,5,success,97,4,4,2,3,0
59237,,BS2DCE,,cal_roto,5,success,97,4,4,2,3,0
59238,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59239,,BS2DCE,,cal_roto,5,success,97,4,4,81,93,0
59240,,BS2DCE,,cal_roto,5,success,97,4,4,46,55,0
59241,,BS2DCE,,cal_roto,5,success,97,4,4,6,6,0
59242,,BS2DCE,,cal_roto,5,success,97,4,4,76,81,0
59243,,BS2DCE,,cal_roto,5,success,97,4,4,95,101,0
59244,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59245,,BS2DCE,,cal_roto,5,success,96,4,4,16,17,0
59246,,BS2DCE,,cal_roto,5,success,97,4,4,40,41,0
59247,,BS2DCE,,cal_roto,5,success,97,4,4,7,8,0
59248,,BS2DCE,,cal_roto,5,success,97,4,4,5,5,0
59249,,BS2DCE,,cal_roto,5,success,97,4,4,26,29,0
59250,,BS2DCE,,cal_roto,5,success,97,4,4,2,3,0
59251,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59252,,BS2DCE,,cal_roto,5,success,97,4,4,9,10,0
59253,,BS2DCE,,cal_roto,5,success,97,4,4,35,40,0
59254,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59255,,BS2DCE,,cal_roto,5,success,96,4,4,40,46,0
59256,,BS2DCE,,cal_roto,5,success,96,4,4,38,42,0
59257,,BS2DCE,,cal_roto,5,success,96,4,4,31,33,0
59258,,BS2DCE,,cal_roto,5,success,96,4,4,19,19,0
59259,,BS2DCE,,cal_roto,5,success,96,4,4,62,67,0
59260,,BS2DCE,,cal_roto,5,success,97,4,4,28,30,0
59261,,BS2DCE,,cal_roto,5,success,97,4,4,30,33,0
59262,,BS2DCE,,cal_roto,5,success,99,4,4,29,32,0
59263,,BS2DCE,,cal_roto,5,success,99,4,4,8,8,0
59264,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59265,,BS2DCE,,cal_roto,5,success,97,4,4,2,3,0
59266,,BS2DCE,,cal_roto,5,success,97,4,4,40,42,0
59267,,BS2DCE,,cal_roto,5,success,97,4,4,156,169,0
59268,,BS2DCE,,cal_roto,5,success,98,4,4,1,1,0
59269,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59270,,BS2DCE,,cal_roto,5,success,98,4,4,8,9,0
59271,,BS2DCE,,cal_roto,5,success,98,4,4,3,4,0
59272,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59273,,BS2DCE,,cal_roto,5,success,97,4,4,29,32,0
59274,,BS2DCE,,cal_roto,5,success,97,4,4,51,55,0
59275,,BS2DCE,,cal_roto,5,success,97,4,4,3,3,0
59276,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59277,,BS2DCE,,cal_roto,5,success,96,4,4,35,40,0
59278,,BS2DCE,,cal_roto,5,success,98,4,4,89,102,0
59279,,BS2DCE,,cal_roto,5,success,98,4,4,91,100,0
59280,,BS2DCE,,cal_roto,5,success,98,4,4,20,21,0
59281,,BS2DCE,,cal_roto,5,success,98,4,4,26,28,0
59282,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59283,,BS2DCE,,cal_roto,5,success,97,4,4,2,2,0
59284,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59285,,BS2DCE,,cal_roto,5,success,96,4,4,38,41,0
59286,,BS2DCE,,cal_roto,5,success,97,4,4,3,4,0
59287,,BS2DCE,,cal_roto,5,success,97,4,4,21,25,0
59288,,BS2DCE,,cal_roto,5,success,97,4,4,50,58,0
59289,,BS2DCE,,cal_roto,5,success,97,4,4,7,9,0
59290,,BS2DCE,,cal_roto,5,success,97,4,4,27,28,0
59291,,BS2DCE,,cal_roto,5,success,97,4,4,1,1,0
59292,,BS2DCE,,cal_roto,5,success,97,4,4,6,6,0
59293,,BS2DCE,,cal_roto,5,success,97,4,4,3,3,0
59294,,BS2DCE,,cal_roto,5,success,98,4,4,18,19,0
59295,,BS2DCE,,cal_roto,5,success,98,4,4,1,1,0
59296,,BS2DCE,,cal_roto,5,success,98,4,4,45,49,0
59297,,BS2DCE,,cal_roto,5,success,98,4,4,2,2,0
59298,,BS2DCE,,cal_roto,5,success,98,4,4,3,4,0
59299,,BS2DCE,,cal_roto,5,success,98,4,4,58,67,0
59300,,BS2DCE,,cal_roto,5,success,98,4,4,34,39,0
59301,,BS2DCE,,cal_roto,5,success,98,4,4,21,23,0
59302,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
59303,,BS2DCE,,cal_roto,5,success,98,4,4,160,173,0
59304,,BS2DCE,,cal_roto,5,success,98,4,4,5,5,0
59305,,BS2DCE,,cal_roto,5,success,98,4,4,32,35,0
59306,,BS2DCE,,cal_roto,5,success,98,4,4,116,131,0
59307,,BS2DCE,,cal_roto,5,success,98,4,4,36,43,0
59308,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59309,,BS2DCE,,cal_roto,5,success,97,4,4,17,20,0
59310,,BS2DCE,,cal_roto,5,success,99,4,4,16,17,0
59311,,BS2DCE,,cal_roto,5,success,99,4,4,9,10,0
59312,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59313,,BS2DCE,,cal_roto,5,success,97,4,4,10,11,0
