sweep,peer_name,plan,pmode,quality_flag_percent,targets,statuses,qualities
3170,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3164,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27055,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3171,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3165,BSDC91,cal_roto,5,98,"A,B,F,E","ok,ok,ok,ok","100,100,96,96"
3172,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
27056,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3166,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27057,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3173,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3167,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27058,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3174,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3168,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27059,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3175,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3169,BSDC91,cal_roto,5,98,"B,A,E,F","ok,ok,ok,ok","100,100,96,96"
27060,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3176,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3170,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27061,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3177,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3171,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27062,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3178,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3172,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27063,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3179,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3173,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27064,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3180,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3174,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27065,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3181,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3175,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27066,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3182,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3176,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27067,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3183,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3177,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
27068,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3184,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3178,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27069,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3185,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3179,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27070,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3186,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3180,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27071,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3187,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3181,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27072,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3188,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3182,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27073,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3189,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3183,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27074,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3190,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3184,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27075,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,timeout,ok","100,4,95,100"
3191,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3185,BSDC91,cal_roto,5,99,"B,A,E,F","ok,ok,timeout,ok","100,100,96,100"
27076,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3186,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
3192,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,timeout","100,100,100,96"
3187,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,timeout","100,100,100,94"
3193,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,100,96"
27077,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,95,100"
3188,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,100,94"
3194,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,100,96"
3189,BSDC91,cal_roto,5,98,"A,B,F,E","ok,ok,ok,ok","100,100,94,100"
27078,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3195,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3190,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,100,95"
27079,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,4,96,100"
3196,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3191,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,100,95"
27080,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3197,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3192,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,100,95"
27081,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3198,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3193,BSDC91,cal_roto,5,98,"B,A,E,F","ok,ok,ok,ok","100,100,100,95"
27082,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3199,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3194,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,100,95"
27083,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3200,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3195,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27084,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3201,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3196,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27085,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3202,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3197,BSDC91,cal_roto,5,99,"A,B,F,E","ok,ok,ok,ok","100,100,96,100"
27086,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3203,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3198,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27087,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3204,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3199,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27088,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3205,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3200,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27089,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3206,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3201,BSDC91,cal_roto,5,99,"B,A,E,F","ok,ok,ok,ok","100,100,100,96"
27090,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3207,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3202,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,100,96"
27091,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3208,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3203,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27092,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3209,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3204,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27093,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,96,100"
3210,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3205,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27094,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3211,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3206,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27095,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3212,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3207,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27096,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3213,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3208,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27097,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3214,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3209,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
27098,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3215,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3210,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27099,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3216,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3211,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27100,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3217,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3212,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,timeout,ok","100,100,96,100"
3213,BSDC91,cal_roto,5,99,"A,B,F,E","ok,ok,ok,ok","100,100,100,96"
3218,BS2DCE,cal_roto,5,98,"D,A,F,H","ok,ok,ok,timeout","100,100,100,94"
27101,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3214,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,timeout","100,100,96,96"
3219,BS2DCE,cal_roto,5,98,"A,D,F,H","ok,ok,ok,ok","100,100,100,95"
27102,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3215,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
3220,BS2DCE,cal_roto,5,98,"A,D,F,H","ok,ok,ok,ok","100,100,100,95"
3216,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27103,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3221,BS2DCE,cal_roto,5,98,"A,D,H,F","ok,ok,ok,ok","100,100,95,100"
3217,BSDC91,cal_roto,5,98,"B,A,E,F","ok,ok,ok,ok","100,100,96,96"
27104,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3222,BS2DCE,cal_roto,5,98,"A,D,H,F","ok,ok,ok,ok","100,100,95,100"
3218,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27105,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3223,BS2DCE,cal_roto,5,98,"A,D,F,H","ok,ok,ok,ok","100,100,100,95"
3219,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27106,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3224,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,100,96"
3220,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27107,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3225,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,100,96"
3221,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27108,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3226,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,100,96"
3222,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27109,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3227,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3223,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27110,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3228,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3224,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27111,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3229,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3225,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
27112,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3230,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3226,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27113,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3231,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3227,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27114,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3232,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3228,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27115,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3233,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3229,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27116,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3234,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3230,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27117,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3235,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3231,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27118,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3236,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3232,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27119,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3237,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3233,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
27120,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3238,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3234,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27121,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3239,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3235,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27122,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3240,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3236,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27123,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3241,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3237,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27124,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3242,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3238,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27125,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,timeout,ok","100,3,96,100"
3243,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3239,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,timeout,ok","100,100,95,100"
3240,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,95,100"
27126,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
3244,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,timeout","100,100,100,96"
3241,BSDC91,cal_roto,5,97,"B,A,E,F","ok,ok,ok,timeout","100,100,95,95"
3245,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3242,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,100,95,95"
27127,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3246,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
3243,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27128,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3247,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
3244,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27129,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3248,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3245,BSDC91,cal_roto,5,98,"A,B,F,E","ok,ok,ok,ok","100,100,96,96"
27130,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3249,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3246,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27131,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3250,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3247,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27132,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3251,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3248,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27133,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
3249,BSDC91,cal_roto,5,98,"B,A,E,F","ok,ok,ok,ok","100,100,96,96"
3252,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
27134,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
3253,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3250,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,96,96"
27135,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3254,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3251,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27136,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3255,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3252,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27137,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3256,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3253,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
27138,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3257,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3254,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27139,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3258,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
3255,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27140,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3259,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3256,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27141,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3260,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3257,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
27142,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3261,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3258,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27143,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
3262,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
3259,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27144,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
3263,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
3260,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
27145,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
3264,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
