sweep,peer_name,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
4675,BSDC91,cal_roto,5,success,100,4,4,43,45,0
28506,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4676,BSDC91,cal_roto,5,success,100,4,4,44,48,0
4643,BS2DCE,cal_roto,5,success,99,4,4,6,9,0
28507,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4677,BSDC91,cal_roto,5,success,100,4,4,23,26,0
4644,BS2DCE,cal_roto,5,success,99,4,4,64,99,0
28508,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4645,BS2DCE,cal_roto,5,success,99,4,4,73,114,0
4678,BSDC91,cal_roto,5,success,100,4,4,14,17,0
28509,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4646,BS2DCE,cal_roto,5,success,99,4,4,69,103,0
4679,BSDC91,cal_roto,5,success,100,4,4,7,9,0
28510,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4647,BS2DCE,cal_roto,5,success,99,4,4,61,90,0
4680,BSDC91,cal_roto,5,success,100,4,4,29,36,0
28511,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4648,BS2DCE,cal_roto,5,success,99,4,4,85,124,0
4681,BSDC91,cal_roto,5,success,100,4,4,12,16,0
28512,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4649,BS2DCE,cal_roto,5,success,99,4,4,124,184,0
4682,BSDC91,cal_roto,5,success,100,4,4,21,26,0
28513,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4650,BS2DCE,cal_roto,5,success,100,4,4,131,197,0
4683,BSDC91,cal_roto,5,success,100,4,4,12,15,0
28514,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4651,BS2DCE,cal_roto,5,success,100,4,4,114,168,0
4684,BSDC91,cal_roto,5,success,100,4,4,54,63,0
28515,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4652,BS2DCE,cal_roto,5,success,100,4,4,149,218,0
4685,BSDC91,cal_roto,5,success,100,4,4,11,12,0
28516,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4653,BS2DCE,cal_roto,5,success,100,4,4,79,116,0
4686,BSDC91,cal_roto,5,success,100,4,4,34,36,0
28517,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4654,BS2DCE,cal_roto,5,success,100,4,4,82,120,0
4687,BSDC91,cal_roto,5,success,100,4,4,17,17,0
28518,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4655,BS2DCE,cal_roto,5,success,100,4,4,13,18,0
4688,BSDC91,cal_roto,5,success,100,4,4,33,35,0
28519,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4656,BS2DCE,cal_roto,5,success,100,4,4,5,7,0
4689,BSDC91,cal_roto,5,success,100,4,4,2,3,0
28520,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4657,BS2DCE,cal_roto,5,success,100,4,4,33,49,0
4690,BSDC91,cal_roto,5,success,100,4,4,28,29,0
28521,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4658,BS2DCE,cal_roto,5,success,100,4,4,41,63,0
4691,BSDC91,cal_roto,5,success,100,4,4,11,12,0
28522,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4659,BS2DCE,cal_roto,5,success,100,4,4,95,143,0
4692,BSDC91,cal_roto,5,success,100,4,4,8,8,0
28523,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4660,BS2DCE,cal_roto,5,success,100,4,4,36,54,0
4693,BSDC91,cal_roto,5,success,100,4,4,162,184,0
28524,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4661,BS2DCE,cal_roto,5,success,100,4,4,78,116,0
4694,BSDC91,cal_roto,5,success,100,4,4,12,13,0
28525,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4662,BS2DCE,cal_roto,5,success,100,4,4,59,87,0
4695,BSDC91,cal_roto,5,success,100,4,4,30,32,0
28526,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4696,BSDC91,cal_roto,5,success,100,4,4,29,32,0
4663,BS2DCE,cal_roto,5,success,100,4,4,11,16,0
28527,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4664,BS2DCE,cal_roto,5,pending,99,4,3,0,0,0
4697,BSDC91,cal_roto,5,success,100,4,4,1,2,0
4665,BS2DCE,cal_roto,5,success,99,4,4,57,89,0
28528,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4666,BS2DCE,cal_roto,5,success,100,4,4,62,97,0
4698,BSDC91,cal_roto,5,success,100,4,4,22,27,0
28529,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4667,BS2DCE,cal_roto,5,success,100,4,4,67,100,0
4699,BSDC91,cal_roto,5,success,100,4,4,8,10,0
28530,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4668,BS2DCE,cal_roto,5,success,100,4,4,47,69,0
4700,BSDC91,cal_roto,5,success,100,4,4,15,18,0
28531,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4669,BS2DCE,cal_roto,5,success,100,4,4,101,149,0
4701,BSDC91,cal_roto,5,success,100,4,4,10,13,0
28532,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4670,BS2DCE,cal_roto,5,success,100,4,4,127,191,0
4702,BSDC91,cal_roto,5,success,100,4,4,35,41,0
28533,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4671,BS2DCE,cal_roto,5,success,100,4,4,114,168,0
4703,BSDC91,cal_roto,5,success,100,4,4,31,36,0
28534,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4672,BS2DCE,cal_roto,5,success,100,4,4,142,207,0
4704,BSDC91,cal_roto,5,success,100,4,4,12,13,0
28535,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4673,BS2DCE,cal_roto,5,success,100,4,4,96,139,0
4705,BSDC91,cal_roto,5,success,100,4,4,8,9,0
28536,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4674,BS2DCE,cal_roto,5,success,100,4,4,93,136,0
4706,BSDC91,cal_roto,5,success,100,4,4,20,20,0
28537,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4675,BS2DCE,cal_roto,5,success,100,4,4,27,39,0
4707,BSDC91,cal_roto,5,success,100,4,4,10,10,0
28538,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4676,BS2DCE,cal_roto,5,success,100,4,4,13,20,0
4708,BSDC91,cal_roto,5,success,100,4,4,41,42,0
28539,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4677,BS2DCE,cal_roto,5,success,100,4,4,35,51,0
4709,BSDC91,cal_roto,5,success,100,4,4,23,24,0
28540,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4678,BS2DCE,cal_roto,5,success,100,4,4,19,29,0
4710,BSDC91,cal_roto,5,success,100,4,4,24,25,0
28541,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4679,BS2DCE,cal_roto,5,success,100,4,4,43,65,0
4711,BSDC91,cal_roto,5,success,100,4,4,53,56,0
28542,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4680,BS2DCE,cal_roto,5,success,100,4,4,48,71,0
4712,BSDC91,cal_roto,5,success,100,4,4,137,153,0
28543,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4681,BS2DCE,cal_roto,5,success,100,4,4,92,135,0
4713,BSDC91,cal_roto,5,success,100,4,4,84,93,0
28544,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4682,BS2DCE,cal_roto,5,success,100,4,4,73,110,0
4714,BSDC91,cal_roto,5,success,100,4,4,36,38,0
28545,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4683,BS2DCE,cal_roto,5,success,100,4,4,2,3,0
4715,BSDC91,cal_roto,5,success,100,4,4,38,42,0
28546,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4684,BS2DCE,cal_roto,5,success,100,4,4,65,100,0
4716,BSDC91,cal_roto,5,success,100,4,4,41,46,0
28547,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4685,BS2DCE,cal_roto,5,success,100,4,4,49,77,0
4717,BSDC91,cal_roto,5,success,100,4,4,24,28,0
28548,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4686,BS2DCE,cal_roto,5,success,100,4,4,63,96,0
4718,BSDC91,cal_roto,5,success,100,4,4,179,232,0
28549,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4687,BS2DCE,cal_roto,5,success,100,4,4,73,111,0
4719,BSDC91,cal_roto,5,success,100,4,4,4,5,0
28550,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4688,BS2DCE,cal_roto,5,success,100,4,4,73,108,0
4720,BSDC91,cal_roto,5,success,100,4,4,29,35,0
28551,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4689,BS2DCE,cal_roto,5,success,100,4,4,154,232,0
4721,BSDC91,cal_roto,5,success,100,4,4,16,19,0
28552,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4690,BS2DCE,cal_roto,5,pending,99,4,3,0,0,0
4722,BSDC91,cal_roto,5,success,100,4,4,32,38,0
4691,BS2DCE,cal_roto,5,success,99,4,4,2,4,0
28553,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4692,BS2DCE,cal_roto,5,success,99,4,4,142,209,0
4723,BSDC91,cal_roto,5,success,100,4,4,4,4,0
28554,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4693,BS2DCE,cal_roto,5,success,99,4,4,163,236,0
4724,BSDC91,cal_roto,5,success,100,4,4,5,6,0
28555,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4694,BS2DCE,cal_roto,5,success,99,4,4,93,133,0
4725,BSDC91,cal_roto,5,success,100,4,4,1,1,0
28556,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4695,BS2DCE,cal_roto,5,success,99,4,4,71,102,0
4726,BSDC91,cal_roto,5,success,100,4,4,31,33,0
28557,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4696,BS2DCE,cal_roto,5,success,99,4,4,9,12,0
4727,BSDC91,cal_roto,5,success,100,4,4,3,3,0
28558,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4697,BS2DCE,cal_roto,5,success,99,4,4,16,22,0
4728,BSDC91,cal_roto,5,success,100,4,4,40,41,0
28559,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4698,BS2DCE,cal_roto,5,success,100,4,4,34,50,0
4729,BSDC91,cal_roto,5,success,100,4,4,1,2,0
28560,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4699,BS2DCE,cal_roto,5,success,100,4,4,40,60,0
4730,BSDC91,cal_roto,5,success,100,4,4,34,35,0
28561,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4700,BS2DCE,cal_roto,5,success,100,4,4,47,72,0
4731,BSDC91,cal_roto,5,success,100,4,4,72,78,0
28562,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4701,BS2DCE,cal_roto,5,success,100,4,4,27,40,0
4732,BSDC91,cal_roto,5,success,100,4,4,125,142,0
28563,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4702,BS2DCE,cal_roto,5,success,100,4,4,70,104,0
4733,BSDC91,cal_roto,5,success,100,4,4,16,18,0
28564,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4703,BS2DCE,cal_roto,5,success,100,4,4,57,87,0
4734,BSDC91,cal_roto,5,success,100,4,4,40,43,0
28565,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4704,BS2DCE,cal_roto,5,success,100,4,4,4,6,0
4735,BSDC91,cal_roto,5,success,100,4,4,36,39,0
28566,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4705,BS2DCE,cal_roto,5,success,100,4,4,67,104,0
4736,BSDC91,cal_roto,5,success,100,4,4,27,30,0
28567,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4706,BS2DCE,cal_roto,5,success,100,4,4,50,77,0
4737,BSDC91,cal_roto,5,success,100,4,4,11,13,0
28568,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4707,BS2DCE,cal_roto,5,success,100,4,4,87,130,0
4738,BSDC91,cal_roto,5,success,100,4,4,166,213,0
28569,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4708,BS2DCE,cal_roto,5,success,100,4,4,93,145,0
4739,BSDC91,cal_roto,5,success,100,4,4,26,33,0
28570,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4709,BS2DCE,cal_roto,5,success,100,4,4,86,127,0
4740,BSDC91,cal_roto,5,success,100,4,4,25,31,0
28571,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4710,BS2DCE,cal_roto,5,success,100,4,4,135,201,0
4741,BSDC91,cal_roto,5,success,100,4,4,44,54,0
28572,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4711,BS2DCE,cal_roto,5,success,100,4,4,217,318,0
4742,BSDC91,cal_roto,5,success,100,4,4,2,3,0
28573,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4712,BS2DCE,cal_roto,5,success,100,4,4,139,205,0
4743,BSDC91,cal_roto,5,success,100,4,4,40,48,0
28574,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4713,BS2DCE,cal_roto,5,success,100,4,4,145,213,0
4744,BSDC91,cal_roto,5,success,100,4,4,24,26,0
28575,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4714,BS2DCE,cal_roto,5,success,100,4,4,80,115,0
4745,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
28576,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4746,BSDC91,cal_roto,5,success,98,4,4,18,20,0
4715,BS2DCE,cal_roto,5,success,100,4,4,72,105,0
4747,BSDC91,cal_roto,5,success,99,4,4,37,38,0
28577,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4716,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4717,BS2DCE,cal_roto,5,success,98,4,4,7,10,0
4748,BSDC91,cal_roto,5,success,99,4,4,26,26,0
28578,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4718,BS2DCE,cal_roto,5,success,98,4,4,20,29,0
4749,BSDC91,cal_roto,5,success,99,4,4,16,17,0
28579,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4719,BS2DCE,cal_roto,5,success,98,4,4,10,15,0
4750,BSDC91,cal_roto,5,success,99,4,4,9,9,0
28580,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4720,BS2DCE,cal_roto,5,success,98,4,4,49,74,0
4751,BSDC91,cal_roto,5,success,99,4,4,37,39,0
28581,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4721,BS2DCE,cal_roto,5,success,98,4,4,53,80,0
4752,BSDC91,cal_roto,5,success,99,4,4,5,5,0
28582,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4722,BS2DCE,cal_roto,5,success,99,4,4,71,104,0
4753,BSDC91,cal_roto,5,success,99,4,4,140,155,0
28583,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4723,BS2DCE,cal_roto,5,success,99,4,4,85,124,0
4754,BSDC91,cal_roto,5,success,99,4,4,105,120,0
28584,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4724,BS2DCE,cal_roto,5,success,99,4,4,104,152,0
4755,BSDC91,cal_roto,5,success,100,4,4,8,9,0
28585,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4725,BS2DCE,cal_roto,5,success,99,4,4,10,15,0
4756,BSDC91,cal_roto,5,success,100,4,4,38,41,0
28586,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4726,BS2DCE,cal_roto,5,success,99,4,4,34,52,0
4757,BSDC91,cal_roto,5,success,100,4,4,25,29,0
28587,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4727,BS2DCE,cal_roto,5,success,99,4,4,47,72,0
4758,BSDC91,cal_roto,5,success,100,4,4,14,16,0
28588,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4728,BS2DCE,cal_roto,5,success,99,4,4,71,111,0
4759,BSDC91,cal_roto,5,success,100,4,4,37,43,0
28589,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4729,BS2DCE,cal_roto,5,success,99,4,4,49,72,0
4760,BSDC91,cal_roto,5,success,100,4,4,23,27,0
28590,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4730,BS2DCE,cal_roto,5,success,100,4,4,19,26,0
4761,BSDC91,cal_roto,5,success,100,4,4,16,20,0
28591,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4731,BS2DCE,cal_roto,5,success,100,4,4,47,71,0
4762,BSDC91,cal_roto,5,success,100,4,4,24,29,0
28592,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4732,BS2DCE,cal_roto,5,success,100,4,4,164,249,0
4763,BSDC91,cal_roto,5,success,100,4,4,38,46,0
28593,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4733,BS2DCE,cal_roto,5,success,100,4,4,181,262,0
4764,BSDC91,cal_roto,5,success,100,4,4,83,99,0
28594,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4734,BS2DCE,cal_roto,5,success,100,4,4,178,263,0
4765,BSDC91,cal_roto,5,success,100,4,4,61,72,0
28595,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4735,BS2DCE,cal_roto,5,success,100,4,4,97,143,0
4766,BSDC91,cal_roto,5,success,100,4,4,17,18,0
28596,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4736,BS2DCE,cal_roto,5,success,100,4,4,113,164,0
4767,BSDC91,cal_roto,5,success,100,4,4,17,19,0
28597,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4737,BS2DCE,cal_roto,5,success,100,4,4,75,109,0
4768,BSDC91,cal_roto,5,success,100,4,4,39,41,0
28598,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4738,BS2DCE,cal_roto,5,success,100,4,4,60,79,0
4769,BSDC91,cal_roto,5,success,100,4,4,9,9,0
28599,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4739,BS2DCE,cal_roto,5,success,100,4,4,8,11,0
4770,BSDC91,cal_roto,5,success,100,4,4,33,35,0
28600,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4740,BS2DCE,cal_roto,5,success,100,4,4,21,32,0
4771,BSDC91,cal_roto,5,success,100,4,4,37,40,0
28601,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4741,BS2DCE,cal_roto,5,success,100,4,4,43,65,0
4772,BSDC91,cal_roto,5,success,100,4,4,7,7,0
28602,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4742,BS2DCE,cal_roto,5,pending,99,4,3,0,0,0
4773,BSDC91,cal_roto,5,success,100,4,4,15,17,0
4743,BS2DCE,cal_roto,5,success,99,4,4,89,130,0
28603,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4744,BS2DCE,cal_roto,5,success,99,4,4,76,110,0
4774,BSDC91,cal_roto,5,success,100,4,4,53,57,0
28604,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4745,BS2DCE,cal_roto,5,success,99,4,4,121,176,0
4775,BSDC91,cal_roto,5,success,100,4,4,26,27,0
28605,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4746,BS2DCE,cal_roto,5,success,100,4,4,127,185,0
4776,BSDC91,cal_roto,5,success,100,4,4,26,28,0
28606,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4747,BS2DCE,cal_roto,5,success,100,4,4,4,7,0
4777,BSDC91,cal_roto,5,success,100,4,4,17,19,0
28607,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4748,BS2DCE,cal_roto,5,success,100,4,4,56,86,0
4778,BSDC91,cal_roto,5,success,100,4,4,4,5,0
28608,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4749,BS2DCE,cal_roto,5,success,100,4,4,92,144,0
4779,BSDC91,cal_roto,5,success,100,4,4,34,41,0
28609,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4750,BS2DCE,cal_roto,5,success,100,4,4,27,40,0
4780,BSDC91,cal_roto,5,success,100,4,4,16,19,0
28610,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4751,BS2DCE,cal_roto,5,success,100,4,4,72,106,0
4781,BSDC91,cal_roto,5,success,100,4,4,16,21,0
28611,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4752,BS2DCE,cal_roto,5,success,100,4,4,139,209,0
4782,BSDC91,cal_roto,5,success,100,4,4,7,9,0
28612,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4753,BS2DCE,cal_roto,5,success,100,4,4,113,171,0
4783,BSDC91,cal_roto,5,success,100,4,4,11,14,0
28613,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4754,BS2DCE,cal_roto,5,success,100,4,4,154,228,0
4784,BSDC91,cal_roto,5,success,100,4,4,51,62,0
28614,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4755,BS2DCE,cal_roto,5,success,100,4,4,155,225,0
4785,BSDC91,cal_roto,5,success,100,4,4,35,39,0
28615,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4756,BS2DCE,cal_roto,5,success,100,4,4,84,123,0
4786,BSDC91,cal_roto,5,success,100,4,4,28,31,0
28616,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4757,BS2DCE,cal_roto,5,success,100,4,4,76,112,0
4787,BSDC91,cal_roto,5,success,100,4,4,7,7,0
28617,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4758,BS2DCE,cal_roto,5,success,100,4,4,57,83,0
4788,BSDC91,cal_roto,5,success,100,4,4,34,35,0
28618,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4759,BS2DCE,cal_roto,5,success,100,4,4,3,4,0
4789,BSDC91,cal_roto,5,success,100,4,4,24,25,0
28619,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4760,BS2DCE,cal_roto,5,success,100,4,4,20,30,0
4790,BSDC91,cal_roto,5,success,100,4,4,41,43,0
28620,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4761,BS2DCE,cal_roto,5,success,100,4,4,23,35,0
4791,BSDC91,cal_roto,5,success,100,4,4,33,35,0
28621,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4762,BS2DCE,cal_roto,5,success,100,4,4,54,82,0
4792,BSDC91,cal_roto,5,success,100,4,4,39,42,0
28622,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4763,BS2DCE,cal_roto,5,success,100,4,4,45,66,0
4793,BSDC91,cal_roto,5,success,100,4,4,155,172,0
28623,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4764,BS2DCE,cal_roto,5,success,100,4,4,71,105,0
4794,BSDC91,cal_roto,5,success,100,4,4,18,19,0
28624,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4765,BS2DCE,cal_roto,5,success,100,4,4,73,110,0
4795,BSDC91,cal_roto,5,success,100,4,4,40,42,0
28625,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4766,BS2DCE,cal_roto,5,success,100,4,4,9,15,0
4796,BSDC91,cal_roto,5,success,100,4,4,40,42,0
28626,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4797,BSDC91,cal_roto,5,success,100,4,4,10,12,0
4767,BS2DCE,cal_roto,5,success,100,4,4,59,91,0
28627,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4768,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4798,BSDC91,cal_roto,5,success,100,4,4,28,33,0
4769,BS2DCE,cal_roto,5,success,98,4,4,72,109,0
28628,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4770,BS2DCE,cal_roto,5,success,99,4,4,76,114,0
4799,BSDC91,cal_roto,5,success,100,4,4,1058,1372,0
28629,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4771,BS2DCE,cal_roto,5,success,99,4,4,99,148,0
4800,BSDC91,cal_roto,5,success,100,4,4,36,45,0
28630,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4772,BS2DCE,cal_roto,5,success,99,4,4,128,189,0
4801,BSDC91,cal_roto,5,success,100,4,4,6,7,0
28631,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4773,BS2DCE,cal_roto,5,success,99,4,4,161,248,0
4802,BSDC91,cal_roto,5,success,100,4,4,18,22,0
28632,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4774,BS2DCE,cal_roto,5,success,99,4,4,149,217,0
4803,BSDC91,cal_roto,5,success,100,4,4,53,67,0
28633,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4775,BS2DCE,cal_roto,5,success,99,4,4,152,223,0
4804,BSDC91,cal_roto,5,success,100,4,4,126,137,0
28634,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4776,BS2DCE,cal_roto,5,success,99,4,4,133,193,0
4805,BSDC91,cal_roto,5,success,100,4,4,16,18,0
28635,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4777,BS2DCE,cal_roto,5,success,99,4,4,102,148,0
4806,BSDC91,cal_roto,5,success,100,4,4,18,20,0
28636,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4778,BS2DCE,cal_roto,5,success,100,4,4,80,118,0
4807,BSDC91,cal_roto,5,success,100,4,4,31,32,0
28637,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4779,BS2DCE,cal_roto,5,success,100,4,4,35,52,0
4808,BSDC91,cal_roto,5,success,100,4,4,6,7,0
28638,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4780,BS2DCE,cal_roto,5,success,100,4,4,15,22,0
4809,BSDC91,cal_roto,5,success,100,4,4,28,29,0
28639,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4781,BS2DCE,cal_roto,5,success,100,4,4,17,25,0
4810,BSDC91,cal_roto,5,success,100,4,4,47,49,0
28640,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4782,BS2DCE,cal_roto,5,success,100,4,4,57,87,0
4811,BSDC91,cal_roto,5,success,100,4,4,8,8,0
28641,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4783,BS2DCE,cal_roto,5,success,100,4,4,67,102,0
4812,BSDC91,cal_roto,5,success,100,4,4,19,21,0
28642,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4784,BS2DCE,cal_roto,5,success,100,4,4,78,115,0
4813,BSDC91,cal_roto,5,success,100,4,4,78,83,0
28643,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4785,BS2DCE,cal_roto,5,success,100,4,4,118,176,0
4814,BSDC91,cal_roto,5,success,100,4,4,39,41,0
28644,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4786,BS2DCE,cal_roto,5,success,100,4,4,12,19,0
4815,BSDC91,cal_roto,5,success,100,4,4,30,33,0
28645,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4816,BSDC91,cal_roto,5,success,100,4,4,40,44,0
4787,BS2DCE,cal_roto,5,success,100,4,4,5,8,0
28646,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4788,BS2DCE,cal_roto,5,success,100,4,4,26,40,0
4817,BSDC91,cal_roto,5,success,100,4,4,40,47,0
28647,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4789,BS2DCE,cal_roto,5,success,100,4,4,77,119,0
4818,BSDC91,cal_roto,5,success,100,4,4,19,22,0
28648,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4790,BS2DCE,cal_roto,5,success,100,4,4,56,83,0
4819,BSDC91,cal_roto,5,success,100,4,4,8,9,0
28649,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4791,BS2DCE,cal_roto,5,success,100,4,4,15,21,0
4820,BSDC91,cal_roto,5,success,100,4,4,29,37,0
28650,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4792,BS2DCE,cal_roto,5,success,100,4,4,110,165,0
4821,BSDC91,cal_roto,5,success,100,4,4,32,40,0
28651,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4793,BS2DCE,cal_roto,5,success,100,4,4,133,208,0
