sweep,peer_name,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
25968,BSF66F,cal_static,4,D,ok,ok,3525,3525,0,0,100,100
2038,BS2DCE,cal_roto,5,A,ok,ok,3200,3200,0,0,100,100
2038,BS2DCE,cal_roto,5,D,ok,ok,2744,2744,0,0,100,100
2038,BS2DCE,cal_roto,5,H,ok,ok,2767,2767,0,0,100,100
2038,BS2DCE,cal_roto,5,F,ok,ok,2770,2770,0,0,100,100
2042,BSDC91,cal_roto,5,A,ok,ok,3447,3447,0,0,100,100
2042,BSDC91,cal_roto,5,B,ok,ok,2051,2051,0,0,84,84
2042,BSDC91,cal_roto,5,E,ok,ok,3036,3036,0,0,100,100
2042,BSDC91,cal_roto,5,F,ok,ok,1853,1853,0,0,100,100
25969,BSF66F,cal_static,4,E,ok,ok,3758,3758,0,0,100,100
25969,BSF66F,cal_static,4,F,reject,raw_outlier,2331,2889,0,0,3,3
25969,BSF66F,cal_static,4,G,ok,ok,2008,2008,0,0,100,100
25969,BSF66F,cal_static,4,H,ok,ok,3440,3440,0,0,96,96
2039,BS2DCE,cal_roto,5,A,ok,ok,2761,2761,0,0,100,100
2039,BS2DCE,cal_roto,5,D,ok,ok,2747,2747,0,0,100,100
2039,BS2DCE,cal_roto,5,F,ok,ok,2789,2789,0,0,100,100
2039,BS2DCE,cal_roto,5,H,ok,ok,2697,2697,0,0,100,100
2043,BSDC91,cal_roto,5,A,ok,ok,3051,3051,0,0,100,100
2043,BSDC91,cal_roto,5,B,ok,ok,1920,1920,0,0,85,85
2043,BSDC91,cal_roto,5,E,ok,ok,2954,2954,0,0,100,100
2043,BSDC91,cal_roto,5,F,ok,ok,1898,1898,0,0,100,100
25970,BSF66F,cal_static,4,A,ok,ok,3848,3848,0,0,100,100
25970,BSF66F,cal_static,4,B,ok,ok,2531,2531,0,0,100,100
25970,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,80,80
25970,BSF66F,cal_static,4,D,ok,ok,3465,3465,0,0,100,100
2040,BS2DCE,cal_roto,5,D,ok,ok,2876,2876,0,0,100,100
2044,BSDC91,cal_roto,5,A,ok,ok,3111,3111,0,0,100,100
2044,BSDC91,cal_roto,5,B,ok,ok,1836,1836,0,0,85,85
2044,BSDC91,cal_roto,5,E,ok,ok,2915,2915,0,0,100,100
2040,BS2DCE,cal_roto,5,A,ok,ok,2677,2677,0,0,100,100
2040,BS2DCE,cal_roto,5,F,ok,ok,2859,2859,0,0,100,100
2040,BS2DCE,cal_roto,5,H,ok,ok,2760,2760,0,0,100,100
2044,BSDC91,cal_roto,5,F,ok,ok,1658,1658,0,0,100,100
25971,BSF66F,cal_static,4,E,ok,ok,3815,3815,0,0,100,100
25971,BSF66F,cal_static,4,F,reject,raw_outlier,2319,2889,0,0,3,3
25971,BSF66F,cal_static,4,G,ok,ok,1972,1972,0,0,100,100
25971,BSF66F,cal_static,4,H,ok,ok,3449,3449,0,0,96,96
2041,BS2DCE,cal_roto,5,D,ok,ok,2831,2831,0,0,100,100
2041,BS2DCE,cal_roto,5,A,ok,ok,2772,2772,0,0,100,100
2041,BS2DCE,cal_roto,5,F,ok,ok,3283,3283,0,0,100,100
2041,BS2DCE,cal_roto,5,H,ok,ok,2995,2995,0,0,100,100
2045,BSDC91,cal_roto,5,A,ok,ok,2989,2989,0,0,100,100
2045,BSDC91,cal_roto,5,B,ok,ok,2058,2058,0,0,86,86
2045,BSDC91,cal_roto,5,F,ok,ok,2129,2129,0,0,100,100
2045,BSDC91,cal_roto,5,E,ok,ok,3003,3003,0,0,100,100
25972,BSF66F,cal_static,4,A,ok,ok,3773,3773,0,0,100,100
25972,BSF66F,cal_static,4,B,ok,ok,2519,2519,0,0,100,100
25972,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,77,77
25972,BSF66F,cal_static,4,D,ok,ok,3538,3538,0,0,100,100
2042,BS2DCE,cal_roto,5,D,ok,ok,2905,2905,0,0,100,100
2042,BS2DCE,cal_roto,5,A,ok,ok,2967,2967,0,0,100,100
2042,BS2DCE,cal_roto,5,F,ok,ok,3092,3092,0,0,100,100
2042,BS2DCE,cal_roto,5,H,ok,ok,2865,2865,0,0,100,100
2046,BSDC91,cal_roto,5,A,ok,ok,2820,2820,0,0,100,100
2046,BSDC91,cal_roto,5,B,ok,ok,2265,2265,0,0,86,86
2046,BSDC91,cal_roto,5,E,ok,ok,3425,3425,0,0,100,100
2046,BSDC91,cal_roto,5,F,ok,ok,2194,2194,0,0,100,100
25973,BSF66F,cal_static,4,E,ok,ok,3756,3756,0,0,100,100
25973,BSF66F,cal_static,4,F,reject,raw_outlier,2328,2889,0,0,3,3
25973,BSF66F,cal_static,4,G,ok,ok,2010,2010,0,0,100,100
25973,BSF66F,cal_static,4,H,ok,ok,3481,3481,0,0,96,96
2043,BS2DCE,cal_roto,5,A,ok,ok,3071,3071,0,0,100,100
2043,BS2DCE,cal_roto,5,D,ok,ok,2989,2989,0,0,100,100
2043,BS2DCE,cal_roto,5,F,ok,ok,2715,2715,0,0,100,100
2043,BS2DCE,cal_roto,5,H,ok,ok,2935,2935,0,0,100,100
2047,BSDC91,cal_roto,5,A,ok,ok,2833,2833,0,0,100,100
2047,BSDC91,cal_roto,5,B,ok,ok,2231,2231,0,0,87,87
2047,BSDC91,cal_roto,5,E,ok,ok,2548,2548,0,0,100,100
2047,BSDC91,cal_roto,5,F,ok,ok,2506,2506,0,0,100,100
25974,BSF66F,cal_static,4,A,ok,ok,3783,3783,0,0,100,100
25974,BSF66F,cal_static,4,B,ok,ok,2542,2542,0,0,100,100
25974,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,75,75
25974,BSF66F,cal_static,4,D,ok,ok,3558,3558,0,0,100,100
2044,BS2DCE,cal_roto,5,A,ok,ok,3105,3105,0,0,100,100
2044,BS2DCE,cal_roto,5,D,ok,ok,3121,3121,0,0,100,100
2044,BS2DCE,cal_roto,5,F,ok,ok,2623,2623,0,0,100,100
2044,BS2DCE,cal_roto,5,H,ok,ok,3085,3085,0,0,100,100
2048,BSDC91,cal_roto,5,A,ok,ok,2551,2551,0,0,100,100
2048,BSDC91,cal_roto,5,B,ok,ok,2196,2196,0,0,88,88
2048,BSDC91,cal_roto,5,E,ok,ok,2698,2698,0,0,100,100
2048,BSDC91,cal_roto,5,F,ok,ok,2463,2463,0,0,100,100
25975,BSF66F,cal_static,4,E,ok,ok,3785,3785,0,0,100,100
25975,BSF66F,cal_static,4,F,reject,raw_outlier,2382,2889,0,0,5,5
25975,BSF66F,cal_static,4,G,ok,ok,1981,1981,0,0,100,100
25975,BSF66F,cal_static,4,H,ok,ok,3500,3500,0,0,100,100
2045,BS2DCE,cal_roto,5,A,ok,ok,3203,3203,0,0,100,100
2045,BS2DCE,cal_roto,5,D,ok,ok,3292,3292,0,0,100,100
2045,BS2DCE,cal_roto,5,H,ok,ok,3178,3178,0,0,100,100
2045,BS2DCE,cal_roto,5,F,ok,ok,2478,2478,0,0,100,100
2049,BSDC91,cal_roto,5,B,ok,ok,2397,2397,0,0,88,88
2049,BSDC91,cal_roto,5,A,ok,ok,2373,2373,0,0,100,100
2049,BSDC91,cal_roto,5,E,ok,ok,2596,2596,0,0,100,100
2049,BSDC91,cal_roto,5,F,ok,ok,2529,2529,0,0,100,100
25976,BSF66F,cal_static,4,A,ok,ok,3817,3817,0,0,100,100
25976,BSF66F,cal_static,4,B,ok,ok,2473,2473,0,0,100,100
2046,BS2DCE,cal_roto,5,A,ok,ok,3749,3749,0,0,100,100
2046,BS2DCE,cal_roto,5,D,ok,ok,3357,3357,0,0,100,100
25976,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,70,70
25976,BSF66F,cal_static,4,D,ok,ok,3475,3475,0,0,100,100
2046,BS2DCE,cal_roto,5,H,ok,ok,3393,3393,0,0,100,100
2046,BS2DCE,cal_roto,5,F,timeout,rx_timeout,0,2478,0,0,95,95
2050,BSDC91,cal_roto,5,A,ok,ok,2575,2575,0,0,100,100
2050,BSDC91,cal_roto,5,B,ok,ok,2643,2643,0,0,88,88
2050,BSDC91,cal_roto,5,E,ok,ok,2461,2461,0,0,100,100
2050,BSDC91,cal_roto,5,F,ok,ok,2555,2555,0,0,100,100
2047,BS2DCE,cal_roto,5,A,ok,ok,3765,3765,0,0,100,100
2047,BS2DCE,cal_roto,5,D,ok,ok,3395,3395,0,0,100,100
2047,BS2DCE,cal_roto,5,F,ok,ok,2243,2243,0,0,95,95
2047,BS2DCE,cal_roto,5,H,ok,ok,3355,3355,0,0,100,100
25977,BSF66F,cal_static,4,E,ok,ok,3813,3813,0,0,100,100
25977,BSF66F,cal_static,4,F,reject,raw_outlier,2330,2889,0,0,5,5
25977,BSF66F,cal_static,4,G,ok,ok,1997,1997,0,0,100,100
25977,BSF66F,cal_static,4,H,ok,ok,3461,3461,0,0,100,100
2048,BS2DCE,cal_roto,5,D,ok,ok,3512,3512,0,0,100,100
2048,BS2DCE,cal_roto,5,A,ok,ok,3573,3573,0,0,100,100
2048,BS2DCE,cal_roto,5,F,ok,ok,2088,2088,0,0,95,95
2048,BS2DCE,cal_roto,5,H,ok,ok,3376,3376,0,0,100,100
2051,BSDC91,cal_roto,5,A,ok,ok,2609,2609,0,0,100,100
2051,BSDC91,cal_roto,5,B,ok,ok,2724,2724,0,0,89,89
2051,BSDC91,cal_roto,5,E,ok,ok,2572,2572,0,0,100,100
2051,BSDC91,cal_roto,5,F,ok,ok,2823,2823,0,0,100,100
25978,BSF66F,cal_static,4,A,ok,ok,3855,3855,0,0,100,100
25978,BSF66F,cal_static,4,B,ok,ok,2495,2495,0,0,100,100
25978,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,66,66
25978,BSF66F,cal_static,4,D,ok,ok,3484,3484,0,0,100,100
2049,BS2DCE,cal_roto,5,D,ok,ok,3528,3528,0,0,100,100
2049,BS2DCE,cal_roto,5,A,ok,ok,3340,3340,0,0,100,100
2049,BS2DCE,cal_roto,5,F,ok,ok,1966,1966,0,0,95,95
2049,BS2DCE,cal_roto,5,H,ok,ok,3568,3568,0,0,100,100
2052,BSDC91,cal_roto,5,A,ok,ok,2586,2586,0,0,100,100
2052,BSDC91,cal_roto,5,B,ok,ok,2795,2795,0,0,89,89
2052,BSDC91,cal_roto,5,E,ok,ok,2615,2615,0,0,100,100
2052,BSDC91,cal_roto,5,F,ok,ok,2833,2833,0,0,100,100
25979,BSF66F,cal_static,4,E,ok,ok,3741,3741,0,0,100,100
25979,BSF66F,cal_static,4,F,reject,raw_outlier,2293,2889,0,0,5,5
25979,BSF66F,cal_static,4,G,ok,ok,1990,1990,0,0,100,100
25979,BSF66F,cal_static,4,H,ok,ok,3473,3473,0,0,100,100
2050,BS2DCE,cal_roto,5,D,ok,ok,3671,3671,0,0,100,100
2050,BS2DCE,cal_roto,5,A,ok,ok,3090,3090,0,0,100,100
2050,BS2DCE,cal_roto,5,F,ok,ok,2020,2020,0,0,96,96
2050,BS2DCE,cal_roto,5,H,ok,ok,3598,3598,0,0,100,100
2053,BSDC91,cal_roto,5,A,ok,ok,2825,2825,0,0,100,100
2053,BSDC91,cal_roto,5,B,ok,ok,2903,2903,0,0,90,90
2053,BSDC91,cal_roto,5,F,ok,ok,2978,2978,0,0,100,100
2053,BSDC91,cal_roto,5,E,ok,ok,2902,2902,0,0,100,100
25980,BSF66F,cal_static,4,A,ok,ok,3822,3822,0,0,100,100
25980,BSF66F,cal_static,4,B,ok,ok,2495,2495,0,0,100,100
25980,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,63,63
25980,BSF66F,cal_static,4,D,ok,ok,3516,3516,0,0,100,100
2051,BS2DCE,cal_roto,5,A,ok,ok,3265,3265,0,0,100,100
2051,BS2DCE,cal_roto,5,D,ok,ok,3607,3607,0,0,100,100
2051,BS2DCE,cal_roto,5,F,ok,ok,2570,2570,0,0,96,96
2051,BS2DCE,cal_roto,5,H,ok,ok,3734,3734,0,0,100,100
2054,BSDC91,cal_roto,5,A,ok,ok,2871,2871,0,0,100,100
2054,BSDC91,cal_roto,5,B,ok,ok,3324,3324,0,0,90,90
2054,BSDC91,cal_roto,5,E,ok,ok,2823,2823,0,0,100,100
2054,BSDC91,cal_roto,5,F,ok,ok,3546,3546,0,0,100,100
25981,BSF66F,cal_static,4,E,ok,ok,3823,3823,0,0,100,100
25981,BSF66F,cal_static,4,F,reject,raw_outlier,2343,2889,0,0,5,5
25981,BSF66F,cal_static,4,G,ok,ok,1978,1978,0,0,100,100
25981,BSF66F,cal_static,4,H,ok,ok,3445,3445,0,0,100,100
2052,BS2DCE,cal_roto,5,A,ok,ok,2972,2972,0,0,100,100
2052,BS2DCE,cal_roto,5,D,ok,ok,3527,3527,0,0,100,100
2052,BS2DCE,cal_roto,5,F,ok,ok,2720,2720,0,0,96,96
2052,BS2DCE,cal_roto,5,H,ok,ok,3706,3706,0,0,100,100
2055,BSDC91,cal_roto,5,A,ok,ok,2985,2985,0,0,100,100
2055,BSDC91,cal_roto,5,B,ok,ok,3318,3318,0,0,90,90
2055,BSDC91,cal_roto,5,E,ok,ok,2766,2766,0,0,100,100
2055,BSDC91,cal_roto,5,F,ok,ok,3401,3401,0,0,100,100
25982,BSF66F,cal_static,4,A,ok,ok,3812,3812,0,0,100,100
25982,BSF66F,cal_static,4,B,ok,ok,2475,2475,0,0,100,100
25982,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,60,60
25982,BSF66F,cal_static,4,D,ok,ok,3518,3518,0,0,100,100
2053,BS2DCE,cal_roto,5,A,ok,ok,2779,2779,0,0,100,100
2053,BS2DCE,cal_roto,5,D,ok,ok,3444,3444,0,0,100,100
2053,BS2DCE,cal_roto,5,H,ok,ok,3529,3529,0,0,100,100
2053,BS2DCE,cal_roto,5,F,ok,ok,2611,2611,0,0,96,96
2056,BSDC91,cal_roto,5,A,ok,ok,3100,3100,0,0,100,100
2056,BSDC91,cal_roto,5,B,ok,ok,3182,3182,0,0,94,94
2056,BSDC91,cal_roto,5,E,ok,ok,2939,2939,0,0,100,100
2056,BSDC91,cal_roto,5,F,ok,ok,2820,2820,0,0,100,100
25983,BSF66F,cal_static,4,E,ok,ok,3783,3783,0,0,100,100
25983,BSF66F,cal_static,4,F,reject,raw_outlier,2376,2889,0,0,4,4
25983,BSF66F,cal_static,4,G,ok,ok,1974,1974,0,0,100,100
25983,BSF66F,cal_static,4,H,ok,ok,3516,3516,0,0,100,100
2054,BS2DCE,cal_roto,5,A,ok,ok,2658,2658,0,0,100,100
2054,BS2DCE,cal_roto,5,D,ok,ok,3273,3273,0,0,100,100
2054,BS2DCE,cal_roto,5,H,ok,ok,3475,3475,0,0,100,100
2057,BSDC91,cal_roto,5,B,ok,ok,2820,2820,0,0,94,94
2057,BSDC91,cal_roto,5,A,ok,ok,3089,3089,0,0,100,100
2057,BSDC91,cal_roto,5,E,ok,ok,2996,2996,0,0,100,100
2054,BS2DCE,cal_roto,5,F,ok,ok,2897,2897,0,0,96,96
2057,BSDC91,cal_roto,5,F,ok,ok,2748,2748,0,0,100,100
25984,BSF66F,cal_static,4,A,ok,ok,3785,3785,0,0,100,100
25984,BSF66F,cal_static,4,B,ok,ok,2473,2473,0,0,100,100
25984,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,57,57
25984,BSF66F,cal_static,4,D,ok,ok,3503,3503,0,0,100,100
2055,BS2DCE,cal_roto,5,A,ok,ok,2593,2593,0,0,100,100
2055,BS2DCE,cal_roto,5,D,ok,ok,3151,3151,0,0,100,100
2055,BS2DCE,cal_roto,5,F,ok,ok,2404,2404,0,0,96,96
2055,BS2DCE,cal_roto,5,H,ok,ok,3313,3313,0,0,100,100
2058,BSDC91,cal_roto,5,A,ok,ok,3192,3192,0,0,100,100
2058,BSDC91,cal_roto,5,B,ok,ok,2762,2762,0,0,94,94
2058,BSDC91,cal_roto,5,E,ok,ok,3106,3106,0,0,100,100
2058,BSDC91,cal_roto,5,F,ok,ok,2654,2654,0,0,100,100
25985,BSF66F,cal_static,4,E,ok,ok,3745,3745,0,0,100,100
25985,BSF66F,cal_static,4,F,reject,raw_outlier,2341,2889,0,0,4,4
2056,BS2DCE,cal_roto,5,D,ok,ok,3032,3032,0,0,100,100
2056,BS2DCE,cal_roto,5,A,ok,ok,2556,2556,0,0,100,100
2056,BS2DCE,cal_roto,5,F,ok,ok,2547,2547,0,0,96,96
2056,BS2DCE,cal_roto,5,H,ok,ok,3238,3238,0,0,100,100
25985,BSF66F,cal_static,4,G,ok,ok,1988,1988,0,0,100,100
25985,BSF66F,cal_static,4,H,ok,ok,3425,3425,0,0,100,100
2059,BSDC91,cal_roto,5,A,ok,ok,3351,3351,0,0,100,100
2059,BSDC91,cal_roto,5,B,ok,ok,2531,2531,0,0,95,95
2059,BSDC91,cal_roto,5,E,ok,ok,3334,3334,0,0,100,100
2059,BSDC91,cal_roto,5,F,ok,ok,2353,2353,0,0,100,100
25986,BSF66F,cal_static,4,A,ok,ok,3859,3859,0,0,100,100
25986,BSF66F,cal_static,4,B,ok,ok,2527,2527,0,0,100,100
25986,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,54,54
25986,BSF66F,cal_static,4,D,ok,ok,3487,3487,0,0,100,100
2057,BS2DCE,cal_roto,5,D,ok,ok,2903,2903,0,0,100,100
2057,BS2DCE,cal_roto,5,A,ok,ok,2375,2375,0,0,100,100
2057,BS2DCE,cal_roto,5,F,ok,ok,2659,2659,0,0,96,96
2057,BS2DCE,cal_roto,5,H,ok,ok,3054,3054,0,0,100,100
2060,BSDC91,cal_roto,5,A,ok,ok,3582,3582,0,0,100,100
2060,BSDC91,cal_roto,5,B,ok,ok,2422,2422,0,0,95,95
2060,BSDC91,cal_roto,5,E,ok,ok,3195,3195,0,0,100,100
2060,BSDC91,cal_roto,5,F,ok,ok,2091,2091,0,0,100,100
25987,BSF66F,cal_static,4,E,ok,ok,3806,3806,0,0,100,100
25987,BSF66F,cal_static,4,F,reject,raw_outlier,2363,2889,0,0,4,4
25987,BSF66F,cal_static,4,G,ok,ok,1990,1990,0,0,100,100
25987,BSF66F,cal_static,4,H,ok,ok,3439,3439,0,0,100,100
2058,BS2DCE,cal_roto,5,D,ok,ok,2836,2836,0,0,100,100
2058,BS2DCE,cal_roto,5,A,ok,ok,2859,2859,0,0,100,100
2058,BS2DCE,cal_roto,5,F,ok,ok,2676,2676,0,0,100,100
2058,BS2DCE,cal_roto,5,H,ok,ok,2867,2867,0,0,100,100
2061,BSDC91,cal_roto,5,A,ok,ok,3608,3608,0,0,100,100
2061,BSDC91,cal_roto,5,B,ok,ok,2120,2120,0,0,95,95
2061,BSDC91,cal_roto,5,F,ok,ok,1975,1975,0,0,100,100
2061,BSDC91,cal_roto,5,E,ok,ok,3143,3143,0,0,100,100
25988,BSF66F,cal_static,4,A,ok,ok,3802,3802,0,0,100,100
25988,BSF66F,cal_static,4,B,ok,ok,2482,2482,0,0,100,100
25988,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,52,52
25988,BSF66F,cal_static,4,D,ok,ok,3543,3543,0,0,100,100
2059,BS2DCE,cal_roto,5,A,ok,ok,2938,2938,0,0,100,100
2059,BS2DCE,cal_roto,5,D,ok,ok,2792,2792,0,0,100,100
2059,BS2DCE,cal_roto,5,F,ok,ok,2720,2720,0,0,100,100
2059,BS2DCE,cal_roto,5,H,ok,ok,2745,2745,0,0,100,100
2062,BSDC91,cal_roto,5,A,ok,ok,3435,3435,0,0,100,100
2062,BSDC91,cal_roto,5,B,ok,ok,2001,2001,0,0,95,95
2062,BSDC91,cal_roto,5,E,ok,ok,3068,3068,0,0,100,100
2062,BSDC91,cal_roto,5,F,ok,ok,1888,1888,0,0,100,100
25989,BSF66F,cal_static,4,E,ok,ok,3782,3782,0,0,100,100
25989,BSF66F,cal_static,4,F,reject,raw_outlier,2368,2889,0,0,4,4
25989,BSF66F,cal_static,4,G,ok,ok,1954,1954,0,0,100,100
25989,BSF66F,cal_static,4,H,ok,ok,3452,3452,0,0,100,100
2060,BS2DCE,cal_roto,5,A,ok,ok,2767,2767,0,0,100,100
2060,BS2DCE,cal_roto,5,D,ok,ok,2828,2828,0,0,100,100
2060,BS2DCE,cal_roto,5,F,ok,ok,2752,2752,0,0,100,100
2060,BS2DCE,cal_roto,5,H,ok,ok,2747,2747,0,0,100,100
2063,BSDC91,cal_roto,5,A,ok,ok,3208,3208,0,0,100,100
2063,BSDC91,cal_roto,5,B,ok,ok,1897,1897,0,0,95,95
2063,BSDC91,cal_roto,5,E,ok,ok,2998,2998,0,0,100,100
2063,BSDC91,cal_roto,5,F,ok,ok,1795,1795,0,0,100,100
25990,BSF66F,cal_static,4,A,ok,ok,3810,3810,0,0,100,100
25990,BSF66F,cal_static,4,B,ok,ok,2494,2494,0,0,100,100
25990,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,50,50
25990,BSF66F,cal_static,4,D,ok,ok,3518,3518,0,0,100,100
2061,BS2DCE,cal_roto,5,A,ok,ok,2809,2809,0,0,100,100
2061,BS2DCE,cal_roto,5,D,ok,ok,2791,2791,0,0,100,100
2061,BS2DCE,cal_roto,5,H,ok,ok,2738,2738,0,0,100,100
2061,BS2DCE,cal_roto,5,F,ok,ok,2849,2849,0,0,100,100
2064,BSDC91,cal_roto,5,A,ok,ok,3110,3110,0,0,100,100
2064,BSDC91,cal_roto,5,B,ok,ok,1861,1861,0,0,96,96
2064,BSDC91,cal_roto,5,E,ok,ok,2932,2932,0,0,100,100
2064,BSDC91,cal_roto,5,F,ok,ok,2424,2424,0,0,100,100
25991,BSF66F,cal_static,4,E,ok,ok,3912,3912,0,0,100,100
25991,BSF66F,cal_static,4,F,reject,raw_outlier,2333,2889,0,0,4,4
25991,BSF66F,cal_static,4,G,ok,ok,1957,1957,0,0,100,100
25991,BSF66F,cal_static,4,H,ok,ok,3456,3456,0,0,100,100
2062,BS2DCE,cal_roto,5,A,ok,ok,2921,2921,0,0,100,100
2062,BS2DCE,cal_roto,5,D,ok,ok,2821,2821,0,0,100,100
2062,BS2DCE,cal_roto,5,H,ok,ok,2969,2969,0,0,100,100
2062,BS2DCE,cal_roto,5,F,ok,ok,3195,3195,0,0,100,100
2065,BSDC91,cal_roto,5,B,ok,ok,2075,2075,0,0,96,96
2065,BSDC91,cal_roto,5,A,ok,ok,2918,2918,0,0,100,100
2065,BSDC91,cal_roto,5,E,ok,ok,3608,3608,0,0,100,100
2065,BSDC91,cal_roto,5,F,ok,ok,2294,2294,0,0,100,100
25992,BSF66F,cal_static,4,A,ok,ok,3788,3788,0,0,100,100
25992,BSF66F,cal_static,4,B,ok,ok,2486,2486,0,0,100,100
25992,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,48,48
25992,BSF66F,cal_static,4,D,ok,ok,3508,3508,0,0,100,100
2063,BS2DCE,cal_roto,5,A,ok,ok,2989,2989,0,0,100,100
2063,BS2DCE,cal_roto,5,D,ok,ok,2886,2886,0,0,100,100
2063,BS2DCE,cal_roto,5,F,ok,ok,3167,3167,0,0,100,100
2066,BSDC91,cal_roto,5,A,ok,ok,3224,3224,0,0,100,100
2066,BSDC91,cal_roto,5,B,ok,ok,2317,2317,0,0,96,96
2066,BSDC91,cal_roto,5,E,ok,ok,2833,2833,0,0,100,100
2063,BS2DCE,cal_roto,5,H,ok,ok,2870,2870,0,0,100,100
2066,BSDC91,cal_roto,5,F,ok,ok,2351,2351,0,0,100,100
25993,BSF66F,cal_static,4,E,ok,ok,3755,3755,0,0,100,100
25993,BSF66F,cal_static,4,F,reject,raw_outlier,2292,2889,0,0,3,3
25993,BSF66F,cal_static,4,G,ok,ok,1951,1951,0,0,100,100
25993,BSF66F,cal_static,4,H,ok,ok,3451,3451,0,0,100,100
2064,BS2DCE,cal_roto,5,D,ok,ok,3046,3046,0,0,100,100
2064,BS2DCE,cal_roto,5,A,ok,ok,3113,3113,0,0,100,100
2064,BS2DCE,cal_roto,5,F,ok,ok,2741,2741,0,0,100,100
2064,BS2DCE,cal_roto,5,H,ok,ok,2947,2947,0,0,100,100
2067,BSDC91,cal_roto,5,A,ok,ok,2746,2746,0,0,100,100
2067,BSDC91,cal_roto,5,B,ok,ok,2443,2443,0,0,96,96
2067,BSDC91,cal_roto,5,E,ok,ok,2815,2815,0,0,100,100
2067,BSDC91,cal_roto,5,F,ok,ok,2483,2483,0,0,100,100
25994,BSF66F,cal_static,4,A,ok,ok,3755,3755,0,0,100,100
25994,BSF66F,cal_static,4,B,ok,ok,2510,2510,0,0,100,100
25994,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,46,46
25994,BSF66F,cal_static,4,D,ok,ok,3498,3498,0,0,100,100
2065,BS2DCE,cal_roto,5,D,ok,ok,3136,3136,0,0,100,100
2065,BS2DCE,cal_roto,5,A,ok,ok,3084,3084,0,0,100,100
2065,BS2DCE,cal_roto,5,F,ok,ok,2737,2737,0,0,100,100
2065,BS2DCE,cal_roto,5,H,ok,ok,3073,3073,0,0,100,100
2068,BSDC91,cal_roto,5,A,ok,ok,2525,2525,0,0,100,100
2068,BSDC91,cal_roto,5,B,ok,ok,2291,2291,0,0,96,96
2068,BSDC91,cal_roto,5,E,ok,ok,2663,2663,0,0,100,100
2068,BSDC91,cal_roto,5,F,ok,ok,2606,2606,0,0,100,100
25995,BSF66F,cal_static,4,E,ok,ok,3815,3815,0,0,100,100
25995,BSF66F,cal_static,4,F,reject,raw_outlier,2358,2889,0,0,3,3
25995,BSF66F,cal_static,4,G,ok,ok,1991,1991,0,0,100,100
25995,BSF66F,cal_static,4,H,ok,ok,3486,3486,0,0,100,100
2066,BS2DCE,cal_roto,5,D,ok,ok,3338,3338,0,0,100,100
2066,BS2DCE,cal_roto,5,A,ok,ok,3273,3273,0,0,100,100
2066,BS2DCE,cal_roto,5,F,ok,ok,2442,2442,0,0,100,100
2066,BS2DCE,cal_roto,5,H,ok,ok,3259,3259,0,0,100,100
2069,BSDC91,cal_roto,5,A,ok,ok,2350,2350,0,0,100,100
2069,BSDC91,cal_roto,5,B,ok,ok,2444,2444,0,0,96,96
2069,BSDC91,cal_roto,5,F,ok,ok,2562,2562,0,0,100,100
2069,BSDC91,cal_roto,5,E,ok,ok,2532,2532,0,0,100,100
25996,BSF66F,cal_static,4,A,ok,ok,3865,3865,0,0,100,100
25996,BSF66F,cal_static,4,B,ok,ok,2514,2514,0,0,100,100
25996,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,44,44
25996,BSF66F,cal_static,4,D,ok,ok,3535,3535,0,0,100,100
2067,BS2DCE,cal_roto,5,A,ok,ok,3749,3749,0,0,100,100
2067,BS2DCE,cal_roto,5,D,ok,ok,3383,3383,0,0,100,100
2067,BS2DCE,cal_roto,5,F,ok,ok,2254,2254,0,0,100,100
2067,BS2DCE,cal_roto,5,H,ok,ok,3402,3402,0,0,100,100
2070,BSDC91,cal_roto,5,A,ok,ok,2600,2600,0,0,100,100
2070,BSDC91,cal_roto,5,B,ok,ok,2791,2791,0,0,96,96
2070,BSDC91,cal_roto,5,E,ok,ok,2487,2487,0,0,100,100
2070,BSDC91,cal_roto,5,F,ok,ok,2632,2632,0,0,100,100
25997,BSF66F,cal_static,4,E,ok,ok,3783,3783,0,0,100,100
25997,BSF66F,cal_static,4,F,reject,raw_outlier,2345,2889,0,0,3,3
25997,BSF66F,cal_static,4,G,ok,ok,1979,1979,0,0,100,100
25997,BSF66F,cal_static,4,H,ok,ok,3443,3443,0,0,100,100
2068,BS2DCE,cal_roto,5,A,ok,ok,3403,3403,0,0,100,100
